"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108"
"t13",-0.028745427008488,-0.0604959826502601,0.0952408701363959,-0.0536399738934602,0.013723179465094,0.00137918505074459,-0.0121491718404043,0.0120790109812088,-0.00119915444085061,0.00956841362345867,-0.0135569933722462,0.00422258090331866,-0.00858055478879045,0.00074045639328098,-0.00816650578630443,0.00125002046329059,0.149966884793221,-0.000527864745817604,0.000225010662161396,-0.000141681994951505,1.11889664200504e-16,2.92909764161878e-15,-0.000596292659674904,-0.0599626916534203,-0.0255720767038444,0.154114635558342,-0.00973875623445411,0.00638903472822816,-0.0950184158136628,0.126481103860223,-0.410540884090475,0.027089361326709,7.71207293718654e-16,-2.19804353071145e-17,3.62096824939847e-19,2.9962863553872e-19,-6.52425552739393e-21,0.162416377819626,-0.0131857535942723,0.411713624661508,-0.0472671977871605,0.0298058894733172,-0.0130303266528544,0.00753194738436227,-0.0178342903569454,0.00144888275254344,-0.0629542590387543,0.0219512978413999,-0.182383849861905,-0.000118631550281497,-6.27138779704762e-06,-0.000354569539323909,-0.00179505765318789,-0.0038449664894081,-0.000603619940528547,-0.0423754156133232,-0.0796362901873871,0.172427832524477,-0.000199578216128624,-3.06378142181937e-05,-0.000345370050975107,-7.93031478234177e-15,-1.19153818756157e-15,-0.00462675086953983,0.0222572220600439,-0.168002443831214,-0.647056604717174,0.00109900578749746,0.000142129340410127,0.0192893579599633,-2.95653357282127e-05,-0.0735597520230749,0.00173193407011697,-0.00134882653807164,2.15105711021124e-16,7.70867744637194e-17,1.69135538907739e-17,3.26344853918137e-17,-1.61329283265843e-16,2.54082779121978e-16,3.03576608295941e-17,-1.13515967459232e-16,-3.98715348931544e-17,-1.66018457661843e-16,1.37476835471162e-16,-9.43255890062389e-18,-9.10729824887824e-17,1.50270421106491e-16,3.95191691870966e-17,-1.96240593219876e-16,3.18213337624496e-17,2.50667542278649e-16,1.55040910665427e-16,-4.59295145319172e-17,-3.32307965866807e-17,1.8533419699103e-16,1.06251812903579e-16,5.36137974294082e-17,1.63102970257394e-16,1.83772268236293e-16,3.07913416985883e-17,1.0397498834136e-16,1.43223106985335e-16,-2.5955800009303e-16,1.87485660677056e-16,1.23544837554723e-16,-1.28694797874029e-16,-3.33247363873552e-15
"t15",-0.0315811390821489,-0.0674251461278968,0.121036332035383,-0.0699348397839276,0.0677701434549643,-0.00142650006301112,-0.00160144377264265,0.00331759099333567,-0.000618026587726638,0.00516125293299176,-0.0182706061493221,0.00115106775153207,-0.00475542932550185,0.000434067447761804,-0.00525777726655123,0.000843204088266652,0.102879765494482,-0.000370879180415767,0.000158638913409867,-0.000101577140458115,2.46523795959365e-16,1.04714432736288e-15,-0.000436055798026073,-0.0459711868842624,-0.019966460538722,0.130985484219055,-0.00852894248915253,0.00578898184316229,-0.0864610554306355,0.118117633672129,-0.402570837394562,0.028388456306068,5.37071118284585e-16,-7.03788789254945e-17,-8.79804278252114e-17,-6.49652807032802e-17,-6.01789359213688e-17,0.267276611590545,0.0070678060279736,0.295609301423338,-0.0490795756034884,0.0416929880209686,-0.0189465066383726,0.0133676398356973,-0.033979732259139,0.00433976676515466,-0.285815579907039,0.18236585853542,-0.0627890078858905,-0.000169537172437639,-1.45050519166185e-05,0.00223799007531132,0.00239720872057206,0.00417709062595414,0.000592198425077907,0.0152007470718166,0.0263089181881172,-0.0254293970627285,-8.03414250342272e-06,-0.000152226122143753,0.00128202400108663,-1.48195730053347e-15,-7.8299822024633e-15,0.00853600799770278,-0.0318071597088942,0.203916607842318,0.634100662510394,-0.00102584304983486,-0.000112018044873862,-0.0148637795248383,1.65505483887864e-05,0.125972543171545,-0.00104235861665168,0.000780193620820906,1.05373828517937e-15,1.11831048763757e-16,1.76123787861582e-16,-4.78871929801155e-16,2.66142882985349e-16,1.10087392177405e-16,-7.16885970660887e-16,1.82565318165673e-16,1.80666024042592e-16,1.33135123125363e-16,-8.59688075446043e-16,-1.68879503271246e-16,3.22259368303107e-16,-3.71959925562662e-16,3.24950630865816e-16,2.88425613953693e-16,3.79481929503231e-17,-2.19178093496565e-16,-5.91521964886001e-16,2.09206648616598e-16,1.93416437737255e-16,-7.57534903326597e-16,-2.49768797143173e-17,-1.7937909056616e-16,-5.31900940382266e-16,6.53309369603659e-16,1.661562642591e-16,7.62230653728243e-16,5.31593600382617e-16,-7.9182467530168e-16,8.67696165127023e-16,2.82178018025332e-16,-1.25125511278977e-16,1.28493870263145e-15
"t81",-0.0363596204784796,-0.0791172451224783,0.164980735612665,-0.0977338505060835,0.16200848885649,-0.00637797404167594,0.0172619681319947,-0.0123835369824245,8.86753318393462e-05,0.00239431147632562,-0.233260444872789,-0.0241903558738364,0.00481846253860131,-0.000311633072188709,0.00220638005833598,-0.000270494504980545,-0.0299487112950872,9.41349095756434e-05,-3.94801170512227e-05,2.29824637064221e-05,-0.0282987249954878,0.259417546411917,8.82449975909499e-05,0.0071676468647183,0.00282039208941026,-0.0118039972615478,0.000655846415309717,-0.000370528954055265,0.00540645482258476,-0.00638785609767806,0.0162694219010236,-0.000718534132492697,2.60405410709911e-16,1.44983079977743e-16,-3.03079382027849e-16,3.41205608380367e-16,7.94446721218033e-17,0.00808553419828176,0.00201981528258618,-0.00682470869895846,-0.001472720790023,0.00297311255852388,-0.00145456882897628,0.00141035454561917,-0.00394136495952812,0.000802777947095956,-0.0705566954688733,0.0586595513819542,0.561400636049138,0.000441426177786372,2.76086508689899e-05,-0.00189611942351727,-0.00232954698086402,-0.00460392436275313,-0.000700501413276456,-0.0425609317239877,-0.0795962009952346,0.167578135288244,-0.000189552410562259,-3.32111794861295e-05,-5.62420009761342e-05,-0.468311059098893,-0.46107100397109,-0.000723142019903512,0.00277657117138758,-0.0174462271707252,-0.0512911921262483,8.17316617368377e-05,8.50660375916581e-06,0.00112370805137889,-1.54283890039459e-06,0.0182094492189317,2.45539785116549e-05,-2.24260638869093e-05,-2.36631579506157e-15,-1.81989580033541e-16,-1.16744577234593e-15,-8.16262130349338e-16,-1.45299332143932e-15,1.541557201786e-16,-9.63528668096242e-16,-3.30142436093301e-16,2.00460428856149e-16,3.8788074582368e-16,5.68598572005855e-16,-4.94342895602303e-16,-9.65059421988319e-16,-3.43285929740578e-16,-4.52943429230424e-16,8.27617719796735e-16,5.84975142733221e-16,-5.81757725307494e-16,1.27618261895224e-16,-3.75759220702374e-16,1.72523141288804e-16,-1.44991253768031e-16,3.21793786320848e-16,1.10173786195991e-15,5.19218755822627e-16,-6.61331058931781e-16,1.09000896432469e-15,-3.18527076753667e-16,-4.16961965943975e-17,2.21458898844907e-15,-4.55167812571297e-16,1.83660251131173e-15,5.23651897248583e-15,6.61222403207267e-15
"t108",-0.0368390986946557,-0.0802909042358754,0.169403427779262,-0.100532627070765,0.171534412099988,-0.00687848936021605,0.0191546549588716,-0.013942585919388,0.000106209077975592,0.00288385355454405,-0.283292383798093,-0.0294271027287331,0.00607321267830159,-0.000405328649936423,0.00313743186151219,-0.000411584762207713,-0.0469135852849426,0.000154339174178714,-6.51852975057453e-05,3.93236331770059e-05,-0.0503937018032919,0.461964646057667,0.000158024487851505,0.0145217257009524,0.00602677729917269,-0.0336781012555218,0.00210882659707784,-0.00138195053433638,0.0205626579867206,-0.0275305143366653,0.091389014623784,-0.00634014982662987,1.99734658337325e-15,9.2004839455297e-16,1.74880099824513e-16,1.08037530233777e-16,-5.46863194304728e-17,-0.0679413661733016,-0.00619114648077272,0.0125025241921644,0.00195796483188028,-0.00297524664312497,0.0014095135583266,-0.00118401095294763,0.00317113120937118,-0.000534115270352527,0.0427121642063634,-0.0330960889309076,-0.240692181252016,-0.000184049749547026,-1.13366133787253e-05,0.000710120808853514,0.000802533857380059,0.00157228474275608,0.000238356261105542,0.014197228858313,0.0265298384149801,-0.0555783112506303,6.25742570914616e-05,1.05001926473107e-05,1.65921382297661e-05,0.131490696253229,0.129457859592274,0.000195253271346672,-0.00070511397518624,0.00421649717591867,0.0114762220298168,-1.79363485612012e-05,-1.73775153043974e-06,-0.000227289824233965,2.76549131422443e-07,-0.00312881836835457,-4.06682659023663e-06,3.67439062290824e-06,0.136524395732972,0.00100872174771754,0.00339612200199128,0.0251484756023245,0.04391048146334,0.0134831701733499,-0.00187010577147944,0.00759444744824806,-0.00190094743282385,0.00200076135112747,-0.0272244429216187,0.0114218862082354,-0.00369631694175742,0.0126258126623241,0.0186237729934302,-0.0257144279000165,-0.0172711506239458,0.0189445445968437,-0.00938122124607606,0.00671033676536566,-1.49435113794867e-05,0.00802945169627547,-0.0035652188645241,-0.0167471485132823,-0.0220239261303293,-0.00670700072724513,-0.0226418888278306,-0.0230804185377432,-0.0122344964301721,-0.192442441092306,0.034327256501706,-0.131463402139058,-0.342320291181908,-0.548573950572266
"t109",-0.0368390986946559,-0.0802909042358751,0.169403427779262,-0.100532627070765,0.171534412099989,-0.0068784893602159,0.0191546549588716,-0.0139425859193877,0.00010620907797553,0.0028838535545435,-0.283292383798093,-0.0294271027287334,0.00607321267830255,-0.000405328649936045,0.00313743186151271,-0.000411584762209082,-0.0469135852849433,0.000154339174178948,-6.51852975049235e-05,3.93236331770207e-05,-0.0503937018032921,0.461964646057667,0.000158024487851656,0.0145217257009528,0.00602677729917239,-0.0336781012555209,0.00210882659707719,-0.0013819505343366,0.0205626579867192,-0.0275305143366622,0.0913890146237855,-0.00634014982663036,-2.51101808442068e-15,-1.19115294120449e-15,-1.85951319014124e-16,-1.99924225227979e-16,-6.39274092702373e-17,-0.0679413661733017,-0.00619114648077405,0.0125025241921651,0.00195796483187968,-0.0029752466431246,0.0014095135583271,-0.00118401095294343,0.00317113120937172,-0.000534115270351659,0.0427121642063626,-0.033096088930906,-0.240692181252026,-0.000184049749548278,-1.13366133903089e-05,0.000710120808859757,0.000802533857380068,0.00157228474275848,0.000238356261105071,0.0141972288583178,0.026529838414989,-0.0555783112506287,6.25742570909945e-05,1.05001926660929e-05,1.65921382280829e-05,0.131490696253237,0.129457859592283,0.000195253271342402,-0.000705113975192163,0.00421649717591566,0.0114762220298149,-1.79363485572592e-05,-1.73775152715354e-06,-0.000227289824235998,2.76549132342251e-07,-0.00312881836836027,-4.06682660321496e-06,3.6743906209406e-06,-0.13652439573297,-0.0010087217477174,-0.00339612200199053,-0.0251484756023242,-0.0439104814633391,-0.0134831701733497,0.00187010577147997,-0.00759444744824803,0.00190094743282362,-0.00200076135112779,0.0272244429216179,-0.0114218862082351,0.00369631694175823,-0.0126258126623238,-0.0186237729934299,0.0257144279000157,0.0172711506239456,-0.0189445445968434,0.009381221246076,-0.00671033676536552,1.49435113793655e-05,-0.00802945169627559,0.00356521886452405,0.0167471485132817,0.0220239261303292,0.0067070007272457,0.0226418888278304,0.023080418537744,0.0122344964301719,0.192442441092304,-0.0343272565017052,0.131463402139056,0.342320291181905,0.548573950572261
"t76",-0.0363596204784796,-0.0791172451224783,0.164980735612664,-0.0977338505060829,0.162008488856491,-0.00637797404167612,0.0172619681319943,-0.0123835369824248,8.86753318399582e-05,0.00239431147632567,-0.233260444872787,-0.0241903558738363,0.00481846253860092,-0.00031163307218863,0.002206380058336,-0.000270494504978829,-0.0299487112950815,9.41349095901929e-05,-3.94801170461722e-05,2.29824637042533e-05,0.0282987249954885,-0.259417546411924,8.82449975714693e-05,0.0071676468647022,0.00282039208941463,-0.0118039972615472,0.000655846415313707,-0.000370528954052464,0.00540645482258805,-0.00638785609768042,0.0162694219010228,-0.000718534132491533,-5.40191927194641e-16,5.26765655323278e-17,4.7523603454749e-16,2.06410672415187e-16,-5.18694347101576e-18,0.00808553419828101,0.00201981528258899,-0.00682470869895821,-0.00147272079002184,0.00297311255852345,-0.0014545688289654,0.00141035454561186,-0.00394136495952415,0.000802777947089284,-0.0705566954688932,0.0586595513819659,0.561400636049106,0.000441426177772306,2.76086508673404e-05,-0.00189611942348602,-0.00232954698084032,-0.00460392436269582,-0.000700501413244338,-0.0425609317240071,-0.0795962009952901,0.16757813528822,-0.000189552410586138,-3.32111795086622e-05,-5.62420011606918e-05,0.468311059098909,0.461071003971103,-0.000723142019933768,0.00277657117139331,-0.0174462271707087,-0.0512911921262557,8.17316617149895e-05,8.50660377144341e-06,0.00112370805135801,-1.54283890083712e-06,0.0182094492189454,2.45539785121141e-05,-2.24260638883492e-05,5.242885321431e-16,1.36431430789972e-15,8.24945169729149e-16,3.54878566907203e-16,8.66804139105962e-16,2.35189477189015e-16,-2.97186123732269e-16,-2.02541731076412e-16,-4.05628634840626e-16,-1.22977351582935e-16,7.14938901878438e-16,5.55904936091227e-16,2.8406961961404e-16,2.10536900651403e-17,2.15667167064537e-16,-1.12990782233586e-15,5.30384382013177e-16,-4.61801622018699e-16,7.82739959293235e-16,2.23123446174303e-16,2.63854356143706e-16,2.30339185084825e-15,-1.30853377767897e-15,2.92445072336515e-16,2.97576409258354e-16,3.18742134576863e-15,9.47500510779876e-16,2.0797271523722e-15,2.14941904973064e-15,5.22640028161571e-16,1.36216269490143e-15,-1.51272825894947e-15,-3.72030706550401e-16,-1.41522519599278e-15
"t77",-0.0368390986946557,-0.0802909042358753,0.169403427779262,-0.100532627070765,0.171534412099988,-0.00687848936021599,0.0191546549588716,-0.013942585919388,0.000106209077975716,0.00288385355454428,-0.283292383798091,-0.0294271027287336,0.00607321267830183,-0.000405328649936166,0.0031374318615126,-0.000411584762205103,-0.0469135852849308,0.000154339174206193,-6.5185297496523e-05,3.93236331713102e-05,0.0503937018032922,-0.461964646057668,0.000158024487818379,0.0145217257009276,0.00602677729917771,-0.0336781012555232,0.00210882659707579,-0.00138195053433479,0.0205626579867228,-0.0275305143366636,0.0913890146237875,-0.00634014982662924,-1.85191703308382e-16,-2.3780397027684e-17,-2.02969325597174e-16,-2.07188148455437e-16,1.04071690493811e-16,-0.0679413661733044,-0.00619114648077509,0.012502524192166,0.00195796483188069,-0.00297524664312542,0.00140951355832155,-0.00118401095294545,0.00317113120936948,-0.000534115270350159,0.0427121642063691,-0.0330960889309107,-0.240692181252019,-0.000184049749543653,-1.13366133851135e-05,0.0007101208088414,0.000802533857373263,0.0015722847427393,0.000238356261096828,0.0141972288583219,0.0265298384149997,-0.0555783112506235,6.25742570985371e-05,1.05001926611444e-05,1.65921382794318e-05,-0.131490696253241,-0.129457859592287,0.000195253271352405,-0.000705113975191587,0.00421649717590908,0.0114762220298191,-1.79363485543424e-05,-1.73775153049806e-06,-0.000227289824226828,2.7654913157075e-07,-0.00312881836836209,-4.06682659780621e-06,3.67439062212585e-06,0.0140415631444507,0.115322618480211,0.086792780013038,0.00831308340917326,0.0720684197565193,0.036037612633255,-0.150101802728944,-0.0489914501357704,-0.0463960053565817,-0.0463315926283954,-0.0081818687170284,-0.00962096001430381,0.0427656781565833,0.0476206858107584,-0.0104645834958892,-0.15463497259772,0.0731959936051433,-0.0494530695152317,0.0812181035567869,-0.00888133490107993,0.01916549457481,0.198562479785518,-0.0751320249767424,0.145253122580128,0.0631082189498601,0.322521759641074,0.155532066936908,0.252981170490166,0.227239254923083,0.00614571554888356,0.253065835985714,-0.122523189404799,0.0801725689248858,-0.0231338673405047
"t78",-0.0368390986946558,-0.0802909042358753,0.169403427779261,-0.100532627070765,0.171534412099988,-0.00687848936021598,0.0191546549588713,-0.013942585919388,0.000106209077975927,0.00288385355454393,-0.283292383798091,-0.0294271027287333,0.00607321267830183,-0.000405328649936157,0.00313743186151286,-0.000411584762205552,-0.0469135852849303,0.000154339174205933,-6.51852974972363e-05,3.93236331717658e-05,0.0503937018032917,-0.461964646057666,0.000158024487817971,0.0145217257009271,0.00602677729917851,-0.0336781012555228,0.00210882659707564,-0.0013819505343335,0.0205626579867225,-0.0275305143366636,0.0913890146237877,-0.00634014982662907,-4.3222368178299e-17,-1.20633607459625e-16,2.98418458368688e-16,1.16133856976505e-17,-1.38143116531423e-16,-0.0679413661733045,-0.00619114648077364,0.0125025241921679,0.00195796483188121,-0.00297524664312428,0.00140951355832453,-0.00118401095294475,0.00317113120936906,-0.00053411527035019,0.0427121642063692,-0.0330960889309087,-0.240692181252014,-0.000184049749545875,-1.13366133837855e-05,0.000710120808844482,0.000802533857374179,0.00157228474274096,0.000238356261096105,0.0141972288583163,0.0265298384149974,-0.0555783112506253,6.25742570959708e-05,1.0500192664648e-05,1.65921382826654e-05,-0.131490696253237,-0.129457859592281,0.000195253271355049,-0.00070511397518991,0.00421649717592056,0.011476222029815,-1.79363485518295e-05,-1.73775153555766e-06,-0.000227289824231725,2.7654913353229e-07,-0.00312881836835992,-4.06682659410832e-06,3.67439062083175e-06,-0.0140415631444507,-0.115322618480212,-0.0867927800130386,-0.00831308340917326,-0.07206841975652,-0.0360376126332546,0.150101802728944,0.0489914501357706,0.0463960053565822,0.0463315926283953,0.0081818687170278,0.00962096001430341,-0.0427656781565836,-0.0476206858107585,0.0104645834958894,0.15463497259772,-0.0731959936051439,0.0494530695152321,-0.0812181035567877,0.00888133490107991,-0.0191654945748103,-0.19856247978552,0.0751320249767437,-0.145253122580128,-0.0631082189498604,-0.322521759641076,-0.155532066936909,-0.252981170490168,-0.227239254923084,-0.00614571554888471,-0.253065835985715,0.1225231894048,-0.0801725689248861,0.0231338673405041
"t37",-0.035409325819731,-0.0767940590034658,0.156314694116667,-0.0922592084449771,0.144051790539258,-0.00546894478031248,0.0141612097306055,-0.0100734041939169,0.000596550677303031,-0.00591473045831253,0.11678865297417,0.00958152830779947,0.000372298406599247,-1.96211597464774e-05,-0.000396903331815933,0.000115428397963133,0.0162619730511303,-6.93648200014212e-05,3.03166783428228e-05,-2.13892853914479e-05,4.24199178561034e-16,-1.84708808076067e-15,-0.000101556881717747,-0.0130454823370282,-0.00604589280720391,0.0510663865657834,-0.00359071718348049,0.00264606341044577,-0.0399154920900734,0.0578706930447447,-0.219339369352376,0.0176958093739216,4.78316412174588e-16,4.8456780414169e-16,-3.66358665352869e-16,-3.77583523022165e-16,-2.95058525266548e-17,0.320918565158901,0.0519444589336621,-0.421676228673893,0.0290104729280831,-0.0119362595434603,0.00494724238501607,-0.00215329501866399,0.00455721372445119,-7.64941446378302e-05,-0.0130083706252714,0.0184870983149759,0.118991806467241,5.56139830690664e-05,1.90266563759558e-06,0.000955916914934048,0.00425351362607731,0.00954546412016033,0.00153271271997291,0.126218220685871,0.239109816206467,-0.545582513334164,0.000666924211546685,0.000289133582309875,-0.000989644085853571,4.25905781655746e-16,9.53855471064796e-15,-0.00372394145773051,0.0103735903137173,-0.0535831081451104,-0.116705520381754,0.000169997065750787,1.03943075210311e-05,0.00120214991670223,6.40937748562821e-06,-0.415594907439153,0.000629226131863929,-0.000396649347395181,8.28127451784598e-16,1.7883146980335e-16,7.34763288771409e-17,-6.9303366120987e-17,3.24175877598855e-16,-1.58105761320902e-16,2.13943142267765e-16,-1.55616431901786e-16,-9.01616098804323e-17,-2.3372058489288e-16,-1.23985747612521e-15,1.55641147392311e-16,3.66024553906259e-16,3.14905968305468e-16,2.43754181518685e-16,-5.74105903894914e-16,-5.14324073731137e-17,-3.01817796072979e-17,4.58083168172786e-16,-1.66030283418576e-16,-3.71852358072842e-16,-1.03503773216012e-16,9.2335806543859e-16,-1.9313504202246e-16,8.08247089512411e-16,-1.0364445308579e-15,2.03141707695692e-17,-7.84913086750962e-16,-8.76877213641695e-16,-1.09951137207848e-15,-2.27753968766315e-16,-6.1693662272339e-16,-1.43618250616862e-15,-1.42748862066195e-15
"t82",-0.0363768876571562,-0.0791653329614744,0.165337080194638,-0.0979779617521746,0.1641683764364,-0.00655862953941239,0.0185973749455014,-0.0139542941446542,0.00112974458453125,-0.0116434638263982,0.244635195417568,0.0203333740095331,0.00114519609984362,-0.000114483600479475,0.000833995273400032,-8.07910474558988e-05,-0.00760735247791144,1.63569662496765e-05,-6.33250280896222e-06,2.03244531536077e-06,1.92106848937933e-16,-9.57572610462294e-16,-1.14782348266439e-06,-0.00244838491046575,-0.00143397358049446,0.0202303774988659,-0.00156352266773835,0.00125331700560867,-0.0190810543421293,0.029121197874724,-0.119383898671979,0.0104444879137686,-1.98001712881454e-16,2.4333014932227e-16,-4.96332072738697e-16,-5.9518818145612e-16,-7.82086600639468e-17,0.239687409962941,0.046808889405572,-0.46844361171049,0.0404994113652467,-0.0238425916816531,0.0104815390879417,-0.00650544369543187,0.0160225502534107,-0.00185667739369189,0.120929934883893,-0.0786373778290849,-0.121709262931075,-5.09068524600896e-05,-1.63910025450568e-06,-0.000566024170332022,-0.00170478537412351,-0.00365217389902755,-0.000574879726830294,-0.0422551694058177,-0.0796631040270262,0.17637356150494,-0.000209445934747192,-6.65890869914768e-05,9.72391484062404e-05,-5.22052346687471e-15,-7.37388713316718e-15,-0.000313637730699012,0.00247946519606377,-0.0215351257944159,-0.0954600612416673,0.000168186888971963,2.61327169867887e-05,0.00367372832596268,-1.64888221080738e-05,0.690026667266317,-0.000806890681281412,0.000477246771942531,-1.04005642478765e-15,-4.95105507880635e-16,-1.01542310335258e-16,2.56555888746723e-16,-7.59356788727807e-17,1.38306583180777e-16,9.6020685344963e-17,2.34849256276996e-16,1.14900309680648e-16,4.64002721252725e-16,1.32372928950652e-15,1.14833526479151e-16,3.29136774747699e-17,-1.13199443162228e-16,-4.56219998495534e-16,5.28939325755367e-16,2.97688077981113e-16,2.91991314241346e-16,1.09640558605531e-16,-7.69983231815122e-18,3.99264426290586e-16,-2.64974531988536e-16,-1.22127428460906e-15,-1.70817596970918e-16,-3.68313339991005e-16,7.13063857758259e-16,-1.04475357131196e-15,6.47893765904253e-16,5.54721431120164e-16,1.77326020040616e-15,1.1705454376205e-16,5.11515956377431e-16,6.5371689941776e-16,1.59433454466614e-15
