"accepted_species","trait_ARD"
"t18","1"
"t58","1"
"t50","1"
"t55","0"
"t51",NA
"t52","0"
"t99","0"
"t100","0"
"t2","1"
"t8","1"
"t95","0"
"t96",NA
"t97","0"
"t98",NA
"t87","0"
"t88","0"
"t54","0"
"t28","0"
"t23","0"
"t15","0"
"t10","0"
"t64","0"
"t65","0"
"t38","0"
"t60","0"
"t61","0"
"t76","0"
"t77","0"
"t82","0"
"t83","0"
"t22","0"
"t66","0"
"t67","0"
"t29","1"
"t93","1"
"t94","1"
"t19","0"
"t84","0"
"t85",NA
"t71","0"
"t72","0"
"t48","0"
"t49","1"
"t7",NA
"t12","0"
"t59","0"
"t78","0"
"t79","0"
"t73","0"
"t20","0"
"t21","1"
"t68","0"
"t27","0"
"t1","0"
"t40","0"
"t37","0"
"t5","0"
"t35","0"
"t63","0"
"t24","0"
"t46","0"
"t25","0"
"t26","0"
"t31","0"
"t75","0"
"t86","0"
"t91",NA
"t92","0"
"t33","0"
"t43","0"
"t44","0"
"t30","0"
"t53","1"
"t39","0"
"t6","1"
"t14",NA
"t4","0"
"t3","0"
"t80","0"
"t81","0"
"t9","1"
"t69","0"
"t70","0"
"t62",NA
"t34",NA
"t45","0"
"t89","0"
"t90","0"
"t74","0"
"t17","0"
"t56","0"
"t57","0"
"t47","0"
"t41","0"
"t42","0"
"t32","1"
"t36",NA
"t13","0"
"t11","0"
"t16","0"
