"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98"
"t13",-0.122446357767655,-0.0221722369185651,0.0123085716159232,-0.0458270811522934,-0.164260734021465,0.00286068262754485,-0.0130072611856471,0.000366090401238097,-0.000394613996312187,0.000480114940263965,-0.0123463087188863,0.000160412974224134,0.000663902235283812,-0.00041867629667629,-0.00113987408960941,0.000468001570846824,-0.00227946262386326,0.0556592124375555,-0.000328257842798388,-0.273252565133549,-5.53667867618865e-05,2.38807903565543e-05,-7.63046122827893e-05,0.0140490099673909,-0.0428455393328563,0.000258136066179272,-0.00103510550152274,0.0468269706451555,-0.0184284680258236,1.06922538121854e-05,0.0352147103238754,-0.00396073769979041,0.0247713576406296,-0.000477586931984184,0.00198066843596733,-0.150419925936658,0.0025569997888023,-0.000402214384890956,-0.219656825400764,0.871463521080361,-0.023356742280355,0.000100186827525188,0.0010949293100786,7.4214150695176e-05,0.00169478876645266,0.000318982734449731,-0.151441787239982,-0.000603888256433921,-0.0592755536655029,0.000403545464139678,0.00357491254929151,-7.2155429828756e-05,-0.000269680043786744,-0.000267206197376885,-4.12037074611133e-05,0.0139022249480599,0.000164210951275825,2.08252857523591e-05,3.53956009652907e-05,-0.0505503245698787,0.00475483448399526,0.0213131935435621,-4.65655359447509e-06,-1.64512158710559e-07,-3.07942791328089e-17,-1.02926915602809e-05,-3.02478876556046e-16,-0.00840536660598496,1.23620440353872e-05,1.61808608516896e-16,-1.58665604451415e-16,8.52319928501211e-17,6.02801632723795e-17,-1.41558275063074e-05,-2.0810805807822e-17,1.72465477624537e-17,-2.27405962821843e-16,1.84717246012865e-17,-1.01299475790288e-16,-1.88770090475664e-16,-7.55911318465944e-17,3.57693141081442e-17,-1.02948815693174e-16,-2.0646416347186e-17,8.9337878357121e-05,1.17936621636587e-16,2.51253428984284e-16,6.37191043919991e-17,-2.0916460137946e-17,2.5102949456531e-15,-4.54020312860849e-17,1.24897995525858e-16,-1.57035411372599e-17,-3.96797160415898e-17,5.05487727212232e-16,-3.3645982283578e-17,5.21636863689282e-17,1.31157597002191e-17
"t92",-0.127673628659388,-0.0247945309428634,0.0140279231669668,-0.052914641254979,-0.212984505649893,0.00378808818496698,-0.0216224310625686,0.00070654732339491,-0.000940180107492451,0.00163279452821261,-0.00756718028236935,0.000113408258915714,0.000481274662122823,-0.000315847464742688,-0.000953718467961599,0.000434423344990989,-0.0028691214752873,0.085158719313136,-0.000534181415058584,-0.510940504440442,-0.00101752437835056,0.00139823361437422,0.000290308105675017,-0.0117475809116037,-0.282457268140532,0.0161553021298412,0.00420420477766566,-0.130755979699606,0.0419000888144469,-1.4171319766844e-05,-0.0426991903743202,0.00409972166277884,-0.023852888825225,0.000299840900708214,-0.00102577185879264,0.0602514303469303,-0.00094661152647872,0.000140098801502818,0.0608068102331302,-0.216492143294579,0.00531396112474622,-2.20997030014155e-05,-0.000203961491615353,-1.35752733175432e-05,-0.000303370267931343,-6.35013412580716e-05,5.0761613995115e-05,5.50716662988184e-05,0.00616319886519982,-4.00128209686342e-05,-0.000340983251145139,6.06400021394729e-06,2.04284090926796e-05,1.68728263925543e-05,2.24826461275575e-06,-0.000703001266129086,-7.57466778856399e-06,-9.20161734256427e-07,-1.3986654419946e-06,0.00130452112348179,3.11826977303141e-05,0.00531206059077831,-8.20198553068571e-08,-4.02266664294837e-09,-2.27240058544052e-17,-3.09726176978365e-07,-1.00614577686955e-16,-0.000258719416219905,3.89944524716991e-07,8.44899501919461e-16,-7.19709919867167e-16,-9.69433583795386e-16,4.47672501365329e-16,-1.02631702202475e-06,-1.65409129669273e-16,-1.02638372954318e-15,4.31975316075316e-16,4.46521891438117e-16,2.43903201842523e-16,4.7281853807517e-16,-3.73958973497413e-16,-2.13216514571024e-16,2.48697872548697e-16,1.2384728148029e-15,1.01152229477727e-05,3.76844725953558e-15,7.05954250326127e-16,-1.17584031825725e-15,1.81744954987315e-15,0.707106781186547,7.70283350408501e-14,3.19153655555419e-14,-1.66451676795057e-15,2.72450932673564e-15,2.43102147530258e-16,2.69601968463851e-16,2.62090161714479e-15,2.34688439352054e-16
"t93",-0.127673628659389,-0.0247945309428634,0.0140279231669667,-0.0529146412549785,-0.212984505649892,0.00378808818496704,-0.0216224310625685,0.000706547323395006,-0.000940180107492519,0.00163279452821275,-0.00756718028236924,0.000113408258915677,0.000481274662122888,-0.000315847464742533,-0.000953718467961753,0.000434423344990924,-0.00286912147528723,0.0851587193131358,-0.000534181415058538,-0.510940504440442,-0.00101752437835035,0.00139823361437415,0.000290308105675051,-0.011747580911604,-0.282457268140532,0.016155302129841,0.00420420477766576,-0.130755979699606,0.0419000888144464,-1.4171319767023e-05,-0.0426991903743201,0.00409972166277819,-0.0238528888252248,0.000299840900708003,-0.00102577185879274,0.0602514303469298,-0.000946611526479081,0.000140098801503256,0.06080681023313,-0.216492143294575,0.00531396112474563,-2.20997029999106e-05,-0.000203961491615741,-1.35752733182079e-05,-0.000303370267930102,-6.35013412580977e-05,5.07616139943518e-05,5.50716662991522e-05,0.0061631988652002,-4.0012820968344e-05,-0.000340983251144325,6.06400021429896e-06,2.04284090942561e-05,1.68728263924937e-05,2.24826461244231e-06,-0.000703001266128714,-7.57466778770475e-06,-9.20161736297721e-07,-1.39866544220374e-06,0.00130452112348175,3.11826977286911e-05,0.005312060590777,-8.20198553767568e-08,-4.02266719481994e-09,1.68978298694972e-16,-3.09726177090686e-07,-9.09520014883065e-17,-0.000258719416220867,3.89944525024535e-07,-8.23530633209372e-16,7.26743357824024e-16,4.348453630158e-16,-3.11934454392903e-16,-1.02631702304773e-06,2.50076999707222e-16,5.64619978050283e-16,-3.60919215759714e-16,-3.22288897419943e-16,-1.09303362365997e-16,-2.08527206393653e-16,5.40327863159559e-16,3.11362617414879e-16,-3.73865086405841e-16,-1.21739962765615e-15,1.01152229486548e-05,-3.30722085677878e-15,-5.23968286531564e-16,1.30880458727359e-15,-2.20866042470311e-15,-0.707106781186548,-7.69790278524963e-14,-3.19647907556805e-14,1.59850515289154e-15,-2.74384769300139e-15,3.9247238756952e-16,-7.58592000923233e-17,-2.5465160606779e-15,-2.03462531771271e-16
"t102",-0.138544682675683,-0.0306855707059785,0.0179663325084597,-0.0693622159033641,-0.338260823033868,0.00621149211100983,-0.0474041502195452,0.00178766384443744,-0.00277722786436028,0.00575486691259905,0.033225167964881,-0.000381531867561606,-0.00154240218871658,0.000936124355557176,0.002297570296106,-0.000848585206020758,0.00321815886506672,-0.0733407386765509,0.000429854689709621,0.361262634236291,0.000459066685871152,-0.0006300939531906,-0.000175959564811483,0.0323589067216065,-0.266432978061219,0.0101529597554468,0.000650961753904456,-0.00664194725992146,0.000359586011465175,5.24841915469372e-07,0.00158847565522559,-0.000138602750758263,0.000736558853592266,3.26422535518438e-07,-2.39578849790011e-05,0.00380712287385468,-7.45247452928241e-05,1.29240906655101e-05,0.00980878591165613,-0.0456068575720931,0.00141199078366216,-6.40670296323023e-06,-0.000105255714485735,-7.59023724144372e-06,-0.00116747967314294,-0.000335567521596784,-0.326476239706556,-0.000351937743440783,-0.0160691257723393,4.2873212515325e-05,0.000304845180683824,-3.78814821792782e-06,-1.0640713672595e-05,-7.13415584379566e-06,-8.53111471515043e-07,0.000255714898310617,2.64471535235241e-06,3.16215771630157e-07,4.65149652124068e-07,-0.000415614129484505,-3.39979431574022e-05,-0.172164457373223,-3.11413249573325e-08,-6.00940119391478e-10,-4.83015302889596e-16,-2.53582696400832e-08,-3.3581184704454e-16,-1.97684273347603e-05,2.76160675832761e-08,1.00058033936435e-16,1.25695491845477e-15,-8.0675326243191e-16,2.43566381232934e-16,6.68583238773413e-10,1.60197382886878e-17,-6.8807149159857e-16,3.47690514170661e-16,2.19149951769067e-16,-1.25275950541452e-16,-5.07004766508085e-16,5.05212528070966e-17,-3.89251195813191e-16,2.08239641065442e-16,-1.56607955017702e-15,1.06692943756895e-07,7.36776526485737e-16,-1.80282020149133e-16,-2.11584200615534e-16,-1.21559462933931e-15,5.5875569069553e-17,-3.24663333132198e-15,2.34762996267772e-15,3.10663302683654e-15,1.66849039430118e-15,0.707106781186548,-5.76919284176698e-15,1.29026189121573e-15,1.54525073969893e-18
"t103",-0.138544682675683,-0.0306855707059789,0.0179663325084597,-0.0693622159033643,-0.338260823033868,0.0062114921110099,-0.0474041502195451,0.00178766384443743,-0.00277722786436049,0.0057548669125992,0.0332251679648814,-0.000381531867561614,-0.00154240218871677,0.000936124355557056,0.00229757029610603,-0.000848585206020861,0.00321815886506663,-0.0733407386765513,0.000429854689709551,0.361262634236291,0.000459066685871118,-0.000630093953190336,-0.000175959564811539,0.0323589067216061,-0.266432978061219,0.0101529597554468,0.000650961753904645,-0.00664194725992143,0.000359586011465096,5.24841915021933e-07,0.00158847565522577,-0.000138602750758405,0.000736558853592808,3.26422535663234e-07,-2.39578849790512e-05,0.00380712287385585,-7.45247452932718e-05,1.29240906648982e-05,0.00980878591165676,-0.045606857572092,0.00141199078366245,-6.4067029637849e-06,-0.000105255714485833,-7.59023724202647e-06,-0.00116747967314218,-0.000335567521597517,-0.326476239706557,-0.0003519377434411,-0.0160691257723378,4.28732125149527e-05,0.000304845180684403,-3.78814821760123e-06,-1.06407136738201e-05,-7.13415584307591e-06,-8.53111471251741e-07,0.000255714898310738,2.64471535114965e-06,3.16215771721613e-07,4.65149651812143e-07,-0.000415614129484616,-3.39979431562595e-05,-0.172164457373222,-3.11413249607405e-08,-6.0094030692591e-10,-2.02505673657246e-16,-2.53582711568499e-08,-4.64371472968481e-16,-1.97684273339645e-05,2.76160682866061e-08,-8.30383230497167e-16,-1.470357488192e-15,9.09630120265869e-16,-3.60476406772772e-16,6.68583828379495e-10,2.60448587283567e-17,1.68237130754209e-16,-2.78702923574067e-16,-1.5830828844372e-16,2.3810076479008e-16,7.60653996920219e-16,1.69041002232951e-16,5.18242816371599e-16,-1.06780337987234e-15,1.54767849851544e-15,1.06692944896554e-07,-5.44478187209005e-16,7.57216838422778e-16,1.01269192687066e-16,1.5629872315261e-15,1.85649009561457e-16,3.49811469190181e-15,-2.3702688578744e-15,-3.05385312581503e-15,-1.97155723690301e-15,-0.707106781186548,5.72157039278238e-15,-1.25250776262556e-15,3.10307048367434e-17
"t61",-0.137022490779177,-0.0298629983981266,0.0174167776983554,-0.0670681816903421,-0.320845227660209,0.00587476112051363,-0.043835311150276,0.00163823287499742,-0.00252366321818896,0.00518665944025869,0.0276683427727702,-0.00031421037524292,-0.00126722854870704,0.000765975189670645,0.00185640474881278,-0.000674823004771292,0.00239874903773547,-0.0520562939977383,0.000300429730144033,0.244111601928949,0.000241594142871206,-0.000324652640482085,-7.89996240567606e-05,0.013391328016704,-0.105332026476925,0.00396455253616177,0.000237846223261015,-0.00227962748975035,0.000116197486640943,1.22309536461559e-07,0.000336844274348609,-2.35304259505255e-05,0.000109156944797786,-4.07126602575006e-09,2.53323682971966e-06,-0.000965193075841891,2.26983273040621e-05,-4.47151377943754e-06,-0.00507933909772217,0.0277245397694186,-0.000968253758926138,4.57566223928217e-06,9.29188078569642e-05,6.85270902563347e-06,0.00134971544959744,0.000392728056106358,0.395006379637312,0.000437861301363062,0.0208355061374054,-6.17045158636571e-05,-0.000455180243977987,6.25538177309185e-06,1.88792580837273e-05,1.41489863388263e-05,1.83059236675183e-06,-0.000569821542286737,-6.15138878725075e-06,-7.49659916213677e-07,-1.15551033825736e-06,0.00119420420061664,0.000147501583551448,0.793006226573071,1.62692455047228e-07,3.55366937234139e-09,9.42184368432876e-16,1.67990699351733e-07,1.35807100416349e-15,0.000132893438619208,-1.8873324790291e-07,1.40163484845389e-15,-5.1310032038435e-16,-8.06254687105385e-16,2.34745371978526e-16,-2.81563075875834e-08,1.97606769497091e-16,2.15529897649348e-16,-2.87776942066592e-17,3.31250724180009e-16,-3.75445990983509e-16,2.54853721580985e-16,-1.8758508288363e-16,-1.78190792888014e-16,1.11588560102638e-15,9.91657002660692e-17,1.26460982344332e-06,-2.50993001053809e-16,-4.44749533707879e-16,3.29133073702371e-16,-6.05297816861271e-16,-9.94597541085394e-16,-3.05586398007233e-16,-1.50203133263109e-16,-1.95230181037883e-16,3.32585431112163e-16,-3.37842932605153e-16,2.53703975331374e-16,-4.81634232480564e-17,-3.03624151424814e-17
"t47",-0.13486375354383,-0.028701551386849,0.0166416391371628,-0.0638347212410067,-0.296423855635212,0.00540293430549258,-0.0388642794040021,0.00143057992817493,-0.00217207495119291,0.00440046037720897,0.0201303924232264,-0.000223133420597643,-0.000895169296690919,0.000536145124513767,0.00126229652213158,-0.000441703121486277,0.00131572550087362,-0.0242276879240824,0.000131776130687923,0.0925434012035367,-2.66245321580578e-05,5.06908670216045e-05,3.75262542756606e-05,-0.00913063885584065,0.0847338403294972,-0.0033241242049203,-0.00024444881982917,0.00277331859218009,-0.000163704371255902,-3.25556173905177e-07,-0.00104479404616074,0.000101460274769306,-0.000566650117106098,-3.37640479831545e-07,2.82166588859557e-05,-0.00528806008070997,0.000108608426599771,-1.95287510074031e-05,-0.0168401635023125,0.0827137078029958,-0.00267011706871448,1.22873018736618e-05,0.00021690913604711,1.5756682601618e-05,0.00260643098378899,0.000751472767438034,0.736996108353552,0.000799502252165713,0.0368185364612273,-9.98873104830818e-05,-0.000712975435080846,8.89134740307697e-06,2.48439580709415e-05,1.62314690996148e-05,1.87211789706003e-06,-0.000547663855323175,-5.47186070922284e-06,-6.42482381266199e-07,-8.9624439604663e-07,0.000600839372177309,-7.51472057527345e-05,-0.555490088304037,-1.87994788563862e-07,-6.00657447154124e-09,-8.87830480485168e-17,-3.82817553386275e-07,-5.57247301876533e-16,-0.000314033296680595,4.64333343260773e-07,-4.37492785062969e-16,9.77129237555879e-16,-2.11737660553847e-16,2.86853331407108e-16,-7.65043522243972e-07,-2.90524105124452e-16,-2.22235735104018e-16,1.66569071574431e-17,-5.24866139810289e-16,3.4680202442361e-16,-5.51253143918352e-16,9.16372395944878e-17,2.32387887104738e-16,-4.4705780670141e-16,9.64196960494813e-17,6.35996679927165e-06,2.83125620205423e-16,-1.32184478668695e-16,1.35116616343856e-16,-1.76682759418256e-16,4.49560310759705e-16,1.17399061398251e-16,4.39489495382824e-16,-5.43557350079066e-18,-6.48681479966538e-17,-6.91507815571165e-16,-3.5426889800384e-17,2.46792655463054e-16,-1.03414008274405e-16
"t51",-0.133617159269397,-0.0280063492073287,0.0161736757631539,-0.0618716121079495,-0.280966414675293,0.00510244747176975,-0.0355440737512693,0.00128926075624812,-0.00192859674279562,0.00384679161809626,0.0139303549069736,-0.000146633683983484,-0.000581261891893416,0.000340746389358233,0.000745205811978299,-0.000232780232708025,0.000226269678767771,0.00621571605521912,-5.75694757643493e-05,-0.0873831423518975,-0.000493542044155371,0.000724259972213191,0.00029077936699198,-0.0637099056902496,0.573740373705994,-0.0223798265292213,-0.00161747831553884,0.0183365968724206,-0.00109257654021643,-2.51325046563033e-06,-0.00855455163364802,0.000969267389032162,-0.00599229598718335,9.73932400671777e-05,-0.000362902059741255,0.0236715970611277,-0.000384132407852328,5.83333145255545e-05,0.0282472283945294,-0.107305989594015,0.0028097904156498,-1.19990564851558e-05,-0.000136807778049647,-9.42870258488025e-06,-0.000747634052622321,-0.000205352372257238,-0.17479264394468,-0.000166053639464639,-0.00608803318003961,6.44225065757578e-06,2.19228103105445e-05,5.14966068416855e-07,2.95231458924297e-06,3.44617991483221e-06,5.25146674915146e-07,-0.000172457000019516,-1.94891146461181e-06,-2.4130787360302e-07,-3.82629241648676e-07,0.000396660920044971,1.61791745861436e-05,0.0372814537320723,-1.87766796296719e-08,-1.14507982805234e-09,2.5408368669497e-15,-9.44394763715958e-08,-3.6285583439407e-16,-7.93724571114991e-05,1.20402578705075e-07,5.31999761288592e-16,-2.36247018311984e-14,-0.707106781186547,-2.99395897571996e-14,-3.71109885574883e-07,7.3656067299122e-15,4.0460929966139e-15,-6.66683893063371e-15,-3.2947488795893e-15,-2.75526718522781e-15,4.05669155960759e-15,4.29668317284893e-15,-6.78616139949488e-16,1.77047574846553e-15,4.82086345485566e-18,3.94087519190694e-06,-4.52843725227618e-16,1.01823279565649e-15,7.62692153258486e-16,-1.9114812650897e-16,-9.2850730688845e-16,6.0431110991029e-17,-1.02621418794928e-18,-2.09046396807125e-16,1.5034214029286e-16,-8.21847453662216e-16,3.37185589123948e-16,-7.32614447373466e-17,1.17618397601126e-16
"t52",-0.133617159269397,-0.0280063492073287,0.0161736757631536,-0.0618716121079496,-0.280966414675293,0.00510244747176974,-0.0355440737512697,0.00128926075624828,-0.00192859674279553,0.00384679161809631,0.0139303549069735,-0.000146633683983526,-0.000581261891893541,0.000340746389358215,0.000745205811978358,-0.000232780232707838,0.000226269678767665,0.00621571605521903,-5.75694757642416e-05,-0.0873831423518975,-0.000493542044155343,0.000724259972212983,0.000290779366992037,-0.06370990569025,0.573740373705993,-0.0223798265292217,-0.00161747831553865,0.0183365968724207,-0.00109257654021565,-2.51325046555629e-06,-0.00855455163364802,0.000969267389031997,-0.00599229598718275,9.73932400669889e-05,-0.000362902059741274,0.023671597061128,-0.000384132407852904,5.83333145262143e-05,0.0282472283945292,-0.107305989594015,0.00280979041564937,-1.19990564854894e-05,-0.000136807778049721,-9.42870258505751e-06,-0.000747634052622683,-0.000205352372257804,-0.174792643944679,-0.000166053639464445,-0.00608803318003995,6.44225065648564e-06,2.19228103111799e-05,5.1496606850784e-07,2.9523145898369e-06,3.44617991535436e-06,5.25146673779865e-07,-0.000172457000017744,-1.94891146501581e-06,-2.41307873694203e-07,-3.82629242534757e-07,0.000396660920043396,1.61791745847406e-05,0.0372814537320728,-1.87766790832103e-08,-1.14507949923891e-09,-2.95183166332451e-15,-9.44394772244377e-08,1.23346373373961e-16,-7.93724571113048e-05,1.20402575853112e-07,-4.78858405297044e-16,2.3331727287206e-14,0.707106781186548,2.97376931985039e-14,-3.71109845846625e-07,-7.30409208557568e-15,-3.6747560139749e-15,6.66466111033202e-15,3.40814267281756e-15,2.72672505381856e-15,-3.34779231458823e-15,-4.08975281771408e-15,8.09188472431916e-16,-1.58266622674045e-15,-1.13061746634452e-16,3.9408751929986e-06,2.98558340300944e-16,-8.69239794472356e-16,-9.53613592643777e-16,5.42143397174784e-16,4.16697276037048e-16,-2.42008060799564e-16,-9.44079971728867e-17,1.1689501401381e-16,-2.02925009231007e-16,9.9145718859109e-16,-4.65404748262284e-16,-3.3841289858816e-17,-2.62435515008854e-17
"t75",-0.149083425402418,-0.0435666446684748,0.0296917993764168,-0.132897335333037,0.155129206202988,-0.00129797522272757,-0.0160576722542713,0.000741061681995288,-0.00141785733795202,0.249873347628959,0.0135306013508557,-0.000154847007804285,-0.000625466090636427,0.000379051283180287,0.000926382610621009,-0.000341243132654413,0.00148375358523018,-0.249237831801772,-0.00030437290099482,-0.0267860777728379,-4.71970824458557e-05,7.50569702568839e-05,3.61888574731102e-05,-0.00536758214954781,0.00350621013495067,0.000676199900979047,0.000868675601774287,-0.0709900947737996,-0.137342133955511,1.55171365847497e-06,0.00397796335501993,-0.000387490139499638,0.00413357070112086,4.59992918321744e-11,-4.03516909394143e-07,-1.75148950165571e-05,7.95592931587125e-07,-1.84664949784657e-07,-0.000164029848561925,0.000513786550770015,-5.7360732245125e-06,6.74833139102806e-09,-1.81791295624715e-06,-1.45227932994235e-07,-1.95603058995913e-05,-4.62527686923171e-06,-0.000489392287368717,6.55654232505575e-06,0.00477409850748861,-1.88275476449497e-06,-2.69397775585385e-05,1.03302578548082e-06,5.32401071698906e-06,8.35562179152401e-06,1.99074024451038e-06,-0.0056996875193032,-6.06613034156522e-06,-9.14323615504008e-07,-2.00893308703281e-06,0.00529629025930814,-0.869991378740307,0.00025722726469285,-3.10662027020974e-06,-1.01619280600773e-07,5.20925391919813e-16,-0.000103954608292237,-6.57008715074951e-15,-0.128441567061479,-2.82475179773565e-05,-4.01572372852603e-15,-1.67134465996128e-15,-8.07324447080477e-16,1.92877115433578e-16,-1.41744134548664e-06,1.6065021094576e-16,7.7345250721116e-16,1.7719976865862e-15,1.41549943618788e-16,3.44505559449411e-16,-5.02125792083185e-17,-1.31540356960518e-16,5.65830837232885e-16,1.78515126760809e-16,-1.90641302949674e-16,8.42744149649028e-06,-9.36901001376854e-16,-1.70538147039618e-15,7.68871938096671e-18,5.47732865325724e-16,1.15279854423133e-15,1.93072203275746e-16,6.06848159544108e-17,-5.42384112803814e-16,1.87762338676385e-16,-5.32136848113551e-16,1.99445966248977e-16,-1.36703331031372e-16,1.33628403393999e-16
