"accepted_species","trait_ARD"
"t7","0"
"t19","0"
"t46","0"
"t56","1"
"t57","1"
"t93","1"
"t94","1"
"t105","0"
"t139","0"
"t140","0"
"t207","1"
"t208","0"
"t218","0"
"t219","0"
"t143","0"
"t116","0"
"t159","1"
"t203","1"
"t204","1"
"t200","1"
"t196","1"
"t232","0"
"t233","0"
"t61","0"
"t188","1"
"t189","1"
"t110","1"
"t88","0"
"t80","0"
"t100","1"
"t158","0"
"t160","0"
"t161","0"
"t130","1"
"t142","1"
"t180","1"
"t181","1"
"t111","1"
"t112","1"
"t117","1"
"t145","1"
"t157","0"
"t194","1"
"t195","1"
"t173","0"
"t174","1"
"t230","1"
"t231","1"
"t91","1"
"t51","0"
"t62","0"
"t63","0"
"t169","1"
"t170","1"
"t124","0"
"t55","1"
"t33","0"
"t28","1"
"t176","1"
"t177","0"
"t118","1"
"t148","1"
"t149","1"
"t113","1"
"t114","1"
"t128","1"
"t129","1"
"t82","0"
"t83","0"
"t42","0"
"t86","0"
"t87","0"
"t71","0"
"t25","0"
"t20","1"
"t21","1"
"t10","0"
"t32","1"
"t37","0"
"t38","1"
"t17","1"
"t6","1"
"t4","0"
"t1","0"
"t8","0"
"t9","0"
"t13","0"
"t15","0"
"t47","0"
"t48","0"
"t171","1"
"t172","0"
"t109","0"
"t179","1"
"t197","1"
"t198","0"
"t127","1"
"t162","0"
"t226","0"
"t227","0"
"t216","0"
"t220","1"
"t221","1"
"t164","0"
"t184","0"
"t185","0"
"t89","0"
"t75","0"
"t52","1"
"t131","1"
"t132","0"
"t85","1"
"t125","1"
"t126","1"
"t81","1"
"t79","1"
"t74","1"
"t167","1"
"t168","1"
"t150","0"
"t222","0"
"t223","0"
"t217","0"
"t178","0"
"t182","0"
"t183","1"
"t175","1"
"t211","1"
"t214","0"
"t215","1"
"t50","1"
"t49","0"
"t69","1"
"t73","1"
"t90","1"
"t92","1"
"t212","0"
"t213","0"
"t53","1"
"t54","1"
"t22","0"
"t30","0"
"t40","1"
"t43","0"
"t44","1"
"t58","0"
"t136","1"
"t199","0"
"t209","0"
"t210","0"
"t152","0"
"t98","1"
"t99","1"
"t120","1"
"t205","1"
"t206","1"
"t95","1"
"t84","1"
"t106","1"
"t107","0"
"t108","1"
"t76","1"
"t77","1"
"t70","1"
"t201","0"
"t202","0"
"t119","0"
"t115","1"
"t133","1"
"t134","0"
"t31","0"
"t26","0"
"t11","0"
"t12","0"
"t34","0"
"t35","0"
"t23","0"
"t24","0"
"t14","0"
"t18","0"
"t27","1"
"t39","1"
"t68","0"
"t121","1"
"t146","0"
"t147","0"
"t163","0"
"t165","0"
"t166","0"
"t151","1"
"t155","1"
"t156","0"
"t186","0"
"t187","0"
"t141","1"
"t64","0"
"t41","1"
"t60","1"
"t190","0"
"t228","0"
"t229","0"
"t59","0"
"t137","1"
"t138","0"
"t224","0"
"t225","0"
"t193","1"
"t234","0"
"t235","0"
"t135","0"
"t144","0"
"t191","0"
"t192","0"
"t78","0"
"t101","0"
"t102","0"
"t96","0"
"t103","0"
"t104","0"
"t72","0"
"t153","0"
"t154","0"
"t97","0"
"t122","1"
"t123","1"
"t45","1"
"t36","1"
"t16","0"
"t5","1"
"t29","0"
"t65","0"
"t66","0"
"t67","0"
"t2","1"
"t3","0"
