"accepted_species","trait_ARD"
"t1","0"
"t109","0"
"t110","0"
"t69","0"
"t72","1"
"t121","1"
"t122","1"
"t64","1"
"t26","1"
"t52","0"
"t75","1"
"t76","1"
"t38","1"
"t42","1"
"t43","1"
"t104","0"
"t105","0"
"t18","1"
"t25","0"
"t32","0"
"t33","0"
"t29","0"
"t30","1"
"t102","0"
"t103","0"
"t65","0"
"t51","0"
"t41","0"
"t45","1"
"t119","0"
"t120","0"
"t2","0"
"t36","0"
"t37","1"
"t14","0"
"t56","1"
"t57","1"
"t46","1"
"t47","1"
"t80","1"
"t81","0"
"t40","1"
"t90","1"
"t91","1"
"t111","1"
"t112","1"
"t15","1"
"t117","1"
"t118","1"
"t95","1"
"t24","1"
"t77","1"
"t78","1"
"t44","1"
"t11","1"
"t16","0"
"t17","0"
"t12","0"
"t107","0"
"t108","0"
"t106","0"
"t39","1"
"t50","0"
"t70","1"
"t71","1"
"t35","1"
"t19","1"
"t22","1"
"t23","1"
"t5","1"
"t4","1"
"t3","1"
"t13","0"
"t58","1"
"t67","1"
"t68","0"
"t86","1"
"t87","1"
"t88","0"
"t89","0"
"t92","0"
"t93","1"
"t127","0"
"t128","0"
"t20","1"
"t96","0"
"t97","0"
"t53","1"
"t61","0"
"t62","0"
"t82","1"
"t83","0"
"t100","0"
"t101","0"
"t48","0"
"t49","0"
"t113","0"
"t114","0"
"t85","0"
"t98","0"
"t99","0"
"t84","0"
"t54","1"
"t27","0"
"t6","1"
"t10","1"
"t21","1"
"t31","1"
"t73","1"
"t74","0"
"t115","0"
"t116","0"
"t63","1"
"t55","1"
"t79","1"
"t94","1"
"t125","1"
"t126","1"
"t123","0"
"t124","0"
"t59","1"
"t60","1"
"t7","1"
"t34","1"
"t129","1"
"t130","1"
"t66","1"
"t28","1"
"t8","1"
"t9","1"
