"accepted_species","trait_ARD"
"t12","1"
"t13","1"
"t8","1"
"t21","1"
"t47","1"
"t48","1"
"t9","0"
"t4","1"
"t93","0"
"t94","0"
"t51","0"
"t52","0"
"t2","1"
"t57","1"
"t58","1"
"t64","0"
"t65","1"
"t40","1"
"t26","1"
"t53","1"
"t54","1"
"t35","1"
"t34","0"
"t73","1"
"t74","1"
"t19","0"
"t20","0"
"t55","0"
"t70","1"
"t86","0"
"t87","0"
"t10","1"
"t6","1"
"t59",NA
"t60",NA
"t90",NA
"t97",NA
"t98",NA
"t76",NA
"t43",NA
"t44",NA
"t14",NA
"t7",NA
"t3","0"
"t17","0"
"t75","0"
"t77","0"
"t78","0"
"t61","0"
"t45","0"
"t28","0"
"t66","0"
"t67","0"
"t79","0"
"t80","0"
"t31","0"
"t18","0"
"t38","1"
"t39","0"
"t22","0"
"t32","1"
"t33","1"
"t46","1"
"t68","1"
"t69","1"
"t83","1"
"t84","1"
"t85","1"
"t27","1"
"t15","1"
"t88","1"
"t89","1"
"t16","1"
"t81","1"
"t82","1"
"t50","1"
"t36","1"
"t99","1"
"t100","1"
"t49","0"
"t37","1"
"t23","1"
"t91","1"
"t92","1"
"t95","1"
"t96","1"
"t56","1"
"t71","1"
"t72","0"
"t41","0"
"t42","1"
"t11","0"
"t24","1"
"t25","0"
"t29","0"
"t30","0"
"t62","1"
"t63","0"
"t5","1"
"t1","1"
