accepted_species,estimate
t33,-0.2513209103813042
t152,0.5263821995784673
t254,0.6392584736974817
t304,0.7422139489193368
t298,0.7421048633232029
t382,0.08246052311363183
t248,-0.10406130763924948
t251,0.05572226498449517
t238,0.24370539581949224
t236,0.17765628055580118
t214,0.7514738572993408
t164,1.024382092447944
t136,0.32556053732309664
t183,0.417144376299437
t196,0.7263985712370266
t182,0.21246765761760225
t380,0.6677285263608709
t252,0.4744168496564255
t480,0.2784248080854673
t320,0.40626068393440573
t217,0.07537945869732199
t101,0.513273773954455
t115,0.6156599227754714
t74,-0.08121310872677456
t75,-0.004616286263588675
t140,-1.1035585613752468
t80,-0.4116229761400295
t92,-0.3075045912283695
t155,-0.029528182703640993
t259,-0.26606393481848967
t349,-0.4737465486926514
t409,-0.6372837255667285
t327,-0.520840156147754
t460,-0.2578715432640732
t429,-0.780732736287269
t356,-0.5928668012574592
t220,-0.22777395873859585
t167,1.4640888525751738
t302,-0.4315839901686357
t434,-0.20478735848546525
t388,-0.24878619248090306
t210,0.11002036412041738
t416,-0.6093536309748274
t436,-0.39859118994041587
t117,-0.276202834993334
t186,0.23843533512004866
t24,-0.19138787052534656
t15,1.487994703986104
t13,-1.1568052390648524
