accepted_species,estimate
t33,0.3733811566804951
t152,0.37357920064642947
t254,0.3735790010442399
t304,0.37357906313233796
t298,0.37357902990555575
t382,0.3735789838677871
t248,0.3735789790264042
t251,0.3735789788761746
t238,0.3735790162121511
t236,0.37357902740182886
t214,0.3735789933640517
t164,0.3735786754227958
t136,0.3735790341694598
t183,0.373578901399927
t196,0.373578912646735
t182,0.3735789405529201
t380,0.3735789388026599
t252,0.3735789388943863
t480,0.37357893878033194
t320,0.3735789388368071
t217,0.3735789396866865
t101,0.3735789366656753
t115,0.37357861298286865
t74,0.37358113153286876
t75,0.37357954604508553
t140,-0.348099281643245
t80,-0.3480983223853093
t92,-0.3480995034705524
t155,-0.3480994823579542
t259,-0.348099092707153
t349,-0.3480993734801451
t409,-0.34809944184949726
t327,-0.3480993905152212
t460,-0.34809922947850486
t429,-0.34809953158968837
t356,-0.34809945672083636
t220,-0.3480994014862315
t167,-0.3480993834604649
t302,-0.34809937201358393
t434,-0.34809937204086217
t388,-0.3480993720052343
t210,-0.3480993801838312
t416,-0.348099372030061
t436,-0.34809937206533637
t117,-0.34809983237284753
t186,-0.3480993870450791
t24,-0.3051610003615021
t15,-0.29402480776654555
t13,0.5871961553233969
