accepted_species,estimate
t20,-0.13038119994149308
t42,0.3622860591318528
t149,0.2912350693446462
t207,0.09646544056763857
t346,0.08047976007208689
t368,0.06306429942268
t364,0.05628380051778391
t403,0.06154147868711318
t309,-0.2848463798863848
t203,-0.15380269253011397
t233,-0.1762606593928108
t199,0.021290493230721342
t341,0.11674551738600626
t218,0.08665428710442585
t325,0.10720047296009802
t339,0.11168940972652967
t89,0.7634180258064058
t158,-0.01187781695885277
t253,0.0780733020393884
t167,-0.015676031405883344
t336,0.08949868514495862
t293,0.08630145035155036
t381,0.08876178458890911
t274,0.08654897811304813
t304,0.09716979044664821
t278,0.09543796667814604
t237,0.07368229498524254
t382,0.07726721062036031
t285,0.07532075220422708
t221,0.07020050720527728
t259,0.06450117280261693
t113,-0.01853338356103788
t133,-0.03685100368363296
t131,0.04184949343142451
t140,0.03420500799237264
t137,0.040882682216479935
t154,0.03977815435593317
t105,0.09629762753325234
t121,0.09465937661789121
t115,0.09638907857490787
t56,-0.35031716886156977
t31,-0.3437736238859866
