,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,2.3844876,-0.7845001,0.9636813,0.78870267,-0.21896216,-0.40819982,13.238021,-1.0904627,0.6936373,-0.43831033,-0.40804258,3.9033535,18.925762,0.86175954,0.7588449,-0.051037624,2.5078096,-0.82327294
t2,3.8719785,-0.31357232,1.2957187,-0.14041051,-0.18675976,-0.40202156,11.69,-0.23468462,-0.09354172,-0.17289072,-0.30778742,3.3912675,14.19706,-0.009985049,1.3382971,-0.049871877,1.6685925,-0.21499653
t3,1.9677415,1.6232342,3.1400704,-0.14299281,-0.32360753,-0.36484057,10.66717,-1.112666,-0.013589878,-0.46571505,-0.16804641,1.3050125,16.754444,-0.022491496,1.3752841,-0.050392333,1.413692,-0.33751813
t4,2.0624022,1.6322252,3.3206646,-0.13317946,-0.35473403,-0.4047006,11.345783,-1.2253082,-0.009216136,-0.4896586,-0.16537572,1.3600842,18.071705,-0.017218715,1.3540993,-0.053992376,1.5802047,-0.44707486
t5,2.0611029,1.5846621,3.1459327,-0.17696308,-0.3389797,-0.39819232,11.078467,-1.170708,-0.0201472,-0.47556135,-0.18846375,1.3286773,17.78389,-0.021859571,1.4139912,-0.05310039,1.5454674,-0.42122024
t6,4.146498,-0.16106147,1.2332401,-0.32824272,-0.13156693,-0.34536076,9.991693,1.2768701,-0.17719454,-0.11012026,-0.19628187,2.4999354,10.840522,-0.055956017,2.0295238,-0.0472136,1.1924855,0.054490197
t7,2.2467575,2.4309623,4.069507,-0.26413164,-0.35760075,-0.3880953,10.843206,-1.3047794,-0.059810862,-0.5213328,-0.10162365,0.4559489,17.936705,-0.02711063,2.0344834,-0.05366311,1.4567832,-0.3872264
t8,2.42194,2.6304321,4.38588,-0.31328067,-0.33492148,-0.3659934,10.567166,-1.2522761,-0.07637701,-0.5266156,-0.07657378,0.18536405,17.163683,-0.03910036,2.303534,-0.052705776,1.3596519,-0.3413233
t9,3.7605135,-0.15856613,1.2090018,-0.14407402,-0.19336648,-0.35678247,10.3085575,-0.032920055,-0.13134006,-0.07246205,-0.28278887,2.8839455,12.164439,-0.04343436,1.4860891,-0.046645664,1.327557,-0.07653059
t10,3.747235,-0.16399738,1.2330871,-0.13446385,-0.1904495,-0.35575333,10.367426,-0.046239663,-0.12677453,-0.075329795,-0.28340366,2.915058,12.25582,-0.042420816,1.4708778,-0.046849843,1.3213185,-0.077749275
t11,5.0145516,1.6297603,3.4170785,-0.5177093,1.1402057,-0.19763659,5.047088,7.7205734,-0.29934227,-0.07939111,1.7029847,1.2433981,3.304474,-0.2092285,5.0502243,-0.03581885,0.53946286,1.1458863
t12,3.9903152,0.062118378,1.1546769,-0.3091301,-0.06451404,-0.27480072,8.414973,2.3780146,-0.19582665,-0.07375764,-0.08403795,1.9576781,7.8798604,-0.095346145,2.1119325,-0.044292595,0.8355104,0.34627378
t13,-0.26182806,-4.82288,0.40847862,2.2164767,2.2819014,-0.17224675,9.486267,-3.6161072,8.410671,-1.4098971,-0.26837325,0.002721891,18.52429,1.6385549,-0.08206291,-0.01757605,5.7988477,-3.4414103
t14,2.5054433,3.5647876,5.635686,-0.4556615,-0.37317505,-0.41134796,11.429725,-1.7170888,-0.09528945,-0.6648131,-0.017619742,0.0029459419,19.808502,-0.0404076,2.8487508,-0.05863071,1.559984,-0.492841
t15,0.40971106,-0.2834753,0.009133752,2.1244662,-0.4110702,-0.2977313,12.445979,-1.1385021,4.465202,-0.5678216,1.415858,5.915745,12.9828,2.9207041,-0.0017230856,-0.039919656,2.0100029,-0.68098503
t16,-0.17969312,-3.5878356,0.3228291,1.8859813,1.3966827,-0.14960861,7.7041235,-2.6991904,6.6438384,-1.1016295,-0.21057396,0.0055601355,14.180029,1.5440959,-0.058510542,-0.011741204,4.449559,-2.5288131
t17,-0.19793725,-3.903772,0.3259948,2.1059728,1.5088438,-0.16735184,8.492894,-2.936822,7.1579595,-1.1815029,-0.2307773,0.0027009137,15.688631,1.6664937,-0.061127644,-0.013806316,4.8302155,-2.755572
t18,6.6216154,1.9724553,1.9522674,-1.0790539,-0.014137074,-0.29634097,7.9613576,9.432629,-0.34952942,-0.12344739,2.1151211,0.8936648,2.9736168,-0.10314956,6.947427,-0.043265793,0.24504535,1.8052669
t19,6.201828,6.582169,12.026058,-0.8899349,-0.018602146,-0.11613962,3.386576,-0.115222245,-0.3714776,-0.6084276,4.3680043,0.018613994,8.733215,-0.2760254,10.438508,-0.03284178,0.8697312,1.0452617
t20,0.82315636,1.6475202,0.635054,2.2863712,-0.36266032,-0.15454185,9.002946,-0.43509457,3.416113,-0.34308976,2.9200943,6.3418493,5.9931045,2.0764866,-0.0015429244,-0.029748676,1.0028311,-0.030149614
