,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,2.0065744,6.205548,2.3906617,0.6034059,5.8555975,6.1532316,4.077947,7.834131,4.7934656,3.9251657,0.88970596,3.1448781,4.1014967,4.448048,4.3978252,5.2034,4.8885627,6.503128
t2,1.9404793,6.1690407,2.33171,0.6209167,5.8126683,6.125109,4.0838385,7.790511,4.7993956,3.9083571,0.90310866,3.1493971,4.1371837,4.4173703,4.3648467,5.166161,4.8605695,6.5516443
t3,2.1299527,6.30334,2.4337661,0.55428684,5.861482,6.141485,3.8871627,7.872984,4.655044,3.887814,0.9025338,3.1353657,3.9205503,4.430507,4.4162483,5.270335,4.8564525,6.4827094
t4,2.1388068,6.278899,2.4118118,0.5679606,5.8216295,6.1476045,3.9026546,7.8583083,4.6466804,3.8676898,0.9038866,3.1720126,3.8762476,4.3789215,4.4009295,5.245774,4.8523445,6.5252466
t5,2.167522,6.374472,2.4821217,0.54876584,5.9304776,6.1380277,3.918795,7.890277,4.7062263,3.9375741,0.9190905,3.08376,3.9735844,4.493064,4.431772,5.2868896,4.8612213,6.430884
t6,1.8430932,6.0813346,2.274555,0.6292412,5.76748,6.115567,4.0762424,7.7938547,4.7709103,3.8302703,0.84136295,3.1745574,4.178003,4.399828,4.4022317,5.17308,4.878266,6.5682645
t7,2.2349854,6.402758,2.4551148,0.5594994,5.875164,6.120487,3.8532333,7.8978977,4.6496043,3.895624,0.91853225,3.1016738,3.8414176,4.4279013,4.416307,5.2989945,4.838164,6.46727
t8,2.144466,6.357285,2.3690412,0.63894224,5.8255296,6.0727115,3.9828885,7.828175,4.752894,3.904583,0.94123006,3.0949075,3.9497643,4.385635,4.3802395,5.219431,4.814931,6.532395
t9,1.9270736,6.19675,2.3248396,0.6090097,5.8135433,6.0792775,4.010283,7.7477336,4.777819,3.9217646,0.95195264,3.1386716,4.1003036,4.404835,4.3293657,5.1330667,4.8033843,6.571569
t10,1.8448449,6.0768714,2.2718925,0.6592078,5.797243,6.1166983,4.1532874,7.7768703,4.824652,3.8504758,0.89630914,3.155673,4.232391,4.4166684,4.3636928,5.1805735,4.846036,6.566218
t11,1.058523,5.3778315,1.7193586,0.93099993,5.3369656,5.832066,4.4593334,7.478745,5.082247,3.4141169,0.70738626,3.359597,4.596027,4.084971,4.5196447,4.7493396,4.7682753,6.9262805
t12,1.72883,5.9674525,2.182955,0.6815063,5.6838846,6.0568805,4.0875535,7.750874,4.7726693,3.7676768,0.82692975,3.2126172,4.2015543,4.328156,4.4201765,5.1217484,4.851729,6.6201816
t13,4.2468762,7.023407,3.8494408,0.38683423,6.5390663,6.305263,5.0544167,7.1196303,5.996379,5.8441043,2.3310983,4.389092,2.4787426,4.7769885,3.8918881,3.7858016,4.597057,6.1855803
t14,2.1866572,6.404597,2.4250193,0.61340445,5.8808,6.057321,3.917071,7.8491254,4.716134,3.8967505,0.98774517,3.0667388,3.9120862,4.394557,4.420435,5.2434254,4.772943,6.4972987
t15,2.0321653,6.374736,2.4550679,0.5294334,5.995058,6.118666,3.9357095,7.786517,4.725392,4.0211697,0.9056301,3.082534,4.1543617,4.632524,4.402569,5.250828,4.882291,6.365431
t16,4.144274,7.0048866,3.7581625,0.42483625,6.538798,6.3122063,4.988878,7.125012,5.9627285,5.770579,2.2416894,4.3075323,2.5419939,4.791061,3.897499,3.8716717,4.63929,6.2403517
t17,4.159895,7.02417,3.7742047,0.42516327,6.525829,6.32612,4.9897833,7.1358285,5.9490247,5.770746,2.258836,4.322359,2.5388281,4.788569,3.8963006,3.8541133,4.6340637,6.2334313
t18,0.94516337,5.1235933,1.6170361,1.0309134,5.2376747,5.7751975,4.5502887,7.460018,5.103009,3.3489814,0.7215567,3.4047139,4.730026,4.0386357,4.5012326,4.624639,4.7024217,7.059623
t19,-0.77490807,1.1790447,6.2383513,7.355288,11.241974,4.31225,6.1793633,10.264929,4.6710973,5.9186354,-0.11032964,4.344104,1.9755654,2.1864905,7.123471,4.5525684,8.431423,3.6099021
t20,-0.3788692,6.7643332,-0.7284118,4.033893,8.706047,3.8077607,4.455704,3.6379688,5.7888327,3.715133,2.1215367,2.2168102,5.611742,5.2118583,3.4215124,4.133782,2.201484,5.5062428
