,0,1,2,3,4,5,6,7,8,9
t23,-0.9622145,3.7243505,6.10364,5.0646353,1.621191,5.32714,4.173347,3.2206898,4.2607574,11.581077
t26,-0.95703405,3.7853627,6.0846395,5.0420732,1.6686918,5.18578,4.3059363,3.2055204,4.3550596,11.539306
t27,3.1543627,-0.732876,0.9585055,-0.80555487,8.263938,3.9105222,5.100281,8.310567,1.2755501,7.9725866
t28,-1.2834736,3.7055957,6.643808,4.709891,2.1102076,4.508725,4.9734507,2.279108,4.6139627,11.361937
t38,3.5991795,-1.2253461,2.161465,-1.2213292,8.110606,4.4293437,8.325222,8.070467,-0.10993336,6.854998
t42,11.48431,10.956921,2.526419,1.5841432,5.6767807,0.34772083,5.17462,8.30176,2.6783884,9.567729
t43,3.3579116,-0.9708685,2.0660625,-1.0934743,8.18266,4.4115186,8.72938,7.889798,-0.4723988,6.802626
t44,-1.3389112,3.7632341,6.7442803,4.672501,2.1481066,4.3420415,5.0771585,2.0066795,4.926854,11.176857
t45,11.356729,10.924924,2.333458,1.5266255,7.1581182,0.6878288,5.3145123,8.749689,3.1048522,9.308828
t47,3.3418474,-0.9429872,2.1148643,-1.0218464,8.283854,4.3626165,8.732031,7.982141,-0.409615,6.9052525
t48,-1.182334,3.7230194,5.936612,4.869208,1.6071655,5.294497,4.382609,3.4174647,4.337245,11.637833
t49,11.745916,10.369861,2.5761392,2.298863,5.491289,0.3675111,4.970997,7.723703,2.7150435,9.980261
t51,-1.3210288,3.6520102,5.9263525,4.8899183,1.7974281,5.0501213,4.6622977,3.0634372,4.313523,11.462184
t52,-1.1978348,3.7059462,6.713292,4.7190204,2.0808737,4.400783,4.9315553,2.1787195,4.7179008,11.307855
t53,-1.1344725,3.764995,6.7316523,4.689167,2.0258548,4.3371663,4.87571,2.1277807,4.763223,11.302223
t54,11.765931,10.331751,2.6262732,2.3922558,5.3374615,0.36223927,5.0550537,7.595016,2.5067606,9.983336
t55,11.697439,10.438933,2.5538971,2.3544931,5.310368,0.2732987,5.1333194,7.6951947,2.6079235,9.918359
t58,-1.1656281,3.6399183,6.0597906,5.043949,1.8721013,5.050796,4.4879866,2.989923,4.236432,11.256549
t60,-1.0103494,3.5546143,6.018108,5.0165234,1.7466269,5.264189,4.338816,3.1985025,4.107992,11.585477
