"accepted_species","traits"
"t388",1
"t529",1
"t538",0
"t555",0
"t584",1
"t585",1
"t589",NA
"t592",0
"t593",1
"t594",1
"t607",1
"t615",NA
"t627",1
"t634",1
"t639",0
"t641",1
"t646",1
"t649",1
"t651",0
"t652",0
"t656",0
"t658",1
"t659",1
"t660",1
"t661",1
"t666",1
"t668",0
"t671",0
"t672",NA
"t673",0
"t679",1
"t680",1
"t684",1
"t686",1
"t689",0
"t690",1
"t692",0
"t693",1
"t697",1
"t698",1
"t700",1
"t701",0
"t707",0
"t708",1
"t709",0
"t710",1
"t712",1
"t713",1
"t714",1
"t715",0
"t716",1
"t717",0
"t719",1
"t720",NA
"t721",0
"t723",0
"t724",1
"t725",1
"t726",NA
"t727",1
"t728",0
"t729",0
"t730",0
"t731",NA
"t732",0
"t733",NA
"t734",1
"t735",NA
"t736",1
"t737",1
"t738",1
"t739",1
"t740",1
"t741",0
"t742",0
"t743",0
"t745",1
"t746",1
"t747",NA
"t748",1
"t749",1
"t750",1
"t751",0
"t752",0
"t753",1
"t755",0
"t756",0
"t757",1
"t758",1
"t759",0
"t760",0
"t761",1
"t762",1
"t763",0
"t764",1
"t765",1
"t766",NA
"t767",0
"t768",0
"t769",0
