"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90"
"t18",-0.0986870054524678,-0.000871848617703009,0.030653173870527,-0.00537806072296693,0.224638759212843,-0.270958018291611,0.0538318635329336,-0.00363173811326609,0.136564219377105,-0.00209366182951367,0.0446689799749701,-0.000146817130337981,-0.00796943456135046,0.000276953575444308,-0.0594028711780139,0.000478536976465543,-6.25515203345053e-05,0.000853886759358317,-0.000164462451897893,0.245527696051988,-0.000113203210910456,7.58690789868298e-05,-0.00392869595167151,0.51067683114811,-0.00772571397754344,0.000113875011853198,-0.0255358924594124,8.67659205813114e-05,0.000420164774521822,1.22076791403381e-16,-0.0557524224174263,0.0482629457827556,-0.0051284356897955,-5.36535543864586e-05,-6.02356185222936e-07,0.00010011446560665,-0.00104059862151241,0.00028318848971718,4.44116735720838e-15,1.90538982275003e-05,1.10044602004602e-05,0.000147857251731204,-0.000280075107357185,0.000715934963819345,-3.85496937311244e-05,-5.19037999235199e-07,-2.25575076724191e-15,-3.31345037626033e-05,-1.97608090870837e-05,-2.09812202848887e-06,0.707106781186547,-0.000242073283694984,-1.69555012421126e-05,-7.10638082902302e-06,-7.02120707267371e-16,-1.55276725262414e-15,3.06069166997358e-05,9.57157481280696e-06,-5.27409367158837e-05,-2.55571937663358e-16,-4.86680061231616e-17,-4.85798002959164e-16,-1.48527568242285e-16,7.33574434480213e-06,-9.25537923750592e-06,-9.31541564983377e-17,3.92257782350644e-17,-1.24367735515365e-16,-6.86673201845585e-17,-5.568049259748e-17,4.60988898974459e-05,-1.29935231172874e-06,-3.99931714401493e-17,-2.32412342327599e-16,-5.13727534885546e-17,-7.48568670373916e-18,5.93078957961981e-06,5.77533822550995e-18,-6.95638061037396e-17,-3.13562684373827e-18,-3.80775809385247e-18,5.44079833805372e-17,2.97585076443715e-17,-1.46169211337485e-17,1.99447076697406e-18,4.28145232179776e-18,4.60567106384888e-18,6.82736190537933e-17,-5.52461322241678e-17,-2.76500045148071e-17
"t19",-0.0986870054524683,-0.000871848617703229,0.030653173870527,-0.00537806072296698,0.224638759212843,-0.27095801829161,0.0538318635329341,-0.00363173811326655,0.136564219377104,-0.00209366182951365,0.0446689799749697,-0.000146817130338082,-0.00796943456135031,0.000276953575444361,-0.0594028711780131,0.000478536976465447,-6.25515203346793e-05,0.000853886759357934,-0.000164462451898444,0.245527696051986,-0.000113203210910321,7.58690789869784e-05,-0.00392869595167126,0.510676831148111,-0.00772571397754435,0.000113875011852796,-0.0255358924594115,8.67659205809976e-05,0.0004201647745218,1.49237527786969e-16,-0.0557524224174256,0.0482629457827562,-0.00512843568979517,-5.36535543858413e-05,-6.02356185529141e-07,0.000100114465605398,-0.00104059862151387,0.000283188489719404,3.95660579758465e-15,1.90538982281439e-05,1.100446019894e-05,0.000147857251727436,-0.000280075107359173,0.000715934963819335,-3.85496937272854e-05,-5.19038004347305e-07,1.57524536139319e-15,-3.31345037591044e-05,-1.9760809081989e-05,-2.09812207002466e-06,-0.707106781186547,-0.000242073283696184,-1.69555012453078e-05,-7.10638082967507e-06,6.82576271295007e-16,1.06174984844663e-15,3.06069167000406e-05,9.57157480805357e-06,-5.27409367136474e-05,2.38856703815279e-16,-2.41922410608808e-18,6.7498851276251e-16,7.85643581021934e-17,7.33574434417927e-06,-9.25537923390347e-06,1.66795002223281e-16,-1.01800335867944e-16,7.83009300302045e-17,1.98611339795557e-16,-1.77051958655708e-18,4.60988898967529e-05,-1.29935231131194e-06,5.43756499350041e-18,1.48862475618572e-16,2.30994240970622e-17,4.01977579212961e-19,5.93078957846395e-06,2.57110751298574e-17,-9.52975807268156e-17,4.18693935303258e-17,-1.04122201052547e-18,-5.4523474809024e-17,-2.86296027003642e-18,-1.07790485782724e-16,6.14960699094542e-17,-2.57922769398209e-17,6.22215875039629e-17,1.83222990623615e-16,-8.06859697868713e-17,-1.3129820355772e-19
"t24",-0.098822387113067,-0.000875123010242514,0.030832765881839,-0.00541281295397317,0.227550989720711,-0.274669295165829,0.0548274186438639,-0.00371794818248869,0.140424362868115,-0.00215813222442416,0.0461737225827629,-0.00015425647666898,-0.00842728773383559,0.000293122172961809,-0.0631443172076478,0.000510982208020705,-6.7302094753836e-05,0.000931173412079091,-0.000180705621000501,0.283852353664546,-0.000210660436718518,0.000146510788790741,0.00542261490095417,-0.488235331743636,-0.000532312158604154,4.98093110895184e-05,-0.0150265218158522,5.53745196011472e-05,0.000274112041985225,-2.68848665145239e-16,-0.040569118818524,0.0352615969071459,-0.00380731091519815,-4.0899461766533e-05,-5.05225441743217e-07,8.61961861303308e-05,-0.000900579191444195,0.000246787524016146,4.55766501199106e-15,1.67382835955162e-05,9.70451833406226e-06,0.000130866727918704,-0.000248902777904309,0.000641247937515574,-3.45806175514321e-05,-4.6575155637405e-07,-2.93865026840565e-16,-2.99926866604853e-05,-1.79072832750155e-05,-1.90393960282061e-06,-1.94289029309402e-15,-0.000220787558939151,-1.54651190669438e-05,-6.49203700638777e-06,-2.83233254871433e-15,-0.707106781186547,2.80909890798736e-05,8.78706370413758e-06,-4.8491454908282e-05,1.43203671611338e-15,-8.09150116751218e-16,1.2651567007371e-15,-1.90128868635863e-16,6.79054612723429e-06,-8.57803212062558e-06,4.34952606633344e-16,8.32510496325226e-16,-8.97742613592164e-16,-7.57214968611758e-17,-8.33967686936602e-16,4.2947452488476e-05,-1.21086040881093e-06,6.41866424558088e-17,-3.17099613010562e-16,4.60255290063288e-17,-2.17312303031181e-16,5.54734795643272e-06,-1.09781333069082e-16,-1.37879875397578e-16,-3.71898209711494e-16,-2.94294048586307e-16,1.06161418528573e-16,-4.97556533659711e-17,4.9995189782745e-17,9.38133210815311e-17,-2.53540994441869e-16,-2.51489229821523e-17,-6.42454922694044e-17,-7.79471167240222e-17,5.39820663797218e-17
"t25",-0.098822387113067,-0.000875123010242632,0.0308327658818398,-0.00541281295397315,0.22755098972071,-0.274669295165829,0.054827418643864,-0.00371794818248889,0.140424362868115,-0.00215813222442432,0.0461737225827628,-0.00015425647666916,-0.00842728773383568,0.000293122172961842,-0.0631443172076481,0.000510982208020134,-6.73020947536177e-05,0.000931173412079041,-0.000180705621000373,0.283852353664546,-0.000210660436718622,0.000146510788790785,0.00542261490095392,-0.488235331743635,-0.000532312158604271,4.98093110892693e-05,-0.0150265218158525,5.53745196008909e-05,0.00027411204198514,-2.0519436448017e-16,-0.0405691188185234,0.0352615969071455,-0.0038073109151982,-4.0899461767331e-05,-5.05225441954702e-07,8.61961861293388e-05,-0.000900579191444247,0.00024678752401457,2.72518872145159e-15,1.67382835949462e-05,9.70451833375638e-06,0.000130866727918966,-0.000248902777901435,0.000641247937517728,-3.45806175518165e-05,-4.65751556820327e-07,9.79083264241995e-16,-2.99926866587437e-05,-1.79072832764817e-05,-1.90393960536575e-06,9.99200722162641e-16,-0.000220787558935252,-1.54651190645724e-05,-6.49203701190702e-06,2.74135321319493e-15,0.707106781186547,2.8090989065468e-05,8.78706370175285e-06,-4.84914549183807e-05,-1.44912684533088e-15,7.56194786374261e-16,-1.19736357481044e-15,2.32046726386211e-16,6.7905461269608e-06,-8.57803212290033e-06,-4.50323701905875e-16,-9.07300513858123e-16,9.4871909622332e-16,1.37193632510386e-16,8.34011778706944e-16,4.29474524881331e-05,-1.21086040875e-06,-4.00591610348388e-17,-1.34325851377112e-16,-1.23763942732038e-16,1.69531982310002e-16,5.54734795700153e-06,8.25751749406541e-17,-1.77288525958867e-16,3.13306413751919e-16,3.69599505450385e-16,-7.58781114802725e-17,9.89023450522054e-17,-8.62106139032164e-17,-9.60329400543389e-17,5.92872469152852e-17,2.78281497918447e-17,9.72530202891404e-17,-7.3927470291357e-17,-5.71608678648597e-17
"t12",-0.0970920492187166,-0.000832972267549636,0.0285062122354554,-0.00496178854394982,0.188999256126376,-0.225429209605797,0.0414214371833148,-0.00253786725576736,0.0868228948229438,-0.00125566029677603,0.0249134155674074,-4.31056402033272e-05,-0.00142740428046321,4.51407367605016e-05,-0.00484182114962775,-3.19190073137994e-06,1.01964403646906e-05,-0.00039897856574371,0.000107760319473157,-0.584213474420178,-0.0015729884285957,0.00102444849731158,0.0045680946309841,-0.0251496331368737,-0.0174474501532887,0.000307735884586143,-0.0692413967434393,0.00023216829438248,0.00111808686328725,-3.3545170747782e-16,-0.141723815999968,0.122383269693247,-0.0128692266191808,-0.000131965588347402,-1.32202995747746e-06,0.000209337852157627,-0.00215235787139026,0.00057684385069351,9.33200958999524e-15,3.80864816799674e-05,2.1786827152766e-05,0.00029001062062541,-0.000543441239067941,0.00135904623909286,-7.28539653785972e-05,-9.799605169889e-07,-0.707106781186548,-6.09046416504396e-05,-3.61903786267027e-05,-3.82531832420112e-06,-2.1094237467878e-15,-0.000433857710460018,-3.03850231375619e-05,-1.26646241768697e-05,4.68650693405618e-16,5.2885654259735e-16,5.3643125208406e-05,1.67595124275308e-05,-9.18291229346947e-05,-1.37372701075856e-16,6.74401456206933e-16,-2.24083557607788e-16,-7.6401135462636e-16,1.24404818301994e-05,-1.56180507215251e-05,-1.52837597793896e-16,-3.04840592893933e-16,3.68351187275953e-17,1.28765582276972e-16,4.76076966453385e-16,7.61141141531377e-05,-2.14280140061686e-06,-4.80251938338968e-16,1.36006536859289e-15,9.07574273899394e-17,5.66721400427686e-17,9.62211319421685e-06,1.41365032041847e-16,9.69565819893716e-17,2.19413467533622e-17,4.1202820333763e-17,8.38197411079224e-17,3.70254465705544e-17,-3.96414754578595e-17,1.67802386754057e-16,-1.06967995606482e-16,1.6978085571061e-16,-4.368507644111e-17,-1.03511596832674e-16,1.15075517243269e-16
"t13",-0.0970920492187167,-0.000832972267549081,0.0285062122354553,-0.00496178854394989,0.188999256126376,-0.225429209605797,0.0414214371833147,-0.00253786725576743,0.0868228948229436,-0.00125566029677595,0.0249134155674075,-4.31056402033286e-05,-0.00142740428046339,4.51407367606794e-05,-0.00484182114962771,-3.19190073159623e-06,1.01964403648285e-05,-0.000398978565743804,0.000107760319473321,-0.58421347442018,-0.00157298842859526,0.00102444849731246,0.00456809463098482,-0.0251496331368727,-0.0174474501532891,0.000307735884585715,-0.0692413967434398,0.000232168294382381,0.00111808686328675,-3.2015502236541e-16,-0.141723815999969,0.122383269693249,-0.0128692266191818,-0.000131965588346835,-1.32202995748219e-06,0.000209337852158213,-0.00215235787138865,0.000576843850692662,7.52422210798933e-15,3.80864816824597e-05,2.17868271544289e-05,0.000290010620626473,-0.00054344123906682,0.00135904623909095,-7.28539653717847e-05,-9.79960521129223e-07,0.707106781186546,-6.09046416339554e-05,-3.61903786255131e-05,-3.82531834236732e-06,2.05391259555654e-15,-0.000433857710461854,-3.03850231377155e-05,-1.26646241875845e-05,-4.94744051719191e-16,-4.8778405751035e-16,5.36431252101339e-05,1.67595124273944e-05,-9.18291229344752e-05,1.94681271133224e-16,-7.51921648085561e-16,3.17960730543842e-16,7.58747007696863e-16,1.24404818308647e-05,-1.5618050721946e-05,1.46134858974474e-16,3.54129937691982e-16,1.32970888688171e-17,-2.20451131309081e-17,-6.82135389667264e-16,7.61141141533253e-05,-2.14280139975947e-06,4.37224148209314e-16,-1.01513978042531e-16,-3.37748918786533e-17,-6.5032294026185e-17,9.62211319417706e-06,-1.49675294838167e-16,-1.09811580713032e-16,-1.26561587411598e-17,-8.20511509172429e-17,-3.83876485174382e-17,-1.23182833376051e-17,-5.83132910641335e-17,-1.48364059883113e-17,1.96241041821953e-16,-1.35727300882714e-16,8.6017162621548e-17,-5.76320678345427e-18,-2.11532277560831e-16
"t4",-0.0946860974747109,-0.000776647817435167,0.0255056842153093,-0.00438603730749523,0.145037040904561,-0.170004370382784,0.0275867918288391,-0.00143453683692816,0.0409750167398486,-0.000522413496615381,0.00865515800869354,1.35437564143427e-05,0.00150189915261379,-5.56404131427976e-05,0.015446950810088,-0.000151938362667506,2.53261822945295e-05,-0.000454295974690502,9.67536129772681e-05,-0.165632911792246,0.0011439727662284,-0.000771932130047532,-0.00585632462487115,0.0156335163136301,0.029241706843623,-0.000665203854926653,0.19255348766795,-0.000741234091905839,-0.00374683526208723,1.80222144657995e-15,0.693522415568586,-0.611830813135487,0.0706458785580729,0.000881635040404229,-0.000116222761103403,0.00284871583553969,-0.0247067810037778,0.00543358997476883,7.23589440075291e-14,0.000294291879857547,0.000154361615200317,0.00190155858711729,-0.00328128145277103,0.00707727583108047,-0.000369149762189496,-4.93625578851879e-06,1.12510083896877e-15,-0.000264214536596051,-0.000154106111798109,-1.59270955050073e-05,0,-0.0016657299159386,-0.000116595822346054,-4.74070117395488e-05,-1.2872357276331e-16,-1.07499403735019e-16,0.000187015541997435,5.81992975098232e-05,-0.000311709997876977,-4.63851327923189e-17,1.16050251160856e-17,-6.49330596065888e-17,-7.53013651534825e-17,3.82126836518733e-05,-4.71277560670658e-05,1.35960874412134e-17,-7.15748038301426e-17,-2.5137843679463e-17,-4.02440700487649e-17,-2.43184649324137e-17,0.000213238171272081,-5.97967523411157e-06,-6.04527612840801e-17,-4.20276127339914e-16,-8.15075482515189e-17,-3.04685622030813e-17,2.54883968546443e-05,4.30873883655259e-17,-6.92321479772325e-17,-7.22545710596687e-18,5.94881862063801e-17,8.4161220037705e-17,-4.70265160646859e-17,-2.75771265624477e-18,1.81020523254753e-16,4.92923502889755e-17,5.84959933871446e-17,-4.50526629396542e-16,-1.52554198191385e-16,-6.72089904438179e-18
"t38",-0.10930975631992,-0.00167337504964882,-0.0466198464249086,0.00338738321016674,0.0488806912005379,-0.0580792515581915,-0.03433086614091,0.00151169885662239,-0.435482693049583,-0.0232615720277288,0.120676723312156,-0.00014768309314471,-0.00722332065298012,0.000248520727423896,-0.0521830701576688,0.036129466873818,-4.00848428499783e-05,0.000476975739711673,-8.2918825411723e-05,0.0180968909028837,-0.000329065654229715,0.00021153575594965,-0.503542044658717,-0.00600640518621734,-0.0318448238973037,0.000155161801903872,-0.0638727205435468,-0.000253733697243604,-0.000440024149468511,9.77861712861554e-17,-0.00688140423936024,0.000807413073566495,-0.000241725326821749,3.43465300797683e-06,-7.82061379307389e-06,0.0014397807842975,-0.00257274946001694,0.000620948373839463,8.34620900853574e-15,3.736428375381e-05,2.06389625887218e-05,0.00131593122883089,-0.000484720558751319,0.00542416871585992,-5.48545106901832e-05,-7.49747094565313e-07,9.66640688377918e-17,-4.76002068821762e-05,-2.81860489121279e-05,-2.96636263393185e-06,1.11022302462516e-16,-0.000331193968432125,-2.31926549289958e-05,-9.62218311260762e-06,-4.75765503512034e-16,1.00419172932777e-15,4.02543242422291e-05,1.25686132975885e-05,-0.000298012340408784,-7.73347665362348e-16,-1.08711737358327e-14,0.707106781186547,-3.16143142449829e-15,9.16131538729748e-06,-4.81665741147067e-05,2.7077506143399e-15,-4.08714868421221e-15,5.36957260660392e-16,-8.95159163644704e-17,-5.7352055660831e-16,0.000227503547524453,-1.56059064552152e-06,3.07786986074195e-16,-2.75286244947063e-16,4.12729316271507e-16,4.77203995145764e-16,2.80959143680859e-05,6.07438320333522e-17,-6.77861698863429e-17,-4.10696224888183e-16,-8.22211409566666e-17,-1.32795850229339e-16,-6.59153484036075e-17,-5.59231788064386e-17,1.02160925835998e-16,1.43729203603083e-17,1.41389792135307e-16,4.19911007594426e-16,-1.8186164136112e-16,-3.57807529918816e-17
"t39",-0.10930975631992,-0.00167337504964886,-0.0466198464249086,0.00338738321016663,0.0488806912005383,-0.0580792515581914,-0.0343308661409102,0.00151169885662246,-0.435482693049583,-0.0232615720277289,0.120676723312155,-0.000147683093144507,-0.00722332065298026,0.000248520727423901,-0.0521830701576689,0.036129466873818,-4.00848428498432e-05,0.000476975739711596,-8.29188254116256e-05,0.0180968909028841,-0.00032906565422952,0.000211535755949543,-0.503542044658717,-0.00600640518621726,-0.0318448238973032,0.000155161801903885,-0.0638727205435465,-0.000253733697243722,-0.000440024149468996,3.60994158084009e-16,-0.00688140423936031,0.000807413073566722,-0.000241725326821744,3.43465300807427e-06,-7.82061379299763e-06,0.00143978078429782,-0.00257274946001678,0.000620948373839272,8.49587005464247e-15,3.73642837538524e-05,2.06389625887638e-05,0.00131593122883066,-0.000484720558750746,0.00542416871585956,-5.48545106901407e-05,-7.4974709275264e-07,6.07376412686946e-16,-4.76002068821883e-05,-2.81860489129332e-05,-2.96636263397422e-06,-9.99200722162641e-16,-0.000331193968431695,-2.31926549292256e-05,-9.62218311189448e-06,3.83706061663072e-16,-1.08679425674791e-15,4.02543242433327e-05,1.25686132979433e-05,-0.000298012340410736,5.10328093207446e-16,1.06678875413687e-14,-0.707106781186548,3.12815262117282e-15,9.16131538840834e-06,-4.81665741192701e-05,-2.62936701465881e-15,4.05340733683735e-15,-4.06722007716413e-16,3.79005914463147e-16,5.89869115390533e-16,0.000227503547519671,-1.56059064410055e-06,-2.35203249369018e-16,5.97760979718454e-16,-4.38457266438958e-16,-5.66996578270555e-16,2.8095914369248e-05,-1.40668401084926e-17,1.3740106712168e-16,3.84014613006682e-16,1.11279650204856e-16,2.45727953439799e-16,7.53665791087339e-17,-1.03628239181377e-17,-4.65881592667702e-18,2.46282101546055e-17,-1.19529176714755e-16,2.74442265066472e-16,1.63262690769193e-17,-7.04048784987819e-17
"t59",-0.109441021864061,-0.00167887674583493,-0.0468589660440504,0.00340654603882584,0.0494355415987288,-0.0587757923272366,-0.0348868453128079,0.00154312596267928,-0.446264071916136,-0.0238889839443087,0.124237674002467,-0.000154240465768921,-0.00758701659179704,0.00026123639885277,-0.0550638823962177,0.0382767737809223,-4.27539124981788e-05,0.000514837849727424,-9.01023361335122e-05,0.0205776504973366,-0.000581603801854817,0.000387376954344363,0.495748180692745,0.00387279640411364,-0.00638716136435999,7.96405379798644e-05,-0.0410593399279091,-0.000173982425911503,-0.000307103422191401,2.65072912959524e-16,-0.00525028144241713,0.000618089753926673,-0.000187510076207685,2.72351395076077e-06,-6.72044833014372e-06,0.00126507766541505,-0.00227057435983119,0.000551269110275171,7.87053139844249e-15,3.33995547230448e-05,1.85100965036161e-05,0.00118388322449177,-0.00043760617640211,0.00492993144029062,-4.99213652077009e-05,-6.82514766004085e-07,3.70057532574705e-16,-4.36572112099536e-05,-2.58763549723493e-05,-2.72651186620083e-06,4.44089209850063e-16,-0.000305748899373427,-2.14114355938814e-05,-8.89535832420949e-06,-4.5216856079045e-17,-8.24952524222249e-17,3.73628268196716e-05,1.16684175867223e-05,-0.000277029277083908,1.07585697797981e-15,2.40224289473285e-16,1.02596206500365e-16,1.0207238399805e-15,8.56624079082413e-06,-4.50856819825582e-05,-1.75750858769654e-16,-4.37978961587933e-16,6.69382321625543e-16,-4.03573537169897e-16,-2.15249295657898e-17,0.000213909027010846,-1.46768855551177e-06,-9.32842384402601e-14,0.707106781186547,-2.57874573809144e-16,-9.63898750563088e-17,2.6508021714151e-05,9.22921870809465e-16,-2.24192612546145e-15,-1.99382908683287e-15,1.37279791633186e-15,-1.1872045570098e-16,-2.89139531841138e-16,2.47640066453343e-16,-5.68741648979698e-16,8.82559741661745e-17,3.04973538108404e-16,1.1113717411044e-16,-3.43918436874406e-16,-1.05045809061775e-16
