accepted_species,estimate
t89,0.03659731
t90,-0.013397345
t153,0.62220806
t229,0.720278
t230,0.66961354
t197,0.7286422
t181,0.16044855
t254,-0.16667199
t285,-0.1507373
t378,-0.18850371
t152,-0.0665615
t171,0.1944066
t142,0.2012997
t116,-0.19684933
t191,-0.2723552
t281,-0.3333709
t282,-0.31523353
t283,-0.22738166
t292,-0.6064985
t379,-0.541711
t209,-0.24651161
t189,-0.3140761
t96,-0.27216598
t62,-0.00072433555
t55,0.570538
t331,0.6112311
t332,0.82060915
t102,0.67264444
t291,0.54499435
t319,0.52863944
t320,0.49084425
t298,0.6355006
t369,0.70480293
t390,0.70214945
t322,0.64731663
t120,0.76202667
t78,0.74240434
t37,1.1556336
t68,0.8541472
t40,1.2273632
