accepted_species,estimate
t89,0.501383
t90,0.501383
t153,0.51671803
t229,0.9301824
t230,0.9301824
t197,0.9301824
t181,0.9301824
t254,-0.113041155
t285,-0.14655358
t378,-0.17218041
t152,0.16150847
t171,-0.28224075
t142,0.09636258
t116,0.12069521
t191,-0.2774734
t281,-0.46778035
t282,-0.46778035
t283,-0.49884403
t292,-0.47684342
t379,-0.43613875
t209,-0.46778035
t189,-0.46778035
t96,0.16496839
t62,0.47454804
t55,0.48205593
t331,1.2151204
t332,1.2151204
t102,1.1173416
t291,0.69826573
t319,0.58995277
t320,0.58995277
t298,0.6555259
t369,0.67971724
t390,0.67971724
t322,0.67971724
t120,1.0621972
t78,1.2708273
t37,1.1660932
t68,1.1418277
t40,1.1660932
