"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100"
"t59",0.158633880357689,0.106439586189457,0.00955812065591686,-0.0240691523260156,0.00865595951226778,-0.00954530244739106,0.00980890233989505,-0.0542666138300314,-0.0387599150793954,-0.048926904172075,-0.349311311162859,-0.000623505928499096,0.000512668518947807,0.0112444278746767,0.000394989208983343,-0.000316848839259393,0.0256978334736474,1.71466023218391e-05,-0.000675910935388084,9.32563176608175e-05,0.0053031944609422,-5.14300545330163e-06,-0.00312195950812894,0.149010297063868,-3.83286082588086e-06,5.17365811234598e-05,-0.000268485766140172,-0.000940908244321418,-1.54107297088381e-05,-0.000201965262965637,0.000852615084946146,-1.20829309591915e-05,4.37654281925722e-05,0.00120050114141411,-3.23388232520741e-06,-6.03230679587589e-06,-4.04104186174154e-06,-3.33557261706563e-06,-9.44163146571192e-05,-1.04136308289499e-06,0.00143874248975069,5.36044222542352e-05,2.25927621941232e-05,-7.97527903521756e-17,8.14697003581277e-06,-7.46002126053168e-05,7.59666163282148e-06,4.32290829982785e-16,-0.000197847934297108,-6.03282186255418e-06,-3.47459678362102e-07,-2.14578599842979e-15,-0.000172325643312139,-2.54781246136398e-15,5.8550680654159e-16,-0.000345169889972909,1.04123801266279e-06,0.787668532652594,0.42401100555927,0.00186994673654801,-5.16897700896246e-07,6.68404694516714e-06,5.31143497282079e-05,-2.60992580437862e-05,-0.00212384567187381,-1.29235622076156e-15,2.57509658780319e-06,-7.72007146368634e-06,0.00536739921181808,-1.58860158474625e-05,-1.97325333993341e-06,8.19288275989878e-16,-1.62706720973523e-16,-2.86506419531879e-15,2.26728892172716e-16,-3.59489571680745e-07,-4.56243735839271e-16,-2.97236798903452e-16,9.45706093241386e-18,7.98369855016792e-16,1.24034172777479e-15,4.37333503275525e-17,-1.70537711965475e-16,1.77669007061862e-15,-1.12937693714384e-16,9.86400249641801e-16,-0.00025163355306818,2.11016970173608e-17,-1.32014924033444e-16,-9.28852611888574e-16,-0.0208334185544952,2.09900620330172e-15,8.2825466523893e-16,1.87285645160326e-16,2.1085514989218e-15,-4.94418170110691e-15,-2.79220899739623e-18,-2.98473436219776e-16,-7.34027169233892e-14,-0.0999999999999893
"t111",0.161093147374335,0.108780718185896,0.00995668688865382,-0.0252942268895562,0.00914497314122194,-0.0102066353272089,0.0105141694431582,-0.0593389263011343,-0.042436215409912,-0.0540425898886488,-0.396499135905949,-0.000725401717759894,0.000599958437704739,0.013282641447838,0.000469872526583232,-0.000382020186155712,0.0315528260722014,2.12707343283755e-05,-0.000853083750691398,0.000119636114825025,0.00691209233512612,-6.99234839694496e-06,-0.00445427416127921,0.219663575624574,-5.72267095515268e-06,7.74559890905727e-05,-0.000402471429723169,-0.00147222681059156,-2.45707636710491e-05,-0.000349195504572684,0.00148482994879989,-2.63925948170539e-05,0.000102219379061325,0.00284050266768077,-7.82134088297166e-06,-1.85150109703987e-05,-2.02478564925653e-05,-2.14468911645119e-05,-0.000820732997378299,1.49470725540085e-05,-0.00875788431785557,-0.000100845651218308,-3.19476174350379e-05,-1.01393491001503e-16,-7.48873874743212e-06,6.70728618335754e-05,-6.72505281246342e-06,4.9589698361369e-16,0.000156560549179196,4.1413676597062e-06,2.35783522285667e-07,2.18107268949696e-16,0.000100942703427425,1.20391549999073e-15,-5.88280453279563e-16,0.000110318095531278,-3.21434360525948e-07,-0.207785936400683,-0.110876124648393,-0.000462625961807234,1.22722652583781e-07,-8.29385494072505e-07,-2.0449199908956e-06,9.81315118625395e-07,6.90981132890481e-05,1.2638284181215e-15,3.35092403113879e-08,-4.49536139679176e-07,0.000436408138306851,-1.38548374444849e-06,-2.18743121973135e-07,6.08209565466471e-16,-3.46460655230625e-15,2.20730530401445e-14,1.67834079642029e-15,-5.01392848789142e-08,8.70758637377863e-16,3.38899775621021e-15,-7.347670494964e-16,-6.58448983637123e-15,-3.81425067674216e-15,5.57879595142981e-16,-5.28403035866134e-15,2.469422468961e-15,8.95265243945235e-16,-4.23759026154722e-15,9.25588877394216e-05,1.00117887537833e-14,3.75485279248831e-14,7.95177326134019e-14,0.825028206437487,-4.2011058428038e-14,1.24239900389696e-14,-3.45004950699217e-15,1.17886047055933e-13,4.12476862243045e-14,-1.03652778215058e-14,-1.67723113767212e-15,-7.18045151832241e-14,-0.100000000000017
"t118",0.161302157322607,0.108979074189263,0.00999015120108407,-0.0253966673681928,0.0091857648125892,-0.0102615016163461,0.0105726167007273,-0.0597556166656454,-0.0427380590727657,-0.0544610272885273,-0.400315226752771,-0.000733561038743925,0.000606932163579544,0.0134448889580865,0.000475817476438297,-0.000387167978998068,0.0320122167548976,2.15931239206722e-05,-0.000866849461630176,0.000121674250225666,0.00703573578722177,-7.13254463415785e-06,-0.00455380858960731,0.224892682531715,-5.86204251065898e-06,7.93513491203238e-05,-0.000412341865182713,-0.00151092328753893,-2.52346961989645e-05,-0.000359661611336895,0.00152969869485773,-2.73640268685701e-05,0.000106144414163182,0.00295040252667488,-8.12772926612747e-06,-1.93230045021628e-05,-2.12526397458486e-05,-2.25535422712732e-05,-0.000864533377088497,1.5857361302896e-05,-0.00932237465504367,-0.000108574792282176,-3.45582206293092e-05,1.6177939561963e-16,-8.17310658002058e-06,7.32402685941603e-05,-7.3461154184842e-06,-2.19783813228158e-16,0.000171486896995651,4.55286675114905e-06,2.59291441403184e-07,1.56690119887706e-15,0.000111456095020635,5.1582926857096e-16,-4.14043747223083e-16,0.000124074338820344,-3.61917128734117e-07,-0.23513727652929,-0.125506315257311,-0.000524599794657999,1.39345886337326e-07,-9.60384429239445e-07,-2.42697540821581e-06,1.16504765319236e-06,8.21940497926271e-05,3.65147213289061e-16,4.07131052274854e-08,-5.63833252383826e-07,0.00056071329844088,-1.79367770922557e-06,-2.94783356597613e-07,-1.35018203216562e-15,1.70021571425092e-15,-9.37321444091621e-15,4.30512992740184e-16,-7.52169188378174e-08,9.79053485097572e-16,-4.47710414276715e-16,1.0946631303973e-15,7.94142861551261e-15,1.86235628907069e-15,6.48177287782416e-16,7.12942921724677e-16,3.07178302719945e-15,-1.66203155976412e-15,3.87508819702913e-15,-0.000153699428667764,-1.0372509307361e-15,-2.49576287478981e-14,-3.57061989277635e-14,-0.399306197632564,-1.13551793012005e-14,-1.81069581206904e-14,1.7687973547286e-15,-4.58884755486398e-14,-0.707106781186566,-5.21792475932332e-14,1.1184527001143e-13,-7.33019466592076e-14,-0.0999999999999888
"t119",0.161302157322607,0.108979074189263,0.00999015120108389,-0.0253966673681927,0.00918576481258923,-0.0102615016163464,0.0105726167007271,-0.059755616665645,-0.0427380590727651,-0.0544610272885271,-0.40031522675277,-0.000733561038744477,0.000606932163580163,0.0134448889580863,0.000475817476438631,-0.000387167978998365,0.0320122167548981,2.15931239206601e-05,-0.00086684946163088,0.000121674250225791,0.00703573578722068,-7.13254463421149e-06,-0.00455380858960724,0.224892682531715,-5.86204251002944e-06,7.93513491203795e-05,-0.000412341865182948,-0.00151092328754104,-2.52346961984678e-05,-0.000359661611336451,0.00152969869485984,-2.7364026867703e-05,0.00010614441416219,0.00295040252667302,-8.12772926626849e-06,-1.93230045013888e-05,-2.12526397432391e-05,-2.25535422701968e-05,-0.000864533377085818,1.58573613032342e-05,-0.00932237465504671,-0.000108574792279825,-3.45582206319633e-05,-1.3876294319097e-16,-8.17310658168613e-06,7.32402685945038e-05,-7.34611541928263e-06,-7.96376405879046e-16,0.000171486896996566,4.55286675189592e-06,2.59291440741352e-07,4.51799296083346e-17,0.000111456095016803,5.56351505640297e-16,7.74407397829702e-16,0.000124074338819464,-3.6191712862252e-07,-0.235137276529282,-0.125506315257314,-0.000524599794657321,1.39345885653766e-07,-9.60384429900427e-07,-2.42697540932941e-06,1.16504765402081e-06,8.21940497903143e-05,-6.65817480210632e-16,4.07131037947556e-08,-5.63833252704852e-07,0.000560713298436715,-1.79367771654279e-06,-2.94783348144469e-07,-2.59460670544451e-16,2.43409154153341e-15,-1.82483768980343e-14,-1.48056512750525e-15,-7.52169245221907e-08,-7.55608396032042e-16,-1.21905683667477e-15,-1.02736501355492e-18,-7.43909698563242e-16,8.68017268197681e-16,-1.32227945591203e-15,5.28889077276181e-15,-7.74243826377977e-15,2.00090647559254e-15,7.14723411286677e-16,-0.00015369942862691,-7.1850553793643e-15,-1.08572288291021e-14,-4.04464048951067e-14,-0.399306197632634,5.3457463415607e-14,4.34168600147184e-15,9.78011423515935e-16,-5.86149120675784e-14,0.707106781186529,6.11544288334239e-14,-1.12738339574234e-13,-7.42959423276898e-14,-0.0999999999999983
"t76",0.153419879820097,0.101373746879775,0.00864077237089521,-0.0211672690019006,0.00747719640958595,-0.00788626733035389,0.008025150338835,-0.0405446365168946,-0.0287716447334006,-0.0345997090878966,-0.203870254548921,-0.000279963787100098,0.000211875694061754,0.00396895836825087,0.000120429368899628,-6.50739800184377e-05,0.00136778425660128,-7.31813853778786e-07,0.000150506461448687,-3.89646534795848e-05,-0.00336998531243245,7.1647288400101e-06,0.0086357142850247,-0.635269083932538,1.9384854769152e-05,-0.000271513890451107,0.00143387102208764,0.00946339410628739,0.000216047593153939,-0.0248950402324072,0.0658596445862719,-0.000143858401253131,0.000486830393128577,0.0132421646257257,-3.52627798358065e-05,-6.62183026303207e-05,-5.9733917647582e-05,-6.02852060871453e-05,-0.00221835287735013,3.51659912130935e-05,-0.019487635566681,-0.000188518844130639,-5.55468062560571e-05,-1.10789276513071e-17,-1.11892305494256e-05,9.92469482406171e-05,-9.88199196532915e-06,2.91099862663579e-16,0.000217917143423388,5.31970957665851e-06,3.0069808572605e-07,-1.0256850193215e-18,0.000116152269727195,4.52738934878174e-16,-4.16643452276658e-16,4.93564153673095e-05,-1.269073073307e-07,-0.0279661025145796,-0.0131852702513773,-7.85550371497129e-06,-7.64285353809917e-09,1.51775926072927e-06,2.03776516214351e-05,-1.00558462387618e-05,-0.000837830455303771,2.52885016239341e-16,1.22860391298221e-06,-4.32246560981875e-06,0.00323815097389276,-9.76459544288591e-06,-1.30657486736652e-06,1.30201123882973e-14,-2.71490587938375e-14,0.707106781186549,8.40993135405812e-15,-2.63402944484288e-07,-6.35872701590637e-15,7.73877237566582e-15,-6.58104037223009e-15,1.48276359889797e-14,2.83583146965088e-15,-2.63942917618203e-15,6.14623294621727e-16,-1.96094961171418e-15,-1.27601231000507e-16,-6.22443743236646e-16,-0.000217658533080631,-1.48928086529752e-15,1.29248832676246e-15,2.48639921757777e-15,-0.00120420688153414,6.04744422313569e-16,-1.08936002652296e-15,-3.18333531092905e-16,9.29083400713304e-16,3.60733666220475e-15,-1.78448106127024e-15,-4.38810178075133e-16,-7.35881356244305e-14,-0.100000000000007
"t77",0.153419879820097,0.101373746879775,0.00864077237089458,-0.0211672690018996,0.00747719640958571,-0.00788626733035412,0.00802515033883521,-0.0405446365168949,-0.0287716447334008,-0.0345997090878969,-0.203870254548922,-0.000279963787100326,0.000211875694061415,0.00396895836825079,0.000120429368899513,-6.50739800184115e-05,0.00136778425660151,-7.3181385321235e-07,0.000150506461448804,-3.89646534795641e-05,-0.00336998531243234,7.16472884012704e-06,0.00863571428502473,-0.635269083932544,1.93848547690928e-05,-0.000271513890450345,0.00143387102208766,0.00946339410628679,0.000216047593154051,-0.0248950402324067,0.0658596445862721,-0.000143858401253407,0.00048683039312889,0.0132421646257238,-3.52627798359512e-05,-6.62183026300072e-05,-5.97339176477181e-05,-6.02852060872996e-05,-0.00221835287735191,3.51659912133477e-05,-0.0194876355666827,-0.000188518844129544,-5.55468062582705e-05,-2.09365477931837e-16,-1.11892305481747e-05,9.9246948241043e-05,-9.88199196554018e-06,-1.5628512336525e-16,0.000217917143420507,5.31970957686463e-06,3.00698083084848e-07,8.4030987569476e-16,0.000116152269732633,-3.77910790986131e-16,6.17682825488055e-16,4.9356415367941e-05,-1.26907309362614e-07,-0.0279661025145793,-0.0131852702513786,-7.85550371296947e-06,-7.64285081747496e-09,1.51775926622584e-06,2.03776516256955e-05,-1.00558462303711e-05,-0.000837830455305799,-1.35351150409797e-16,1.22860390869642e-06,-4.32246561900779e-06,0.0032381509738689,-9.76459543116952e-06,-1.30657488250376e-06,-1.32736199641615e-14,2.71052688947357e-14,-0.707106781186547,-8.31571418176059e-15,-2.63402827676733e-07,6.93327459375344e-15,-8.18054946660308e-15,6.53016838217879e-15,-1.40724284965977e-14,-2.33625339414459e-15,2.65061930762951e-15,-6.33422764048798e-16,2.62712068993871e-15,7.08641990719751e-16,1.37892042818774e-15,-0.000217658533079128,2.10337188969615e-15,-5.14152800666891e-16,-2.07363202923703e-15,-0.00120420688149239,7.70206412829345e-16,1.2866769183038e-15,6.215028633397e-16,6.68304378362065e-15,-4.74709159809955e-15,1.04481583435766e-15,-8.13158275509521e-16,-7.27542636857759e-14,-0.099999999999986
"t78",0.163973279140554,0.11183564912678,0.0106930898036148,-0.0279989532289823,0.01035696987198,-0.0124050798613443,0.0130204773751877,-0.0960412919169035,-0.0707273757559286,-0.122912651530342,0.201872774959721,-0.000241087214882364,0.000244638607459742,0.00679036529241424,0.000277065823339362,-0.000310703772997371,0.324430811472407,-1.02984049640612e-05,-8.38386688231743e-05,2.5688098404307e-05,0.00178902469279686,-1.90783304129187e-06,-0.000906245034461368,0.0236570651116565,-3.15611473246475e-07,3.29070859282213e-06,-1.4618628435176e-05,0.000410178115394433,1.33144216060858e-05,-0.0029381862102659,0.0080204274000562,-2.73573392560653e-05,9.75755094649971e-05,0.00267674076614097,-7.22367156896331e-06,-1.48812088675553e-05,-1.44622643133079e-05,-1.4887498839272e-05,-0.000557917290519792,1.05751776356832e-05,-0.0150273437498882,-3.12508665379467e-05,-8.9790684334135e-06,8.93414642366561e-16,-1.56122736587526e-06,1.36848836790735e-05,-1.3509280959349e-06,1.15603198896773e-15,9.68723770720446e-05,6.04143450206219e-07,3.3783531113905e-08,-5.26114403077506e-16,1.1094258372057e-05,-2.22740770766813e-16,1.29168431302502e-15,1.14455195364386e-07,4.23365727333259e-10,0.000375703733762299,-3.01538260973101e-05,-1.97706354053398e-06,1.25117033599505e-09,-3.99130396376192e-07,-1.27732190140586e-05,6.36970453846447e-06,0.000563447179865694,9.20223287764256e-16,-1.57245057877103e-06,1.80736880338168e-05,-0.878574477517514,-0.00018292008236614,-4.77640075553949e-06,-3.59742178933442e-15,1.04431783938083e-15,1.32347831179441e-14,3.67699124654054e-15,-4.75425060123429e-07,1.41732741479369e-15,-4.62736957758748e-15,1.89956973696404e-15,-1.78178624249517e-16,-2.52599186585291e-15,-1.25040403078396e-15,1.45722335910087e-16,-1.62460752123734e-15,4.26408081386417e-16,1.7856740346189e-15,-0.0335341858913691,9.91809544904486e-16,1.71652360600369e-15,4.45931868694024e-15,-0.000345865326788972,1.51010895031465e-15,-2.51122275939632e-15,-6.26482847275149e-16,5.36209936312199e-15,-2.46947835186515e-15,-2.42860002332701e-17,4.3936014851378e-15,-7.30624144365799e-14,-0.100000000000004
"t106",0.165136574459134,0.112955596635362,0.0108930228610171,-0.0286334561211259,0.010616373610192,-0.0127824489230725,0.0134307211544616,-0.0999124317563306,-0.0736172693072887,-0.128409594249461,0.21328246291251,-0.000257244342442089,0.000261638739537496,0.00728889638360888,0.000298219273416272,-0.000336158875935037,0.353437306731295,-1.12622407514802e-05,-9.22693224605474e-05,2.84384821448389e-05,0.00199178416293468,-2.15528741519568e-06,-0.00104023810888477,0.0274380976715176,-3.6750550708641e-07,3.83499229052332e-06,-1.70432652918226e-05,0.000484416359054778,1.58107468885929e-05,-0.00356855137857065,0.0097598581058426,-3.51335634279377e-05,0.000127050168197344,0.00349425710023686,-9.4702056316353e-06,-2.03242847530029e-05,-2.09618267935952e-05,-2.20341416306065e-05,-0.000841837398471588,1.74466050671703e-05,-0.0259741110246132,-6.51987613948549e-05,-2.06032676751636e-05,-4.41823529899327e-16,-4.47367273933763e-06,3.98106379169389e-05,-3.97291940612495e-06,-1.08451976121652e-15,0.000310527019023413,2.21039095381282e-06,1.25111637574923e-07,7.6639255518857e-16,4.908281153202e-05,4.76275139388026e-17,-1.2229462801023e-16,1.97922063798956e-05,-4.93741196581555e-08,-0.00497303585822315,0.000379895895989309,1.90630038539065e-05,-1.02555751410735e-08,9.46784717387854e-07,1.44424481608064e-05,-7.14452518754205e-06,-0.000603942663736012,1.15282398358749e-15,1.08739526459553e-06,-7.25281762921126e-06,0.242205585019906,4.48734286098771e-05,6.15430763624218e-07,2.84699656059743e-15,-1.44608910119277e-15,-4.61188697547748e-15,-8.29322135677415e-16,-6.8645863152477e-09,3.007247419963e-15,-9.52573637543905e-16,1.46612214783558e-15,-5.56758553363744e-15,-1.87294482857069e-14,8.78918047588934e-15,-7.90074651574798e-15,-3.59466190097946e-17,1.4291917308797e-14,-1.48187818073355e-14,0.828239943257424,2.3678264501505e-14,-1.14583370507733e-14,-2.39806592707568e-14,-0.000289670742784687,6.22281677753711e-15,1.06202478582326e-14,-9.90827152494089e-15,1.35174197619404e-14,-2.42154088216606e-14,-1.69171807360524e-15,-6.79793756932818e-15,-6.96041839493064e-14,-0.100000000000017
"t116",0.165283713098136,0.113097050578036,0.0109181700068942,-0.0287131130923474,0.0106489033763446,-0.0128296539300859,0.0134820127949597,-0.100394499309615,-0.07397705444598,-0.129092772825946,0.21469320203894,-0.00025923317899457,0.00026372918138587,0.0073500990791633,0.00030081307008053,-0.000339273052314077,0.356975341360432,-1.13796094213418e-05,-9.32931599431283e-05,2.87716619245575e-05,0.0020162882364601,-2.18501341660309e-06,-0.00105623132915847,0.0278875531528569,-3.73664697981805e-07,3.89957111676432e-06,-1.73309025234473e-05,0.00049317979901982,1.61048132148696e-05,-0.00364219078226537,0.00996291700706069,-3.60244428060652e-05,0.000130411516642075,0.00358740993756242,-9.72583367502784e-06,-2.09356914737124e-05,-2.16792664983383e-05,-2.28184413216441e-05,-0.000872833871150696,1.81801627538622e-05,-0.0271303197839473,-6.86535781917453e-05,-2.17677884616587e-05,-6.49811019055227e-17,-4.75670113947671e-06,4.2344959702877e-05,-4.22694171770522e-06,-4.72386563738132e-17,0.000331029638284962,2.36254712506071e-06,1.33753493686768e-07,1.47986732089797e-16,5.26258775426168e-05,-7.82960563581713e-16,-5.79579593061981e-16,2.15058883961464e-05,-5.36923792526072e-08,-0.00542785398766008,0.000414725032053236,2.08376605676034e-05,-1.12210870422123e-08,1.05093132446837e-06,1.63265550657589e-05,-8.07859921669887e-06,-0.000683886788379036,-1.59852374296261e-15,1.25104252906861e-06,-8.54834410478472e-06,0.290808085228354,5.41956661341924e-05,7.67016941285123e-07,-1.12760070583305e-15,2.37576505041805e-16,-3.8524441491383e-15,-2.90451782924879e-15,-9.33184420525992e-09,-1.08718537504027e-15,3.86403982203658e-15,5.78524606334788e-16,2.55655155995979e-15,1.13197372093506e-14,-1.57620057702428e-15,5.52953402582771e-15,2.50688716339544e-15,-8.74224029927758e-15,1.12524906042429e-14,-0.395533125212673,-1.14358752207806e-14,5.29568029593457e-15,7.07101712149117e-15,-2.8887398211247e-05,1.19680229803539e-14,2.31655874869915e-14,7.91134360998629e-13,0.707106781186545,1.7749331473684e-14,6.12170222574958e-15,3.84984652626349e-14,-7.11308568588828e-14,-0.0999999999999691
"t117",0.165283713098136,0.113097050578036,0.0109181700068942,-0.0287131130923471,0.0106489033763451,-0.0128296539300871,0.0134820127949602,-0.100394499309614,-0.0739770544459795,-0.129092772825946,0.214693202038939,-0.000259233178994849,0.000263729181385694,0.00735009907916353,0.000300813070080367,-0.000339273052314221,0.356975341360433,-1.13796094212103e-05,-9.32931599431202e-05,2.87716619250328e-05,0.00201628823645997,-2.18501341665322e-06,-0.00105623132915742,0.0278875531528555,-3.73664698782965e-07,3.89957111672125e-06,-1.73309025237235e-05,0.000493179799019754,1.61048132148633e-05,-0.00364219078226551,0.00996291700706123,-3.60244428061811e-05,0.000130411516641482,0.00358740993756345,-9.72583367549358e-06,-2.09356914739518e-05,-2.16792664982816e-05,-2.28184413218681e-05,-0.000872833871150884,1.8180162754556e-05,-0.0271303197839465,-6.86535781917959e-05,-2.17677884626033e-05,-4.58711655666913e-16,-4.75670113942242e-06,4.23449597015581e-05,-4.22694171599433e-06,-5.79011660181676e-17,0.000331029638285349,2.36254712485835e-06,1.33753492280508e-07,-1.6747985323172e-16,5.26258775424922e-05,1.16483677900255e-15,-3.65744130162524e-16,2.15058883967668e-05,-5.36923800102707e-08,-0.0054278539876581,0.000414725032054152,2.08376605662411e-05,-1.12210794413026e-08,1.05093132721155e-06,1.63265550630156e-05,-8.07859921652521e-06,-0.000683886788380689,-3.70762627636545e-16,1.25104252559887e-06,-8.54834410431101e-06,0.290808085228351,5.41956661313384e-05,7.67016942867182e-07,1.48457975499273e-15,6.7732555372242e-16,-1.00211208297118e-14,1.24998117055254e-15,-9.33184191738354e-09,-2.63461778813514e-15,2.14245707773929e-15,-3.50178471491326e-15,4.82820135306356e-15,9.88279733887032e-15,-5.69820334340977e-15,2.86518439717958e-15,-1.10626040028023e-15,-4.94581956208884e-15,3.05428215234933e-15,-0.395533125212655,-1.10119432424504e-14,6.12656029180201e-15,1.47983769548639e-14,-2.88873980147236e-05,-1.70431292478497e-14,-3.16983314597074e-14,-7.81023802219947e-13,-0.70710678118655,4.89849996364777e-15,-5.72076755505835e-15,-3.79743421895833e-14,-7.90869874622155e-14,-0.100000000000021
