"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90"
"t23",-0.0662048018465445,-0.0586718341426387,-0.00532119142813213,0.00115179005658323,-0.0205567423174735,0.112896585603055,-0.0233129701888707,0.541985841399012,-0.0779894531411932,0.00132023087958374,-0.0371038936882431,0.00449470792418284,-0.003219501928175,0.0258045137546377,-0.022725644555942,0.020714828399705,-0.000278569103929631,6.08826707934979e-05,-0.000175883338111682,0.000516424711880823,-0.00212623846307228,0.000494897632645362,-0.00130363570896008,0.000413896681987123,-0.0177594467793294,0.0264876580645582,-0.000928405403222035,0.00197113397724,-7.89167120171228e-06,0.000382428416263038,-0.00032735012465796,-0.00106563588059272,0.000516277614620153,-0.000843918905469516,-3.96821415561396e-05,-1.43266012676279e-05,0.00218177333078022,2.65880662895957e-05,0.00552707799815849,-0.00069623872381503,-0.000282842829516081,0.000449786678954961,8.16195803532236e-05,-0.000141674194885973,-0.000109128929937482,-2.00038542535023e-05,-6.95823614826059e-17,0.000566514777713958,1.57600226572926e-16,7.74252705239227e-16,0.000271600591327235,-0.000331061831881339,0.000491711423333772,-0.404381696758579,-7.20799720623629e-06,-0.707106781186544,6.46707864855676e-16,2.04026481605983e-06,5.93349726348529e-06,2.60083204426591e-17,-0.000232335997808199,-4.12343372556258e-06,2.91836486788591e-05,2.0307900001417e-16,-0.000161352793216647,-3.55285191361508e-14,-1.9683168986826e-17,0.000316072601514478,1.37946235416641e-16,9.98865702346616e-17,-4.48365095866996e-17,6.38329815579984e-17,-5.06332536522253e-17,4.53828193139563e-16,2.60020827603086e-13,1.32847092358931e-17,-2.81732006659833e-17,9.01899290526025e-17,-4.21704001474779e-17,4.75699838279499e-17,1.00540951333265e-16,7.45559224865212e-17,-7.70104956836099e-17,5.69065948145214e-17,1.1234258008157e-17,-4.65720602858977e-18,2.10612259707981e-16,1.91572478786619e-16,3.56769808915605e-17,-5.19134894985124e-17
"t24",-0.0662048018465448,-0.0586718341426387,-0.00532119142813195,0.00115179005658316,-0.0205567423174737,0.112896585603056,-0.0233129701888705,0.541985841399012,-0.077989453141193,0.00132023087958383,-0.0371038936882425,0.00449470792418281,-0.00321950192817476,0.0258045137546378,-0.0227256445559421,0.0207148283997049,-0.000278569103929733,6.08826707933143e-05,-0.000175883338111764,0.000516424711880666,-0.0021262384630717,0.000494897632645077,-0.00130363570896018,0.000413896681987604,-0.0177594467793297,0.0264876580645589,-0.000928405403221276,0.0019711339772399,-7.89167120128721e-06,0.000382428416262565,-0.000327350124658488,-0.00106563588059264,0.000516277614620264,-0.000843918905469733,-3.9682141556674e-05,-1.43266012670362e-05,0.00218177333078107,2.65880662902699e-05,0.0055270779981587,-0.000696238723815267,-0.000282842829517027,0.000449786678955786,8.16195803527845e-05,-0.000141674194886655,-0.000109128929936651,-2.00038542546405e-05,1.78212044716908e-16,0.000566514777713279,-4.88141856106818e-16,-2.25433395095969e-15,0.000271600591326534,-0.000331061831878502,0.000491711423338034,-0.404381696758565,-7.20799722737858e-06,0.707106781186551,-7.04634536598715e-16,2.0402648249377e-06,5.93349726178938e-06,4.84385174047414e-17,-0.000232335997804904,-4.12343372519529e-06,2.91836486799521e-05,2.55469084668085e-16,-0.000161352793215039,-3.57834999303446e-14,3.83662821974786e-17,0.000316072601512673,2.60268220206328e-17,6.74858182055323e-17,2.64071025119829e-16,-6.32904355455385e-18,-2.81283223718095e-16,-2.43166176788867e-16,2.60749820228279e-13,-7.7421073140742e-17,2.1186033659813e-17,2.90628518200614e-16,-3.79720829378331e-17,-5.00203451030039e-17,-1.47470744673591e-17,-9.80839045648035e-17,-1.12980375134978e-16,-2.11123982243176e-17,5.73249769122821e-17,-5.68916933378833e-17,-2.28845151038449e-16,4.42143576179208e-17,-1.20694869827298e-17,2.37475408783678e-17
"t22",-0.0660762317231438,-0.0584213081770102,-0.00529038272491161,0.00114211075306144,-0.020357179341138,0.111604734206569,-0.0230449202690042,0.534050414813301,-0.076764945175375,0.00129755858777453,-0.0363814064265764,0.00440548258152098,-0.00313020163009255,0.0250500809601074,-0.0219267693603557,0.0199164753875498,-0.000267783283959133,5.845204634178e-05,-0.000168794703760697,0.000494176336404575,-0.00203349907065483,0.000466384125236015,-0.00121936437293871,0.000383331716396085,-0.0163872714547036,0.0243826000111698,-0.000845941752373568,0.00179574515942578,-7.07551065122553e-06,0.000337506506201076,-0.000283044742134785,-0.000914512273774499,0.000442086479643017,-0.000704518563273752,-3.28297289584299e-05,-1.17353417122603e-05,0.00169779118052861,2.06776146329138e-05,0.00415656846203982,-0.000515339653670813,-0.000202836300590883,0.000313284544579953,5.36538307447718e-05,-8.7271943758817e-05,-5.56872199952619e-05,-9.35696475465961e-06,-3.27476320431669e-16,0.000222910560568756,4.89952628054691e-16,1.555816968761e-15,3.51936755929578e-05,0.000124254741137606,-0.000566972163745875,0.820330975439333,-0.000140528724959996,-8.49320613838245e-15,-1.58243300937827e-16,5.24329506057909e-06,9.82206659424701e-06,-2.70283065933287e-17,-0.00037583948435271,-6.62393050477356e-06,4.56551855465072e-05,-4.91312844527423e-16,-0.00023553235572282,-5.30896460370121e-14,1.85386255714186e-16,0.000421725929788787,-1.51947835305021e-16,-1.26301741765238e-16,-8.2492461694699e-17,-7.99399256636489e-17,1.38491828188462e-16,-3.04775878366796e-17,3.23397777900091e-13,5.88167333542845e-17,-6.46854697822196e-17,-3.16807449522123e-16,3.23597013529106e-18,1.68627343674593e-18,-1.02236797162321e-16,3.17001060405016e-17,-7.81364984667258e-17,9.27304418800671e-17,-8.88069226046761e-17,-7.31569052507215e-18,-6.47175396535968e-17,-4.13433751884822e-16,-1.22580572607742e-16,-2.20683557792085e-18
"t59",-0.0367083989437231,-0.223937999455189,-0.0918300355110831,-0.00158427270426869,0.0136690038524576,-0.0170487752785727,0.00232326293801284,-0.0218364583175251,0.000481672451023433,-1.31985147874768e-05,0.31905983603013,0.00580160617097158,-0.00107833271409129,0.00225504883184921,-0.00779618502300639,0.00199572011271816,-0.000200975762667017,2.25937014651487e-05,-1.77421979041033e-05,0.000199527861225623,-0.00893048666261291,0.000152441902457085,-0.000380275039742282,0.000133225639482802,-0.0174935644749991,-0.00139634281197019,-0.0015853108328012,-0.000105400489494099,-4.56505983732205e-09,-4.87956930766431e-05,0.000118535222799179,0.000504546051073711,-0.000263027017567375,0.000917001893083563,5.57746288767668e-05,2.70078705118193e-05,-0.908531598865735,0.0169534723946436,0.00994005743184324,-0.000932251177560412,-0.000270591913739515,0.00111533132525649,0.000161106913421888,-0.000240895127813555,-0.000149044613693517,-2.57681442096959e-05,4.61157588065596e-16,0.000671575284196451,-9.27019922640403e-16,-1.28378564990676e-15,0.000260559381093032,-0.000227810412957788,0.00017322341037018,-0.000620200045129804,-5.84641556773029e-05,5.55111512312578e-16,-3.63761189964189e-16,3.34238421180045e-06,7.33134294897662e-06,1.30169618330727e-16,-0.00229832807713125,-4.78543456783354e-06,3.40586842219259e-05,-4.8176327246634e-17,-6.20942988268572e-05,-3.19492170905244e-13,-9.41203346690575e-17,0.000113402515553409,-5.06315990769522e-17,2.76925565089706e-17,2.84693029458674e-17,1.43711401962263e-16,7.21203967573244e-17,-2.44462717460511e-16,8.75611745388551e-14,-7.60188851780427e-17,3.47010640185266e-16,6.15589381359316e-17,-1.16496527075227e-17,2.21618922505464e-17,8.2369948725396e-17,-1.96808063322226e-16,5.15701730895315e-16,-2.39080203609257e-17,9.67785936329766e-17,4.19328412365245e-18,-6.25531525683854e-17,-8.35908416851628e-17,5.12620491223776e-17,3.61344663514016e-18
"t67",-0.0374417190780138,-0.234076687448595,-0.0975829472308803,-0.00173359246302586,0.0151848876327701,-0.0193337709044518,0.00263639403474206,-0.0257645609167796,0.00057612130107336,-1.60955358677172e-05,0.401485121579324,0.00733920487770889,-0.0015379395412961,0.00329807740140545,-0.0127042037330611,0.00348576494714221,-0.000352375356216814,4.06712552193602e-05,-3.22103458260042e-05,0.000386551306890871,-0.0175299940347518,0.000467732477246102,-0.00166724342982499,0.0014217419771238,-0.417656384289182,-0.178598428178716,0.0111909139892924,0.000730804056400345,1.15997384745912e-08,7.3932989225905e-05,-0.000114048853802999,-0.000424246056918099,0.000213073673124894,-0.000509992760513187,-2.76193651005549e-05,-1.18564113365048e-05,0.231926358930073,-0.00430261544069246,-0.0018376455431445,0.000148852653689602,3.22357015569495e-05,-0.000100317318240487,-7.59263749816812e-06,3.34283860907452e-06,-6.05204176509959e-06,-1.42599706923938e-06,-1.52830959073792e-16,5.06127685201157e-05,5.25159090399192e-16,1.10145043146497e-16,3.02429145896505e-05,-3.36535315585542e-05,2.88103550738987e-05,-0.000108853964558481,-1.17362257781843e-05,-8.32667268468867e-16,-3.42813017933907e-16,7.8946029472873e-07,2.08642995841335e-06,9.60405047169136e-17,-0.000664926552405056,-1.39168201072011e-06,1.01124513925641e-05,-6.36338784320752e-16,-1.96363677829885e-05,-1.04209994951516e-13,7.08656831421307e-16,3.99473463120492e-05,1.87658432338466e-16,-6.63931393654641e-17,1.04336875328063e-15,-5.5581703561583e-16,3.75537366395805e-15,-0.707106781186547,4.20332368816692e-14,1.94276566525813e-15,6.4651355467803e-15,-2.21933812871932e-16,-1.50842532756413e-15,1.60777122124854e-16,-6.2723606941727e-16,1.72038789625819e-16,9.63191124634458e-16,4.35758890464528e-16,4.84882927281577e-17,-2.73000080654549e-16,-4.78348048339357e-16,4.43109358382481e-17,-4.23905157949268e-16,-2.62634342247531e-18
"t68",-0.0374417190780138,-0.234076687448594,-0.0975829472308802,-0.00173359246302603,0.0151848876327701,-0.0193337709044517,0.00263639403474207,-0.0257645609167794,0.000576121301073401,-1.60955358676131e-05,0.401485121579323,0.00733920487770885,-0.00153793954129621,0.003298077401405,-0.0127042037330609,0.00348576494714201,-0.000352375356216853,4.06712552193559e-05,-3.22103458259076e-05,0.000386551306891019,-0.0175299940347518,0.000467732477246379,-0.0016672434298247,0.00142174197712353,-0.417656384289181,-0.178598428178716,0.0111909139892927,0.000730804056400225,1.15997377017823e-08,7.39329892257959e-05,-0.000114048853803045,-0.000424246056918501,0.000213073673124721,-0.00050999276051312,-2.76193651006159e-05,-1.18564113365899e-05,0.231926358930073,-0.00430261544069232,-0.00183764554314456,0.000148852653689631,3.22357015574073e-05,-0.000100317318240395,-7.59263749861673e-06,3.34283860908788e-06,-6.05204176469862e-06,-1.4259970691704e-06,2.71838075230565e-16,5.06127685201244e-05,8.96512849600612e-17,8.36841076544304e-16,3.02429145897695e-05,-3.36535315590038e-05,2.88103550741629e-05,-0.000108853964558082,-1.1736225778617e-05,-5.55111512312578e-17,4.12729328331249e-16,7.89460294824368e-07,2.08642995850332e-06,-8.86569378442269e-17,-0.000664926552406505,-1.39168201044289e-06,1.01124513913364e-05,6.57904008845589e-16,-1.96363677838979e-05,-1.03654683676055e-13,-3.78603654839518e-16,3.99473463148836e-05,-1.80439804523739e-16,2.01979229612756e-16,-1.15866384658343e-15,5.0335697930046e-16,-3.85276704055685e-15,0.707106781186548,2.74104592746946e-14,-2.09883274855756e-15,-6.88772271717737e-15,2.57311361000134e-16,1.52188119795053e-15,-2.0269157093998e-16,5.80485101136003e-16,-1.20960170154476e-16,-1.34116732623124e-15,-1.08390013880509e-16,-1.21425634207716e-17,1.60044773760292e-16,5.48989765666874e-16,-2.15500423037919e-16,4.00498648287789e-16,-1.20340798401544e-16
"t14",-0.0367718052946895,-0.224703789448893,-0.0922218830126236,-0.00159245556145004,0.0137415874384778,-0.0171364626019397,0.00233518304282634,-0.0219145362962469,0.000482943032397348,-1.32108746633873e-05,0.318175998566322,0.00578119590050757,-0.00104519304969104,0.00216670695024485,-0.00711017765205058,0.00173376486538834,-0.0001740559526248,1.91297797030264e-05,-1.49052935235635e-05,0.000156432080981268,-0.00688887746510199,1.86444974375859e-06,0.000473074429691118,-0.00120421757975524,0.480158927293472,0.247993310023667,-0.0352975083087581,-0.00234008190430023,-2.62549792468434e-06,0.000443310732182554,-0.000359673886031002,-0.00116814605181833,0.000566352137286066,-0.000976249048758232,-4.78550365559604e-05,-1.84446451148284e-05,0.181636493207974,-0.00333158557760534,-0.000459684937374045,-4.69803737494822e-06,-2.26340695882343e-05,0.000153232032944149,3.41708802689863e-05,-6.42910177805044e-05,-5.22904246059317e-05,-9.59480949818831e-06,-3.80717899724394e-15,0.000269172220870677,-1.83697396879868e-14,-0.707106781186547,0.00011880090278947,-0.000113087075668696,8.99412200195874e-05,-0.000328859773752924,-3.27195964014628e-05,-2.05391259555654e-15,-8.89440761900291e-16,2.00184023085164e-06,4.75669648938059e-06,3.26067732317845e-16,-0.00150186238414353,-3.13414167315152e-06,2.25079623389041e-05,4.49784551343821e-16,-4.21753910832692e-05,-2.19497990060375e-13,-1.83232365703158e-16,8.07164780106266e-05,6.58933561715924e-16,-1.05922052544189e-16,-4.25776569635604e-17,5.07638649196921e-17,-1.95901039148555e-16,3.37644612509721e-16,6.59308683598133e-14,2.91442031253499e-16,8.52026759793344e-17,-6.03510508176346e-17,-3.09742618282975e-16,7.36733648572275e-17,-2.52902550808651e-16,1.47100296977701e-16,-3.43106595209167e-16,-4.1825707228729e-17,1.53542796659979e-17,7.56373918754935e-17,1.36405647385262e-16,-9.13295178958629e-17,-9.05937392719577e-17,2.73059066523708e-18
"t15",-0.0367718052946895,-0.224703789448893,-0.0922218830126235,-0.00159245556145024,0.013741587438478,-0.0171364626019396,0.00233518304282632,-0.0219145362962469,0.000482943032397209,-1.32108746633414e-05,0.318175998566321,0.00578119590050771,-0.00104519304969105,0.00216670695024516,-0.00711017765205046,0.00173376486538818,-0.000174055952624822,1.91297797030197e-05,-1.4905293523848e-05,0.000156432080981359,-0.00688887746510217,1.8644497438965e-06,0.000473074429690485,-0.00120421757975538,0.480158927293473,0.247993310023664,-0.0352975083087585,-0.00234008190430029,-2.62549792511796e-06,0.000443310732182458,-0.000359673886030709,-0.00116814605181846,0.000566352137285513,-0.000976249048758314,-4.78550365554653e-05,-1.84446451150431e-05,0.181636493207972,-0.00333158557760559,-0.000459684937372681,-4.6980373767584e-06,-2.26340695885497e-05,0.000153232032946039,3.41708802700238e-05,-6.42910177789757e-05,-5.22904245994373e-05,-9.59480949796584e-06,3.28244863415392e-15,0.000269172220858834,1.88709975110533e-14,0.707106781186548,0.000118800902772387,-0.000113087075674576,8.99412200205959e-05,-0.000328859773755283,-3.27195964014244e-05,1.29063426612674e-15,8.11786860859821e-16,2.00184023138989e-06,4.7566964889231e-06,-1.50890592822348e-16,-0.00150186238414383,-3.13414167287975e-06,2.25079623398705e-05,-5.69202419085683e-16,-4.21753910849598e-05,-2.20056406255548e-13,1.35154664763385e-16,8.07164780092847e-05,-5.68212410995418e-16,-6.11323482348854e-17,2.41536326377889e-16,-1.25815696124662e-16,-1.79867609114594e-16,-4.78426353513173e-16,6.5448932181665e-14,-4.52912717300971e-17,-2.79970833031557e-17,1.68867613693499e-16,1.99943967139084e-16,-2.54982315094435e-17,3.51536199564192e-16,-2.51459678564185e-17,2.2596516490939e-16,-2.36829377000859e-17,-6.77069875973303e-17,-2.08789940064213e-17,-7.32429272463017e-17,1.16571548198619e-16,-1.13043620839994e-17,-6.11086825402325e-18
"t36",-0.0383094002619078,-0.248818435536394,-0.107319748969319,-0.00207779343562689,0.0194002454547764,-0.0279642388763786,0.00383239661402767,-0.0649835309616534,0.00253433262589506,0.000115411928800846,-0.242753163691582,-0.00326329635884214,-0.000597296072497915,0.00142164354256502,-0.00723476280450097,0.00244774995065859,-0.000251413720863878,3.31885854508573e-05,-2.77995589027382e-05,0.00115623394681709,-0.40399322857268,0.000106846612770961,-0.000345884111346818,0.000150975644504289,-0.0167733236471381,0.00302214002794615,-0.0450769718796132,-0.00813099328434247,-4.22451063265383e-07,9.27607121415357e-05,-8.42218826474644e-05,-0.000277472536000833,0.000134832381780336,-0.000226046933531981,-1.07088994035726e-05,-3.90203540692977e-06,0.0052938863502679,-8.14776799694075e-05,0.000404611766012905,-5.25981799724823e-05,-2.17992477780111e-05,0.000108171623080221,1.92356907621832e-05,-3.25531279866233e-05,-2.33428292265996e-05,-4.15349978146952e-06,-2.57930468728336e-16,0.000111649682680642,2.29362412811989e-16,2.46767213606774e-17,4.45154683368934e-05,-3.77946526488818e-05,2.72041782721693e-05,-9.31555515770177e-05,-6.90416196130669e-06,-1.49880108324396e-15,1.19127039581771e-15,-1.07814634376244e-08,-2.63278563398144e-05,-3.41532226139079e-14,0.82709072959307,-6.42047337402481e-05,9.87726370791915e-05,2.3506064984541e-15,-6.87064189754665e-05,-2.36365519458982e-10,1.47194811441463e-15,8.2082502592343e-05,-1.41326192662636e-16,-1.06778255332044e-16,-5.53061827588417e-16,-2.45251096457033e-16,-1.57211711157413e-16,1.17307439587486e-15,5.4714171183236e-14,-2.35598514200465e-16,3.59315155668458e-16,3.47938008492413e-16,-1.10245797705845e-16,-1.84165730353226e-17,-1.51901158347914e-16,-3.32886935453002e-16,-1.44740890524003e-16,7.60600731139012e-17,1.53388867321469e-17,9.56023167008899e-17,-7.05182870665402e-18,-1.10113487168142e-16,2.58456798588758e-17,-6.48178499034782e-17
"t40",-0.0384184408060641,-0.2503733419063,-0.108228258958906,-0.00210328222221473,0.0196749433503465,-0.0284304549990541,0.00389659529989922,-0.066367011835837,0.00259215430651244,0.00011828932948219,-0.249605836733608,-0.00335718770034071,-0.000621191656908056,0.00148153678276847,-0.00759991006532035,0.00258291334133082,-0.0002653594133354,3.50853932157592e-05,-2.94031186287838e-05,0.00122740577653295,-0.429161619905896,0.000115564796336553,-0.000377415185751347,0.000166611389560182,-0.0185871236147077,0.00335783995291389,-0.0506420912630897,-0.00913649772198624,-4.82654922263976e-07,0.000107652008503202,-9.96393322163147e-05,-0.00033049553230171,0.000160912596313932,-0.000275691474147317,-1.31571400404181e-05,-4.8320941212225e-06,0.00680651054639755,-0.000104801379001198,0.000532006687217125,-6.98401468297982e-05,-2.94833225986399e-05,0.000148635613756207,2.71952124022474e-05,-4.73334245998977e-05,-3.61730252866024e-05,-6.58504769702019e-06,4.1801596793793e-16,0.000183618317483037,1.38249319324963e-16,-1.27770556893279e-17,8.12831249255929e-05,-7.87286294755284e-05,6.37529760087456e-05,-0.000235851567323309,-2.45629889612374e-05,1.38777878078145e-15,-4.16388022405163e-16,1.71251511937493e-06,1.66911391241503e-05,1.49767305718226e-14,-0.397358611950906,2.80518789692462e-05,-2.79300188361153e-05,-1.13579760680343e-15,-3.54876486628058e-06,0.707106781307062,-1.52203492035233e-15,3.11258712573028e-05,-5.81041333077326e-16,-1.82882590337567e-15,-3.73072596693056e-16,8.04685679072777e-16,2.16553453691545e-16,-7.32297520409607e-16,3.16408062103215e-14,4.79220342416722e-16,8.17238939579654e-17,4.77234504107496e-16,9.11668239496332e-17,-5.64556956840418e-16,-4.30149867726874e-17,6.59895254767658e-16,-4.50991041585858e-16,3.07376089200218e-16,9.55342730491912e-17,-3.20641414389648e-17,-3.18461288272062e-16,2.96946891223901e-17,1.87859114089084e-17,1.8632453295125e-16
