accepted_species,estimate
t29,-0.27525598455968076
t17,-0.4568545224903121
t21,-0.27763876348757327
t66,-0.3807245012023995
t36,-0.28837218176278084
t128,0.6145195051562822
t129,0.7235154658264501
t84,0.481938293899599
t190,-0.2865024966932667
t65,0.568304639733232
t367,-0.3457768611965872
t354,-0.33906180832222005
t226,-0.07859406755018697
t312,-0.1150189763609331
t382,-0.12733947472967458
t409,-0.08258858377138384
t361,0.572635189320468
t438,0.6169733342853193
t285,0.29020890854674214
t142,0.25190225302716024
t143,0.23370870376936947
t218,0.3194305354612795
t274,0.32510188613932967
t299,0.3343432574052188
t323,0.11236119631598497
t292,0.1160883574503916
t380,-0.27665792246229165
t466,-0.6076605392753985
t446,-0.5776177214887924
t491,0.4244954943909265
t393,0.3968952217560018
t296,0.22175948893699332
t280,-0.05265901994840502
t153,0.025293771042268924
t180,0.0028778060902458005
t236,0.04222907576249506
t412,0.06580822105557362
t339,0.065225312321639
t492,0.06840804921834216
t356,0.06658066418376142
t428,0.06651258078945131
t454,-0.14682068230588965
t453,-0.1468027561657151
t184,-0.274456383377915
t238,-0.323952146184132
t187,-0.2989661777451784
t49,0.05692737335424139
t85,-0.1499510875838327
t88,-0.15240361988342682
t27,-1.2864607535746848
