,0,1,2,3,4,5,6,7,8,9,10
t1,19.067417,11.531949,-0.17457636,11.447027,0.3792418,11.486276,-0.12895158,-0.0019399422,-1.2971548,0.3191188,0.05892337
t2,24.139608,18.587341,-0.4497545,28.078466,0.087401,7.807358,-0.17464541,-0.046276346,-1.02977,0.59000117,0.11883614
t3,-1.8151518,6.7822547,4.852057,-1.190324,0.10652969,-0.020404411,-0.059343547,-0.06319431,-1.7398525,9.795396,0.76140183
t4,-0.7920538,4.322188,1.0388808,-0.2866394,3.045128,0.3477705,-0.010761177,-0.011156439,-0.20048521,0.01695395,0.5208686
t5,-0.87782276,1.97801,0.008296624,-0.37839922,0.05383028,-0.006787547,-0.0179927,-0.040861994,-0.3773382,5.6343546,0.14406344
t6,-1.608046,5.71886,3.825415,-1.0203397,0.014707341,-0.011122577,-0.04977424,-0.058753297,-1.4133655,8.9609585,0.6213552
t7,-0.9258887,2.0374367,-0.004650329,-0.37651736,0.048966777,-0.0026630561,-0.019727353,-0.041393958,-0.43823466,5.79076,0.14659639
t8,-1.0928941,5.716977,3.063056,-0.39693832,6.0072474,-0.04631093,-0.016995372,-0.0060408525,-0.6834601,0.0064854827,0.862838
t9,24.62201,19.10533,-0.45844504,28.1978,0.11844832,8.167204,-0.18286227,-0.05131667,-1.0916722,0.6002541,0.13609423
t10,24.49216,19.050386,-0.4617597,28.306644,0.082832694,8.196874,-0.1783745,-0.049733523,-1.1277779,0.60462147,0.120237656
t11,-0.8921888,4.4497433,1.2572719,-0.275539,3.3562067,0.19381599,-0.0117121665,-0.008148108,-0.27120033,0.012234432,0.5623786
t12,26.423544,19.804499,-0.46068472,29.542955,0.08946459,9.062006,-0.19102198,-0.05184355,-1.1755487,0.5857415,0.13721724
t13,-0.846845,4.4917235,1.224762,-0.29827172,3.2875974,0.020026006,-0.010993979,-0.0065771933,-0.29299828,0.0278032,0.54048723
