"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115"
"t1",0,8.64910858962219,12.8996230357517,17.088649690457,17.088649690457,13.8017475677516,17.088649690457,17.088649690457,8.64910858962219,8.64910858962219,17.088649690457,8.64910858962219,17.088649690457,7.951656744594,7.951656744594,17.088649690457,14.2853354750377,17.088649690457,15.6988167622347,17.088649690457,15.6384758224086,15.0207686686916,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,8.64910858962219,8.64910858962219,15.3021841005902,15.836464764865,17.088649690457,17.088649690457,17.088649690457,17.088649690457,16.2967289650539,17.088649690457,17.088649690457,15.8742997087815,8.64910858962219,8.64910858962219,8.64910858962219,17.088649690457,17.088649690457,17.088649690457,15.9879957095191,16.1180067891062,17.088649690457,17.088649690457,8.31670374249056,17.088649690457,8.6491085896222,17.088649690457,16.2539595703555,8.64910858962219,17.088649690457,17.088649690457,8.64910858962219,8.64910858962219,17.088649690457,17.088649690457,8.64910858962219,8.64910858962219,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,8.64910858962219,8.64910858962219,8.64910858962219,8.64910858962219,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,8.64910858962219,8.64910858962219,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,8.64910858962219,8.64910858962219,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457,17.088649690457
"t2",8.64910858962219,0,20.3176765185004,24.5067031732056,24.5067031732056,21.2198010505002,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,24.5067031732056,13.8847312454354,24.5067031732056,16.0671620723708,16.0671620723708,24.5067031732056,21.7033889577864,24.5067031732056,23.1168702449834,24.5067031732056,23.0565293051572,22.4388221514402,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,12.0851240686616,12.0851240686616,22.7202375833388,23.2545182476137,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,23.7147824478025,24.5067031732056,24.5067031732056,23.2923531915301,13.8847312454354,12.0851240686616,13.8847312454354,24.5067031732056,24.5067031732056,24.5067031732056,23.4060491922677,23.5360602718548,24.5067031732056,24.5067031732056,11.7527192215299,24.5067031732056,13.8847312454354,24.5067031732056,23.6720130531042,13.8847312454354,24.5067031732056,24.5067031732056,12.0851240686616,12.0851240686616,24.5067031732056,24.5067031732056,12.0851240686616,12.0851240686616,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,13.8847312454354,13.8847312454354,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,12.0851240686616,12.0851240686616,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056
"t3",12.8996230357517,20.3176765185004,0,11.3377674530062,6.22175295104268,2.93485082833725,5.91001492008178,11.3377674530062,20.3176765185004,20.3176765185004,11.3377674530062,20.3176765185004,11.3377674530062,20.3176765185004,20.3176765185004,5.47277782920586,8.53445323758689,11.3377674530062,9.94793452478387,11.3377674530062,4.77157908299425,3.40489680744042,11.3377674530062,10.44464205065,6.22175295104268,13.216244776942,13.216244776942,5.47277782920585,20.3176765185004,20.3176765185004,9.55130186313935,10.0855825274142,10.44464205065,6.22175295104268,11.3377674530062,11.3377674530062,9.65272132524689,10.44464205065,6.22175295104268,5.00740296936715,20.3176765185004,20.3176765185004,20.3176765185004,5.47277782920586,5.47277782920586,11.3377674530062,5.12109897010473,9.47399914929916,13.216244776942,13.216244776942,19.9852716713687,6.22175295104269,20.3176765185004,6.22175295104269,9.60995193054852,20.3176765185004,11.3377674530062,11.3377674530062,20.3176765185004,20.3176765185004,5.47277782920586,5.47277782920586,20.3176765185004,20.3176765185004,10.44464205065,5.91001492008178,10.44464205065,5.47277782920586,5.47277782920586,10.44464205065,10.44464205065,10.44464205065,10.44464205065,20.3176765185004,20.3176765185004,20.3176765185004,20.3176765185004,5.91001492008178,5.91001492008178,10.44464205065,10.44464205065,10.44464205065,10.44464205065,11.3377674530062,11.3377674530062,5.91001492008178,5.91001492008178,5.47277782920586,20.3176765185004,20.3176765185004,6.22175295104269,11.3377674530062,11.3377674530062,5.47277782920586,5.47277782920586,6.22175295104268,6.22175295104268,11.3377674530062,11.3377674530062,11.3377674530062,11.3377674530062,11.3377674530062,11.3377674530062,11.3377674530062,11.3377674530062,5.47277782920586,5.47277782920586,20.3176765185004,20.3176765185004,11.3377674530062,11.3377674530062,11.3377674530062,11.3377674530062,6.22175295104269,6.22175295104269
"t4",17.088649690457,24.5067031732056,11.3377674530062,0,15.5267941077114,12.239891985006,15.5267941077114,14.7316512629971,24.5067031732056,24.5067031732056,8.89135662657011,24.5067031732056,8.89135662657011,24.5067031732056,24.5067031732056,15.5267941077114,11.9283370475778,8.89135662657011,7.50152369834782,14.7316512629971,14.076620239663,13.458913085946,14.7316512629971,15.5267941077114,15.5267941077114,17.4052714316473,17.4052714316473,15.5267941077114,24.5067031732056,24.5067031732056,12.9451856731303,13.4794663374051,15.5267941077114,15.5267941077114,14.7316512629971,14.7316512629971,14.7348733823083,15.5267941077114,15.5267941077114,14.3124441260359,24.5067031732056,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,14.7316512629971,14.4261401267735,14.5561512063606,17.4052714316473,17.4052714316473,24.174298326074,15.5267941077114,24.5067031732056,15.5267941077114,14.6921039876099,24.5067031732056,14.7316512629971,14.7316512629971,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,14.7316512629971,14.7316512629971,15.5267941077114,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,15.5267941077114,14.7316512629971,14.7316512629971,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,14.7316512629971,14.7316512629971,8.89135662657011,8.89135662657011,14.7316512629971,14.7316512629971,14.7316512629971,14.7316512629971,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,14.7316512629971,14.7316512629971,14.7316512629971,14.7316512629971,15.5267941077114,15.5267941077114
"t5",17.088649690457,24.5067031732056,6.22175295104268,15.5267941077114,0,5.55540914329426,10.4107796057479,15.5267941077114,24.5067031732056,24.5067031732056,15.5267941077114,24.5067031732056,15.5267941077114,24.5067031732056,24.5067031732056,10.4107796057479,12.7234798922922,15.5267941077114,14.1369611794891,15.5267941077114,8.42817595720334,8.34289858398251,15.5267941077114,14.6336687053553,8.97687897314759,17.4052714316473,17.4052714316473,10.4107796057479,24.5067031732056,24.5067031732056,13.7403285178446,14.2746091821195,14.6336687053553,9.87834982525178,15.5267941077114,15.5267941077114,13.8417479799521,14.6336687053553,9.87834982525178,8.66399984357625,24.5067031732056,24.5067031732056,24.5067031732056,10.4107796057479,10.4107796057479,15.5267941077114,8.77769584431382,13.6630258040044,17.4052714316473,17.4052714316473,24.174298326074,8.97687897314759,24.5067031732056,8.97687897314759,13.7989785852538,24.5067031732056,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,10.4107796057479,10.4107796057479,24.5067031732056,24.5067031732056,14.6336687053553,10.4107796057479,14.6336687053553,10.4107796057479,10.4107796057479,14.6336687053553,14.6336687053553,14.6336687053553,14.6336687053553,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,10.4107796057479,10.4107796057479,14.6336687053553,14.6336687053553,14.6336687053553,14.6336687053553,15.5267941077114,15.5267941077114,10.4107796057479,10.4107796057479,10.4107796057479,24.5067031732056,24.5067031732056,8.97687897314759,15.5267941077114,15.5267941077114,10.4107796057479,10.4107796057479,9.87834982525178,9.87834982525178,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,10.4107796057479,10.4107796057479,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,8.97687897314759,8.97687897314759
"t6",13.8017475677516,21.2198010505002,2.93485082833725,12.239891985006,5.55540914329426,0,7.12387748304251,12.239891985006,21.2198010505002,21.2198010505002,12.239891985006,21.2198010505002,12.239891985006,21.2198010505002,21.2198010505002,7.12387748304251,9.43657776958672,12.239891985006,10.8500590567837,12.239891985006,5.14127383449791,5.05599646127707,12.239891985006,11.3467665826498,5.68997685044215,14.1183693089418,14.1183693089418,7.12387748304251,21.2198010505002,21.2198010505002,10.4534263951392,10.987707059414,11.3467665826498,6.59144770254634,12.239891985006,12.239891985006,10.5548458572467,11.3467665826498,6.59144770254634,5.37709772087081,21.2198010505002,21.2198010505002,21.2198010505002,7.12387748304251,7.12387748304251,12.239891985006,5.49079372160839,10.376123681299,14.1183693089418,14.1183693089418,20.8873962033686,5.68997685044215,21.2198010505002,5.68997685044215,10.5120764625483,21.2198010505002,12.239891985006,12.239891985006,21.2198010505002,21.2198010505002,7.12387748304251,7.12387748304251,21.2198010505002,21.2198010505002,11.3467665826498,7.12387748304251,11.3467665826498,7.12387748304251,7.12387748304251,11.3467665826498,11.3467665826498,11.3467665826498,11.3467665826498,21.2198010505002,21.2198010505002,21.2198010505002,21.2198010505002,7.12387748304251,7.12387748304251,11.3467665826498,11.3467665826498,11.3467665826498,11.3467665826498,12.239891985006,12.239891985006,7.12387748304251,7.12387748304251,7.12387748304251,21.2198010505002,21.2198010505002,5.68997685044215,12.239891985006,12.239891985006,7.12387748304251,7.12387748304251,6.59144770254634,6.59144770254634,12.239891985006,12.239891985006,12.239891985006,12.239891985006,12.239891985006,12.239891985006,12.239891985006,12.239891985006,7.12387748304251,7.12387748304251,21.2198010505002,21.2198010505002,12.239891985006,12.239891985006,12.239891985006,12.239891985006,5.68997685044215,5.68997685044215
"t7",17.088649690457,24.5067031732056,5.91001492008178,15.5267941077114,10.4107796057479,7.12387748304251,0,15.5267941077114,24.5067031732056,24.5067031732056,15.5267941077114,24.5067031732056,15.5267941077114,24.5067031732056,24.5067031732056,10.099041574787,12.7234798922922,15.5267941077114,14.1369611794891,15.5267941077114,8.96060573769951,8.03116055302161,15.5267941077114,14.6336687053553,10.4107796057479,17.4052714316473,17.4052714316473,10.099041574787,24.5067031732056,24.5067031732056,13.7403285178446,14.2746091821195,14.6336687053553,10.4107796057479,15.5267941077114,15.5267941077114,13.8417479799521,14.6336687053553,10.4107796057479,9.19642962407242,24.5067031732056,24.5067031732056,24.5067031732056,10.099041574787,10.099041574787,15.5267941077114,9.31012562480999,13.6630258040044,17.4052714316473,17.4052714316473,24.174298326074,10.4107796057479,24.5067031732056,10.4107796057479,13.7989785852538,24.5067031732056,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,10.099041574787,10.099041574787,24.5067031732056,24.5067031732056,14.6336687053553,8.75250289279385,14.6336687053553,10.099041574787,10.099041574787,14.6336687053553,14.6336687053553,14.6336687053553,14.6336687053553,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,8.60958393148542,8.60958393148542,14.6336687053553,14.6336687053553,14.6336687053553,14.6336687053553,15.5267941077114,15.5267941077114,8.75250289279385,8.75250289279385,10.099041574787,24.5067031732056,24.5067031732056,10.4107796057479,15.5267941077114,15.5267941077114,10.099041574787,10.099041574787,10.4107796057479,10.4107796057479,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,10.099041574787,10.099041574787,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,10.4107796057479,10.4107796057479
"t8",17.088649690457,24.5067031732056,11.3377674530062,14.7316512629971,15.5267941077114,12.239891985006,15.5267941077114,0,24.5067031732056,24.5067031732056,14.7316512629971,24.5067031732056,14.7316512629971,24.5067031732056,24.5067031732056,15.5267941077114,5.19174088573949,14.7316512629971,13.3418183347748,7.99505510115876,14.076620239663,13.458913085946,8.30090913684576,15.5267941077114,15.5267941077114,17.4052714316473,17.4052714316473,15.5267941077114,24.5067031732056,24.5067031732056,6.20858951129195,8.97013043560308,15.5267941077114,15.5267941077114,10.222315361195,10.222315361195,14.7348733823083,15.5267941077114,15.5267941077114,14.3124441260359,24.5067031732056,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,11.5346492249209,14.4261401267735,14.5561512063606,17.4052714316473,17.4052714316473,24.174298326074,15.5267941077114,24.5067031732056,15.5267941077114,14.6921039876099,24.5067031732056,8.30090913684576,8.30090913684576,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,11.5346492249209,11.5346492249209,15.5267941077114,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,15.5267941077114,10.222315361195,10.222315361195,15.5267941077114,15.5267941077114,15.5267941077114,15.5267941077114,10.222315361195,10.222315361195,14.7316512629971,14.7316512629971,11.5346492249209,11.5346492249209,7.99505510115876,7.99505510115876,15.5267941077114,15.5267941077114,24.5067031732056,24.5067031732056,10.222315361195,10.222315361195,11.5346492249209,11.5346492249209,15.5267941077114,15.5267941077114
"t9",8.64910858962219,13.8847312454354,20.3176765185004,24.5067031732056,24.5067031732056,21.2198010505002,24.5067031732056,24.5067031732056,0,7.59134872687761,24.5067031732056,11.2989057307091,24.5067031732056,16.0671620723708,16.0671620723708,24.5067031732056,21.7033889577864,24.5067031732056,23.1168702449834,24.5067031732056,23.0565293051572,22.4388221514402,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,22.7202375833388,23.2545182476137,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,23.7147824478025,24.5067031732056,24.5067031732056,23.2923531915301,11.2989057307091,13.8847312454354,11.2989057307091,24.5067031732056,24.5067031732056,24.5067031732056,23.4060491922677,23.5360602718548,24.5067031732056,24.5067031732056,13.5523263983037,24.5067031732056,11.2989057307091,24.5067031732056,23.6720130531042,11.2989057307091,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,11.2989057307091,11.2989057307091,11.2989057307091,11.2989057307091,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,11.2989057307091,11.2989057307091,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056
"t10",8.64910858962219,13.8847312454354,20.3176765185004,24.5067031732056,24.5067031732056,21.2198010505002,24.5067031732056,24.5067031732056,7.59134872687761,0,24.5067031732056,11.2989057307091,24.5067031732056,16.0671620723708,16.0671620723708,24.5067031732056,21.7033889577864,24.5067031732056,23.1168702449834,24.5067031732056,23.0565293051572,22.4388221514402,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,22.7202375833388,23.2545182476137,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,23.7147824478025,24.5067031732056,24.5067031732056,23.2923531915301,11.2989057307091,13.8847312454354,11.2989057307091,24.5067031732056,24.5067031732056,24.5067031732056,23.4060491922677,23.5360602718548,24.5067031732056,24.5067031732056,13.5523263983037,24.5067031732056,11.2989057307091,24.5067031732056,23.6720130531042,11.2989057307091,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,11.2989057307091,11.2989057307091,11.2989057307091,11.2989057307091,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,13.8847312454354,13.8847312454354,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,11.2989057307091,11.2989057307091,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056,24.5067031732056
