"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104"
"t111",0.0777384527810023,-0.216880521406055,0.129180934639797,-0.00316055709990798,-0.00197112481831678,0.0135088197116716,-0.00183577286156511,0.0156599696901944,-0.311773267261386,0.0362667780131588,-0.0453960420124225,0.00676784810082362,-0.104961941563415,0.33530738495788,-0.00605119561729137,0.000237521322152427,3.35579657140522e-05,7.91742755182586e-05,-0.0268918032154459,0.000840801252970214,-2.21215958199778e-05,0.0044180759443573,-0.000121062877591325,1.91428231037831e-05,-0.000140170691256759,4.99667497635196e-05,-9.32363383903337e-05,0.000105259144273967,-0.00097870077888109,0.000269491748865723,-0.00055186270077007,0.000923334639162858,-0.000127057550357587,1.1225575394872e-05,0.000182478920889764,-1.73898631695756e-05,0.000140113610000163,1.41965331722366e-05,-9.54229288225604e-05,-8.92976395803993e-05,0.00648970535922237,0.000406699865153558,-0.0376710621041834,-0.000121070673669853,0.00477365282002094,4.51919141084223e-05,-0.107571270928711,0.018344143825278,4.18117045303844e-14,0.000206651171170644,7.97000597747181e-17,0.000241503577898024,-0.00311469792029864,-1.99962308506758e-16,-5.17163021873207e-17,-2.60651639061862e-06,-4.06802581556584e-16,-0.000307090352081942,-1.39202866385041e-16,5.96894329287778e-16,0.114705841414332,-0.000777601809711763,-1.97526791233543e-06,-5.75802514893016e-18,-2.34045543743359e-05,-7.93664714493894e-08,0.000107876032138945,-1.43196011088814e-16,1.22612677984942e-17,-1.53844394618084e-05,-7.07506374096251e-17,-8.81183685541199e-07,-3.70983485724435e-06,5.34365506342521e-17,-1.80726828638034e-16,-8.25580536846455e-06,4.68893323930494e-16,3.99970502629722e-17,7.76765468538687e-06,1.40376130752984e-06,1.76263397899493e-07,4.14653884918548e-05,-1.47837027317253e-06,-0.000261981241990346,8.47612274381911e-09,1.43673565906014e-05,1.33417119620165e-16,2.52877319361427e-17,3.45872622227916e-07,3.99887740847074e-08,1.24699632801774e-16,-1.10085362365869e-16,-6.75740435117995e-06,-8.09039165979874e-08,3.91757988085551e-07,7.54832170337463e-16,7.30613199263391e-16,2.49560249035532e-16,2.02655934693746e-16,1.91185509096988e-16,5.74983234543533e-16,-0.817831200609662,-5.76300198222056e-15,-9.93457382681568e-16
"t112",0.077764429957199,-0.217026385322204,0.129280829603635,-0.00316330920546073,-0.00197452466866017,0.0135350604674491,-0.0018397764191397,0.0156978717041455,-0.312557839092875,0.0363686335844621,-0.0455323118383778,0.00679078351302352,-0.105329750618052,0.336548959832668,-0.00607652555207416,0.000238522832425711,3.37013986885479e-05,7.9539275621491e-05,-0.0270262356415587,0.000845635209303521,-2.22623877616845e-05,0.00445028250454577,-0.000121955204973844,1.93035985916728e-05,-0.000141352214467356,5.03992866496915e-05,-9.40822515769441e-05,0.000106217964602347,-0.000988332661541877,0.000272442746373309,-0.000558429343582323,0.000934707498391289,-0.000128898510288445,1.13919952024664e-05,0.000185238043317236,-1.76621680876923e-05,0.000142532658122184,1.44545767982303e-05,-9.72639319414985e-05,-9.10859395437491e-05,0.00662591900381258,0.000415356573131909,-0.0384862733560168,-0.00012373623239967,0.00488971337939107,4.63807564324346e-05,-0.110564254973418,0.0188559642106062,4.27521385691701e-14,0.000213221467199521,1.18151691855534e-16,0.000249444168661748,-0.00321757785614746,-4.18355538701667e-16,-2.6224070845847e-16,-2.70064553386724e-06,-6.65207779774414e-16,-0.000318367073549778,-2.14257596347222e-16,7.99846243545724e-16,0.119058247786561,-0.000807251529934512,-2.06583101718024e-06,1.3568598246073e-16,-2.45984545494632e-05,-8.34844270677777e-08,0.000113613358445584,4.57491494281662e-18,-2.18770358632762e-19,-1.63718111844427e-05,4.88020547944336e-17,-9.40406075720675e-07,-3.9674803754072e-06,-1.57316021137282e-16,1.77994859172319e-16,-8.92020393239214e-06,4.02167169463174e-16,-1.49901289715368e-16,8.49491967833772e-06,1.53966368258006e-06,1.93617936281937e-07,4.55607682324332e-05,-1.63844414963747e-06,-0.000292137653354605,9.45977889572981e-09,1.60379680082507e-05,-1.52201951370173e-16,1.56602550626381e-16,4.06284339930328e-07,4.75758080703594e-08,1.67120574193374e-16,7.02476917971152e-17,-8.47757836446073e-06,-1.06320866124371e-07,5.26535340336475e-07,-1.08624754792546e-15,1.40005500912759e-16,-3.57162344371394e-16,1.51571616118588e-16,8.22682303392758e-16,-2.5433789514344e-16,0.406900913495618,0.707106781186552,1.35560770812969e-16
"t113",0.0777644299571988,-0.217026385322204,0.129280829603635,-0.00316330920546088,-0.00197452466866024,0.013535060467449,-0.00183977641913971,0.0156978717041455,-0.312557839092876,0.0363686335844622,-0.045532311838378,0.00679078351302348,-0.105329750618052,0.336548959832667,-0.006076525552074,0.000238522832425764,3.37013986885255e-05,7.95392756214691e-05,-0.0270262356415583,0.000845635209303499,-2.22623877615976e-05,0.00445028250454581,-0.000121955204973843,1.93035985916613e-05,-0.00014135221446736,5.0399286649557e-05,-9.40822515770111e-05,0.000106217964602614,-0.000988332661541861,0.000272442746373086,-0.000558429343582272,0.00093470749839149,-0.000128898510288391,1.13919952023648e-05,0.000185238043317207,-1.76621680877555e-05,0.000142532658122281,1.44545767979697e-05,-9.72639319415762e-05,-9.10859395436088e-05,0.00662591900381271,0.000415356573131967,-0.0384862733560169,-0.000123736232399915,0.00488971337939125,4.63807564325321e-05,-0.110564254973419,0.0188559642106064,4.30599312515641e-14,0.000213221467199377,6.1386682200141e-17,0.000249444168661846,-0.00321757785614755,-2.41631511664446e-17,-1.13834388186765e-17,-2.70064553332681e-06,-2.86123910241534e-16,-0.000318367073549469,-5.24102325661934e-16,7.19103875604628e-16,0.11905824778656,-0.000807251529934506,-2.06583101707576e-06,-1.58540600771388e-16,-2.45984545494639e-05,-8.34844272606109e-08,0.000113613358445073,5.71456074117266e-17,-1.37423884101462e-17,-1.63718111846446e-05,7.67294854592897e-17,-9.40406075663074e-07,-3.96748037560915e-06,1.48819679401324e-16,3.41166755483453e-17,-8.92020393244312e-06,-8.81919068390094e-16,1.44090126311249e-16,8.49491967834024e-06,1.53966368280501e-06,1.93617936055237e-07,4.55607682326879e-05,-1.63844414984858e-06,-0.000292137653354683,9.45977919014383e-09,1.60379680084747e-05,3.69410659364275e-17,-2.50335821108606e-16,4.06284339876395e-07,4.75758083378868e-08,-3.72062491170005e-16,9.05308005786121e-17,-8.47757836518052e-06,-1.06320866054914e-07,5.26535340312932e-07,2.42979299181313e-16,-6.92398838908839e-16,1.2788045664752e-16,-3.78185457799621e-16,-8.27965157001444e-16,-2.95363328678358e-16,0.406900913495629,-0.707106781186545,7.66983657873425e-16
"t9",0.0726450073291817,-0.1882655781847,0.109580951920332,-0.00262049701481766,-0.00130308014143641,0.00835098997625978,-0.0010485540022667,0.00820456572291567,-0.157423614081178,0.0162196462757523,-0.0185675719766306,0.00224969856458451,-0.0324927695209733,0.0906061894557196,-0.00105523357022735,3.99786911602352e-05,5.26406277353704e-06,7.13644114318525e-06,-0.00034386158007562,-0.000114916145307559,5.74055369471909e-06,-0.00196452873255619,5.5798033370121e-05,-1.27734998864301e-05,9.43901824289991e-05,-3.59322376432713e-05,7.48638886075143e-05,-8.52886753225053e-05,0.000937611920315021,-0.000318625123472086,0.000758740569357937,-0.00134797591360624,0.000241835910220271,-2.21390214404893e-05,-0.000370933517880743,3.72730886212577e-05,-0.000346691114273959,-3.78045551566798e-05,0.000276214903016468,0.000272108712818864,-0.021079210339393,-0.00134617038375149,0.127488802815892,0.000419278161954928,-0.0188369127631188,-0.000197402124057814,0.504603705454292,-0.0863544409101295,-2.19933454016558e-13,-0.00114547067491173,-2.17980567440935e-16,-0.0013953555571773,0.0180977194776811,1.20108724670779e-15,8.43007132415601e-16,1.68941973900143e-05,3.02481811009806e-15,0.00203130119185447,2.18486004326024e-15,-5.06222132541149e-15,-0.789535408174776,0.00538409101754606,1.70712417135208e-05,2.80578550803773e-16,0.00022970316705503,7.94826639295827e-07,-0.00111254618078138,1.58647112193754e-16,-7.55186579115515e-17,0.000198262867184448,-1.44756334201079e-16,1.19938581669844e-05,5.24985407943503e-05,2.29984678281595e-16,1.03357773735619e-16,0.000139205233582262,-3.1272472013912e-16,5.20256378831362e-17,-0.000157003409488038,-2.9540928296314e-05,-3.78554899219542e-06,-0.000893908595072558,3.56332076749633e-05,0.00680523280638985,-2.22388640383704e-07,-0.000377867309582664,-1.10979535934409e-16,-3.0800603807579e-17,-1.52233041715155e-05,-1.96360541992163e-06,-4.84305843529603e-18,1.7839688316717e-17,0.000498761587017564,8.1868078306365e-06,-4.58022681120916e-05,8.93273311413149e-16,5.57336913986257e-17,8.22472338929207e-17,-4.47551201403529e-17,-1.99015472037871e-16,-3.67947376237518e-17,0.00392667382216119,2.89331101028707e-16,-5.94030937670107e-19
"t12",0.0729127880960893,-0.188594533094968,0.10954028187809,-0.00261192460359171,-0.00118636822845941,0.00716132163740729,-0.000810150340206579,0.00529446013148415,-0.090930216526551,0.0046223902982167,0.00031349551007189,-0.0025562026432494,0.0555691113440781,-0.290239015139958,0.0161610294747407,-0.000688492555703571,-0.000114531190611744,-0.00135266469241879,-0.21541738121287,0.00235113260202343,-4.46599987084123e-05,0.00660180524704576,-0.000177065866439188,2.19996707467079e-05,-0.000160029598902309,5.43278334856769e-05,-9.28271625381855e-05,0.000103997497807632,-0.000827454519001965,0.000176494445675235,-0.000278507202871451,0.000406623466556978,-1.38271196420044e-05,6.30175521691059e-07,1.6657229082712e-06,1.37097731941799e-06,-5.16508898253756e-05,-8.04365310774152e-06,8.43150395096767e-05,0.000106532571233366,-0.0130650405633197,-0.00104870677728303,0.153660477973208,0.00181161320755781,-0.0010984407855772,-4.52084402360216e-05,0.160027184502946,-0.0277709588915784,-1.12500161734161e-13,-0.00077419477400877,-8.91046568097869e-17,-0.00136021033500658,0.0188945779395295,-9.07296732434496e-16,-1.23382950930518e-16,-1.55290767298995e-05,-6.55506416655261e-16,-0.00113010246449781,-5.14395304294392e-16,1.56862239665169e-15,0.193657136792931,-0.00117088248777107,2.36171234221843e-06,-1.72714877987038e-16,4.6076652402434e-05,1.65407981967472e-07,-0.000242819631203804,4.56640832609482e-16,3.04733514635078e-16,5.46855236516168e-05,3.92875166449412e-16,3.43957399735183e-06,1.54442342182159e-05,-4.15876633039164e-16,-6.2237414167985e-16,4.55189413049201e-05,-2.27430389305816e-15,5.69282994305606e-16,-6.38278307422687e-05,-1.61885295444402e-05,-6.56898892907078e-06,-0.840907758582038,1.03501360029591e-05,0.00214158123588571,-7.04514364389544e-08,-0.000119888622951667,6.26545079162289e-16,-2.64620524863348e-16,-5.49899532653994e-06,-7.18369828394876e-07,-1.64094060479308e-16,-1.87511341654238e-16,0.000188692023756012,3.14952324469634e-06,-1.77254389446041e-05,8.45921962949736e-16,3.94643568583559e-17,-2.67469979985108e-16,-1.51100061312335e-16,-2.08421911181562e-16,-4.40308271529917e-17,1.8332863644166e-05,-2.62494512378539e-16,3.9181096496312e-16
"t15",0.0743186663849374,-0.196062864953619,0.114558358765776,-0.00274746295566392,-0.00131505375825017,0.00804867474933391,-0.000924653286059399,0.00613847479886702,-0.106101386486061,0.0055007511958851,0.000378044158658761,-0.00316729075566506,0.0694232463500041,-0.367845729225443,0.0212314903298894,-0.000906606584218958,-0.00015147911802599,-0.00183622999695451,-0.301670749091021,0.00350762048852723,-7.04307848521117e-05,0.0114007837509316,-0.000308366630689583,4.29773094583569e-05,-0.000313768891168166,0.000109522958801707,-0.000197413249962921,0.000222241552752911,-0.00196228781032603,0.000505527495845301,-0.000981775147588558,0.00160418688881679,-0.000190236710676379,1.62982857604558e-05,0.000257105485669341,-2.29800952335816e-05,0.000132716455792666,8.43010201084934e-06,1.59055630318754e-05,0.000100530812215321,-0.0279842972178408,-0.00275078531729176,0.5116841670846,0.00783357986694844,0.032744667530545,0.000242519649504414,-0.558613249583406,0.0953099519996888,2.49950572912926e-13,0.00148766892895885,3.06764219397243e-16,0.00234308906904354,-0.0320912655559459,9.26095352608525e-16,5.2688750196163e-16,2.05923220651997e-05,7.55112584317246e-16,0.0014376371034563,8.52670638897299e-16,-1.34537374342238e-15,-0.227876440945913,0.00136235446424339,-1.88973634929253e-06,2.34878973375494e-16,-3.06563571961916e-05,-1.07033319108486e-07,0.000150992359269895,2.99826839219463e-16,-1.84359135414784e-16,-2.56816114330089e-05,-4.87485480970044e-17,-1.51520991652822e-06,-6.50712586433817e-06,3.3996390385865e-16,1.83776842273977e-17,-1.5840802303102e-05,1.24023601533866e-15,-1.40371606916687e-16,1.8487523751841e-05,4.50930012612178e-06,1.79448292149431e-06,0.22888926391718,-2.53883423797356e-06,-0.000491101288927022,1.60132684430401e-08,2.71921049221356e-05,-3.30944998326081e-16,1.15528545152865e-16,8.25038738531032e-07,9.97245492567896e-08,4.46147213288163e-18,6.56632088758654e-17,-2.01943358422002e-05,-2.83986500646083e-07,1.48991394727171e-06,-2.36480034146838e-16,1.46485623712292e-16,1.40114321300372e-16,5.29245239584367e-17,1.36858370363695e-16,-9.10419120571367e-18,-2.02421414463583e-07,2.34208856249191e-16,-1.89792332348433e-16
"t117",0.074710168910391,-0.198179776784623,0.115988344780925,-0.00278628765477684,-0.00135367213915055,0.00831823793139463,-0.000959911181147344,0.00640196818804006,-0.110864191903936,0.00578126736146173,0.000398897003287574,-0.00336938308853263,0.0740374817170397,-0.394013237524386,0.0229941925867812,-0.000982581084507859,-0.000164396893870118,-0.00200903842655974,-0.333304890001246,0.00395439685571228,-8.08412155073781e-05,0.0134820475673762,-0.000365679293785978,5.2952683375036e-05,-0.000387069443275903,0.000136370484978138,-0.000250236643522044,0.000282163833884179,-0.00257908833439953,0.000706360088858444,-0.00146138781860394,0.00246534031238961,-0.00036686064470747,3.29953180602576e-05,0.000545630224882022,-5.38576349143295e-05,0.000500676356709062,5.712227315689e-05,-0.000474456346900538,-0.00054824708626836,0.0644176123703964,0.00520776830245372,-0.782415403305423,-0.00971515055023667,-0.0125238816384503,-1.97756000515184e-05,-0.0308202779432402,0.00580540345710094,5.25195113137518e-14,0.000384223966191188,1.0383107511606e-16,0.000687493508163972,-0.00955860608002681,2.18983237106647e-16,-8.00018545225574e-17,7.64976775389462e-06,1.25670708454627e-16,0.000550570961645144,1.66039302394526e-16,-6.79048750886884e-16,-0.0920197033997753,0.000554129270509988,-9.30809107114463e-07,1.39460131672494e-16,-1.61492824511751e-05,-5.68892814430397e-08,8.12470962800453e-05,-2.93844192686109e-16,-8.18435522481173e-17,-1.48586727739997e-05,-1.51476375382156e-16,-8.8862619402123e-07,-3.85030382167809e-06,2.11390332350926e-17,3.65036648198245e-16,-9.69284631897269e-06,-9.26283112263625e-18,-5.35301159827549e-17,1.16130000842153e-05,2.84656120459423e-06,1.135500734608e-06,0.144898118278853,-1.62643111329128e-06,-0.000316826356495516,1.0339869845527e-08,1.75618375578182e-05,1.42062113296244e-17,-5.96973500066658e-17,5.50867843279933e-07,6.6904903167736e-08,1.0861581661948e-17,6.09069663646659e-17,-1.37326200947002e-05,-1.94495253966842e-07,1.02302997308513e-06,2.96564260788029e-16,8.46662017029925e-17,1.20063801299851e-16,1.32689106394618e-17,8.23568817560891e-17,1.85714579194339e-18,-1.4326783609464e-07,3.11916453126724e-17,4.09156537022894e-17
"t7",0.0716531737130287,-0.181892339872435,0.105034762654158,-0.00249017175602528,-0.00107025639466715,0.00635970990034318,-0.000706571972247116,0.00452991052539152,-0.0771796172365584,0.00382486972400742,0.000254817205867147,-0.00199930624026255,0.0429339305568015,-0.219365688446754,0.0115147509667446,-0.000488581118650546,-8.0652492966218e-05,-0.000908154725506015,-0.135888773050708,0.00127804990268606,-2.0611535455173e-05,0.00208065881270939,-5.32554571792136e-05,1.9715322152631e-06,-1.3190287025051e-05,1.4490697891772e-06,7.96130834738941e-06,-1.00138742666935e-05,0.000279425125177105,-0.000151138032364566,0.000437165731004129,-0.00082568120901402,0.000183007515292833,-1.71634672786561e-05,-0.000293460370962531,3.05469798419338e-05,-0.000314073627810879,-3.63933233629262e-05,0.00029143254218413,0.000312681543480514,-0.0297667152539066,-0.00215272416988359,0.268035865561388,0.00242745057279472,-0.0141591290448033,-0.000194008006400252,0.570636096597412,-0.0983668582301927,-3.40700830616606e-13,-0.00223473394881782,-1.43605564776402e-16,-0.0037960349730174,0.0525066551116203,-1.46539224189723e-15,-5.94132301883745e-16,-4.02094540450213e-05,-1.35211284350332e-15,-0.0028937364796552,-1.53397097708856e-15,2.27208717177733e-15,0.485863567258386,-0.00292913923847135,5.40959910419099e-06,-3.08398575406255e-16,0.000101555298252326,3.62537635391039e-07,-0.000528009522267445,-7.8983656091741e-16,-2.52689958663569e-17,0.000112531447370163,-1.62168650082458e-16,6.98429693078196e-06,3.1054037452767e-05,-7.95946454886975e-17,3.03810378005969e-16,8.6517720071973e-05,1.68567736396801e-15,-3.32919031655472e-16,-9.62557487968422e-05,-1.59748432748415e-05,4.48893421072667e-07,0.468494896027833,2.50863234586924e-05,0.00476167364632466,-1.55604428742956e-07,-0.000264395101007198,-4.00656433173882e-16,1.68512755697859e-16,-1.09324668069381e-05,-1.4171172851488e-06,4.39069263289408e-17,1.76785585755108e-16,0.000365067548360085,6.03717475100063e-06,-3.38668871891772e-05,-1.02227609044969e-15,-1.76508882628928e-16,4.54544367572289e-17,7.80366860340361e-17,2.28318799539957e-16,1.18654596259983e-16,3.3788650809663e-05,-2.75508778576833e-16,-2.15651510357862e-16
"t69",0.0727492195567517,-0.187332786729243,0.108603361837073,-0.00258414102666937,-0.00113004636490505,0.00668674972232186,-0.000732149497200834,0.00452298011297864,-0.0748755977944687,0.00265168412435332,0.00258138072249084,-0.00257494913767297,0.0522434803047438,-0.243978476634491,0.0085562024264285,-0.000344935887955227,-5.06769816242471e-05,0.000157084873760199,0.60353465043118,0.00849844304023501,-0.000115702340407626,0.0151821158839139,-0.000405932365706834,5.08594827125463e-05,-0.000370431286140958,0.000127140686201141,-0.000223025636658956,0.000250528705302832,-0.00212834608735488,0.000524991939932722,-0.000993714166602285,0.00161071898100594,-0.00019124366098653,1.65417044153448e-05,0.000263981529990395,-2.43331715194731e-05,0.00017773677372354,1.70243309972092e-05,-0.000106565380048485,-9.48797301044685e-05,0.00639023539014064,0.000388277563824082,-0.0339845586208976,-7.94752074845202e-05,0.00392506565448123,3.13167605277585e-05,-0.0643814408912947,0.0108902532826252,1.74929297087619e-14,6.91389611008424e-05,-5.5395164457009e-17,5.68395694685167e-05,-0.000678426878881762,-1.6722449555363e-16,-1.46828990320335e-16,-8.35306454662281e-07,1.59883825383054e-16,-7.32152072329023e-05,9.14155957264825e-16,-9.09084969617444e-17,0.0149780466717176,-9.08705158852306e-05,6.81147309254731e-07,4.93553961075463e-16,1.47810435015086e-05,5.39605227754952e-08,-8.10968619120607e-05,-1.34271446344375e-15,8.10185058266078e-16,2.09821537921771e-05,-4.19536202509754e-16,1.35211871956152e-06,6.1636254979637e-06,1.7110566156048e-15,-2.05004754902804e-15,1.89559237365452e-05,0.707106781186548,-9.19891247427441e-15,-2.39008964756552e-05,-4.59075246961183e-06,-5.94029513615564e-07,-0.000115712606460328,5.88556886815111e-06,0.00115684924279937,-3.79419197534932e-08,-6.45241119974368e-05,-8.96897800211806e-16,-3.30805367796383e-16,-2.97324735884885e-06,-3.90925164804584e-07,-3.59089193600363e-17,8.29303431230132e-16,0.000104777370735526,1.76895697782665e-06,-9.99774095991411e-06,9.86086832253056e-16,3.40150564667405e-16,-2.71305154692362e-16,-1.64853538578495e-16,-6.46486369207037e-16,2.15666958491424e-16,9.26428258063439e-06,-4.52287560389933e-16,1.94412491510698e-16
"t70",0.0727492195567517,-0.187332786729243,0.108603361837073,-0.00258414102666945,-0.00113004636490505,0.00668674972232206,-0.000732149497200879,0.00452298011297844,-0.0748755977944688,0.00265168412435335,0.00258138072249064,-0.0025749491376729,0.0522434803047435,-0.243978476634491,0.00855620242642834,-0.000344935887955185,-5.06769816243532e-05,0.000157084873760236,0.60353465043118,0.00849844304023481,-0.000115702340407784,0.0151821158839138,-0.000405932365706659,5.08594827127467e-05,-0.000370431286140625,0.000127140686201363,-0.000223025636658874,0.000250528705302646,-0.00212834608735475,0.000524991939933039,-0.000993714166601932,0.00161071898100557,-0.000191243660986688,1.65417044154394e-05,0.000263981529990281,-2.43331715195106e-05,0.000177736773723566,1.70243309971731e-05,-0.000106565380048264,-9.48797301044422e-05,0.00639023539014026,0.000388277563824117,-0.0339845586208972,-7.94752074848488e-05,0.00392506565448074,3.13167605278007e-05,-0.0643814408912949,0.0108902532826251,1.78319074285219e-14,6.91389611007599e-05,1.48501330595755e-16,5.68395694688553e-05,-0.000678426878882103,5.24752212857375e-17,1.43541564434453e-16,-8.35306455469413e-07,-3.24752630627006e-16,-7.32152072331972e-05,-7.51247946925182e-16,1.73065522448991e-16,0.0149780466717181,-9.08705158853319e-05,6.81147310143968e-07,-4.28378380949973e-16,1.47810435016024e-05,5.39605240371275e-08,-8.10968619130278e-05,1.31929372313587e-15,-8.61397453771519e-16,2.09821537947623e-05,4.01131445351118e-16,1.3521187179234e-06,6.16362549883539e-06,-1.75131180501898e-15,2.10454827445361e-15,1.89559237345029e-05,-0.707106781186547,9.22072778767998e-15,-2.39008964679741e-05,-4.5907524611828e-06,-5.94029509567516e-07,-0.000115712606456473,5.88556886714852e-06,0.0011568492427984,-3.79419203278741e-08,-6.45241119966343e-05,9.70449697415886e-16,2.39909155592262e-16,-2.97324735909259e-06,-3.90925166490939e-07,-1.77310114652292e-17,-7.75528502567752e-16,0.000104777370734688,1.76895697735315e-06,-9.99774096022701e-06,-9.10046052910517e-16,-1.47047255136222e-16,3.11911601455297e-16,1.89739564102712e-16,8.73618095756945e-16,-2.24896721627831e-16,9.26428257991274e-06,5.46420872633268e-16,-1.94243167874673e-16
