"accepted_species","sorted"
"t6",3.92380910324488
"t29",4.79869623733987
"t30",6.23820138698259
"t39",5.21075111609147
"t73",4.73832682983886
"t80",4.6772235451939
"t81",4.6635992745288
"t69",5.03108444800623
"t70",5.29615495162872
"t23",6.57266223361435
"t7",2.73409372874943
"t10",1.04821503848915
"t17",-0.319673215980445
"t21",-1.00374786382759
"t22",-0.691597398503292
"t24",0.754779658441983
"t38",0.491719290019377
"t46",0.938626482751473
"t59",1.04517128266839
"t60",0.762830590765683
"t94",1.22711421956216
"t126",1.20403039908084
"t127",1.18797233987252
"t125",1.21168186087375
"t66",1.38134813470198
"t89",1.58480553093704
"t117",1.60250766568642
"t118",1.50574954097004
"t99",1.53807925276246
"t100",1.56279265430791
"t58",1.29010271560011
"t57",1.16018732447316
"t47",0.895510052040411
"t36",0.549083320046344
"t42",0.220468023272919
"t43",0.52751285356453
"t37",0.17537423761895
"t62",0.195312079149036
"t63",0.317105071626746
"t61",0.539968976301912
"t50",0.277363467554414
"t48",0.33529002135769
"t20",-0.466648335669336
"t32",1.73610653269595
"t33",1.83245417850112
"t40",1.7136761482568
"t41",1.75675075663199
"t44",2.08702570416142
"t45",2.04059331568208
"t92",1.15827949327542
"t93",1.25474627900192
"t128",1.10417749805955
"t129",1.08712675761592
"t95",1.05089623961493
"t96",1.01356163065448
"t84",1.06802890728728
"t82",0.997436480978579
"t115",1.33216703283679
"t169",1.38865338291687
"t174",1.39929238937722
"t175",1.34281657408333
"t190",1.42329356263798
"t191",1.39289736492541
"t185",1.38998260315371
"t152",1.3572778180725
"t67",1.49656485003131
"t68",1.42958295606386
"t54",0.646149993185681
"t65",0.794931927974351
"t71",0.604117175665443
"t72",0.581559688290654
"t31",-0.358427772765887
"t56",-0.73664835048178
"t305",-0.0612314327591143
"t366",-0.0551671904071775
"t367",-0.05329168252449
"t354",-0.0694953033803834
"t355",-0.0621467359783934
"t331",-0.0521579279650545
"t332",-0.0646486724547734
"t297",-0.0542356328850752
"t279",-0.0522083857288752
"t269",-0.0540544233436586
"t253",-0.0579616536646153
"t254",-0.0593202879776082
"t188",-0.067747554269802
"t226",-0.0602007836814453
"t230",-0.0668763323632272
"t311",-0.0525245483187618
"t419",-0.0459547580088487
"t420",-0.0547951928371346
"t396",-0.0463670159318856
"t270",-0.082516060349928
"t312",-0.0508902319764501
"t349",-0.0507519056029019
"t385",-0.0530472321525467
"t386",-0.0582106509967024
"t377",-0.048585842518017
"t383",-0.047599739515628
"t415",-0.0506516346114987
"t416",-0.0453239737005405
"t382",-0.0543488148437772
"t263",-0.0644684581588403
"t245",-0.0505623042018325
"t221",-0.0527896391898156
"t181",-0.0599796623517272
"t208",-0.0732517075828906
"t409",-0.0549940111422099
"t469",-0.0569037089052576
"t470",-0.0557676100720341
"t316",-0.0629576075614488
"t317",-0.0444172719073748
"t324",-0.130099695204808
"t443",-0.152617693962232
"t444",-0.149065671459724
"t381",-0.138898297608933
"t293",-0.120084876420004
"t370",-0.122250404143562
"t371",-0.119443772268252
"t290",-0.131047673955528
"t289",-0.13498474637491
"t271",-0.147629994748809
"t144",-0.0354623176894908
"t154",-0.0607834467381597
"t328",-0.096542645271928
"t433",-0.0964163451582089
"t434",-0.0957611363989382
"t361",-0.11002154475068
"t460",-0.110738702104816
"t461",-0.108265734513444
"t326",-0.0941363015852444
"t432",-0.0912322057031769
"t438",-0.0825731831157915
"t458",-0.0870624365394049
"t459",-0.0865272208612001
"t364",-0.0886537433897327
"t365",-0.0927145768536862
"t304",-0.0996939230506423
"t213",-0.0991912568257992
"t239",-0.0864842533091948
"t240",-0.102777454281742
"t200",-0.0874035068819232
"t285",-0.0986634924597974
"t286",-0.101129434602619
"t421",-0.10145240941745
"t439",-0.097163513455396
"t440",-0.0974957300442993
"t474",-0.100910150199894
"t475",-0.0995981055560488
"t341",-0.110982266803859
"t335",-0.111406735846176
"t336",-0.0986223831873479
"t234",-0.0915993251426411
"t205",-0.0857841206605924
"t227",-0.0747894269771709
"t329",-0.0937243528435167
"t330",-0.0942111749660662
"t358",-0.0911250369977858
"t359",-0.0863493859149189
"t484",-0.0910411414348827
"t485",-0.0904472172097927
"t476",-0.0897003496721982
"t197",-0.0885569434714359
"t134",-0.110426719092334
"t102",0.0675715017557759
"t103",0.0866747060017843
"t142",0.220638363548631
"t143",0.221723232606728
"t133",0.206016147518302
"t123",0.197648738088648
"t101",0.0503292574415037
"t76",-0.668483110686049
"t97",-0.884016977589729
"t104",-1.00273796504834
"t116",-0.952888964086712
"t130",-0.777709877557695
"t131",-0.798055896590586
"t108",-0.532341690022597
"t109",-0.469461665727932
"t83",-0.560513465385786
"t105",-0.357551658881375
"t140",NA
"t243",-0.347234098491268
"t248",-0.336640395956409
"t255",-0.33366768211648
"t256",-0.345610603919726
"t232",-0.29727315428125
"t233",-0.292707841851463
"t231",-0.297960751746053
"t173",-0.347661641403775
"t171",-0.367368315865229
"t172",-0.351279019087639
"t161",-0.324790388886309
"t164",NA
"t176",-0.229005139681878
"t215",-0.230956902302602
"t216",-0.22734842901692
"t199",NA
"t258",-0.236154002274197
"t266",-0.233460310424066
"t267",-0.234382156964297
"t136",-0.317232422333425
"t151",-0.415640332556954
"t158",NA
"t159",-0.389695540782602
"t150",-0.358011173865132
"t157",-0.397091036097796
"t182",-0.379584991374105
"t204",-0.363989902976252
"t209",NA
"t218",NA
"t219",-0.373222837367437
"t214",-0.384852379274082
"t189",NA
"t202",-0.389638888613506
"t203",-0.37897443969443
"t160",-0.361663569012636
"t137",-0.377376263920057
"t121",-0.43027653082678
"t122",NA
"t120",-0.406120262057378
"t141",-0.422271585274037
"t162",NA
"t196",-0.48054524256105
"t247",-0.465169043040379
"t273",-0.462456692250777
"t274",NA
"t259",-0.470711434288246
"t333",-0.486319955862193
"t334",-0.487566437637187
"t298",-0.487623972273832
"t299",-0.492962897841573
"t295",NA
"t241",-0.475307158952621
"t251",-0.451601920314786
"t252",NA
"t192",-0.416037645027172
"t193",NA
"t302",NA
"t318",NA
"t319",-0.392923024644251
"t268",-0.400571232871011
"t300",NA
"t303",-0.388611477491103
"t307",-0.383957091479432
"t379",NA
"t406",-0.381380274703395
"t407",-0.383045266813509
"t244",-0.410936780769106
"t387",-0.408962349291494
"t388",-0.414266963230045
"t404",-0.40757042614687
"t405",-0.407250781538192
"t308",-0.400107972585387
"t272",-0.408676486484068
"t294",-0.394518441682785
"t441",-0.387252022824234
"t442",-0.387232339875657
"t424",NA
"t323",-0.38887303995239
"t291",-0.404188481881018
"t292",-0.412413237394285
"t138",-0.348807782902008
"t139",NA
"t135",-0.442237892234524
"t156",-0.401998658537966
"t167",NA
"t168",-0.414061576028848
"t170",-0.458251829691402
"t186",-0.474634382784812
"t350",-0.480577311580726
"t351",-0.489350281824994
"t342",-0.488261017095692
"t320",-0.486690067170331
"t392",-0.481824395067228
"t397",-0.480713688832921
"t398",-0.487842961379426
"t380",-0.485598999380074
"t321",-0.472327679317262
"t282",NA
"t283",-0.489783651651534
"t287",NA
"t479",-0.479047770412341
"t480",-0.47765312557038
"t494",-0.494771442668688
"t495",-0.494948937478789
"t466",-0.494727441879831
"t462",-0.49400206789442
"t463",-0.490558126703185
"t410",-0.488841741430058
"t378",-0.492744042735506
"t445",-0.487241836462804
"t446",-0.483494842515188
"t447",-0.489380062634006
"t448",-0.490962565835133
"t477",-0.491279404747783
"t478",-0.490595381769765
"t471",NA
"t488",-0.488311140121579
"t489",NA
"t357",-0.490966070384627
"t362",-0.47659910562016
"t363",-0.466261752427042
"t327",-0.472249603012441
"t325",NA
"t344",-0.532442285194383
"t481",NA
"t486",-0.530385910496841
"t487",-0.532073418883147
"t490",NA
"t491",NA
"t393",-0.529051456377102
"t375",-0.536187312007659
"t391",-0.532598991560754
"t399",-0.536476479964675
"t400",-0.534701370153501
"t374",NA
"t395",-0.531108705878809
"t430",-0.534577847178397
"t431",-0.534289433400475
"t360",-0.519852286261462
"t296",-0.519155785863202
"t262",-0.509598493143242
"t280",-0.492578679648008
"t281",-0.486499032459597
"t201",-0.547961921505505
"t153",-0.409789951815924
"t149",NA
"t155",NA
"t211",-0.420624118600354
"t212",-0.380801206556679
"t163",-0.418406602222449
"t180",-0.32511439674222
"t198",-0.356027089642096
"t206",-0.3651572514316
"t376",-0.375591074214943
"t464",-0.372755834514034
"t465",-0.372216807752288
"t437",-0.369834538393675
"t301",-0.367769163081343
"t236",-0.367956103394327
"t276",NA
"t277",-0.389807680976352
"t411",-0.390579086906775
"t412",-0.399700712276019
"t482",-0.391816105165152
"t483",-0.390452198685264
"t394",NA
"t401",-0.401132040460808
"t402",-0.401143962189292
"t413",NA
"t414",-0.408371658097266
"t369",NA
"t275",NA
"t315",-0.385576927271554
"t417",-0.392171523455733
"t418",-0.393790766827122
"t472",-0.394808022347553
"t473",-0.392641984165961
"t261",NA
"t339",-0.381126107149863
