"accepted_species","trait_ARD"
"t99","0"
"t100","0"
"t16","0"
"t28","1"
"t77","1"
"t78","1"
"t72","0"
"t81","0"
"t85","0"
"t86","0"
"t95","0"
"t96","0"
"t60","0"
"t61","0"
"t44","0"
"t5","0"
"t69","1"
"t70","1"
"t62","1"
"t2","1"
"t1","0"
"t9","1"
"t29","0"
"t82","0"
"t83","0"
"t39","0"
"t49","0"
"t75","0"
"t76","0"
"t67","0"
"t68","0"
"t14","0"
"t26","0"
"t15","0"
"t37","0"
"t65","1"
"t66","1"
"t63","1"
"t64","1"
"t24","0"
"t30","1"
"t87","1"
"t88","1"
"t20","1"
"t91","0"
"t92","0"
"t41","0"
"t42","0"
"t32","0"
"t21","1"
"t17","0"
"t3","0"
"t45","1"
"t46","1"
"t40","0"
"t57","0"
"t58","1"
"t43","1"
"t31","1"
"t7","0"
"t27","0"
"t55","1"
"t56","1"
"t4","1"
"t8","0"
"t89","1"
"t90","1"
"t84","1"
"t71","1"
"t18","0"
"t33","0"
"t34","0"
"t19","0"
"t11","1"
"t12","1"
"t59","0"
"t93","0"
"t94","0"
"t50","0"
"t35","0"
"t73","0"
"t74","0"
"t13","1"
"t36","0"
"t97","0"
"t98","0"
"t38","0"
"t6","1"
"t53","0"
"t54","1"
"t51","0"
"t52","0"
"t10","0"
"t25","1"
"t79","1"
"t80","1"
"t48","1"
"t47","1"
"t22","0"
"t23","0"
