"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150"
"t1",0,3.23613228554313,4.20354161832483,4.3765097256021,7.4252555792924,4.56414276219113,5.07979875445478,5.16894379165217,4.82891725021279,4.90106093273865,5.10115594554589,5.79559876317734,7.42525557929239,5.66002562765218,5.75211408148908,5.99802312963533,6.20999773876901,7.42525557929239,7.42525557929239,7.42525557929239,6.52149674284504,7.42525557929239,6.04668243832573,6.62581070733567,6.2163836234938,6.21016840601295,7.42525557929239,7.42525557929239,6.29561305942057,7.42525557929239,7.42525557929239,7.42525557929239,6.38712094272274,6.96171322030662,6.68802579056539,7.02493365710714,6.56108009879747,7.11340330498062,7.35160167755351,6.54359868566612,6.6309659422797,7.42525557929239,6.78504959868022,6.72661958680269,6.56925098317708,6.97272570119486,7.42525557929239,6.76257806753594,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,6.86202956871132,6.97444886358895,7.42525557929239,6.95311538487224,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.02043818853812,7.42525557929239,7.01585174498019,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.17163764780864,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.01757468353597,7.18180749070462,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.24074192966044,7.4252555792924,7.4252555792924,7.4252555792924,7.16340765417117,7.21298029159197,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.23992642299288,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.24678514989518,7.38513547534929,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.4252555792924,7.4252555792924,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.38185478300624,7.42525557929239,7.4252555792924,7.4252555792924,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239,7.42525557929239
"t2",3.23613228554313,0,1.41849228740407,1.59146039468134,4.64020624837163,1.77909343127037,2.29474942353402,2.38389446073141,2.04386791929202,2.11601160181789,2.31610661462513,4.85154893792454,6.82194251893126,5.05671256729105,2.96706475056832,3.21297379871457,3.42494840784825,4.64020624837163,4.64020624837163,4.64020624837163,5.91818368248391,6.82194251893126,3.26163310740497,6.02249764697454,5.61307056313267,3.42511907509219,4.64020624837163,4.64020624837163,5.69229999905943,6.48120575403959,6.48120575403959,6.82194251893126,5.78380788236161,4.17666388938586,3.90297645964463,6.08088383185433,3.77603076787671,4.32835397405986,4.56655234663275,3.75854935474536,3.84591661135894,4.64020624837163,4.00000026775946,3.94157025588193,5.62520115792428,6.02867587594206,4.64020624837163,3.97752873661518,6.48120575403959,6.48120575403959,4.64020624837163,4.64020624837163,4.07698023779056,4.18939953266819,4.64020624837163,6.34980232451111,6.82194251893126,4.64020624837163,6.48120575403959,6.48120575403959,6.82194251893126,6.82194251893126,4.64020624837163,4.64020624837163,6.48120575403959,6.41712512817699,6.82194251893126,6.41253868461906,6.82194251893126,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.38658831688788,4.64020624837163,6.48120575403959,4.64020624837163,4.64020624837163,6.41426162317484,4.39675815978386,6.48120575403959,6.48120575403959,4.64020624837163,4.64020624837163,4.64020624837163,4.45569259873967,4.64020624837163,4.64020624837163,6.82194251893126,6.56009459381004,4.42793096067121,6.48120575403959,6.82194251893126,4.64020624837163,4.64020624837163,4.45487709207211,4.64020624837163,6.48120575403959,6.48120575403959,6.82194251893126,6.82194251893126,6.48120575403959,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.46173581897442,4.60008614442853,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,6.82194251893126,6.82194251893126,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,6.48120575403959,4.64020624837163,4.64020624837163,6.48120575403959,6.48120575403959,6.82194251893126,6.82194251893126,4.64020624837163,4.64020624837163,4.59680545208548,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,4.64020624837163,6.48120575403959,6.48120575403959,6.48120575403959,6.48120575403959,6.48120575403959,6.48120575403959
"t3",4.20354161832483,1.41849228740407,0,2.16556589626092,5.21431174995122,2.35319893284995,2.8688549251136,1.65952189215802,1.31949535071864,1.39163903324451,2.09213840743858,5.81895827070624,7.78935185171296,6.02412190007275,3.5411702521479,2.48860123014118,2.70057583927487,3.91583367979825,3.91583367979825,4.41623804118508,6.88559301526561,7.78935185171296,3.03766490021842,6.98990697975624,6.58047989591437,2.70074650651881,3.91583367979825,5.21431174995122,6.65970933184114,7.44861508682129,7.44861508682129,7.78935185171296,6.75121721514331,4.75076939096544,4.47708196122421,7.04829316463603,4.3501362694563,4.90245947563944,3.84217977805936,3.5345811475588,3.12154404278556,3.91583367979825,3.27562769918608,3.21719768730855,6.59261049070598,6.99608520872376,5.21431174995122,4.55163423819476,7.44861508682129,7.44861508682129,5.21431174995122,5.21431174995122,4.65108573937014,3.4650269640948,3.91583367979825,7.31721165729282,7.78935185171296,3.91583367979825,7.44861508682129,7.44861508682129,7.78935185171296,7.78935185171296,4.41623804118508,4.41623804118508,7.44861508682129,7.38453446095869,7.78935185171296,7.37994801740076,7.78935185171296,3.91583367979825,3.91583367979825,5.21431174995122,5.21431174995122,4.41623804118508,3.6622157483145,3.91583367979825,7.44861508682129,3.91583367979825,3.91583367979825,7.38167095595654,3.67238559121048,7.44861508682129,7.44861508682129,3.91583367979825,3.91583367979825,3.91583367979825,3.73132003016629,5.21431174995122,5.21431174995122,7.78935185171297,7.52750392659174,5.00203646225079,7.44861508682129,7.78935185171296,3.91583367979825,4.41623804118508,3.73050452349873,3.91583367979825,7.44861508682129,7.44861508682129,7.78935185171296,7.78935185171296,7.44861508682129,3.91583367979825,3.91583367979825,3.91583367979825,3.91583367979825,3.91583367979825,4.23776761178787,4.37611793724197,5.21431174995122,5.21431174995122,3.91583367979825,4.41623804118508,4.41623804118508,7.78935185171296,7.78935185171296,3.91583367979825,3.91583367979825,3.91583367979825,3.91583367979825,3.91583367979825,3.91583367979825,3.91583367979825,3.91583367979825,7.44861508682129,3.91583367979825,3.91583367979825,7.44861508682129,7.44861508682129,7.78935185171296,7.78935185171296,3.91583367979825,3.91583367979825,3.8724328835121,3.91583367979825,3.91583367979825,3.91583367979825,5.21431174995122,5.21431174995122,4.41623804118508,4.41623804118508,3.91583367979825,3.91583367979825,7.44861508682129,7.44861508682129,7.44861508682129,7.44861508682129,7.44861508682129,7.44861508682129
"t4",4.3765097256021,1.59146039468134,2.16556589626092,0,3.54513461648584,0.684021799384572,1.36635786050654,3.13096806958826,2.79094152814888,2.86308521067475,3.06318022348198,5.99192637798351,7.96231995899024,6.19709000735002,2.03867318754085,3.96004740757142,4.17202201670511,5.38727985722849,5.38727985722849,5.38727985722849,7.05856112254288,7.96231995899023,4.00870671626182,7.16287508703352,6.75344800319164,4.17219268394905,5.38727985722849,3.71181468534416,6.83267743911841,7.62158319409856,7.62158319409856,7.96231995899023,6.92418532242058,3.24827232635838,2.97458489661715,7.22126127191331,2.84763920484924,3.39996241103238,5.3136259554896,4.50562296360221,4.5929902202158,5.38727985722849,4.74707387661631,4.68864386473878,6.76557859798325,7.16905331600103,3.71181468534416,3.0491371735877,7.62158319409856,7.62158319409856,3.71181468534416,3.71181468534416,3.14858867476308,4.93647314152504,5.38727985722849,7.49017976457009,7.96231995899024,5.38727985722849,7.62158319409856,7.62158319409856,7.96231995899024,7.96231995899024,5.38727985722849,5.38727985722849,7.62158319409856,7.55750256823597,7.96231995899024,7.55291612467803,7.96231995899024,5.38727985722849,5.38727985722849,3.71181468534416,3.71181468534416,5.38727985722849,5.13366192574473,5.38727985722849,7.62158319409856,5.38727985722849,5.38727985722849,7.55463906323381,5.14383176864071,7.62158319409856,7.62158319409856,5.38727985722849,5.38727985722849,5.38727985722849,5.20276620759653,3.71181468534416,3.71181468534416,7.96231995899024,7.70047203386901,3.49953939764373,7.62158319409856,7.96231995899024,5.38727985722849,5.38727985722849,5.20195070092897,5.38727985722849,7.62158319409856,7.62158319409856,7.96231995899024,7.96231995899024,7.62158319409856,5.38727985722849,5.38727985722849,5.38727985722849,5.38727985722849,5.38727985722849,5.20880942783128,5.34715975328538,3.71181468534416,3.71181468534416,5.38727985722849,5.38727985722849,5.38727985722849,7.96231995899024,7.96231995899024,5.38727985722849,5.38727985722849,5.38727985722849,5.38727985722849,5.38727985722849,5.38727985722849,5.38727985722849,5.38727985722849,7.62158319409856,5.38727985722849,5.38727985722849,7.62158319409856,7.62158319409856,7.96231995899024,7.96231995899024,5.38727985722849,5.38727985722849,5.34387906094234,5.38727985722849,5.38727985722849,5.38727985722849,3.71181468534416,3.71181468534416,5.38727985722849,5.38727985722849,5.38727985722849,5.38727985722849,7.62158319409856,7.62158319409856,7.62158319409856,7.62158319409856,7.62158319409856,7.62158319409856
"t5",7.4252555792924,4.64020624837163,5.21431174995122,3.54513461648584,0,3.70513150269058,4.41510371419684,6.17971392327856,5.83968738183918,5.91183106436504,6.11192607717228,9.0406722316738,11.0110658126805,9.24583586104032,5.08741904123114,7.00879326126172,7.2207678703954,8.43602571091878,8.43602571091878,8.43602571091878,10.1073069762332,11.0110658126805,7.05745256995212,10.2116209407238,9.80219385688194,7.22093853763934,8.43602571091878,6.76056053903445,9.8814232928087,10.6703290477889,10.6703290477889,11.0110658126805,9.97293117611088,6.29701818004868,6.02333075030745,10.2700071256036,5.89638505853953,6.44870826472268,8.3623718091799,7.55436881729251,7.64173607390609,8.43602571091878,7.79581973030661,7.73738971842908,9.81432445167355,10.2177991696913,6.76056053903445,6.097883027278,10.6703290477889,10.6703290477889,6.76056053903445,6.76056053903445,6.19733452845338,7.98521899521534,8.43602571091878,10.5389256182604,11.0110658126805,8.43602571091878,10.6703290477889,10.6703290477889,11.0110658126805,11.0110658126805,8.43602571091878,8.43602571091878,10.6703290477889,10.6062484219263,11.0110658126805,10.6016619783683,11.0110658126805,8.43602571091878,8.43602571091878,6.76056053903445,6.76056053903445,8.43602571091878,8.18240777943503,8.43602571091878,10.6703290477889,8.43602571091878,8.43602571091878,10.6033849169241,8.19257762233101,10.6703290477889,10.6703290477889,8.43602571091878,8.43602571091878,8.43602571091878,8.25151206128682,6.76056053903445,6.76056053903445,11.0110658126805,10.7492178875593,6.54828525133403,10.6703290477889,11.0110658126805,8.43602571091878,8.43602571091878,8.25069655461927,8.43602571091879,10.6703290477889,10.6703290477889,11.0110658126805,11.0110658126805,10.6703290477889,8.43602571091878,8.43602571091878,8.43602571091878,8.43602571091878,8.43602571091878,8.25755528152157,8.39590560697568,6.76056053903445,6.76056053903445,8.43602571091878,8.43602571091878,8.43602571091878,11.0110658126805,11.0110658126805,8.43602571091879,8.43602571091879,8.43602571091878,8.43602571091878,8.43602571091878,8.43602571091878,8.43602571091878,8.43602571091878,10.6703290477889,8.43602571091878,8.43602571091878,10.6703290477889,10.6703290477889,11.0110658126805,11.0110658126805,8.43602571091878,8.43602571091878,8.39262491463263,8.43602571091878,8.43602571091878,8.43602571091878,6.76056053903445,6.76056053903445,8.43602571091878,8.43602571091878,8.43602571091878,8.43602571091878,10.6703290477889,10.6703290477889,10.6703290477889,10.6703290477889,10.6703290477889,10.6703290477889
"t6",4.56414276219113,1.77909343127037,2.35319893284995,0.684021799384572,3.70513150269058,0,1.55399089709557,3.31860110617729,2.97857456473791,3.05071824726377,3.25081326007101,6.17955941457254,8.14995299557926,6.38472304393905,2.22630622412987,4.14768044416045,4.35965505329413,5.57491289381751,5.57491289381751,5.57491289381751,7.24619415913191,8.14995299557926,4.19633975285085,7.35050812362254,6.94108103978067,4.35982572053807,5.57491289381751,3.89944772193318,7.02031047570744,7.80921623068759,7.80921623068759,8.14995299557926,7.11181835900961,3.43590536294741,3.16221793320618,7.40889430850233,3.03527224143826,3.58759544762141,5.50125899207863,4.69325600019124,4.78062325680482,5.57491289381752,4.93470691320534,4.87627690132781,6.95321163457228,7.35668635259006,3.89944772193318,3.23677021017673,7.80921623068759,7.80921623068759,3.89944772193319,3.89944772193319,3.33622171135211,5.12410617811407,5.57491289381751,7.67781280115911,8.14995299557926,5.57491289381752,7.80921623068759,7.80921623068759,8.14995299557926,8.14995299557926,5.57491289381752,5.57491289381752,7.80921623068759,7.74513560482499,8.14995299557926,7.74054916126706,8.14995299557926,5.57491289381752,5.57491289381752,3.89944772193318,3.89944772193318,5.57491289381752,5.32129496233376,5.57491289381752,7.80921623068759,5.57491289381752,5.57491289381752,7.74227209982284,5.33146480522974,7.80921623068759,7.80921623068759,5.57491289381752,5.57491289381752,5.57491289381752,5.39039924418556,3.89944772193319,3.89944772193319,8.14995299557926,7.88810507045804,3.68717243423276,7.80921623068759,8.14995299557926,5.57491289381752,5.57491289381752,5.389583737518,5.57491289381752,7.80921623068759,7.80921623068759,8.14995299557926,8.14995299557926,7.80921623068759,5.57491289381752,5.57491289381752,5.57491289381751,5.57491289381751,5.57491289381752,5.39644246442031,5.53479278987441,3.89944772193319,3.89944772193319,5.57491289381751,5.57491289381752,5.57491289381752,8.14995299557926,8.14995299557926,5.57491289381752,5.57491289381752,5.57491289381752,5.57491289381752,5.57491289381752,5.57491289381752,5.57491289381752,5.57491289381752,7.80921623068759,5.57491289381752,5.57491289381752,7.80921623068759,7.80921623068759,8.14995299557926,8.14995299557926,5.57491289381751,5.57491289381751,5.53151209753137,5.57491289381752,5.57491289381752,5.57491289381752,3.89944772193318,3.89944772193318,5.57491289381752,5.57491289381752,5.57491289381752,5.57491289381752,7.80921623068759,7.80921623068759,7.80921623068759,7.80921623068759,7.80921623068759,7.80921623068759
"t7",5.07979875445478,2.29474942353402,2.8688549251136,1.36635786050654,4.41510371419684,1.55399089709557,0,3.83425709844094,3.49423055700156,3.56637423952743,3.76646925233466,6.69521540683619,8.66560898784292,6.9003790362027,2.08216427202412,4.6633364364241,4.87531104555779,6.09056888608117,6.09056888608117,6.09056888608117,7.76185015139556,8.66560898784291,4.7119957451145,7.8661641158862,7.45673703204432,4.87548171280173,6.09056888608117,3.75530576982743,7.53596646797109,8.32487222295124,8.32487222295124,8.66560898784291,7.62747435127326,3.26165945791899,2.98797202817776,7.92455030076599,2.89113028933251,3.44345349551566,6.01691498434228,5.20891199245489,5.29627924906847,6.09056888608117,5.45036290546899,5.39193289359146,7.46886762683593,7.87234234485371,3.75530576982743,3.09262825807098,8.32487222295124,8.32487222295124,3.72520181690476,3.72520181690476,3.19207975924636,5.63976217037772,6.09056888608117,8.19346879342277,8.66560898784292,6.09056888608117,8.32487222295124,8.32487222295124,8.66560898784292,8.66560898784292,6.09056888608117,6.09056888608117,8.32487222295124,8.26079159708865,8.66560898784292,8.25620515353071,8.66560898784292,6.09056888608117,6.09056888608117,3.75530576982743,3.75530576982743,6.09056888608117,5.83695095459741,6.09056888608117,8.32487222295124,6.09056888608117,6.09056888608117,8.25792809208649,5.84712079749339,8.32487222295124,8.32487222295124,6.09056888608117,6.09056888608117,6.09056888608117,5.90605523644921,3.75530576982743,3.75530576982743,8.66560898784292,8.40376106272169,3.543030482127,8.32487222295124,8.66560898784292,6.09056888608117,6.09056888608117,5.90523972978165,6.09056888608117,8.32487222295124,8.32487222295124,8.66560898784292,8.66560898784292,8.32487222295124,6.09056888608117,6.09056888608117,6.09056888608117,6.09056888608117,6.09056888608117,5.91209845668396,6.05044878213806,3.75530576982743,3.75530576982743,6.09056888608117,6.09056888608117,6.09056888608117,8.66560898784292,8.66560898784292,6.09056888608117,6.09056888608117,6.09056888608117,6.09056888608117,6.09056888608117,6.09056888608117,6.09056888608117,6.09056888608117,8.32487222295124,6.09056888608117,6.09056888608117,8.32487222295124,8.32487222295124,8.66560898784292,8.66560898784292,6.09056888608117,6.09056888608117,6.04716808979502,6.09056888608117,6.09056888608117,6.09056888608117,3.75530576982743,3.75530576982743,6.09056888608117,6.09056888608117,6.09056888608117,6.09056888608117,8.32487222295124,8.32487222295124,8.32487222295124,8.32487222295124,8.32487222295124,8.32487222295124
"t8",5.16894379165217,2.38389446073141,1.65952189215802,3.13096806958826,6.17971392327856,3.31860110617729,3.83425709844094,0,2.21803291934117,2.29017660186704,3.05754058076591,6.78436044403358,8.7547540250403,6.98952407340009,4.50657242547524,3.38713879876371,3.5991134078974,4.81437124842078,4.81437124842078,5.38164021451242,7.85099518859295,8.7547540250403,4.00306707354576,7.95530915308358,7.54588206924171,3.59928407514134,4.81437124842078,6.17971392327856,7.62511150516848,8.41401726014863,8.41401726014863,8.7547540250403,7.71661938847065,5.71617156429278,5.44248413455155,8.01369533796337,5.31553844278364,5.86786164896678,4.74071734668189,4.49998332088614,4.02008161140809,4.81437124842078,4.17416526780861,4.11573525593108,7.55801266403332,7.9614873820511,6.17971392327856,5.5170364115221,8.41401726014863,8.41401726014863,6.17971392327856,6.17971392327856,5.61648791269748,2.83411110103907,3.28491781674252,8.28261383062015,8.7547540250403,4.81437124842078,8.41401726014863,8.41401726014863,8.75475402504031,8.7547540250403,5.38164021451242,5.38164021451242,8.41401726014863,8.34993663428603,8.7547540250403,8.3453501907281,8.7547540250403,4.81437124842078,4.81437124842078,6.17971392327856,6.17971392327856,5.38164021451242,4.56075331693703,4.81437124842078,8.41401726014863,4.81437124842078,4.81437124842078,8.34707312928388,4.57092315983301,8.41401726014863,8.41401726014863,4.81437124842078,4.81437124842078,3.28491781674252,3.10040416711056,6.17971392327856,6.17971392327856,8.75475402504031,8.49290609991908,5.96743863557813,8.41401726014863,8.75475402504031,4.81437124842078,5.38164021451242,4.62904209212126,4.81437124842078,8.41401726014863,8.41401726014863,8.75475402504031,8.75475402504031,8.41401726014863,4.81437124842078,4.81437124842078,3.39746457253067,3.39746457253067,4.53348840211357,5.20316978511521,5.34152011056931,6.17971392327856,6.17971392327856,3.39746457253067,5.38164021451242,5.38164021451242,8.75475402504031,8.75475402504031,4.81437124842078,4.81437124842078,4.53348840211357,4.53348840211357,4.81437124842078,4.81437124842078,4.81437124842078,4.81437124842078,8.41401726014863,4.81437124842078,4.81437124842078,8.41401726014863,8.41401726014863,8.75475402504031,8.75475402504031,3.39746457253067,3.39746457253067,4.77097045213463,4.81437124842078,4.81437124842078,4.81437124842078,6.17971392327856,6.17971392327856,5.38164021451242,5.38164021451242,4.53348840211357,4.53348840211357,8.41401726014863,8.41401726014863,8.41401726014863,8.41401726014863,8.41401726014863,8.41401726014863
"t9",4.82891725021279,2.04386791929202,1.31949535071864,2.79094152814888,5.83968738183918,2.97857456473791,3.49423055700156,2.21803291934117,0,0.625187904707143,2.71751403932653,6.4443339025942,8.41472748360092,6.64949753196071,4.16654588403586,1.72215010160382,1.9341247107375,2.87852545786446,2.87852545786446,5.04161367307304,7.51096864715357,8.41472748360092,3.66304053210637,7.6152826116442,7.20585552780233,1.93429537798144,3.14938255126088,5.83968738183917,7.28508496372909,8.07399071870925,8.07399071870925,8.41472748360092,7.37659284703127,5.3761450228534,5.10245759311217,7.67366879652399,4.97551190134426,5.5278351075274,3.075728649522,4.15995677944676,2.35509291424819,3.14938255126088,2.23831947725228,2.17988946537475,7.21798612259394,7.62146084061172,5.83968738183918,5.17700987008272,8.07399071870925,8.07399071870925,5.83968738183918,5.83968738183918,5.2764613712581,4.02353799127795,4.4743447069814,7.94258728918077,8.41472748360092,3.14938255126089,8.07399071870925,8.07399071870925,8.41472748360092,8.41472748360092,5.04161367307304,5.04161367307304,8.07399071870925,8.00991009284665,8.41472748360092,8.00532364928872,8.41472748360092,3.14938255126089,3.14938255126089,5.83968738183918,5.83968738183918,5.04161367307304,2.6249075263807,2.87852545786446,8.07399071870925,3.14938255126089,3.14938255126089,8.0070465878445,2.63507736927668,8.07399071870925,8.07399071870925,2.87852545786446,2.87852545786446,4.4743447069814,4.28983105734944,5.83968738183918,5.83968738183918,8.41472748360092,8.1528795584797,5.62741209413875,8.07399071870925,8.41472748360092,2.87852545786446,5.04161367307304,2.69319630156494,2.87852545786446,8.07399071870925,8.07399071870925,8.41472748360092,8.41472748360092,8.07399071870925,2.87852545786446,2.87852545786446,4.4743447069814,4.4743447069814,4.4743447069814,4.86314324367583,5.00149356912993,5.83968738183918,5.83968738183918,4.4743447069814,5.04161367307304,5.04161367307304,8.41472748360092,8.41472748360092,2.87852545786446,2.87852545786446,4.4743447069814,4.4743447069814,2.87852545786446,2.87852545786446,2.87852545786446,2.87852545786446,8.07399071870925,3.14938255126089,3.14938255126089,8.07399071870925,8.07399071870925,8.41472748360092,8.41472748360092,4.4743447069814,4.4743447069814,3.10598175497474,3.14938255126089,2.87852545786446,2.87852545786446,5.83968738183918,5.83968738183918,5.04161367307304,5.04161367307304,4.4743447069814,4.4743447069814,8.07399071870925,8.07399071870925,8.07399071870925,8.07399071870925,8.07399071870925,8.07399071870925
"t10",4.90106093273865,2.11601160181789,1.39163903324451,2.86308521067475,5.91183106436504,3.05071824726377,3.56637423952743,2.29017660186704,0.625187904707143,0,2.7896577218524,6.51647758512006,8.48687116612679,6.72164121448658,4.23868956656173,1.47739005074335,1.68936465987703,3.22152623378675,3.22152623378675,5.1137573555989,7.58311232967943,8.48687116612679,3.73518421463224,7.68742629417007,7.27799921032819,1.68953532712097,2.90462250040041,5.91183106436504,7.35722864625496,8.14613440123511,8.14613440123511,8.48687116612679,7.44873652955713,5.44828870537927,5.17460127563804,7.74581247904986,5.04765558387012,5.59997879005327,2.83096859866153,4.23210046197263,2.11033286338772,2.90462250040041,2.58132025317458,2.52289024129705,7.2901298051198,7.69360452313759,5.91183106436504,5.24915355260859,8.14613440123512,8.14613440123512,5.91183106436504,5.91183106436504,5.34860505378397,4.09568167380382,4.54648838950727,8.01473097170664,8.48687116612679,2.90462250040041,8.14613440123512,8.14613440123512,8.48687116612679,8.48687116612679,5.11375735559891,5.11375735559891,8.14613440123512,8.08205377537252,8.48687116612679,8.07746733181459,8.48687116612679,2.90462250040041,2.90462250040041,5.91183106436504,5.91183106436504,5.11375735559891,2.967908302303,3.22152623378675,8.14613440123512,2.90462250040041,2.90462250040041,8.07919027037036,2.97807814519898,8.14613440123512,8.14613440123512,3.22152623378675,3.22152623378675,4.54648838950727,4.36197473987531,5.91183106436504,5.91183106436504,8.48687116612679,8.22502324100557,5.69955577666461,8.14613440123512,8.48687116612679,3.22152623378675,5.11375735559891,3.03619707748723,3.22152623378675,8.14613440123512,8.14613440123512,8.48687116612679,8.48687116612679,8.14613440123512,3.22152623378675,3.22152623378675,4.54648838950727,4.54648838950727,4.54648838950727,4.93528692620169,5.0736372516558,5.91183106436504,5.91183106436504,4.54648838950727,5.11375735559891,5.11375735559891,8.48687116612679,8.48687116612679,3.22152623378675,3.22152623378675,4.54648838950727,4.54648838950727,3.22152623378675,3.22152623378675,3.22152623378675,3.22152623378675,8.14613440123512,2.90462250040041,2.90462250040041,8.14613440123512,8.14613440123512,8.48687116612679,8.48687116612679,4.54648838950727,4.54648838950727,2.86122170411426,2.90462250040041,3.22152623378675,3.22152623378675,5.91183106436504,5.91183106436504,5.11375735559891,5.11375735559891,4.54648838950727,4.54648838950727,8.14613440123512,8.14613440123512,8.14613440123512,8.14613440123512,8.14613440123512,8.14613440123512
