"accepted_species","sorted"
"t58",0.253638542400599
"t64",NA
"t65",0.511710192060823
"t66",0.449688712277698
"t173",0.741479123438116
"t186",0.885459180462489
"t187",0.880310859778031
"t184",0.763660897979102
"t185",0.897059948131935
"t247",0.653977547957436
"t248",0.566069387831608
"t82",0.752184184171849
"t54",0.600885842394224
"t38",0.574148447602288
"t31",0.196048456974694
"t61",-0.171588444045448
"t88",-0.0179876766215997
"t110",0.010732816447992
"t111",0.153358981133079
"t108",0.112805872200472
"t79",-0.319881495731045
"t77",-0.195461736283848
"t13",-0.147464114065198
"t14",0.0357500392005082
"t5",-0.17059477561554
"t29",-1.38740991715975
"t50",-1.26747741689677
"t137",-2.36397443159619
"t138",-2.35082381478254
"t32",-1.70778862276865
"t161",-2.47007526145226
"t162",-2.31689236040144
"t87",-2.3038646599245
"t89",-2.0008592449949
"t120",-1.56451351122445
"t121",-1.49344450772162
"t97",-2.23984238041979
"t106",-2.1498095482394
"t107",-2.10017559034962
"t19",NA
"t42",-1.99060383063513
"t43",NA
"t59",-1.03749332772151
"t60",-0.941889948443215
"t25",-1.90608935820916
"t26",-2.47035066651147
"t23",NA
"t24",NA
"t22",-2.43903966220063
"t17",-1.17024551120307
"t15",1.05104225290233
"t27",1.131795066593
"t149",-0.0624850553408649
"t150",-0.240874211165825
"t227",-0.0434614140891823
"t228",-0.123421451818869
"t219",-0.00292813513234958
"t163",-0.387172102521129
"t164",-0.358537266009957
"t127",-0.0334117053853863
"t119",-1.19925614930061
"t154",-0.638995167315478
"t198",-0.763416212485975
"t199",-0.59401514955443
"t99",-0.987771689592918
"t114",-1.22604000432478
"t134",-0.872602173518741
"t192",-0.690590330331166
"t196",-1.00043221551702
"t251",NA
"t252",-0.712348492830742
"t263",-0.663510803193449
"t264",-0.639951756466134
"t197",-0.868571359791645
"t201",-0.886974783310237
"t240",-0.839186841465294
"t241",-0.808350323135185
"t209",-0.831601966495013
"t94",-0.793244097856376
"t105",-0.93043350992623
"t122",-0.238925355317155
"t212",-0.467504126081308
"t213",-0.584704221461494
"t235",-0.541927153776701
"t236",-0.5487850365466
