"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",1
"t5",0
"t6",0
"t7",0
"t8",0
"t9",1
"t10",0
"t11",1
"t12",0
"t13",0
"t14",1
"t15",0
"t16",1
"t17",0
"t18",0
"t19",1
"t20",1
"t21",0
"t22",0
"t23",1
"t24",0
"t25",0
"t26",1
"t27",0
"t28",0
"t29",0
"t30",1
"t31",1
"t32",1
"t33",0
"t34",0
"t35",1
"t36",1
"t37",1
"t38",1
"t39",0
"t40",0
"t41",1
"t42",0
"t43",0
"t44",1
"t45",0
"t46",0
"t47",1
"t48",1
"t49",1
"t50",1
"t51",1
"t52",0
"t53",1
"t54",1
"t55",0
"t56",1
"t57",1
"t58",0
"t59",0
"t60",1
"t61",1
"t62",1
"t63",1
"t64",1
"t65",1
"t66",1
"t67",1
"t68",1
"t69",1
"t70",1
"t71",0
"t72",0
"t73",0
"t74",1
"t75",0
"t76",1
"t77",1
"t78",1
"t79",1
"t80",1
"t81",1
"t82",1
"t83",1
"t84",1
"t85",1
"t86",1
"t87",1
"t88",1
"t89",1
"t90",1
"t91",1
"t92",0
"t93",0
"t94",0
"t95",1
"t96",1
"t97",1
"t98",0
"t99",1
"t100",1
"t101",0
"t102",0
"t103",0
"t104",0
"t105",1
"t106",1
"t107",1
"t108",1
"t109",1
"t110",1
"t111",1
"t112",1
"t113",1
"t114",1
"t115",1
"t116",1
"t117",1
"t118",1
"t119",0
"t120",0
"t121",0
"t122",1
"t123",1
"t124",1
"t125",0
"t126",0
"t127",1
"t128",1
"t129",1
"t130",0
"t131",0
"t132",0
"t133",0
"t134",1
"t135",1
"t136",1
"t137",0
"t138",1
"t139",1
"t140",1
"t141",1
"t142",1
"t143",1
"t144",1
"t145",1
"t146",1
"t147",1
"t148",1
"t149",1
"t150",1
"t151",1
"t152",1
"t153",1
"t154",1
