"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101"
"t1",0,9.06964738537251,9.13758550187145,11.3565727002452,9.06964738537251,11.3565727002452,9.13758550187145,9.13758550187145,8.5057913784845,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,11.3565727002452,9.13758550187145,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.14484627728766,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187144,11.3565727002452,11.3565727002452,9.13758550187145,9.13758550187145,9.13758550187145,9.06964738537251,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,9.13758550187145,9.14484627728766,9.14484627728766,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,9.06964738537251,9.06964738537251,11.3565727002452,11.3565727002452,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,9.06964738537251,9.06964738537251,9.13758550187144,9.13758550187144,9.13758550187145,9.13758550187145
"t2",9.06964738537251,0,9.13758550187145,11.3565727002452,7.48208587965822,11.3565727002452,9.13758550187145,9.13758550187145,8.5057913784845,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,11.3565727002452,9.13758550187145,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.14484627728766,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187144,11.3565727002452,11.3565727002452,9.13758550187145,9.13758550187145,9.13758550187145,7.48208587965822,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,9.13758550187145,9.14484627728766,9.14484627728766,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,7.48208587965822,7.48208587965822,11.3565727002452,11.3565727002452,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,7.48208587965822,7.48208587965822,9.13758550187144,9.13758550187144,9.13758550187145,9.13758550187145
"t3",9.13758550187145,9.13758550187145,0,11.3565727002452,9.13758550187145,11.3565727002452,7.38547490678024,7.38547490678024,6.75368078339329,7.53208174486413,7.38547490678024,7.53208174486413,7.38547490678024,7.53208174486413,7.38547490678024,11.3565727002452,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.38547490678024,7.38547490678024,7.53208174486413,7.38547490678024,7.38547490678024,7.38547490678024,7.53208174486413,9.14484627728766,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.53208174486413,11.3565727002452,11.3565727002452,7.53208174486413,7.53208174486413,7.53208174486413,9.13758550187145,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.38547490678024,9.14484627728766,9.14484627728766,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,9.13758550187145,9.13758550187145,11.3565727002452,11.3565727002452,7.38547490678024,7.38547490678024,7.53208174486413,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.53208174486413,7.53208174486413,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.53208174486413,7.38547490678024,7.38547490678024,7.53208174486413,7.53208174486413,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.38547490678024,7.53208174486413,7.53208174486413,9.13758550187145,9.13758550187145,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413
"t4",11.3565727002452,11.3565727002452,11.3565727002452,0,11.3565727002452,6.96527745326356,11.3565727002452,11.3565727002452,10.7247785768583,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,6.96527745326356,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,6.96527745326356,6.96527745326356,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,6.96527745326356,6.96527745326356,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452
"t5",9.06964738537251,7.48208587965822,9.13758550187145,11.3565727002452,0,11.3565727002452,9.13758550187145,9.13758550187145,8.5057913784845,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,11.3565727002452,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.14484627728766,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,11.3565727002452,11.3565727002452,9.13758550187145,9.13758550187145,9.13758550187145,6.78690751670016,9.13758550187144,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187144,9.13758550187144,9.13758550187145,9.14484627728766,9.14484627728766,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,6.78690751670016,6.78690751670016,11.3565727002452,11.3565727002452,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145,6.78690751670016,6.78690751670016,9.13758550187145,9.13758550187145,9.13758550187145,9.13758550187145
"t6",11.3565727002452,11.3565727002452,11.3565727002452,6.96527745326356,11.3565727002452,0,11.3565727002452,11.3565727002452,10.7247785768583,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,6.17289118061793,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,6.17289118061793,6.17289118061793,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,6.17289118061793,6.17289118061793,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452,11.3565727002452
"t7",9.13758550187145,9.13758550187145,7.38547490678024,11.3565727002452,9.13758550187145,11.3565727002452,0,6.43496197204925,5.8031678486623,7.53208174486413,7.02593312637284,7.53208174486413,6.00318911979488,7.53208174486413,6.00318911979488,11.3565727002452,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.06588225889277,7.06588225889277,7.53208174486413,6.00318911979488,6.56151314236877,6.56151314236877,7.53208174486413,9.14484627728766,7.02593312637283,7.06588225889276,6.00318911979488,6.75989873108372,7.02593312637283,7.02593312637283,6.00318911979488,6.75989873108372,7.53208174486413,11.3565727002452,11.3565727002452,7.53208174486413,7.53208174486413,7.53208174486413,9.13758550187145,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,6.75989873108372,9.14484627728766,9.14484627728766,7.02593312637283,7.02593312637283,7.02593312637284,7.02593312637284,9.13758550187145,9.13758550187145,11.3565727002452,11.3565727002452,6.75989873108372,6.75989873108372,7.53208174486413,6.56151314236877,6.56151314236877,7.02593312637283,7.02593312637283,6.75989873108372,6.75989873108372,7.53208174486413,7.53208174486413,7.02593312637284,6.75989873108372,6.75989873108372,6.00318911979488,6.00318911979488,7.53208174486413,7.02593312637284,7.02593312637284,7.53208174486413,7.53208174486413,6.00318911979488,6.00318911979488,6.75989873108372,6.75989873108372,6.00318911979488,6.00318911979488,7.02593312637284,7.02593312637284,7.06588225889276,7.06588225889276,7.53208174486413,7.53208174486413,9.13758550187145,9.13758550187145,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413
"t8",9.13758550187145,9.13758550187145,7.38547490678024,11.3565727002452,9.13758550187145,11.3565727002452,6.43496197204925,0,4.50007611796707,7.53208174486413,7.02593312637284,7.53208174486413,6.43496197204925,7.53208174486413,6.43496197204925,11.3565727002452,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.06588225889277,7.06588225889277,7.53208174486413,6.43496197204925,6.56151314236877,6.56151314236877,7.53208174486413,9.14484627728766,7.02593312637283,7.06588225889277,6.43496197204925,6.75989873108372,7.02593312637283,7.02593312637283,6.43496197204925,6.75989873108372,7.53208174486413,11.3565727002452,11.3565727002452,7.53208174486413,7.53208174486413,7.53208174486413,9.13758550187145,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,6.75989873108372,9.14484627728766,9.14484627728766,7.02593312637283,7.02593312637283,7.02593312637284,7.02593312637284,9.13758550187145,9.13758550187145,11.3565727002452,11.3565727002452,6.75989873108372,6.75989873108372,7.53208174486413,6.56151314236877,6.56151314236877,7.02593312637283,7.02593312637283,6.75989873108372,6.75989873108372,7.53208174486413,7.53208174486413,7.02593312637284,6.75989873108372,6.75989873108372,6.43496197204925,6.43496197204925,7.53208174486413,7.02593312637284,7.02593312637284,7.53208174486413,7.53208174486413,6.43496197204925,6.43496197204925,6.75989873108372,6.75989873108372,6.43496197204925,6.43496197204925,7.02593312637284,7.02593312637284,7.06588225889277,7.06588225889277,7.53208174486413,7.53208174486413,9.13758550187145,9.13758550187145,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413
"t9",8.5057913784845,8.5057913784845,6.75368078339329,10.7247785768583,8.5057913784845,10.7247785768583,5.8031678486623,4.50007611796707,0,6.90028762147718,6.39413900298588,6.90028762147718,5.8031678486623,6.90028762147718,5.8031678486623,10.7247785768583,6.90028762147718,6.90028762147718,6.90028762147718,6.90028762147718,6.90028762147718,6.43408813550581,6.43408813550581,6.90028762147718,5.8031678486623,5.92971901898182,5.92971901898182,6.90028762147718,8.51305215390071,6.39413900298588,6.43408813550581,5.8031678486623,6.12810460769677,6.39413900298588,6.39413900298588,5.8031678486623,6.12810460769676,6.90028762147718,10.7247785768583,10.7247785768583,6.90028762147718,6.90028762147718,6.90028762147718,8.50579137848449,6.90028762147718,6.90028762147718,6.90028762147718,6.90028762147718,6.90028762147718,6.90028762147718,6.90028762147718,6.12810460769677,8.51305215390071,8.51305215390071,6.39413900298588,6.39413900298588,6.39413900298588,6.39413900298588,8.5057913784845,8.50579137848449,10.7247785768583,10.7247785768583,6.12810460769677,6.12810460769676,6.90028762147718,5.92971901898182,5.92971901898182,6.39413900298588,6.39413900298588,6.12810460769677,6.12810460769677,6.90028762147718,6.90028762147718,6.39413900298588,6.12810460769676,6.12810460769676,5.8031678486623,5.8031678486623,6.90028762147718,6.39413900298588,6.39413900298588,6.90028762147718,6.90028762147718,5.8031678486623,5.8031678486623,6.12810460769676,6.12810460769676,5.8031678486623,5.8031678486623,6.39413900298588,6.39413900298588,6.43408813550581,6.43408813550581,6.90028762147718,6.90028762147718,8.50579137848449,8.50579137848449,6.90028762147718,6.90028762147718,6.90028762147718,6.90028762147718
"t10",9.13758550187145,9.13758550187145,7.53208174486413,11.3565727002452,9.13758550187145,11.3565727002452,7.53208174486413,7.53208174486413,6.90028762147718,0,7.53208174486413,7.149662968073,7.53208174486413,5.34016594438811,7.53208174486413,11.3565727002452,7.149662968073,5.34016594438811,5.34016594438811,7.149662968073,5.34016594438811,7.53208174486413,7.53208174486413,5.34016594438811,7.53208174486413,7.53208174486413,7.53208174486413,5.34016594438811,9.14484627728766,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,5.34016594438811,11.3565727002452,11.3565727002452,7.149662968073,7.149662968073,7.149662968073,9.13758550187145,5.34016594438811,5.07386068145448,5.07386068145448,7.149662968073,7.149662968073,5.34016594438811,5.34016594438811,7.53208174486413,9.14484627728766,9.14484627728766,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,9.13758550187145,9.13758550187145,11.3565727002452,11.3565727002452,7.53208174486413,7.53208174486413,5.34016594438811,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,5.83197328444054,5.83197328444054,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,5.34016594438811,7.53208174486413,7.53208174486413,5.34016594438811,5.34016594438811,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,7.53208174486413,5.34016594438811,5.34016594438811,9.13758550187145,9.13758550187145,5.34016594438811,5.34016594438811,5.34016594438811,5.34016594438811
