accepted_species,estimate
t10,2.5738568
t386,-0.87352365
t373,-0.8737425
t368,-0.8365757
t409,-0.88465077
t399,-0.85960245
t403,-0.82297444
t183,-0.16565593
t333,-0.7270043
t324,-0.88900906
t376,-0.8191408
t123,0.38753322
t80,0.9586607
t159,0.122141406
t371,-0.7780279
t184,-0.2419494
t192,-0.246332
t336,-0.83794194
t332,-0.84827745
t297,-0.9044254
t370,-0.8691511
t150,0.09199612
t282,-0.85777885
t299,-0.8558789
t279,-0.85777885
t143,0.18620344
t103,0.509929
t92,0.72911227
t85,0.8872343
t156,0.13247524
t195,-0.26889396
t124,0.3722515
t130,0.4316001
t127,0.30525646
t136,0.36745036
t121,0.10467746
t67,1.1338836
t70,1.141238
t65,1.2470688
t62,1.3464513
t54,1.5319734
t29,1.778984
