,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.054434,-4.7701283,-0.70145553,-2.9262433,0.00014948283,0.27388573,0.94246686,-1.1619043,1.8455328,4.7448854,5.401074,4.155174,-0.28246674,0.643927,4.4180913,0.38846856,8.36229,1.6093981
t2,0.039931946,-3.3401444,-0.49033123,-2.1933894,0.4780729,-6.206205e-05,0.31121266,-0.7137633,0.93623,3.9604797,4.1295967,3.5722628,-0.07539956,0.4661751,3.2578158,0.04644896,5.838541,1.7317634
t3,0.032592237,-2.0321083,-0.27372646,-1.4607977,0.39144984,-0.0018359429,0.059408873,-0.34745035,0.24636102,2.9312274,2.8675106,2.9777417,0.26482695,0.29245374,2.3419538,0.022999097,3.7431593,1.544798
t4,0.06694023,-6.105793,-0.8920249,-3.6316175,0.00067841035,0.35096648,1.7458509,-1.6015658,2.7670527,6.07157,6.6904354,4.8811035,-0.44185826,0.82965964,5.797335,0.45118654,10.842447,1.76767
t5,0.06307217,-5.3777995,-0.78892016,-3.231048,0.00032245764,0.20967504,1.32317,-1.4014921,2.3341677,5.4527845,5.8762493,4.3228674,-0.3710247,0.7410547,4.9875426,0.3407094,9.539099,1.6868681
t6,0.074220374,-6.760113,-0.9934213,-4.0223494,0.00076346385,0.41929388,2.1929786,-1.7610251,3.1043024,6.7173786,7.411095,5.3146925,-0.46678698,0.92418355,6.218474,0.53999186,11.887262,1.9306749
t7,0.024216868,-0.8841949,1.3511806,-1.1483322,0.00016289554,-0.015460795,0.7540326,1.3786163,-0.078738615,3.448166,2.5355363,5.9119167,1.8615743,0.031442076,3.2410233,0.30831853,4.6279073,2.2118042
t8,0.06885503,-5.6489305,-0.79571813,-3.0371172,0.00078638934,0.6246641,2.807941,-1.5957153,3.8016305,5.560036,4.9467187,3.3044462,-0.5340228,0.81465137,5.5737424,0.05246477,9.430446,0.8364213
t9,0.0074698143,-1.8887893,-0.20407672,-1.816937,0.0011592029,-0.011093606,-0.029380184,-0.32453182,-0.2519381,4.372371,4.557567,6.029711,1.6651098,0.3090169,2.9799664,0.20839393,6.9697704,2.8094342
t10,0.022758113,-4.2833776,-0.66703945,-3.321495,0.0011643309,-0.0058547817,-0.023251517,-1.1216191,0.2227809,6.6234345,6.93132,6.962435,0.9274712,0.5804731,4.7771297,0.11399548,10.450682,3.2961893
t11,0.07403815,-4.775303,-0.67112976,-2.850095,1.7465092,0.057948865,1.4144894,-1.129464,2.1811175,6.093402,5.375982,4.234746,-0.27113697,0.7315138,4.817371,0.015798358,7.612452,1.9984778
t12,0.019073334,-4.680235,-0.7466835,-3.6603925,0.0011714885,-0.0061283433,-0.02126569,-1.3170086,0.46204334,7.726087,7.7071013,7.6005883,1.0794867,0.6174627,5.363246,0.122195214,11.620286,3.4356575
t13,0.053701352,-4.8986087,-0.7169517,-3.0105567,0.022714041,0.12797701,1.4667001,-1.1627759,1.93714,4.966975,5.777244,4.1927857,-0.2780367,0.6977542,4.171717,0.7096536,8.524886,1.9674811
t14,0.03671784,-1.9351739,-0.2502515,-1.4900608,0.5810528,-0.004966511,0.45039794,-0.26956844,0.13721158,3.2955186,3.318196,3.0511308,0.63276994,0.32866812,1.943827,0.018881047,3.5310636,1.8611504
t15,0.071891494,-0.54160285,2.5948226,-1.0320779,0.03700668,-0.016793802,1.5103195,2.5911996,-0.31926116,3.307339,1.8257645,7.1499524,2.8638756,0.01474868,3.9028974,0.32191244,3.5575209,2.6492019
t16,0.082095735,-1.8986541,-0.2726313,-2.0718157,0.00041334846,-0.0115024205,-0.056717847,-0.63860106,-0.1685766,6.832033,5.5304036,7.114781,2.548721,0.25915676,3.4235837,0.29741547,7.985939,2.8759608
t17,0.14833452,-6.0201674,-0.84148556,-2.2895296,0.005512007,2.07889,5.649804,-2.210839,8.262891,6.856549,2.5754898,1.2340664,-0.91116756,1.059762,8.630145,0.28802764,9.136524,-0.7607675
t18,0.055509135,-5.1060433,-0.6854175,-3.7180164,0.0029223452,-0.009046045,0.35175723,-0.92096496,-0.3376483,3.882096,7.4116406,8.564905,-0.087044366,0.79722095,3.981412,0.044698507,13.171723,4.2820463
