,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,8.261027,6.3561115,1.3097004,7.907467,5.877192,4.0306983,3.9642231,5.754767,4.675767,6.0527635,2.004282,3.3977697,4.8077826,5.791193,5.0210004,6.2372885,5.1070952,3.3919818
t2,8.346893,5.9649105,1.2526567,8.004129,6.043112,3.8295906,3.937509,5.838104,4.8213058,5.903442,1.9038339,3.3990328,5.0838776,5.966162,5.0801196,6.40168,5.290455,3.2073867
t3,8.447938,5.694177,1.1375924,8.084498,6.2553334,3.6589727,3.9533436,5.926859,4.9726696,5.732625,1.7829415,3.4223223,5.301192,6.1267233,5.133719,6.6073227,5.4880743,3.0175803
t4,8.222351,6.454535,1.408709,7.8754835,5.730385,4.0884733,3.9674914,5.7057657,4.6258645,6.1656237,2.036766,3.339925,4.7504754,5.722707,5.0307016,6.107346,5.00585,3.5041468
t5,8.218212,6.485076,1.2771263,7.8446136,5.7460303,4.1194816,4.02192,5.7524323,4.602993,6.056704,2.051356,3.468795,4.6789317,5.7744846,4.955884,6.1820383,5.0724187,3.4970844
t6,8.266749,6.445956,1.4769244,7.854658,5.657722,4.1190414,3.9114532,5.713708,4.643327,6.2233496,2.0755491,3.2757912,4.78778,5.6646748,5.0462513,6.0361643,4.948732,3.5488079
t7,8.455803,5.2548327,1.1603183,8.07041,6.4443965,3.5857031,3.864543,6.0258665,5.0241084,5.6310964,1.8070816,3.5013864,5.4596343,6.258795,5.102378,6.6291738,5.570199,2.871233
t8,8.23724,6.6530943,1.2977089,7.839015,5.709292,4.14714,4.0169477,5.7370653,4.620911,6.0840077,2.0502946,3.468675,4.6062756,5.757943,4.964191,6.152378,5.036223,3.5232897
t9,8.431289,5.413893,1.2335817,8.095844,6.104353,3.6079645,3.8879638,5.924068,5.030484,5.77463,1.7862227,3.3536677,5.428473,6.168876,5.160632,6.5574274,5.4810457,3.0318196
t10,8.312099,5.94226,1.5393937,7.9842973,5.6811566,3.8288763,3.8576543,5.7745166,4.7496924,6.161483,1.984825,3.1933472,5.127907,5.8344574,5.1115513,6.1163774,5.1140623,3.4130304
