accepted_species,estimate
t36,-0.17097972
t158,-0.33700526
t177,-0.33700526
t89,0.15296862
t107,0.15296862
t164,0.15296862
t131,0.15296862
t217,-0.52171457
t300,0.9694947
t208,-0.17258883
t306,-0.7108777
t210,0.7219427
t166,0.7219427
t180,0.72778
t239,0.5115527
t245,0.5115527
t192,0.5115527
t195,-0.123283364
t187,-0.24310459
t188,-0.66403157
t126,0.78296685
t120,0.78296685
t173,0.0971539
t298,0.0971539
t289,0.31250125
t145,0.006651882
t215,0.09681483
t273,0.09681483
t221,-0.18522261
t269,-0.18522261
t86,-0.6731935
