"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",1
"t5",1
"t6",1
"t7",1
"t8",1
"t9",1
"t10",0
"t11",1
"t12",1
"t13",1
"t14",0
"t15",0
"t16",1
"t17",1
"t18",1
"t19",1
"t20",1
"t21",1
"t22",1
"t23",1
"t24",1
"t25",0
"t26",1
"t27",1
"t28",NA
"t29",1
"t30",NA
"t31",0
"t32",NA
"t33",1
"t34",1
"t35",1
"t36",1
"t37",1
"t38",1
"t39",0
"t40",1
"t41",NA
"t42",NA
"t43",1
"t44",1
"t45",1
"t46",0
"t47",0
"t48",1
"t49",NA
"t50",1
"t51",1
"t52",0
"t53",1
"t54",0
"t55",1
"t56",1
"t57",NA
"t58",1
"t59",NA
"t60",0
"t61",0
"t62",1
"t63",0
"t64",0
"t65",1
"t66",0
"t67",0
"t68",0
"t69",1
"t70",1
"t71",1
"t72",0
"t73",0
"t74",0
"t75",0
"t76",1
"t77",1
"t78",1
"t79",0
"t80",1
"t81",0
"t82",1
"t83",1
"t84",0
"t85",1
"t86",1
"t87",0
"t88",0
"t89",0
"t90",0
"t91",0
"t92",0
"t93",1
"t94",0
"t95",NA
"t96",1
"t97",0
"t98",0
"t99",0
"t100",0
"t101",0
"t102",1
"t103",1
"t104",1
"t105",0
"t106",0
"t107",0
"t108",1
"t109",0
"t110",NA
"t111",1
"t112",0
"t113",1
"t114",NA
"t115",0
"t116",0
"t117",1
"t118",1
"t119",1
"t120",1
"t121",1
"t122",1
"t123",1
"t124",1
"t125",0
"t126",0
"t127",0
"t128",0
"t129",1
"t130",0
"t131",0
"t132",0
"t133",0
"t134",1
"t135",NA
"t136",0
"t137",NA
"t138",NA
"t139",0
"t140",0
"t141",0
"t142",0
