"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139"
"t1",0,4.91863329237607,23.4656494184078,27.2369490636676,25.0802264521351,25.5727021950959,25.3101656830299,32.3441077344417,26.7176007112143,27.0497899656573,27.9496768944091,29.8285434974855,34.4720829601259,32.9485538262696,28.3635432253988,31.3187847806536,29.8542371972725,29.3147402603233,31.4576499595693,34.8595878129286,30.0847895201596,30.9224425143988,31.3695000876834,36.2033324871965,32.1932090007344,31.7369117925969,32.1117090534604,32.49042359672,36.2033324871965,36.2033324871965,34.6213819411061,32.9865779742122,34.6271199289347,36.2033324871965,33.9740268241653,36.2033324871965,34.1141280406267,36.2033324871965,36.2033324871965,36.2033324871965,34.4185941754086,36.2033324871965,35.8035325761108,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.151921088502,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,35.4463927867143,34.9757606689473,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,35.3179371667887,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.1294697092305,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965,36.2033324871965
"t2",4.91863329237607,0,19.1151761870566,22.8864758323164,20.7297532207839,21.2222289637447,20.9596924516786,27.9936345030905,22.3671274798631,22.6993167343061,23.5992036630579,25.4780702661342,30.1216097287746,28.5980805949184,24.0130699940475,26.9683115493023,25.5037639659212,24.964267028972,27.1071767282181,30.5091145815774,25.7343162888084,26.5719692830476,27.0190268563322,31.8528592558452,27.8427357693831,27.3864385612456,27.7612358221091,28.1399503653688,31.8528592558452,31.8528592558452,30.2709087097548,28.6361047428609,30.2766466975834,31.8528592558452,29.623553592814,31.8528592558452,29.7636548092754,31.8528592558452,31.8528592558452,31.8528592558452,30.0681209440573,31.8528592558452,31.4530593447595,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8014478571508,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.095919555363,30.625287437596,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,30.9674639354374,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.7789964778793,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452,31.8528592558452
"t3",23.4656494184078,19.1151761870566,0,8.20228957481093,2.40230773652675,4.1895313937492,6.27550619417317,13.309448245585,7.68294122235764,5.6666191643106,6.56650609306242,10.7938840086288,15.4374234712692,13.9138943374129,9.32888373654207,12.2841252917969,7.17631848166412,6.63682154471494,12.4229904707126,15.824928324072,11.0501300313029,11.8877830255422,12.3348405988268,17.1686729983398,13.1585495118777,12.7022523037402,13.0770495646037,13.4557641078634,14.8201616858498,14.8201616858498,15.5867224522494,13.9519184853555,15.592460440078,17.1686729983398,14.9393673353086,17.1686729983398,15.07946855177,17.1686729983398,17.1686729983398,17.1686729983398,15.3839346865519,17.1686729983398,16.7688730872541,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1172615996453,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,16.4117332978576,15.9411011800906,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,16.283277677932,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,14.8201616858498,14.8201616858498,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,14.8201616858498,14.8201616858498,17.1686729983398,17.1686729983398,17.1686729983398,17.0948102203739,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,14.8201616858498,14.8201616858498,17.1686729983398,17.1686729983398,14.8201616858498,14.8201616858498,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398,17.1686729983398
"t4",27.2369490636676,22.8864758323164,8.20228957481093,0,9.8168666085382,10.309342351499,8.82097253126409,15.8549145826759,10.2284075594486,11.7864301220604,12.6863170508122,9.53100530926968,14.1745447719101,12.6510156380538,11.874350073633,14.8295916288878,14.5908773536756,14.0513804167264,14.9684568078035,18.3703946611629,9.17647540142619,10.624904326183,14.8803069359177,19.7141393354307,11.8956708125186,15.2477186408311,15.6225159016946,16.0012304449543,20.9399726435996,20.9399726435996,18.1321887893403,16.4973848224464,18.1379267771689,15.2950183684631,13.6764886359495,15.9057942989807,17.6249348888609,15.9057942989807,19.7141393354307,15.9057942989807,13.5102800566751,15.9057942989807,15.505994387895,19.7141393354307,15.2950183684631,19.7141393354307,15.9057942989807,15.9057942989807,19.7141393354307,19.7141393354307,15.2950183684631,15.2436069697686,15.9057942989807,15.2950183684631,15.9057942989807,15.9057942989807,15.1488545984985,14.0674465502138,15.2950183684631,15.9057942989807,15.9057942989807,15.2950183684631,15.2950183684631,19.7141393354307,19.7141393354307,19.7141393354307,19.7141393354307,15.0203989785729,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,20.9399726435996,20.9399726435996,15.2950183684631,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,20.9399726435996,20.9399726435996,15.9057942989807,15.9057942989807,19.7141393354307,19.6402765574648,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.2950183684631,15.2950183684631,15.2950183684631,15.9057942989807,15.9057942989807,19.7141393354307,19.7141393354307,15.9057942989807,20.9399726435996,20.9399726435996,15.9057942989807,15.9057942989807,20.9399726435996,20.9399726435996,15.9057942989807,15.9057942989807,19.7141393354307,19.7141393354307,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.2950183684631,15.2950183684631,15.2950183684631,15.2950183684631,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807,15.9057942989807
"t5",25.0802264521351,20.7297532207839,2.40230773652675,9.8168666085382,0,5.80410842747647,7.89008322790044,14.9240252793123,9.29751825608492,7.28119619803788,8.1810831267897,12.4084610423561,17.0520005049965,15.5284713711402,10.9434607702693,13.8987023255242,5.41091604441244,4.87141910746326,14.0375675044399,17.4395053577992,12.6647070650302,13.5023600592694,13.949417632554,18.7832500320671,14.773126545605,14.3168293374675,14.691626598331,15.0703411415906,16.434738719577,16.434738719577,17.2012994859767,15.5664955190828,17.2070374738053,18.7832500320671,16.5539443690359,18.7832500320671,16.6940455854973,18.7832500320671,18.7832500320671,18.7832500320671,16.9985117202792,18.7832500320671,18.3834501209814,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7318386333726,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.0263103315849,17.5556782138179,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,17.8978547116593,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,16.434738719577,16.434738719577,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,16.434738719577,16.434738719577,18.7832500320671,18.7832500320671,18.7832500320671,18.7093872541011,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,16.434738719577,16.434738719577,18.7832500320671,18.7832500320671,16.434738719577,16.434738719577,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671,18.7832500320671
"t6",25.5727021950959,21.2222289637447,4.1895313937492,10.309342351499,5.80410842747647,0,8.38255897086125,15.4165010222731,9.78999399904573,2.97794669248609,3.87783362123791,12.9009367853169,17.5444762479573,16.020947114101,11.4359365132302,14.391178068485,10.5781191726138,10.0386222356647,14.5300432474007,17.93198110076,13.157182807991,13.9948358022302,14.4418933755148,19.2757257750279,15.2656022885658,14.8093050804283,15.1841023412918,15.5628168845514,12.1314892140253,12.1314892140253,17.6937752289375,16.0589712620436,17.6995132167661,19.2757257750279,17.0464201119967,19.2757257750279,17.1865213284581,19.2757257750279,19.2757257750279,19.2757257750279,17.49098746324,19.2757257750279,18.8759258639422,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2243143763334,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,18.5187860745457,18.0481539567787,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,18.3903304546201,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,12.1314892140253,12.1314892140253,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,12.1314892140253,12.1314892140253,19.2757257750279,19.2757257750279,19.2757257750279,19.2018629970619,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,12.1314892140253,12.1314892140253,19.2757257750279,19.2757257750279,12.1314892140253,12.1314892140253,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279,19.2757257750279
"t7",25.3101656830299,20.9596924516786,6.27550619417317,8.82097253126409,7.89008322790044,8.38255897086125,0,10.2059867807417,4.57947975751429,9.85964674142266,10.7595336701745,11.412566965082,16.0561064277224,14.5325772938661,3.8290232248832,6.78426478013804,12.6640939730378,12.1245970360886,9.31952900586927,12.7214668592286,11.6688129877561,12.5064659819953,6.83498008716788,11.6688124866809,13.7772324683309,9.59879083889685,9.97358809976034,10.35230264302,19.0131892629618,19.0131892629618,10.0868619405905,8.45205797369663,10.0925999284191,17.787355954793,15.5580502917618,17.787355954793,11.9760070869266,17.787355954793,14.0652115334965,17.787355954793,16.0026176430051,17.787355954793,17.3875560437073,14.0652115334965,17.787355954793,14.0652115334965,17.787355954793,17.787355954793,14.0652115334965,14.0652115334965,17.787355954793,17.7359445560985,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.0304162543108,16.5597841365438,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,14.0652115334965,14.0652115334965,11.6688124866809,11.6688124866809,16.9019606343852,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,19.0131892629618,19.0131892629618,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,19.0131892629618,19.0131892629618,17.787355954793,17.787355954793,11.6688124866809,11.594949708715,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,14.0652115334965,14.0652115334965,17.787355954793,19.0131892629618,19.0131892629618,17.787355954793,17.787355954793,19.0131892629618,19.0131892629618,17.787355954793,17.787355954793,14.0652115334965,14.0652115334965,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793,17.787355954793
"t8",32.3441077344417,27.9936345030905,13.309448245585,15.8549145826759,14.9240252793123,15.4165010222731,10.2059867807417,0,7.9516315502945,16.8935887928345,17.7934757215863,18.4465090164938,23.0900484791342,21.566519345278,13.2593643231106,16.2146058783654,19.6980360244497,19.1585390875005,16.0506419690449,17.404421556091,18.702755039168,19.5404080334072,16.2653211853953,21.0991535849083,20.8111745197427,14.2817455357592,14.6565427966227,17.0834156061957,26.0471313143737,26.0471313143737,19.5172030388179,17.882399071924,19.5229410266465,24.8212980062048,22.5919923431736,24.8212980062048,18.7071200501023,24.8212980062048,18.7481662303588,24.8212980062048,23.0365596944169,24.8212980062048,24.4214980951191,20.7963244966721,24.8212980062048,18.7481662303588,24.8212980062048,24.8212980062048,20.7963244966721,20.7963244966721,24.8212980062048,24.7698866075103,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.0643583057226,23.5937261879556,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,20.7963244966721,20.7963244966721,21.0991535849083,21.0991535849083,23.935902685797,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,26.0471313143737,26.0471313143737,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,26.0471313143737,26.0471313143737,24.8212980062048,24.8212980062048,21.0991535849083,21.0252908069424,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,18.7481662303588,18.7481662303588,24.8212980062048,26.0471313143737,26.0471313143737,24.8212980062048,24.8212980062048,26.0471313143737,26.0471313143737,24.8212980062048,24.8212980062048,18.7481662303588,18.7481662303588,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048,24.8212980062048
"t9",26.7176007112143,22.3671274798631,7.68294122235764,10.2284075594486,9.29751825608492,9.78999399904573,4.57947975751429,7.9516315502945,0,11.2670817696071,12.166968698359,12.8200019932664,17.4635414559068,15.9400123220506,7.63285729988319,10.588098855138,14.0715290012223,13.5320320642731,10.4241349458175,11.7779145328636,13.0762480159406,13.9139010101798,10.6388141621679,15.4726465616809,15.1846674965153,8.65523851253181,9.03003577339531,11.4569085829683,20.4206242911463,20.4206242911463,13.8906960155905,12.2558920486966,13.8964340034191,19.1947909829774,16.9654853199462,19.1947909829774,13.0806130268749,19.1947909829774,13.1216592071314,19.1947909829774,17.4100526711895,19.1947909829774,18.7949910718917,15.1698174734447,19.1947909829774,13.1216592071314,19.1947909829774,19.1947909829774,15.1698174734447,15.1698174734447,19.1947909829774,19.143379584283,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829775,18.4378512824952,17.9672191647282,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,15.1698174734447,15.1698174734447,15.4726465616809,15.4726465616809,18.3093956625696,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,20.4206242911463,20.4206242911463,19.1947909829775,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,20.4206242911463,20.4206242911463,19.1947909829774,19.1947909829774,15.4726465616809,15.398783783715,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829775,19.1947909829775,19.1947909829774,19.1947909829774,13.1216592071314,13.1216592071314,19.1947909829774,20.4206242911463,20.4206242911463,19.1947909829774,19.1947909829774,20.4206242911463,20.4206242911463,19.1947909829774,19.1947909829774,13.1216592071314,13.1216592071314,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829775,19.1947909829775,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774,19.1947909829774
"t10",27.0497899656573,22.6993167343061,5.6666191643106,11.7864301220604,7.28119619803788,2.97794669248609,9.85964674142266,16.8935887928345,11.2670817696071,0,2.92058120476898,14.3780245558783,19.0215640185187,17.4980348846624,12.9130242837916,15.8682658390464,12.0552069431752,11.5157100062261,16.0071310179621,19.4090688713214,14.6342705785524,15.4719235727916,15.9189811460762,20.7528135455893,16.7426900591272,16.2863928509897,16.6611901118532,17.0399046551128,12.1802087307512,12.1802087307512,19.1708629994989,17.536059032605,19.1766009873275,20.7528135455893,18.5235078825581,20.7528135455893,18.6636090990195,20.7528135455893,20.7528135455893,20.7528135455893,18.9680752338014,20.7528135455893,20.3530136345036,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7014021468948,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,19.9958738451071,19.5252417273401,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,19.8674182251815,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,12.1802087307512,12.1802087307512,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,12.1802087307512,12.1802087307512,20.7528135455893,20.7528135455893,20.7528135455893,20.6789507676233,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,12.1802087307512,12.1802087307512,20.7528135455893,20.7528135455893,12.1802087307512,12.1802087307512,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893,20.7528135455893
