"accepted_species","Medicinal"
"Orbea_ciliata",0
"Palicourea_padifolia",1
"Psychotria_chonantha",0
"Denscantia_andrei",0
"Tarenna_curtisii",0
"Cynanchum_bowmanii",0
"Ceropegia_gerrardii",0
"Psychotria_coeloneura",NA
"Asclepias_fallax",0
"Benkara_parviflora",0
"Adina_racemosa",NA
"Tromotriche_thudichumii",0
"Atrostemma_manarae",0
"Mandevilla_fragrans",1
"Hoya_insularis",0
"Erithalis_vacciniifolia",0
"Caralluma_arachnoidea",NA
"Landolphia_flavidiflora",0
"Keetia_mannii",0
"Mexotis_kingii",0
"Secamone_leonensis",0
"Matelea_suberifera",0
"Dischidia_latifolia",0
"Rudgea_sanmartensis",0
"Morindopsis_capillaris",NA
"Chorisepalum_sipapoanum",0
"Palicourea_arenosa",0
"Empogona_acidophylla",0
"Vincetoxicum_costantinianum",0
"Gentiana_membranulifera",0
"Hoya_magniflora",0
"Pyrostria_oleifolia",0
"Coryphothamnus_auyantepuiensis",0
"Ruehssia_caatingae",0
"Rudgea_panamensis",0
"Chomelia_obtusa",NA
"Bouvardia_mitlensis",0
"Palicourea_cerronis",0
"Mycetia_gracilis",0
"Tarennella_homolleana",0
"Coptosapelta_fuscescens",0
"Strychnos_parvifolia",NA
"Strychnos_krukoffiana",0
"Asclepias_solanoana",0
"Strychnos_tabascana",0
"Deppea_keniae",0
"Pagamea_guianensis",0
"Kutchubaea_montana",0
"Mandevilla_caquetana",0
"Cynanchum_anderssonii",0
"Cynanchum_puberulum",0
"Swertia_pseudohookeri",NA
"Bertiera_iturensis",0
"Fischeria_columbiana",0
"Ceropegia_conrathii",0
"Galium_werdermannii",0
"Psychotria_plumieri",0
"Psychotria_pendulothyrsa",NA
"Neonauclea_butonensis",0
"Coprosma_crassifolia",0
"Asperula_seticornis",0
"Ixora_auriculata",0
"Huernia_foetida",0
"Alyxia_punctata",0
"Ixora_emirnensis",0
"Hedyotis_taishanensis",0
"Hoya_santafeensis",0
"Hoya_vaccinioides",0
"Hoya_martinii",0
"Hedyotis_laciniata",0
"Stathmostelma_wildemanianum",0
"Mitracarpus_floribundus",0
"Palicourea_xanthina",NA
"Hydnophytum_longiflorum",0
"Hydnophytum_moseleyanum",0
"Tripterospermum_robustum",0
"Hoffmannia_sessilis",0
"Gonolobus_dorothyanus",0
"Lasianthus_yalaensis",0
"Galactophora_colellana",0
"Lasianthus_chrysophyllus",0
"Lasianthus_sessilis",0
"Barjonia_cymosa",0
"Geniostoma_umbellatum",0
"Randia_genipoides",0
"Anthorrhiza_camilla",0
"Gentianella_euphorbiifolia",0
"Ladenbergia_undata",0
"Secondatia_densiflora",0
"Vincetoxicum_flavum",0
"Remijia_hispida",0
"Diodia_discolor",0
"Ophiorrhiza_estipulata",0
"Ophiorrhiza_brevidentata",0
"Pyrostria_urschii",0
"Arachnothryx_flores-olverae",0
"Argostemma_separatum",0
"Gentiana_urnula",1
"Anodendron_benthamianum",NA
"Trichosandra_borbonica",0
