"accepted_species","Medicinal"
"Myrmephytum_selebicum",0
"Mycetia_stipulata",0
"Psychotria_desirei",NA
"Ixora_ridsdalei",0
"Gentiana_meiantha",NA
"Catharanthus_pusillus",1
"Helia_viridiflora",1
"Randia_martinicensis",0
"Cynanchum_orangeanum",1
"Exochaenium_teuszii",0
"Vincetoxicum_iphisia",NA
"Arachnothryx_rufescens",0
"Cicendia_filiformis",0
"Remijia_ferruginea",1
"Arachnothryx_nitida",0
"Tripterospermum_discoideum",0
"Gentianella_crassicaulis",0
"Psychotria_pachyphylla",0
"Cristobalia_hispida",0
"Gentianella_kuntzei",0
"Ceropegia_schizoglossoides",0
"Apteranthes_munbyana",0
"Tarenna_scaberula",0
"Tarenna_dallachiana",0
"Parsonsia_vaccinioides",0
"Ceropegia_remota",0
"Ceropegia_nanior",0
"Finlaysonia_curtisii",0
"Araujia_variegata",0
"Duroia_longifolia",0
"Rojasia_gracilis",0
"Gonzalagunia_brachyantha",0
"Forsteronia_×_correntina",0
"Sommera_montana",0
"Gardenia_ewartii",0
"Porterandia_hosei",0
"Oxypetalum_aurantiacum",0
"Anthospermum_usambarense",0
"Ditassa_caucana",0
"Ditassa_acerifolia",0
"Strychnos_solerederi",0
"Polysphaeria_capuronii",0
"Chiococca_henricksonii",0
"Rondeletia_brigandina",0
"Neoschumannia_gishwatiensis",0
"Rondeletia_erythroneura",0
"Ceropegia_lawii",0
"Swertia_obtusa",0
"Psychotria_muschleriana",0
"Psychotria_flagelliflora",0
"Psychotria_turbinata",0
"Gaertnera_hispida",0
"Ixora_callithyrsa",0
"Huernia_thuretii",0
"Hedyotis_travancorica",1
"Hoya_undulata",0
"Hoya_corneri",0
"Hedyotis_subvenosa",0
"Hoya_dennisii",0
"Hoya_cupula",0
"Hedyotis_dendroides",NA
"Acrosynanthus_trachyphyllus",0
"Stephanotis_crinita",1
"Landolphia_foretiana",1
"Galium_labradoricum",0
"Aspidosperma_leucocymosum",0
"Chimarrhis_glabriflora",0
"Lachnostoma_ecuadorense",NA
"Palicourea_lobbii",0
"Heterostemma_samoense",0
"Logania_linifolia",0
"Palicourea_vulcanalis",0
"Coussarea_sessilifolia",0
"Palicourea_tsakiana",0
"Cordiera_longicaudata",0
"Laubertia_brasiliensis",0
"Matelea_pakaraimensis",NA
"Spermacoce_pogostoma",0
"Pavetta_hongkongensis",1
"Lasianthus_constrictus",0
"Randia_sonorensis",0
"Rudgea_reticulata",0
"Wendlandia_buddleacea",0
"Stenostomum_reticulare",0
"Stenostomum_portoricense",0
"Saprosma_brassii",0
"Posoqueria_grandiflora",0
"Ophiorrhiza_zambalensis",0
"Sabicea_mapiana",0
"Eumachia_ramisulca",0
"Ophiorrhiza_peploides",NA
"Raphionacme_utilis",0
"Gentiana_sutchuenensis",0
"Argostemma_bryophilum",NA
"Praravinia_sericotricha",0
"Chassalia_violacea",NA
"Chassalia_leptothyrsa",NA
"Gentiana_durangensis",0
"Gentiana_leroyana",0
"Faramea_grandifolia",0
