"accepted_species","Medicinal"
"Cyclophyllum_coprosmoides",0
"Ophiorrhiza_vietnamensis",0
"Ceropegia_mairei",1
"Matelea_squiresii",0
"Spermacoce_densiflora",1
"Deianira_cordifolia",0
"Leichhardtia_millariae",0
"Glossostelma_lisianthoides",0
"Belonophora_wernhamii",0
"Peripeplus_bracteosus",0
"Psychotria_suarezensis",0
"Geophila_obvallata",1
"Cynanchum_cyathiforme",0
"Pachycarpus_chirindensis",0
"Tripterospermum_alutaceofolium",0
"Gomphocarpus_cancellatus",1
"Leichhardtia_gonoloboides",0
"Swertia_zeylanica",1
"Mussaenda_glabrata",1
"Beaumontia_pitardii",0
"Benkara_ovoidea",0
"Ophiorrhiza_xizangensis",0
"Orinoquia_yanomamica",0
"Orbea_araysiana",0
"Palicourea_tetragona",0
"Rytigynia_xanthotricha",0
"Guettarda_amblyophylla",0
"Tabernanthe_iboga",1
"Chomelia_sessilis",0
"Schultesia_gracilis",0
"Oxypetalum_chodatianum",0
"Saldinia_bullata",0
"Deianira_nervosa",1
"Asclepias_linaria",1
"Urophyllum_longidens",0
"Manothrix_nodosa",0
"Mandevilla_callista",0
"Ernodea_taylorii",0
"Cynanchum_violator",0
"Rondeletia_apiculata",0
"Rondeletia_aurantiaca",0
"Swertia_macrosepala",0
"Galium_qaradaghense",0
"Galium_noricum",0
"Psychotria_lucidula",0
"Psychotria_bogotensis",0
"Psychotria_polyphylla",0
"Psychotria_moensis",0
"Coprosma_inopinata",0
"Crawfurdia_delavayi",0
"Asperula_cankiriensis",0
"Ixora_archboldii",0
"Canscora_andrographioides",1
"Huernia_zebrina",1
"Ixora_peculiaris",0
"Ixora_meeboldii",0
"Hoya_ormocensis",0
"Mussaenda_villosa",1
"Mussaenda_utakwae",0
"Nenax_divaricata",0
"Machaonia_rysonii",0
"Palicourea_lozadae",0
"Sabatia_capitata",0
"Heinsia_mozambicensis",0
"Gentianella_demissa",0
"Quaqua_pillansii",0
"Landolphia_gummifera",1
"Faramea_oraria",0
"Merumea_plicata",0
"Palicourea_lemoniana",0
"Palicourea_wachterae",0
"Fadogia_rostrata",0
"Pauridiantha_efferata",0
"Matelea_sastrei",0
"Dolichopetalum_kwangsiense",1
"Matelea_barrosiana",0
"Dischidia_hahliana",0
"Timonius_decipiens",0
"Timonius_pseudaffinis",0
"Malanea_jauaensis",0
"Pavetta_richardsiae",0
"Pavetta_gracillima",0
"Lasianthus_membranaceoideus",0
"Rustia_schunkeana",0
"Erithalis_odorifera",0
"Rudgea_itoupensis",0
"Alstonia_macrophylla",1
"Aganosma_schlechteriana",0
"Calyptranthera_villosa",0
"Leptomischus_multiflorus",0
"Gentianella_calcis",0
"Gentianella_longipes",0
"Vincetoxicum_pumilum",0
"Kibatalia_longifolia",0
"Tricalysia_achoundongiana",0
"Voacanga_bracteata",1
"Ophiorrhiza_puberula",0
"Ophiorrhiza_fontinalis",0
"Gentiana_langbianensis",0
"Chassalia_coursii",0
