"accepted_species","traits"
"t33",1
"t41",1
"t56",1
"t58",0
"t60",0
"t68",NA
"t69",1
"t74",0
"t77",1
"t79",0
"t84",0
"t85",1
"t92",1
"t93",1
"t94",1
"t97",0
"t99",0
"t100",1
"t102",0
"t103",0
"t108",0
"t109",1
"t110",0
"t114",1
"t115",0
"t116",0
"t117",0
"t119",NA
"t121",0
"t122",1
"t123",NA
"t124",1
"t126",1
"t127",1
"t128",1
"t129",0
"t130",0
"t133",NA
"t135",0
"t136",1
"t137",0
"t138",0
"t139",NA
"t140",1
"t141",NA
"t143",1
"t145",1
"t146",0
"t147",NA
"t148",0
"t149",1
"t150",0
"t151",0
"t152",0
"t153",NA
"t154",1
"t155",1
"t156",1
"t158",0
"t160",0
"t161",0
"t162",0
"t163",1
"t164",0
"t165",1
"t167",1
"t169",0
"t170",0
"t172",0
"t173",NA
"t174",1
"t175",0
"t176",1
"t177",1
"t179",1
"t180",0
"t181",0
"t182",0
"t183",1
"t184",1
"t185",NA
"t186",1
"t187",1
"t188",1
"t189",0
"t190",1
"t191",0
"t192",1
"t193",1
"t194",1
"t195",1
"t197",0
"t198",1
"t199",1
"t200",1
"t201",1
"t202",1
"t203",1
"t204",1
"t205",1
