"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127","V_128","V_129","V_130","V_131"
"t2",-0.114592119969803,-0.0451595011398119,0.0446692758278472,-0.0032555757278741,0.000245451476737143,-0.00129122584833902,0.0103686738097674,-0.0452409560036384,0.000496019502473056,-0.00839033395249274,0.0964273317675489,-0.0237320603393344,0.161008778176751,-0.01243201080844,0.00757055929317258,-0.13356319218607,0.0633965646712034,-0.000775433421574158,8.2012389416193e-06,-0.0347577414948583,-8.25283239939085e-06,0.000116065970843629,2.35151285947061e-05,-2.72610025154927e-16,7.51615464058235e-17,0.00368178624484617,-0.0290407883471355,0.0260689285847524,0.000725791471869625,0.00185845386536556,-0.00148336506890934,0.00567541705148679,-9.90935675396187e-05,0.0140264936014902,-0.00451789190516921,0.0165286487184316,-0.241921531246452,0.0693255188823919,-3.45960873905092e-15,1.25984292442816e-16,-8.36597501344127e-17,-4.02344108082664e-15,-2.86717264513792e-16,-0.455189826050649,0.0391836613158826,-0.000854044130540092,0.00509967088966705,-0.252232466485375,0.162276089395415,-0.0290610546252326,0.0308440719131019,-0.00253191451878786,0.0377406690815196,-0.0085833215728282,-0.000849494360054321,-0.00963449003223655,0.00518991621981842,-0.268712547442843,0.00838209336934479,0.484832248330462,-0.226478898948627,0.0375602015644959,0.0103819609778714,-0.00288773078801579,-0.0987987168744835,5.99418861575179e-05,6.94872463453798e-05,1.09261211920383e-05,0.000101658658381144,0.000115745350164027,0.0742995986320159,-0.0015186661425424,-0.394175692029988,0.0445217596244648,0.00501515557151177,4.91930467782731e-15,-4.38054494956811e-18,0.000636770099706017,-0.0291096257698252,0.01992307851925,-0.111061421675388,-1.54273388288038e-05,-0.00117364472598566,6.18978558262472e-05,0.00139312164172063,1.54049201006044e-05,0.000304665043361514,-3.34256841069675e-05,-1.0028418395286e-05,0.0041180682737294,3.92210135896631e-17,-1.26580603637683e-17,-3.56262057615159e-17,2.67255835517677e-17,8.90536559425281e-17,1.42545480627532e-16,-7.6343202085679e-15,1.87566975839992e-16,4.03594258707729e-17,-6.68952740423556e-17,-5.11743425413158e-17,-4.17892174857382e-17,8.65735434729675e-17,-5.90754658733039e-17,-6.0667887814142e-17,2.75387351811318e-17,-4.30970363562988e-17,-3.75133951679985e-17,-1.07064964532944e-18,5.66495635123676e-17,4.6095532989579e-17,1.74285499227045e-17,8.49743452685514e-18,-5.72458747072346e-17,9.87708179134295e-17,1.22731685925359e-16,7.82793968534534e-17,-6.08237418764368e-17,1.25767452008319e-16,6.01732205729455e-17,1.37476835471162e-16,-3.92481186439753e-17,-5.63785129692462e-18,2.66713734431434e-17,-7.10457354839017e-17,2.29301665579751e-16,-3.95191691870966e-17,-1.1235045012381e-17,-4.0256041431812e-15,1.67170422470109e-17,-6.3425827090402e-18
"t13",-0.126754283774355,-0.0533042916148763,0.0812993047330498,-0.0108875415352439,-0.000478882395635778,-0.000844720840179209,0.0086039154985196,-0.0441409483919603,0.000525119107232001,-0.00954191261101382,0.128087755156297,-0.0315893868835957,0.223170840352365,-0.0189353640177054,0.0123801642861581,-0.25692360178535,0.137111369703109,-0.00205572310246666,-7.71955739777269e-05,-0.101333321016559,8.12782010110317e-05,-0.000187879426852682,-3.55378217437509e-05,1.13016170091708e-16,5.41304288076648e-17,-0.00331088688201484,0.106566810153159,-0.00239606423080621,-0.000297170620169022,-0.000762475236684813,0.000532754816243869,-0.00163246460296758,2.67667068400026e-05,-0.00371097147705698,0.00100196378743835,-0.00716930762081571,0.0279020956023861,-0.00217939981943158,4.63025513656641e-17,-5.93126227127456e-16,8.95782515611688e-17,7.04903027145994e-16,8.99922959627306e-16,-0.0131068087839882,0.0093076631904633,-0.000307737164230659,0.00439010433670526,0.0272784689091048,0.00579820767408996,-0.00299221483184204,0.00383859641308276,-0.000361735191969657,0.0061072981263881,-0.00141857416308403,-0.00014240249999332,-0.00199197455712577,0.0014819877541499,-0.0848924670243976,0.0029955743413161,0.258959577733216,-0.142932794742321,0.025720110586897,0.00865365046591145,-0.00284829196844244,0.00919001017467682,0.000107633179431804,0.00118319745719285,0.000231039042353816,-0.000641203011386104,-0.000255222522857842,-0.0974893073739642,0.00359828609173004,0.790107449345648,-0.0775543813753878,-0.00836563264563598,-9.31222208735012e-15,-5.77334017546541e-15,-0.00045449441011704,0.0210955125104125,-0.0191439341004145,-0.228689178289718,-6.08129923997345e-06,0.000139990553229708,-8.47876028649478e-06,-0.000192538649127451,-2.18187202581405e-06,-4.34074767884488e-05,5.44380236802183e-06,1.53994252359508e-06,-0.000620545562040709,1.52126793741123e-15,3.2545410567455e-17,-8.87382500707369e-16,6.43758869471668e-16,-6.27340343572785e-17,-1.22463963722387e-15,2.22304831420185e-14,-7.24238399405451e-16,-4.91162779832414e-16,-1.57710036147776e-15,-4.45395621143198e-16,9.09012883738108e-16,-7.29680112430401e-16,1.80246728045457e-15,3.45409795521778e-17,2.20383308063038e-15,-4.4589736577926e-16,-2.32975093186658e-16,-2.1873858973206e-16,-1.1972213529134e-16,2.27454659517409e-16,2.7739725129328e-16,-8.63028861615803e-16,-1.92619115667969e-16,4.22737113809745e-16,2.3730981631916e-16,-1.13990725083493e-15,-3.48423018468795e-16,-4.17952256156884e-16,-1.76717156079418e-15,1.32007767818375e-16,-9.37537625257922e-16,4.64045288881576e-16,-1.75320356848506e-15,8.61911559751347e-17,2.62665543233446e-15,2.66319091941126e-16,1.3153738000443e-15,8.12054278471071e-15,2.45236082991183e-15,1.55854822688791e-15
"t36",-0.127941710570462,-0.0540397125897234,0.0835585740858286,-0.011249980087678,-0.000498117343276451,-0.000902286020975522,0.00934853256329538,-0.0489087159836948,0.000588742976187123,-0.0108148533182272,0.148648953876348,-0.0366715405113669,0.26062491787275,-0.0224107184973927,0.0147925015658555,-0.313126412186889,0.169227742627697,-0.00258552802683781,-0.000107364620891347,-0.149071233727298,0.000121114184715971,-0.00030432185679741,-5.8135924441712e-05,2.30934732769619e-16,-4.35579932798165e-16,-0.00628567838304729,0.210484741500621,-0.00480944173776401,-0.000618954981011524,-0.00167870711813091,0.00127324023565249,-0.00443735831723315,7.56250447811595e-05,-0.0106227193503756,0.0032613761534323,-0.0240232563531683,0.147187121878293,-0.0388618068445786,3.13046610958692e-15,-8.81553388223543e-16,-1.19495671240192e-16,2.38000532621196e-15,-1.67753637061663e-16,0.254723993057406,-0.0325387408503028,0.000926969465345846,-0.0113515828129318,-0.0459155134599886,-0.00716490206601639,0.00295212625635951,-0.00352090349580787,0.000312431208996259,-0.00497445694176276,0.00114364361038657,0.000114008374595709,0.00143455655250132,-0.000907330139166967,0.0495609012758318,-0.0016558101307116,-0.123365873077822,0.0648699353145861,-0.0114293079661631,-0.00367840641466442,0.0011731971709471,-0.00337039836131433,-3.88419109851955e-05,-0.00040414213051766,-7.87723859863137e-05,0.000211335827357955,8.13925857795686e-05,0.0310388144315565,-0.00112679396775702,-0.244288613700448,0.0236592660966288,0.00254025870473035,2.95279540621946e-15,2.50677823326301e-15,0.000113618854974773,-0.00508678530807733,0.00442473305856403,0.0507978720741511,1.33039647195882e-06,-2.88212462704577e-05,1.72436094413239e-06,3.91161391215161e-05,4.41877648631694e-07,8.78376631509294e-06,-9.42832963936423e-07,-2.52476151341084e-07,0.000100135266668927,0.0257204284812477,-0.0889541592281453,-0.0082497074446168,-0.0101277734263075,0.0275705946281994,0.0244965045445062,0.626278807652434,-0.00962288205989439,-0.0201687404675407,-0.0182846384402598,0.00637094571921209,-0.00133750941712869,-0.0130426760982061,0.0137668547327335,-0.0162369090010906,-0.00130049551515675,0.00479956186776016,-0.00462195231276869,0.0108302419612059,0.0096977249887829,-0.0537205090374657,-0.0293028469729475,0.00328577469081484,-0.00484395027911284,-0.0272579363236787,0.0661401867145126,-0.00234369044320456,-0.0054771716740779,-0.0883230176373267,-0.151275894091837,-0.0622507881253248,0.00699898651039042,0.0044089993309457,0.000536890349648031,0.0302060527476901,-0.0139638072386831,-0.00340885447195142,0.0151003784280488,0.210394558600451,-0.0718905341748429,-0.0396312536245684
"t37",-0.127941710570462,-0.0540397125897237,0.0835585740858276,-0.0112499800876781,-0.000498117343276054,-0.000902286020975981,0.0093485325632959,-0.0489087159836943,0.000588742976187241,-0.0108148533182275,0.148648953876348,-0.036671540511367,0.26062491787275,-0.0224107184973925,0.0147925015658552,-0.313126412186889,0.169227742627697,-0.00258552802683786,-0.000107364620891678,-0.149071233727298,0.000121114184715772,-0.000304321856797413,-5.81359244420496e-05,4.05517690684243e-16,-4.33243261868584e-16,-0.00628567838304746,0.210484741500619,-0.00480944173776472,-0.000618954981011197,-0.00167870711813105,0.00127324023565215,-0.00443735831723277,7.56250447806547e-05,-0.0106227193503756,0.00326137615343185,-0.0240232563531692,0.14718712187829,-0.0388618068445776,3.18028942261464e-15,-4.74626464081376e-16,-5.15317205952311e-17,2.44590690266655e-15,6.72697336051753e-16,0.254723993057395,-0.0325387408503008,0.000926969465345965,-0.0113515828129309,-0.0459155134599815,-0.00716490206601879,0.0029521262563588,-0.00352090349580731,0.000312431208995795,-0.00497445694176208,0.00114364361038592,0.000114008374594344,0.00143455655250085,-0.000907330139167397,0.0495609012758328,-0.00165581013071382,-0.123365873077819,0.0648699353145815,-0.011429307966163,-0.00367840641466615,0.00117319717094599,-0.00337039836131162,-3.88419109876908e-05,-0.000404142130519991,-7.87723859866151e-05,0.000211335827356253,8.13925857812525e-05,0.0310388144315424,-0.00112679396775715,-0.24428861370041,0.0236592660966231,0.00254025870472866,2.82880173677709e-15,1.6102846805275e-15,0.000113618854970366,-0.00508678530807364,0.00442473305856025,0.0507978720741646,1.33039647330227e-06,-2.88212462689245e-05,1.72436094348328e-06,3.91161391224447e-05,4.4187765034874e-07,8.78376631508872e-06,-9.42832967848975e-07,-2.52476152701105e-07,0.00010013526666806,-0.0257204284812485,0.0889541592281462,0.00824970744461725,0.010127773426307,-0.0275705946281996,-0.0244965045445056,-0.626278807652452,0.00962288205989562,0.0201687404675413,0.0182846384402607,-0.00637094571921224,0.00133750941712816,0.0130426760982065,-0.0137668547327347,0.0162369090010906,0.00130049551515601,-0.00479956186776034,0.00462195231276871,-0.0108302419612059,-0.00969772498878308,0.0537205090374664,0.0293028469729477,-0.00328577469081457,0.00484395027911263,0.027257936323679,-0.0661401867145134,0.00234369044320533,0.00547717167407802,0.0883230176373276,0.151275894091839,0.0622507881253255,-0.00699898651039035,-0.0044089993309455,-0.000536890349647303,-0.0302060527476907,0.0139638072386815,0.00340885447195083,-0.0151003784280495,-0.210394558600458,0.071890534174842,0.0396312536245681
"t5",-0.133589557755506,-0.0581547001074547,0.107854251249989,-0.0169060487815666,-0.00111777314836207,-0.00014468144237326,0.00357734428974846,-0.022283150937324,0.000278224792125252,-0.00519000150194571,0.0714888374634292,-0.0176334933529124,0.124863270894594,-0.0106080358254531,0.00692435162546021,-0.142503061110282,0.0754451589459313,-0.00111473545943112,-3.95477555921588e-05,0.0239806395487313,1.1201144351917e-05,-3.46653012868459e-05,-6.07552371275042e-06,-4.05102266611581e-16,4.7253483561954e-16,0.000971204752191967,-0.148498662737449,-0.0218174072457807,-0.000123038563679609,-1.04746218297781e-05,-0.000137337337986922,0.00102217800833618,-1.98873919554299e-05,0.00290866202942165,-0.00129762657319521,0.0272392178170637,-0.0940484468982608,0.0394486686728453,-4.99274611010123e-15,2.07931844055976e-15,7.57978077635088e-18,-3.53716478542717e-15,-4.84521554458268e-16,-0.353844368698675,0.0870157155385648,-0.00285069954780028,0.041773703245792,0.461144384904385,-0.127525968639213,0.0142811956335157,-0.013123706366247,0.000956777288567068,-0.0126889394335971,0.00282677770738117,0.000275862886682889,0.00250788768847802,-0.000911875884945565,0.041023639463032,-0.00105922398578038,-0.0237563401539888,0.00400613469615663,-7.13319849556075e-05,0.000403762253041166,-0.00022824363466463,0.10348757155806,-1.40866632448433e-05,8.81009886336336e-05,1.75730272624305e-05,-6.17157587588431e-05,-5.275102022057e-05,-0.0493247480653551,0.000256984254136716,0.0592276012689842,-0.00560840641191046,-0.000590833576061314,-2.65512922416414e-16,1.29514929923134e-15,0.00015872330678108,-0.0130241785798154,0.0240404183676166,0.702574512072591,3.18484208816276e-05,0.000730132258632725,-3.42109313521162e-05,-0.000762775943100037,-8.20686640778322e-06,-0.000161176942583055,8.15971652744308e-06,2.08665375750244e-06,-0.000822034276221428,4.38269961465694e-16,-2.7906121790649e-15,4.68388130516372e-17,1.54087171171139e-17,5.92298714796042e-16,-1.15278490050653e-15,1.36166336716033e-14,2.12980755255203e-17,-7.51557845312573e-16,4.66479620892352e-17,-1.55617030604597e-16,5.82776839249726e-17,-1.21653346287378e-16,8.16394514319108e-16,-1.23182035059778e-15,-1.36317196195021e-15,-1.02613582386255e-16,4.12286031224529e-16,9.53432615251236e-16,-1.38163508713348e-16,-2.36130237470517e-15,-1.59891362500822e-15,3.0976251465444e-16,-6.51306712787072e-16,-7.62076747836494e-16,2.04283280562095e-15,-6.57571044335726e-16,-7.34589700940582e-17,-3.38988572400928e-15,-4.9870222097268e-15,-1.46509058055988e-15,1.38210464054802e-15,3.11570717416308e-16,1.61215808339169e-15,1.44427233167635e-15,-2.92192993635812e-15,2.58943464625705e-16,5.95951760514637e-17,-7.24070263821747e-18,-5.45680498778333e-15,1.75682463897861e-15
"t10",-0.141580539449724,-0.0637075252159476,0.136309468791368,-0.0231900460063192,-0.00176356337161417,0.000475461776724556,-0.000504424922866842,-0.00625850273733097,0.000108294948056748,-0.00236714760218105,0.0393655139965188,-0.00972679756577425,0.0710736072307408,-0.00640174460941673,0.00432573880586775,-0.0945539567068779,0.0517468883291293,-0.000799962426113709,-3.73584304459199e-05,0.0814916931004732,-7.51531448004667e-06,-2.72057051499804e-05,-4.93749548841776e-06,-3.39641421059857e-16,3.80036334198563e-16,0.00126522286361651,-0.236682314090781,-0.0387793135261723,-0.000315955042501613,-0.000379925408478375,0.000127910541416251,3.29152861012856e-05,-2.61247264088636e-06,0.000462991859147588,-0.000541250804469563,0.032723833748753,-0.047297704822288,0.0247475628369005,-4.05002059926983e-15,-3.38825582938049e-16,-3.32140125663329e-17,-3.01651786933635e-15,5.42481056233786e-17,-0.247616030792072,0.0729091955824089,-0.00246536525857507,0.0374949602272991,0.47600319554783,-0.153204772355078,0.0201082540652201,-0.0197179476618178,0.00152690812103235,-0.0216304455988778,0.00487870673113112,0.000480188640850471,0.00506017503627884,-0.00254311691624056,0.130594720711989,-0.00407018073633395,-0.250712653151717,0.123397546492977,-0.0210963965443422,-0.0063490841451325,0.00192278867027381,0.00951613332064601,-5.27753167910749e-05,-0.000443742682382711,-8.59239930585648e-05,0.00020147068152526,6.76551535050135e-05,0.027646012947992,-0.000803716419352395,-0.158658879871307,0.0136598290878228,0.00140039254525569,8.49053963310174e-16,8.95032543706089e-16,-0.00019304124999888,0.0144829161955075,-0.0242188821074286,-0.648555110520267,-2.84642107001019e-05,-0.000576826791389482,2.63892254037917e-05,0.000587179870025842,6.27928040231692e-06,0.000123125204896728,-4.70964001296039e-06,-1.09970316693563e-06,0.000422222335277128,2.04956264917246e-16,5.90617291833036e-16,-4.41988207992566e-16,-1.59709187354305e-16,2.90798348271837e-16,2.86228878060323e-15,-5.41755573477486e-15,2.41424080104023e-16,1.47750966201025e-16,-3.17157503572729e-16,2.7983507741132e-16,-1.99211693648516e-16,1.25708479245377e-16,1.35251983316292e-16,6.28439818558646e-16,6.13700442555299e-16,-1.60721567624433e-16,-1.92002623672811e-16,-7.79516148649274e-17,-2.8355108693631e-16,9.84335057906445e-16,8.7143444885641e-16,-6.66993928827238e-16,8.39408327939999e-16,5.31511631638067e-16,-1.15369926661373e-15,7.33600009109752e-16,2.87352496595696e-16,1.14715075600991e-15,3.56994608145375e-15,5.48151725229361e-16,-1.02285397746406e-15,6.27632409939716e-16,-1.17722602443715e-15,-1.39908777189808e-15,-9.95604467191622e-16,-1.77565845708091e-16,6.25930948101491e-16,8.27637204384009e-16,4.08321786297572e-15,-3.87976928431204e-15
"t28",-0.157053546907592,-0.0745320483030892,0.192978497178091,-0.0358111865994293,-0.00307448811694675,0.0017909655614089,-0.00942345186972652,0.0300186103505621,-0.000285026183274629,0.00430557860242144,-0.0403103780252857,0.00989701884949341,-0.0641352711675581,0.00448684103561701,-0.00254936022980984,0.0385455559410876,-0.0162327136910618,0.00015227063941097,-2.30194353642486e-05,0.301206869125381,-8.75021777935231e-05,3.77710453980089e-05,6.26573428860297e-06,1.36914760438634e-16,7.0876779572867e-17,-0.000906712104958456,0.163878023824124,0.0267300491837123,0.000220092749622717,0.000285663636846613,-0.000131123497919757,0.00029523774345611,-4.63336192524782e-06,0.00063668581823014,-0.00027388492410746,0.0247420164884923,-0.00134159928541622,3.20185502583267e-05,-3.598636606294e-17,1.50519616681934e-15,1.82429761876519e-16,-1.53563943010097e-16,1.7099243983784e-16,-0.000184384346777811,0.000932211310782007,-3.88163392824065e-05,0.000725708864116724,0.0159393281259281,-0.00748771570648873,0.00130195030703033,-0.00140405540619162,0.000117891918435602,-0.0018122562271309,0.000414777253960939,4.1233893816689e-05,0.000509511185208267,-0.000339797084681062,0.0192157784743594,-0.000676596589588677,-0.0639749625012628,0.0381679505833283,-0.00719442732945648,-0.00276915912093823,0.00104995387283117,-0.70232685520743,0.00016790978475632,0.000253426925207859,4.69914583921882e-05,-2.36819873265323e-05,0.000367186955276971,0.522586361386771,0.000969089114796928,0.12590296906614,-0.00841993117674588,-0.000807181699177831,2.10017740991608e-15,-4.61277555397068e-15,3.62439132215191e-05,-0.00242650567087394,0.00359532119471768,0.0867976342502709,3.66869427171068e-06,6.46001454475611e-05,-2.87746056986463e-06,-6.38799889297188e-05,-6.78519995291932e-07,-1.32810980806734e-05,3.75263216304088e-07,7.96714203406376e-08,-2.9783158109375e-05,-4.25975997642016e-16,-1.08009380105585e-15,-1.01297615696913e-15,9.75618914982572e-17,2.5471954801036e-15,3.6943729257411e-15,-2.53926128251934e-15,5.51020461780901e-16,-8.02588491225062e-17,4.2006964254648e-16,6.80116120748356e-16,-1.10032662351487e-15,-3.29415055120565e-16,-2.06832125679182e-15,8.43475210403555e-16,3.95579520016806e-16,-5.02538741101466e-16,1.8496280251764e-16,3.20560783167566e-17,9.49040016846308e-17,-1.42828731187725e-15,-8.02686182533083e-16,8.51117091982302e-16,9.21895939210679e-16,-1.03325779203424e-15,1.44164560403199e-15,1.81767814246247e-15,-4.24607678986399e-16,-9.5332451375864e-18,8.09731748614422e-16,7.18560019005566e-16,-1.77028568408559e-17,-1.76621635719921e-16,1.97488219338882e-15,1.02812335509456e-15,4.98663563972118e-19,5.51875966984336e-16,-1.03578623583566e-15,9.8604071546894e-17,-9.34074596963943e-16,-1.99237653243841e-16
"t92",-0.158524815447549,-0.075560341334662,0.198341278641617,-0.0370033156572179,-0.00319797901677987,0.00191301446968614,-0.0102389948713403,0.0332609910150513,-0.000319560193337667,0.00487996515305969,-0.0467811737078781,0.0114892678676661,-0.0748988969813437,0.00531034583215514,-0.0030461158931105,0.0469775122009448,-0.0200349941847152,0.000191514122397676,-3.2015733851677e-05,0.443104786631027,-0.000130388650246636,6.11804861306259e-05,1.02500445247885e-05,1.26372744940638e-16,-2.04023739436185e-16,-0.00172138187769025,0.32368261218177,0.0536532420725111,0.000458415113800921,0.000628932662327509,-0.000313374385929435,0.000802513974334266,-1.30908223111755e-05,0.00182252404882043,-0.000891491061321302,0.0829067235267522,-0.00707710776810933,0.0005709364130594,8.53364496906911e-16,-1.6124316276254e-15,-5.25005607407386e-16,6.11987936641563e-16,6.59392953306576e-16,0.00358341361663339,-0.00325892564422016,0.000116923028657845,-0.00187648029233042,-0.0268293076692663,0.00925264370486067,-0.0012845072636339,0.00128785187500111,-0.000101823420628275,0.00147610127797034,-0.000334390240968332,-3.30121255755294e-05,-0.000366933707407339,0.000208036898597572,-0.0112183251740339,0.000373990213493907,0.0304770619923517,-0.0173224940426999,0.00319700513381208,0.00117708621509608,-0.000432470732241532,0.257575479994893,-6.05941118507372e-05,-8.65624726136039e-05,-1.60216613652004e-05,7.80540998126076e-06,-0.000117098974730321,-0.166381950313055,-0.000303467745736362,-0.0389271886999848,0.00256864136742528,0.000245104037493661,-8.19439846479539e-16,1.36691965742517e-15,-9.06059970829726e-06,0.00058510611631106,-0.00083098575574966,-0.0192800339480833,-8.02594599362446e-07,-1.32998738697224e-05,5.85201190401607e-07,1.29778542927472e-05,1.37415401891586e-07,2.68751078238446e-06,-6.49932732950189e-08,-1.30622620294535e-08,4.80600404340102e-06,-0.0226324277628368,-0.190403037642041,0.0639031169426564,-0.0612830393017927,0.0548242869054413,0.112965651418817,-0.187735462187522,-0.009010955133071,-0.020561006359577,0.0978594304550526,0.0726584224391923,-0.0451327175542506,0.0182555507700011,-0.0861577776267776,-0.0143160214616703,-0.106550504125601,0.0841256214933263,0.0129759216808506,0.0358752108461831,0.0388641963743164,-0.13275985816413,-0.126255361592175,0.0579446052287474,0.00388978208563975,-0.0674978014717348,0.205640616371486,0.107261207238028,0.0292807921719152,-0.10549347397271,-0.358552195725523,-0.128834673919853,0.0590918361857492,-0.0387124405449566,0.0883489323938671,0.133401460521241,0.0108186683447228,-0.00790986575845149,-0.0621708787102991,-0.105287761511484,-0.240804166792962,-0.0385899262182316
"t93",-0.158524815447548,-0.075560341334662,0.198341278641617,-0.0370033156572178,-0.00319797901677976,0.0019130144696855,-0.0102389948713399,0.0332609910150513,-0.000319560193338057,0.0048799651530601,-0.046781173707878,0.0114892678676662,-0.0748988969813438,0.00531034583215491,-0.00304611589311044,0.0469775122009446,-0.0200349941847149,0.000191514122397764,-3.20157338516333e-05,0.443104786631028,-0.000130388650246468,6.11804861299461e-05,1.02500445247917e-05,1.73586782419484e-16,-2.45256997881566e-16,-0.0017213818776913,0.323682612181773,0.0536532420725115,0.000458415113801552,0.000628932662327481,-0.000313374385929924,0.000802513974334215,-1.30908223108703e-05,0.00182252404882122,-0.000891491061321147,0.0829067235267521,-0.0070771077681096,0.000570936413058776,-4.82147964252822e-16,-1.72547805017077e-15,4.91651300367967e-16,-1.11099004591679e-16,-2.15518850414972e-16,0.00358341361663306,-0.00325892564421941,0.000116923028657479,-0.00187648029232984,-0.0268293076692637,0.00925264370486012,-0.00128450726363366,0.00128785187500134,-0.000101823420627575,0.00147610127797105,-0.000334390240968748,-3.3012125576105e-05,-0.000366933707407964,0.000208036898598198,-0.0112183251740361,0.000373990213493673,0.0304770619923503,-0.0173224940427021,0.00319700513381254,0.00117708621509504,-0.000432470732242293,0.257575479994889,-6.05941118504158e-05,-8.65624726142974e-05,-1.60216613647839e-05,7.80540998080838e-06,-0.000117098974730376,-0.166381950313049,-0.00030346774573645,-0.0389271886999968,0.00256864136742784,0.000245104037493704,-4.37842541118527e-16,1.66144677954725e-15,-9.06059970925846e-06,0.000585106116310002,-0.000830985755746137,-0.019280033948074,-8.02594597567836e-07,-1.32998738710889e-05,5.85201192512197e-07,1.29778542928932e-05,1.37415401369985e-07,2.68751078477371e-06,-6.49932721075939e-08,-1.30622636828635e-08,4.8060040418736e-06,0.0226324277628375,0.190403037642041,-0.0639031169426558,0.0612830393017927,-0.0548242869054427,-0.112965651418819,0.187735462187525,0.00901095513307115,0.0205610063595772,-0.0978594304550531,-0.0726584224391929,0.0451327175542514,-0.0182555507700011,0.0861577776267789,0.0143160214616696,0.1065505041256,-0.0841256214933264,-0.0129759216808507,-0.0358752108461828,-0.0388641963743166,0.132759858164131,0.126255361592175,-0.0579446052287481,-0.00388978208564064,0.0674978014717355,-0.205640616371486,-0.107261207238028,-0.0292807921719151,0.105493473972709,0.358552195725522,0.128834673919853,-0.0590918361857494,0.0387124405449571,-0.0883489323938682,-0.133401460521242,-0.0108186683447237,0.00790986575845057,0.0621708787103003,0.105287761511482,0.240804166792961,0.038589926218232
"t77",-0.160845546264243,-0.0772217669283089,0.207699860297493,-0.0391487732421044,-0.00342905642268065,0.00218228308154605,-0.0122572307764038,0.0425135988952728,-0.000427689733821278,0.00684971542596528,-0.0744687177502302,0.0183236548987976,-0.124068316670662,0.00968779011451873,-0.00602433536891941,0.115020023768119,-0.0589915757421183,0.000849042629337337,4.38945929853033e-05,-0.254675204775118,6.31736675346272e-05,-9.65219916785947e-06,-1.3841677980098e-06,2.22199436247041e-16,-3.84167672472326e-17,-0.00010664284874597,0.0296374962406614,0.00549226204362305,5.73966392406084e-05,9.8315090206115e-05,-6.30660369209623e-05,0.000236438301882031,-4.43189018255912e-06,0.000650115183892398,-0.000741271530886366,0.10447435439681,0.000669656509860631,-2.1677966811906e-06,6.80320012520226e-16,-7.22804568021421e-16,2.70584098899786e-16,4.60795142796079e-17,-6.98397021593463e-16,-8.23635218014096e-06,0.000148208931638678,-6.71315961942189e-06,0.00013618600779984,0.00367542231689452,-0.00196697056205203,0.000373962024458892,-0.000415022332429491,3.56879045166943e-05,-0.000561679041452094,0.000129090635964506,1.28695999610283e-05,0.000166245545132918,-0.000119631116538914,0.00693947790079357,-0.000252290618232791,-0.0266846379589264,0.0167376644186115,-0.00323540691743603,-0.0013252183926758,0.000530489642458642,-0.508832956204747,0.00013356554011908,0.000365078778769522,7.0097813499024e-05,-0.00018175423949038,-0.000552817860249787,-0.73103895382346,-0.000741605798683751,-0.0663173662153654,0.00310003530612948,0.000263440611621459,-3.28362754170088e-15,4.33279931659762e-15,5.00020471513196e-06,-0.000388284975582102,0.000648377719342542,0.0169757501826534,7.36211686099446e-07,1.40755112363997e-05,-6.35535275936866e-07,-1.41249315525876e-05,-1.5053392850018e-07,-2.94904091027105e-06,9.38841030879742e-08,2.05043041767008e-08,-7.72148835946097e-06,1.04472457698044e-15,-2.49995791694189e-15,-1.91970897045738e-15,-6.70254879170968e-17,3.02781218039689e-15,5.82572626635487e-15,5.6023274287672e-15,5.01389262843682e-16,3.10487259895684e-16,-1.59485902910196e-15,2.71480384191927e-16,-2.41135361202668e-16,-7.41738216217413e-16,3.93309309252554e-16,-8.30706271494927e-16,4.86432997304961e-16,-6.31632596755412e-16,-1.94878944551282e-15,-7.64270430614877e-16,-8.47111440297642e-16,-5.66574577180313e-16,-3.87275186241098e-16,-7.86216418433083e-16,5.22765263395583e-16,3.13699737084324e-16,2.09504017663001e-16,-9.52910990590729e-16,3.56674574852623e-16,-1.13309356041395e-15,1.38904584142605e-15,6.86090387644353e-16,-6.31831901540745e-17,2.45915512908478e-16,3.93153120869437e-16,-1.4505741898882e-15,-1.11549637158999e-15,1.53937400859436e-16,6.05236693472514e-16,-1.30395365139911e-15,2.74378533692398e-15,-1.40804036598984e-16
