"accepted_species","trait_ARD"
"t1","1"
"t2","0"
"t6","0"
"t7","0"
"t9","0"
"t16",NA
"t17","0"
"t109","0"
"t128",NA
"t173","1"
"t187","1"
"t188","1"
"t157","1"
"t150","1"
"t84","1"
"t43","0"
"t45","1"
"t46","0"
"t118","1"
"t119","0"
"t98","1"
"t99","1"
"t100","1"
"t101",NA
"t44","0"
"t13","1"
"t22","1"
"t23","1"
"t50","1"
"t51","0"
"t38","1"
"t54",NA
"t55","0"
"t121","1"
"t122","0"
"t110","0"
"t89","0"
"t80","0"
"t31","0"
"t32","0"
"t33","1"
"t56","0"
"t85","1"
"t95","1"
"t102","0"
"t103","0"
"t105","1"
"t131","1"
"t132","1"
"t37","0"
"t75","1"
"t76","1"
"t60","0"
"t49","1"
"t106","0"
"t107","1"
"t141","1"
"t276","1"
"t277","1"
"t265","1"
"t308","1"
"t309","1"
"t256",NA
"t257","0"
"t305","0"
"t306","0"
"t163","0"
"t201","1"
"t215","1"
"t263","1"
"t264","0"
"t189","1"
"t115",NA
"t108","0"
"t71","0"
"t72","0"
"t65","0"
"t143","1"
"t144","1"
"t116","1"
"t112","0"
"t20","1"
"t59","0"
"t266","0"
"t267","0"
"t310","1"
"t311","1"
"t270","1"
"t246","1"
"t247","1"
"t248","1"
"t249","1"
"t229","1"
"t242",NA
"t243","0"
"t92","0"
"t86","0"
"t69","1"
"t70",NA
"t127","0"
"t219","1"
"t220","1"
"t196","1"
"t317","0"
"t318","0"
"t170","0"
"t191","0"
"t192","0"
"t77",NA
"t90","0"
"t91","0"
"t25","1"
"t68","1"
"t167","1"
"t168","1"
"t154","1"
"t140",NA
"t135","1"
"t136","1"
"t241","1"
"t254","1"
"t255","1"
"t250",NA
"t271","1"
"t272","1"
"t268","0"
"t221","1"
"t205","1"
"t319","1"
"t320","1"
"t269","1"
"t297","1"
"t298","1"
"t184","1"
"t149","1"
"t125","1"
"t287","0"
"t288","0"
"t251","0"
"t239","0"
"t244","0"
"t245","0"
"t231","0"
"t280","0"
"t281",NA
"t222","1"
"t223","1"
"t200","0"
"t299",NA
"t300","0"
"t279","0"
"t114","1"
"t232","1"
"t233","1"
"t236",NA
"t289","1"
"t290","1"
"t204","0"
"t73","1"
"t74","1"
"t93","1"
"t94","1"
"t62","1"
"t174",NA
"t321",NA
"t322","0"
"t282","0"
"t283","0"
"t293","0"
"t294","0"
"t186","0"
"t224","1"
"t230","1"
"t261","1"
"t262","1"
"t198","0"
"t57","1"
"t52","1"
"t53",NA
"t34","1"
"t123","0"
"t124","0"
"t42",NA
"t96","1"
"t133","1"
"t134","1"
"t137","1"
"t138","1"
"t104",NA
"t78","1"
"t79","1"
"t197","1"
"t237","1"
"t238","1"
"t169","1"
"t152","1"
"t153","1"
"t190","0"
"t193","1"
"t202","1"
"t217",NA
"t218","1"
"t207","1"
"t278","1"
"t301","1"
"t302","1"
"t213","1"
"t151",NA
"t29","1"
"t26","0"
"t58","0"
"t63","0"
"t64","0"
"t111",NA
"t126","1"
"t129","1"
"t130","1"
"t36","0"
"t117",NA
"t181","1"
"t182",NA
"t291","1"
"t292","1"
"t258","1"
"t259","1"
"t260","1"
"t312","1"
"t313","1"
"t275",NA
"t142","0"
"t161","0"
"t175","0"
"t178","1"
"t179","1"
"t160","0"
"t273","1"
"t274","0"
"t314","1"
"t315","1"
"t164","1"
"t165","1"
"t234","1"
"t235",NA
"t208","1"
"t227","1"
"t228","1"
"t146","0"
"t216","0"
"t252","0"
"t253","0"
"t199","1"
"t211","1"
"t212",NA
"t166","0"
"t82","0"
"t83","0"
"t35",NA
"t28","0"
"t24","1"
"t30","0"
"t41","0"
"t66","1"
"t67","0"
"t87","0"
"t88","0"
"t214","1"
"t225","1"
"t226","1"
"t155","0"
"t159","1"
"t162","1"
"t183","1"
"t240","1"
"t303","1"
"t304","1"
"t206","1"
"t176","1"
"t177","1"
"t158","1"
"t113","1"
"t40","1"
"t39","1"
"t27","0"
"t47","1"
"t48","1"
"t21","0"
"t81","1"
"t139","1"
"t147","1"
"t148","1"
"t97","1"
"t120","0"
"t171",NA
"t307","1"
"t316","1"
"t323","1"
"t324","1"
"t185","1"
"t295","0"
"t296","0"
"t284",NA
"t285","1"
"t286","1"
"t156","1"
"t172",NA
"t194","1"
"t195","1"
"t145","1"
"t180","0"
"t209","1"
"t210","0"
"t203","0"
"t61","0"
"t18","0"
"t19","0"
"t14","1"
"t15",NA
"t11","0"
"t12","0"
"t10","0"
"t8","1"
"t5","0"
"t4","1"
"t3","1"
