"accepted_species","trait_ARD"
"t9","1"
"t10","0"
"t5","1"
"t29","1"
"t11","0"
"t99","0"
"t100","0"
"t98","0"
"t27","0"
"t94","1"
"t95","1"
"t8","1"
"t19","1"
"t20","1"
"t74","1"
"t75","1"
"t7","1"
"t47","1"
"t48",NA
"t54",NA
"t55",NA
"t42","0"
"t43",NA
"t39",NA
"t70",NA
"t71","0"
"t58","0"
"t23",NA
"t15",NA
"t69","0"
"t92","1"
"t93","1"
"t81","0"
"t96","0"
"t97","0"
"t90",NA
"t91","0"
"t78","0"
"t61",NA
"t62","0"
"t2","0"
"t51","0"
"t56","1"
"t57","1"
"t86","0"
"t87","0"
"t63","0"
"t52","0"
"t53","0"
"t40","1"
"t4","0"
"t12","0"
"t1","0"
"t66","0"
"t67","0"
"t24","0"
"t64","0"
"t65","0"
"t41","0"
"t16","1"
"t76","0"
"t77","0"
"t21","0"
"t37","1"
"t38","1"
"t59","0"
"t60","0"
"t13","0"
"t72","0"
"t73","1"
"t82","0"
"t83","0"
"t49","1"
"t50","1"
"t30","1"
"t31","1"
"t25","0"
"t26","1"
"t3","1"
"t84","1"
"t85","1"
"t22","1"
"t18","0"
"t17","0"
"t32","0"
"t45","1"
"t46","1"
"t33","1"
"t34","1"
"t14","0"
"t88","0"
"t89","0"
"t35","1"
"t36","1"
"t44","1"
"t79","1"
"t80","1"
"t28","0"
"t6","0"
"t68","0"
