"accepted_species","trait_OU_scaled"
"t5",0.418993349962186
"t6",-1.37954636119105
"t16",0.227261295428042
"t17",0.465970646356313
"t28",-1.07407822192799
"t44",-1.20921011178927
"t62",-1.2358943024557
"t66",NA
"t275",-1.6298210998871
"t276",NA
"t139",1.33352252449132
"t250",-0.00581596147430789
"t265",-0.571263160322741
"t266",-0.40246702890879
"t204",0.420653652756191
"t159",-1.21674174662942
"t182",0.106620329368823
"t183",0.883514116479812
"t160",1.51765452006052
"t177",-1.01035009976026
"t211",-0.840600743586663
"t214",0.182607003176194
"t215",0.665173501935477
"t125",-0.275241930247909
"t153",-0.793136079458479
"t154",NA
"t157",0.264845667717499
"t195",NA
"t196",-0.329278167375459
"t171",-1.33172422682266
"t206",-0.16960636770984
"t207",-0.0873798131991007
"t202",-1.56649214775196
"t203",-0.986090588847858
"t97",-0.3644334410521
"t172",-2.35124689317938
"t178",-1.90035633390218
"t179",-1.88575331334751
"t168",NA
"t226",-1.04606902687335
"t248",-0.981580527331841
"t249",-0.903193133420242
"t190",0.234601557257327
"t191",0.809011158912712
"t107",-0.191906844110898
"t118",0.400692674705327
"t131",0.77195940188881
"t132",0.93446709387357
"t269",-0.162017678525179
"t270",0.0281615098878958
"t150",-1.84489933890396
"t208",0.810373222051588
"t237",-0.214462378518462
"t238",0.388380980953428
"t141",0.276328479505885
"t205",0.23967258596309
"t251",-0.750235819736517
"t252",NA
"t143",-0.49690429445228
"t111",1.81977911353748
"t112",-0.674302075544736
"t85",0.0154748601143804
"t83",0.335732713912025
"t59",-0.556818472459968
"t43",0.411826074509629
"t24",0.730271079360205
"t54",0.110768978202127
"t55",NA
"t53",-0.481089901644012
"t89",-1.25155697153592
"t117",0.224847627797951
"t122",-0.549449935088722
"t137",-0.652477351955252
"t138",-1.25480600150012
"t82",-2.4394240226607
"t78",-0.857502697073721
"t73",0.394817117442479
"t91",-1.53480488824055
"t92",-1.14514790324049
"t76",-1.22922734624972
"t57",NA
"t38",0.902591531801571
"t58",-0.483484262468749
"t60",0.443421626469211
"t61",0.876140795643953
"t56",1.12029369447785
"t50",-0.7928336863434
"t27",0.00704374094921929
"t34",2.33267096560556
"t41",NA
"t42",-1.50303105790765
"t64",NA
"t68",-0.847221337965575
"t69",0.587137159651532
"t63",-0.692452976152382
"t65",-1.20241354301767
"t87",0.38869204039442
"t88",1.7540812455487
"t109",0.813986753783678
"t110",-0.169178919434232
"t273",-0.235803817555301
"t274",0.0743449685551964
"t197",-1.10488231044944
"t198",NA
"t133",-0.360268209516885
"t166",0.881699377619367
"t285",-0.224786456604145
"t286",-0.202636773427395
"t240",0.473637651044731
"t271",0.395629422677529
"t272",-0.71344578698523
"t188",0.337990597798929
"t213",0.479850584382028
"t229",0.0949518982789609
"t263",-1.07804553452538
"t264",-1.482553010685
"t236",1.03495523511288
"t283",1.16430188596693
"t284",1.55873937229216
"t267",0.492367934160687
"t268",0.9640406276732
"t192",-0.406585487938681
"t224",-0.261590478132218
"t255",-0.0313928462484331
"t256",1.01072223366326
"t146",0.626513648239941
"t93",0.262625381151982
"t94",-0.553599039507928
"t77",0.631733181052042
"t36",-1.034734261221
"t37",-1.10563799271959
"t39",-0.494713604478247
"t40",-0.46503270640523
"t35",0.172661525690201
"t49",0.192628711517443
"t149",-1.28454641826615
"t242",-0.694663253140968
"t243",-0.699073330160938
"t230",2.17556880364005
"t231",2.46519517280365
"t158",2.27216687535198
"t147",1.16586165856948
"t185",0.141187299585031
"t186",-1.37363285870661
"t184",-0.123160510506767
"t105",0.146869445591553
"t108",-1.47152711017214
"t142",0.798706177310388
"t148",-0.354544856475782
"t239",0.704762073583056
"t259",0.208009532119361
"t260",0.414708811198994
"t210",-0.155931060857637
"t86",-1.49025276547215
"t103",0.909863015087131
"t104",0.684403618900924
"t90",-0.450234821291466
"t277",1.17712136033216
"t278",1.12909514023497
"t234",0.0249874877784749
"t235",-0.670121437489962
"t161",1.63520353886468
"t126",-0.2124887215576
"t120",-0.0564314440867838
"t95",-0.568500543540884
"t101",-0.22124959403432
"t162",-0.592742584640232
"t163",0.982692162626877
"t98",0.421873609318114
"t99",-1.3860475114019
"t102",0.891287389192811
"t253",1.46870292533735
"t254",0.90484802204628
"t134",-0.230433589492893
"t135",2.15193873803136
"t151",-0.405880108310608
"t152",-1.66842037561754
"t72",0.812027316699237
"t84",NA
"t129",-0.283650796796037
"t217",2.06719705799889
"t261",NA
"t262",-0.182013472227869
"t216",0.185953402732683
"t199",0.0356613236162404
"t219",0.823081255957166
"t220",1.27021258084271
"t212",1.03188876567051
"t241",1.73430460015364
"t257",-1.28071416834431
"t258",-1.2327485003521
"t181",0.591207464124292
"t128",0.872057751698876
"t173",-1.38573227079885
"t174",-0.472736924907582
"t222",-0.109666344145547
"t223",0.566224744245933
"t170",0.417064875328263
"t127",-0.734890742069287
"t169",0.382902086175014
"t281",0.534323779852588
"t282",0.86981326275834
"t209",1.64970145701201
"t232",2.05082688731353
"t233",1.24113121963259
"t225",0.974577719177932
"t218",1.65310028072126
"t187",-0.0225339479319419
"t167",-0.465103338583321
"t96",-0.954271954409695
"t246",NA
"t247",-1.37474112075758
"t123",2.65837848148122
"t124",NA
"t100",-0.287917840953088
"t115",NA
"t116",NA
"t33",0.449306247128037
"t29",0.0244991472807498
"t30",0.388632527027614
"t21",1.58423700868128
"t7",0.711690036936268
"t9",0.318830191836771
"t10",0.0267272140059798
"t18",-0.569216663255932
"t45",-0.102103226459036
"t46",-1.03317287284123
"t47",0.66424419243676
"t31",-0.00165492642919879
"t23",0.976887982538752
"t32",-0.415559938217623
"t51",0.765549739408086
"t52",0.242967832800751
"t70",-0.686344403937516
"t71",NA
"t79",-1.14453582595525
"t80",-1.14600199347014
"t67",-0.252251468542219
"t81",0.0353124921198643
"t193",-0.0789826472973837
"t194",NA
"t130",1.0039204284026
"t144",-0.216987838932514
"t145",0.337206195270212
"t140",0.119814752844697
"t279",-0.0566969369555802
"t280",0.234701436645854
"t175",NA
"t176",1.07956571007879
"t136",NA
"t200",0.624806438162094
"t201",1.10120810511944
"t164",-0.171715714383543
"t165",NA
"t155",-1.38258313291249
"t156",0.388906492675624
"t121",-0.774226026283878
"t106",0.815829350555926
"t113",NA
"t114",NA
"t74",0.597501054779153
"t75",0.975054396250496
"t227",0.1873969652979
"t228",-0.0674264851165435
"t180",NA
"t244",-0.111322287104124
"t245",-0.388937777870455
"t221",NA
"t189",-0.194139488056727
"t119",-2.99541224732184
"t48",-1.22341590169408
"t14",2.05399811205679
"t13",0.0620442483388687
"t3",0.20286441741085
"t4",NA
"t12",0.71881559912045
"t15",0.680618725656688
"t25",1.40408855620468
"t26",NA
"t22",NA
"t19",-1.57690203331899
"t20",-0.713714476945046
"t11",-0.696918497122822
"t8",1.202397186176
"t2",-3.14425333640099
"t1",-3.01438585929663
