"accepted_species","sorted"
"t1",-0.0645448434530258
"t2",-0.0638953021519726
"t3",-0.0644078280053076
"t10",-0.0607305792020211
"t11",-0.0696436173756398
"t7",-0.0645300182805775
"t8",-0.0668098268524625
"t21",-0.0522206409258067
"t36",-0.0687244260636968
"t41",-0.0588781441370927
"t42",-0.0467567107169787
"t35",-0.0545671486019511
"t24",-0.0563061525546245
"t25",-0.0421719966853374
"t22",-0.0558835419250441
"t23",-0.0603360165662884
"t30",-0.0657876845118787
"t31",-0.0754610526703411
"t37",-0.0383234250944702
"t38",-0.0458360605315511
"t66",-0.216670654357423
"t75",0.00066877515644659
"t79",-0.125753954423111
"t86",-0.134440500905275
"t87",-0.0183782538988264
"t116",-0.452948386820129
"t123",-0.479284221125266
"t135",0.831554891174144
"t136",-0.986414457556761
"t80",-0.319330099796325
"t81",-0.248738265903747
"t78",-0.374602264286837
"t68",-0.137948438429416
"t95",-0.208119213171948
"t117",-0.318471069949072
"t144",0.0722065544442478
"t235",-1.27080684798688
"t236",1.23730482301456
"t210",-1.57259808940847
"t201",1.17051008466574
"t179",-0.740463479743896
"t180",-0.843176996340177
"t167",-0.0970177940072301
"t168",0.126513533693446
"t169",-0.0441306894109761
"t137",0.401462238962244
"t46",-0.0580705984735543
"t47",-0.0476587106691619
"t26",-0.0680045303218918
"t27",-0.0636760092959327
"t48",-0.0277364942282075
"t49",-0.0521846927578411
"t44",-0.0632931295285931
"t59",-0.0353125504533563
"t60",-0.0483883870452283
"t50",-0.089626095943117
"t51",-0.0526124812106738
"t89",-0.184298058723751
"t197",-0.967252941577916
"t203",-0.706404456581012
"t204",0.680056307114579
"t149",-0.16930182860922
"t147",0.287905225840477
"t164",-0.122768968219929
"t245",0.807313442798858
"t246",-0.343691529273483
"t221",-0.0170462112500916
"t121",-0.431458344392634
"t134",1.32799901195114
"t158",-0.162658210575107
"t241",-1.75957586002517
"t242",-1.05100901377907
"t166",-0.113132915906549
"t94",-0.227464488994584
"t142",-0.719331706883202
"t143",-0.638964886591929
"t112",-0.159295277719285
"t224",0.703334592367356
"t330",-1.25703080689377
"t331",-1.58686856904544
"t202",1.47801068069808
"t208",0.968718197594045
"t256",-3.22254544310014
"t257",-1.50041819094384
"t160",-1.11776242211036
"t155",-1.50279530235738
"t150",-0.302387134241193
"t132",0.673701904550436
"t212",1.17685820946836
"t247",-0.645544957801285
"t248",1.65093904211884
"t266",3.83574271114659
"t267",3.55601109672585
"t124",-0.175188079838844
"t125",-0.419953153945891
"t209",-0.147551781557534
"t295",-0.0217828250597612
"t296",-0.209417863970235
"t297",-1.89613972240918
"t254",-0.245021792756745
"t255",-1.63040022709844
"t286",-1.35282851782535
"t287",-1.45944310608828
"t217",-0.677717191415877
"t126",-0.519013385815975
"t129",-0.0384639052873671
"t191",0.52541183002735
"t240",2.18579791238288
"t292",2.58402606321733
"t315",2.26159229817291
"t316",2.55855318109409
"t260",2.43079165181699
"t278",2.39986108933704
"t279",2.92526077177958
"t196",1.20576579974797
"t161",-0.24629839965296
"t162",0.0840512314080375
"t305",-0.817860596633849
"t306",-0.209684490572995
"t226",-1.12266660133914
"t175",-0.687614608375846
"t176",-0.304264034015953
"t249",-0.62876743978315
"t250",-1.6649789094142
"t261",-2.20663079496869
"t262",0.336633155646219
"t321",0.845321107434924
"t328",1.75790487335914
"t329",1.66804109555525
"t294",-0.587874290197153
"t313",0.617221268463374
"t314",0.305591120212936
"t102",-0.244168917048885
"t103",-0.270122889140034
"t88",-0.0615145158729086
"t98",-0.177518204005185
"t99",-0.220462878089744
"t104",1.56443766652925
"t105",-0.100743656768566
"t138",-0.407756992226892
"t139",-0.558749326708081
"t130",0.108874226953114
"t205",-2.20475639475549
"t206",0.312310443215916
"t192",-0.10193877103632
"t193",-0.756982791970225
"t274",-2.37142927937186
"t275",-1.64170510481793
"t108",-0.132665301987747
"t109",-0.233656404671535
"t100",-0.0414820261474175
"t101",-0.27162742026642
"t71",-0.0956828955580334
"t56",-0.0876492183890275
"t39",-0.0819362844577277
"t40",-0.0669467531245305
"t20",-0.0617954219671876
"t4",-0.067966712160398
"t16",-0.0647366522804818
"t17",-0.0674944407335098
"t13",-0.0606531894960775
"t14",-0.0653436496803213
"t9",-0.063498888616332
"t12",-0.0644125821575129
"t73",0.246751819817474
"t90",0.184246205078034
"t91",-0.062413515441933
"t159",-0.268559536696711
"t173",0.561174817923269
"t183",-0.0459349973260148
"t237",1.71786633689377
"t238",-0.729600290228623
"t215",-1.13592633689922
"t216",0.114366903316527
"t194",-2.31123154297713
"t195",-0.27623991235873
"t177",-0.420387073736279
"t133",0.369406054214214
"t127",0.229556739524222
"t145",-0.179407123120523
"t146",0.299461002369542
"t110",-0.625412300737766
"t111",-0.109180349007576
"t93",0.122867155691851
"t96",-0.298624658410913
"t97",-0.492152125167804
"t67",-0.209196647839694
"t65",-0.0326574724414874
"t45",-0.0653045012084656
"t52",-0.108407208122657
"t55",-0.0896116427644763
"t61",-0.106761862210899
"t62",-0.11624884070382
"t225",-0.0952623206728381
"t290",-0.120240554668189
"t291",NA
"t273",0.81815888487497
"t303",NA
"t304",0.843249325289444
"t185",NA
"t326",0.337892267650761
"t327",-0.103678602581203
"t272",2.7403106479498
"t186",-0.460846388296935
"t307",2.29639949877388
"t308",NA
"t219",2.2475487370658
"t220",1.28841643424486
"t233",3.7980572411987
"t234",NA
"t243",0.989150203692985
"t285",2.029505498092
"t332",1.01397832243495
"t333",NA
"t174",-0.550475094258667
"t190",0.899505466598706
"t270",-0.221914193901918
"t271",-1.47055443178228
"t200",NA
"t187",NA
"t276",0.147087795405908
"t280",1.16652025458152
"t319",2.08918214757966
"t320",1.58313913415092
"t309",NA
"t310",-0.181627361876016
"t335",0.713819991347503
"t336",NA
"t334",NA
"t229",-1.31074089579923
"t230",-1.74732371672127
"t198",NA
"t199",0.664901595614403
"t171",-0.431942348665823
"t151",-0.742254817242096
"t178",NA
"t218",NA
"t227",NA
"t228",NA
