,models,stat,p value,hochberg_adjusted_p_value
0,phylopars_linear_umap,-7.372290816566764,4.4073711987601996e-12,1.9833170394420897e-10
1,linear_umap_xgb_PEM,7.199907249332371,1.2092986465973454e-11,5.32091404502832e-10
2,phylopars_linear_autoencoded,-6.766319484823026,1.44278952072631e-10,6.203994939123132e-09
3,linear_autoencoded_xgb_PEM,6.749251771936166,1.5877927148504754e-10,6.6687294023719965e-09
4,linear_autoencoded_xgb_eigenvecs,6.010582990233633,8.685180591541505e-09,3.560924042532017e-07
5,linear_umap_xgb_umap,5.586752878909335,7.537451927667928e-08,3.014980771067171e-06
6,linear_umap_xgb_eigenvecs,5.563736862394997,8.450368482918279e-08,3.2956437083381288e-06
7,phylnn_fill_means_linear_autoencoded,-5.307284485489277,2.9554571757037213e-07,1.1230737267674141e-05
8,linear_autoencoded_xgb_autoencoded,5.232141567523264,4.232456029173605e-07,1.566008730794234e-05
9,linear_PEM_linear_autoencoded,-4.626622491453569,6.6888654977311395e-06,0.00024079915791832103
10,linear_PEM_linear_umap,-4.397991743255355,1.778270416448909e-05,0.0006223946457571182
11,linear_autoencoded_xgb_umap,3.989424148643425,9.304132643663454e-05,0.0031634050988455743
12,phylnn_fill_means_linear_umap,-3.953755186017578,0.00010688383305969713,0.003527166490970005
13,linear_umap_xgb_autoencoded,3.6798705018713656,0.0003003978929520385,0.009612732574465231
14,phylopars_linear_PEM,-2.421393472280374,0.016358089989519042,0.5071007896750903
15,xgb_PEM_xgb_umap,-2.366551656851467,0.018914781728893604,0.5674434518668081
16,phylopars_xgb_autoencoded,-2.2421968286926655,0.026052101084632576,0.7555109314543447
17,phylopars_xgb_umap,-2.172676719372317,0.030986303522198548,0.8676164986215593
19,phylopars_linear_eigenvecs,-2.10463772147977,0.03657809675592941,0.9510305156541645
18,phylopars_phylnn_fill_means,-2.116290732344844,0.03556298792054722,0.9602006738547749
44,phylopars_xgb_PEM,-0.015761412489996744,0.9874405236836719,0.9874405236836719
20,linear_eigenvecs_xgb_PEM,2.0130050551319325,0.045461552365889835,1.136538809147246
21,xgb_PEM_xgb_autoencoded,-1.9878904813633813,0.04819477142341525,1.156674514161966
22,linear_PEM_xgb_PEM,1.952369323586562,0.05229707548663791,1.2028327361926718
24,phylnn_fill_means_xgb_PEM,1.9090784139803352,0.0576907090892287,1.2115048908738026
23,linear_eigenvecs_xgb_eigenvecs,1.9091401652178128,0.05768269557189988,1.2690193025817973
25,xgb_eigenvecs_xgb_autoencoded,-1.7573137404260022,0.0804020847174425,1.60804169434885
43,linear_eigenvecs_linear_umap,0.01619114493734522,0.987098121198924,1.974196242397848
31,phylnn_fill_means_xgb_eigenvecs,1.4244005605776373,0.15589681190683824,2.1825553666957354
27,xgb_eigenvecs_xgb_umap,-1.5552550809547783,0.1214742450156345,2.186536410281421
26,linear_eigenvecs_linear_PEM,1.5669037446503549,0.11872594622475449,2.2557929782703354
30,phylnn_fill_means_linear_eigenvecs,-1.4391928093025173,0.15166697403285537,2.2750046104928305
32,linear_PEM_xgb_eigenvecs,1.3523776632055942,0.17778931165695483,2.311261051540413
29,linear_eigenvecs_xgb_autoencoded,1.4555069985313724,0.14710467086201934,2.3536747337923094
28,linear_eigenvecs_xgb_umap,1.4576664571521591,0.1465087811849848,2.490649280144742
42,linear_PEM_xgb_autoencoded,-0.07967421162297231,0.9365764346454369,2.8097293039363107
33,linear_umap_linear_autoencoded,-1.1771856190052812,0.2405274662596767,2.8863295951161203
41,phylnn_fill_means_linear_PEM,-0.08949172896363736,0.9287811299687427,3.715124519874971
40,phylnn_fill_means_xgb_autoencoded,-0.2061804560217797,0.8368607392459855,4.184303696229927
39,xgb_umap_xgb_autoencoded,0.20693929590579957,0.8362688587495649,5.01761315249739
38,linear_PEM_xgb_umap,-0.34641338497966473,0.7293980670300344,5.105786469210241
37,phylnn_fill_means_xgb_umap,-0.3547082252063567,0.7231838026348383,5.785470421078706
36,xgb_eigenvecs_xgb_PEM,0.44044319538934723,0.6600941929478344,5.94084773653051
35,phylopars_xgb_eigenvecs,-0.4409148979415608,0.659753234163134,6.59753234163134
34,linear_eigenvecs_linear_autoencoded,-0.46979552814220016,0.639015498170028,7.029170479870308
