"accepted_species","trait_ARD"
"t39","0"
"t40","1"
"t36",NA
"t69","0"
"t70","0"
"t31","1"
"t89","0"
"t90","0"
"t44","1"
"t45","1"
"t22","0"
"t17","0"
"t85",NA
"t86","1"
"t47","1"
"t23","0"
"t15",NA
"t37","0"
"t38","0"
"t10","0"
"t76","0"
"t77","0"
"t91",NA
"t92","1"
"t14","1"
"t43","0"
"t12","0"
"t57","0"
"t58","0"
"t5","0"
"t21","1"
"t87","0"
"t88","0"
"t73","0"
"t74","0"
"t50","0"
"t51",NA
"t52","0"
"t3","1"
"t16","1"
"t78","1"
"t79","1"
"t42","1"
"t55","1"
"t56",NA
"t6","1"
"t83","1"
"t84","1"
"t13","1"
"t11","1"
"t24","1"
"t34","1"
"t35","1"
"t60","1"
"t61","1"
"t27","1"
"t28","1"
"t71","0"
"t72","0"
"t26","0"
"t67","0"
"t68",NA
"t18","0"
"t9","0"
"t1","1"
"t25","0"
"t8","1"
"t19","1"
"t32","1"
"t46","1"
"t81","1"
"t82","1"
"t48","1"
"t63","0"
"t64","0"
"t33","0"
"t99","1"
"t100","1"
"t80",NA
"t49","1"
"t75","0"
"t93","0"
"t97","0"
"t98","0"
"t53","0"
"t54","0"
"t29","0"
"t62","0"
"t65",NA
"t66","0"
"t30","0"
"t7","1"
"t41","0"
"t59",NA
"t94","1"
"t95","1"
"t96","1"
"t4","0"
"t2","0"
"t20","0"
