"accepted_species","Medicinal"
"Schenkia_elegans",0
"Dolichopentas_longiflora",1
"Psychotria_integristipulata",0
"Utania_volubilis",0
"Melodinus_vitiensis",0
"Stephanotis_volubilis",1
"Vidalasia_fusca",0
"Tarenna_junodii",1
"Psydrax_acutiflorus",0
"Leucolophus_macranthus",0
"Voacanga_globosa",1
"Ceropegia_swarupa",0
"Gentianella_sandiana",0
"Vincetoxicum_anomalum",0
"Lisianthius_perkinsiae",0
"Ixora_borboniae",0
"Ferdinandusa_dissimiliflora",0
"Thliphthisa_pseudochlorantha",0
"Diplospora_sorsogonensis",0
"Lagenanthus_princeps",0
"Eumachia_coffeosperma",0
"Tarenna_ignambiensis",0
"Nostolachma_densiflora",1
"Orbea_luntii",0
"Eumachia_hassleriana",0
"Gentianopsis_contorta",0
"Orianthera_judithiana",0
"Stenotis_×_gracilenta",0
"Psychotria_balfouriana",0
"Coussarea_meridionalis",0
"Cryptolepis_eburnea",1
"Ceropegia_nepalensis",0
"Simira_hexandra",0
"Neuburgia_macroloba",0
"Gentianella_campestris",0
"Rytigynia_gossweileri",0
"Orthosia_cardozoi",0
"Carpacoce_burchellii",0
"Rubia_pianmaensis",0
"Tarenna_pembensis",0
"Uncaria_sessilifructus",1
"Asclepias_fascicularis",1
"Urophyllum_oblongum",0
"Urophyllum_sessiliflorum",0
"Amphidasya_amethystina",0
"Pachypodium_densiflorum",1
"Cynanchum_papillatum",0
"Cynanchum_hoedimeerium",0
"Gardenia_nitida",1
"Cynanchum_erikseniae",0
"Kadua_lichtlei",0
"Ceropegia_stenantha",1
"Swertia_abyssinica",0
"Ceropegia_lindenii",0
"Galium_hintoniorum",0
"Psychotria_stenocalyx",0
"Psychotria_wollastonii",0
"Psychotria_ealaensis",0
"Fockea_multiflora",1
"Psychotria_tatamana",0
"Psychotria_rhombocarpa",0
"Bungarimba_kahayanensis",0
"Epigynum_ridleyi",0
"Alyxia_celebica",0
"Huernia_lenewtonii",0
"Hoya_minahassae",0
"Hedyotis_puberulifolia",0
"Hypobathrum_collinum",0
"Mussaenda_leptantha",0
"Coffea_rizetiana",0
"Oxyceros_bispinosus",1
"Faramea_berryi",0
"Mitracarpus_pusillus",0
"Merumea_plicata",0
"Heterostemma_fimbriatum",0
"Dolicholobium_seruiense",0
"Tripterospermum_pinbianense",0
"Pauridiantha_principensis",0
"Trailliaedoxa_gracilis",0
"Tintinnabularia_gratissima",0
"Timonius_kostermansii",0
"Pavetta_laevifolia",0
"Randia_aculeata",1
"Rudgea_cardenasii",0
"Alstonia_penangiana",0
"Prismatomeris_mollis",0
"Faroa_duvigneaudii",0
"Wendlandia_speciosa",0
"Macroscepis_selloana",0
"Vincetoxicum_×_sakaianum",0
"Vincetoxicum_ascyrifolium",1
"Sabicea_floribunda",0
"Tachia_schomburgkiana",0
"Ophiorrhiza_sylvatica",0
"Oldenlandia_tonkinensis",0
"Oldenlandia_sedgwickii",0
"Gentiana_prolata",0
"Chassalia_zimmermannii",0
"Exacum_amplexicaule",0
"Calycophyllum_multiflorum",1
