"accepted_species","traits"
"t1",0
"t2",0
"t3",1
"t4",1
"t5",0
"t6",1
"t7",1
"t8",0
"t9",1
"t10",1
"t11",1
"t12",0
"t13",1
"t14",0
"t15",NA
"t16",0
"t17",NA
"t18",1
"t19",1
"t20",0
"t21",1
"t22",0
"t23",1
"t24",0
"t25",1
"t26",0
"t27",1
"t28",0
"t29",0
"t30",1
"t31",0
"t32",0
"t33",1
"t34",1
"t35",0
"t36",0
"t37",1
"t38",1
"t39",0
"t40",0
"t41",1
"t42",1
"t43",0
"t44",0
"t45",0
"t46",1
"t47",1
"t48",1
"t49",1
"t50",1
"t51",1
"t52",NA
"t53",0
"t54",1
"t55",1
"t56",0
"t57",0
"t58",1
"t59",NA
"t60",0
"t61",0
"t62",0
"t63",0
"t64",NA
"t65",0
"t66",1
"t67",1
"t68",0
"t69",0
"t70",NA
"t71",1
"t72",1
"t73",1
"t74",0
"t75",0
"t76",1
"t77",0
"t78",0
"t79",0
"t80",0
"t81",NA
"t82",0
"t83",NA
"t84",NA
"t85",0
"t86",0
"t87",1
"t88",0
"t89",0
"t90",1
"t91",0
"t92",1
"t93",0
"t94",0
"t95",0
"t96",NA
"t97",NA
"t98",1
"t99",1
"t100",1
"t101",1
"t102",0
"t103",0
"t104",NA
"t105",0
"t106",1
"t107",0
"t108",1
"t109",0
"t110",0
"t111",0
"t112",0
"t113",0
"t114",0
"t115",1
"t116",1
"t117",0
"t118",0
"t119",0
"t120",0
"t121",0
"t122",0
