"accepted_species","trait_ARD"
"t40","0"
"t41","0"
"t99","0"
"t100","0"
"t68","0"
"t7","0"
"t91","0"
"t92","0"
"t49","0"
"t50","0"
"t10","0"
"t47","0"
"t6","0"
"t78","0"
"t79","0"
"t31","1"
"t39","1"
"t60","1"
"t61","0"
"t30","0"
"t64","1"
"t65","1"
"t26","0"
"t37","1"
"t38","1"
"t34","1"
"t14","1"
"t95","0"
"t96","0"
"t18","0"
"t75","1"
"t27","1"
"t21","0"
"t90","0"
"t97","0"
"t98","0"
"t48","1"
"t42","0"
"t43","0"
"t22","0"
"t23","0"
"t4","0"
"t35","1"
"t36","1"
"t24","1"
"t25","1"
"t32","0"
"t33","1"
"t2","0"
"t3","0"
"t28","1"
"t29","1"
"t58","0"
"t59","0"
"t45","0"
"t1","0"
"t88","0"
"t89","0"
"t46","0"
"t16","0"
"t17","0"
"t69","0"
"t70","0"
"t86","0"
"t87","0"
"t55","0"
"t93","0"
"t94","0"
"t76","0"
"t77","0"
"t51","0"
"t15","0"
"t5","0"
"t8","0"
"t9","0"
"t11","0"
"t12","0"
"t54","0"
"t66","0"
"t67","0"
"t53","0"
"t62","0"
"t63","0"
"t52","0"
"t44","0"
"t84","1"
"t85","1"
"t56","0"
"t57","0"
"t73","0"
"t74","0"
"t71","0"
"t80","0"
"t81","0"
"t19","0"
"t20","0"
"t72","0"
"t82","0"
"t83","0"
"t13","0"
