"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154"
"t1",0,2.65716658207285,4.3475269257968,5.26499719611773,6.69569688601929,3.68323737454738,4.72691065250707,7.68032843110301,4.9376031120969,5.26496117009889,5.04611325990228,7.43472569305005,3.98884290144423,3.52165114297047,5.27500331840336,3.95561815602273,6.73419566635285,6.58312656068519,6.74434057994102,7.95444183943477,7.96700401542804,7.51113552085179,8.24523069895723,7.26031454652516,8.65976263251211,6.62096065068588,6.04630847615369,8.65976263251211,8.65976263251211,6.10723115728515,5.16513451695573,8.65976263251211,6.52905595783277,9.38475098332682,7.17377377053722,6.92244724079656,9.38475098332682,7.51023086385116,5.79303419674521,6.76006339300261,8.65976263251211,6.765576620387,7.17169252965144,7.52599894396247,7.90562622175771,8.65976263251211,7.72084365085135,6.71847715310608,7.13458879964801,8.05296004128327,8.05296004128327,9.18911795229841,7.51914414930221,8.05296004128327,8.05296004128327,8.05296004128327,8.24523069895723,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,7.67683717545314,8.38961410540152,7.34233952502977,7.55698722816442,9.38475098332682,7.01564396637713,6.9083006367711,8.6812447741538,9.38475098332682,9.38475098332682,9.38475098332682,8.05296004128327,8.44920442585996,8.42161116003781,8.65976263251211,9.38475098332682,8.05296004128327,9.38475098332682,7.909868620044,8.65976263251211,8.05296004128327,8.05296004128327,9.38475098332682,8.24523069895723,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,9.38475098332682,9.38475098332682,9.38475098332682,9.38475098332682,9.38475098332682,8.65976263251211,8.3225871651259,8.65976263251211,8.65976263251211,8.53248749933973,8.65976263251211,8.05296004128327,8.05296004128327,8.65976263251211,8.65976263251211,8.65976263251211,9.38475098332682,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,9.38475098332682,9.38475098332682,9.38475098332682,9.38475098332682,8.65976263251211,8.65976263251211,8.24523069895723,9.38475098332682,9.38475098332682,8.65976263251211,8.65976263251211,8.65976263251211,9.38475098332682,8.05296004128327,8.05296004128327,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,8.24523069895723,8.24523069895723,8.05296004128327,8.05296004128327,9.38475098332682,9.38475098332682,9.38475098332682,9.38475098332682,9.38475098332682,9.38475098332682,8.24523069895723,8.24523069895723,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,8.65976263251211,9.38475098332682,9.38475098332682,8.65976263251211,8.65976263251211
"t2",2.65716658207285,0,4.46793405318164,5.38540432350258,6.81610401340413,2.66677209695129,4.84731777989191,7.80073555848785,5.05801023948174,5.38536829748373,5.16652038728712,6.41826041545395,2.52950652728896,2.50518586537437,5.39541044578821,4.07602528340758,6.85460279373769,5.5666612830891,6.86474770732586,8.07484896681961,8.08741114281288,7.63154264823663,8.36563782634207,7.38072167391,8.78016975989695,6.74136777807072,6.16671560353853,8.78016975989696,8.78016975989696,6.22763828466999,3.70579814280046,8.78016975989695,6.64946308521761,9.50515811071166,7.29418089792206,7.0428543681814,9.50515811071166,7.630637991236,4.33369782258994,6.88047052038745,8.78016975989695,6.88598374777184,5.71235615549617,7.64640607134731,8.02603334914255,8.78016975989695,7.84125077823619,6.83888428049093,5.67525242549274,6.593623667128,6.593623667128,9.30952507968325,6.05980777514693,7.03649476368717,7.03649476368717,6.593623667128,8.36563782634207,8.78016975989695,8.78016975989695,8.78016975989695,8.78016975989695,7.79724430283798,8.51002123278636,7.46274665241461,7.67739435554926,9.50515811071166,5.55630759222186,5.44896426261583,8.80165190153864,9.50515811071166,9.50515811071166,9.50515811071166,6.593623667128,8.5696115532448,8.54201828742266,8.78016975989695,9.50515811071166,6.593623667128,9.50515811071166,8.03027574742884,8.78016975989695,6.593623667128,6.593623667128,9.50515811071166,8.36563782634207,8.78016975989695,8.78016975989696,8.78016975989695,8.78016975989695,9.50515811071166,9.50515811071166,9.50515811071166,9.50515811071166,9.50515811071166,8.78016975989695,8.44299429251074,8.78016975989695,8.78016975989695,8.65289462672457,8.78016975989695,6.593623667128,6.593623667128,8.78016975989696,8.78016975989695,8.78016975989695,9.50515811071166,8.78016975989695,8.78016975989695,8.78016975989695,8.78016975989695,9.50515811071166,9.50515811071166,9.50515811071166,9.50515811071166,8.78016975989695,8.78016975989695,8.36563782634207,9.50515811071166,9.50515811071166,8.78016975989695,8.78016975989695,8.78016975989696,9.50515811071166,6.593623667128,6.593623667128,8.78016975989695,8.78016975989695,8.78016975989695,8.78016975989695,8.78016975989695,8.78016975989695,8.78016975989695,8.36563782634207,8.36563782634207,6.593623667128,6.593623667128,9.50515811071166,9.50515811071166,9.50515811071166,9.50515811071166,9.50515811071166,9.50515811071166,8.36563782634207,8.36563782634207,8.78016975989695,8.78016975989695,8.78016975989695,8.78016975989695,8.78016975989696,8.78016975989696,9.50515811071166,9.50515811071166,8.78016975989695,8.78016975989695
"t3",4.3475269257968,4.46793405318164,0,6.46896207599769,7.89966176589924,5.49400484565618,2.96874185504482,5.92215963364076,3.17943431463465,6.46892604997884,6.25007813978223,9.24549316415884,5.79961037255303,5.33241861407926,3.51683452094112,5.57411496945757,7.9381605462328,8.39389403179399,7.94830545982097,9.15840671931472,9.17096889530799,8.71510040073174,9.86372751239207,8.46427942640512,6.90159383504986,4.86279185322363,4.28813967869144,6.90159383504986,6.90159383504986,4.3490623598229,6.97590198806452,6.90159383504986,4.77088716037052,10.5887158632068,5.41560497307497,8.5409440542314,10.5887158632068,8.71419574373112,7.60380166785401,5.00189459554036,6.90159383504986,8.38407343382184,8.98246000076024,8.72996382384242,6.14745742429546,6.90159383504986,5.9626748533891,5.02356732023289,8.94535627075681,9.86372751239206,9.86372751239206,10.3930828321784,9.329911620411,9.86372751239206,9.86372751239206,9.86372751239206,9.86372751239207,6.90159383504986,6.90159383504986,6.90159383504986,6.90159383504986,5.91866837799089,9.59357898528147,5.58417072756752,9.17548404159926,10.5887158632068,8.82641143748592,8.71906810787989,9.88520965403375,10.5887158632068,10.5887158632068,10.5887158632068,9.86372751239207,9.65316930573991,6.72670132716461,6.90159383504986,10.5887158632068,9.86372751239207,10.5887158632068,6.15169982258175,6.96485279963891,9.86372751239207,9.86372751239207,10.5887158632068,9.86372751239207,6.90159383504986,6.90159383504986,6.96485279963891,6.96485279963891,10.5887158632068,10.5887158632068,10.5887158632068,10.5887158632068,10.5887158632068,6.96485279963891,6.6276773322527,6.90159383504986,6.90159383504986,6.83757766646653,6.96485279963891,9.86372751239207,9.86372751239207,6.90159383504986,6.90159383504986,6.90159383504986,10.5887158632068,6.90159383504986,6.90159383504986,6.90159383504986,6.90159383504986,10.5887158632068,10.5887158632068,10.5887158632068,10.5887158632068,6.96485279963891,6.96485279963891,9.86372751239206,10.5887158632068,10.5887158632068,6.90159383504986,6.90159383504986,6.90159383504986,10.5887158632068,9.86372751239207,9.86372751239207,6.96485279963891,6.96485279963891,6.90159383504986,6.90159383504986,6.90159383504986,6.90159383504986,6.90159383504986,9.86372751239206,9.86372751239206,9.86372751239207,9.86372751239207,10.5887158632068,10.5887158632068,10.5887158632068,10.5887158632068,10.5887158632068,10.5887158632068,9.86372751239207,9.86372751239207,6.90159383504986,6.90159383504986,6.90159383504986,6.90159383504986,6.90159383504986,6.90159383504986,10.5887158632068,10.5887158632068,6.96485279963891,6.96485279963891
"t4",5.26499719611773,5.38540432350258,6.46896207599769,0,3.75632525202384,6.41147511597711,6.84834580270796,9.8017635813039,7.05903826229779,2.44673566556634,2.22788775536973,10.1629634344798,6.71708064287396,6.2498888844002,7.39643846860425,6.4915852397785,3.9159701618203,9.31136430211492,3.92611507540847,5.13621633490222,5.14877851089549,4.69291001631924,10.781197782713,4.44208904199262,10.781197782713,8.74239580088677,8.16774362635458,10.781197782713,10.781197782713,8.22866630748604,7.89337225838546,10.781197782713,8.65049110803366,6.56652547879427,9.29520892073811,9.45841432455233,6.56652547879427,4.69200535931862,8.52127193817494,8.88149854320349,10.781197782713,9.30154370414277,9.89993027108117,4.70777343942992,10.0270613719586,10.781197782713,9.84227880105223,8.83991230330697,9.86282654107774,10.781197782713,10.781197782713,6.37089244776587,10.2473818907319,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,9.79827232565403,5.57138860086897,9.46377467523066,10.0929543119202,6.56652547879427,9.74388170780686,9.63653837820083,5.86301926962125,6.56652547879427,6.56652547879427,6.56652547879427,10.781197782713,5.63097892132741,10.5430463102387,10.781197782713,6.56652547879427,10.781197782713,6.56652547879427,10.0313037702449,10.781197782713,10.781197782713,10.781197782713,6.56652547879427,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,6.56652547879427,6.56652547879427,6.56652547879427,6.56652547879427,6.56652547879427,10.781197782713,10.4440223153268,10.781197782713,10.781197782713,10.6539226495406,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,6.56652547879427,10.781197782713,10.781197782713,10.781197782713,10.781197782713,6.56652547879427,6.56652547879427,6.56652547879427,6.56652547879427,10.781197782713,10.781197782713,10.781197782713,6.56652547879427,6.56652547879427,10.781197782713,10.781197782713,10.781197782713,6.56652547879427,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,6.56652547879427,6.56652547879427,6.56652547879427,6.56652547879427,6.56652547879427,6.56652547879427,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,10.781197782713,6.56652547879427,6.56652547879427,10.781197782713,10.781197782713
"t5",6.69569688601929,6.81610401340413,7.89966176589924,3.75632525202384,0,7.84217480587866,8.27904549260951,11.2324632712055,8.48973795219934,3.87743535546789,3.65858744527128,11.5936631243813,8.14778033277551,7.68058857430175,8.82713815850581,7.92228492968006,5.34666985172186,10.7420639920165,5.35681476531003,6.56691602480378,6.57947820079704,6.1236097062208,12.2118974726146,5.87278873189417,12.2118974726146,10.1730954907883,9.59844331625613,12.2118974726146,12.2118974726146,9.65936599738759,9.32407194828701,12.2118974726146,10.0811907979352,7.99722516869583,10.7259086106397,10.8891140144539,7.99722516869583,6.12270504922017,9.95197162807649,10.312198233105,12.2118974726146,10.7322433940443,11.3306299609827,6.13847312933147,11.4577610618601,12.2118974726146,11.2729784909538,10.2706119932085,11.2935262309793,12.2118974726146,12.2118974726146,7.80159213766742,11.6780815806335,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,11.2289720155556,7.00208829077053,10.8944743651322,11.5236540018217,7.99722516869583,11.1745813977084,11.0672380681024,7.2937189595228,7.99722516869583,7.99722516869583,7.99722516869583,12.2118974726146,7.06167861122896,11.9737460001403,12.2118974726146,7.99722516869583,12.2118974726146,7.99722516869583,11.4620034601464,12.2118974726146,12.2118974726146,12.2118974726146,7.99722516869583,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,7.99722516869583,7.99722516869583,7.99722516869583,7.99722516869583,7.99722516869583,12.2118974726146,11.8747220052283,12.2118974726146,12.2118974726146,12.0846223394422,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,7.99722516869583,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,7.99722516869583,7.99722516869583,7.99722516869583,7.99722516869583,12.2118974726146,12.2118974726146,12.2118974726146,7.99722516869583,7.99722516869583,12.2118974726146,12.2118974726146,12.2118974726146,7.99722516869583,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,7.99722516869583,7.99722516869583,7.99722516869583,7.99722516869583,7.99722516869583,7.99722516869583,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,12.2118974726146,7.99722516869583,7.99722516869583,12.2118974726146,12.2118974726146
"t6",3.68323737454738,2.66677209695129,5.49400484565618,6.41147511597711,7.84217480587866,0,5.87338857236645,8.82680635096239,6.08408103195628,6.41143908995826,6.19259117976165,5.45613258307677,3.99844841632267,1.54305803299719,6.42148123826274,5.10209607588211,7.88067358621222,4.60453345071191,7.89081849980039,9.10091975929415,9.11348193528741,8.65761344071117,9.39170861881661,8.40679246638454,9.80624055237149,7.76743857054526,7.19278639601307,9.80624055237149,9.80624055237149,7.25370907714453,5.17474003183417,9.80624055237149,7.67553387769214,10.5312289031862,8.3202516903966,8.06892516065594,10.5312289031862,8.65670878371054,5.80263971162365,7.90654131286198,9.80624055237149,7.91205454024638,7.18129804452988,8.67247686382184,9.05210414161709,9.80624055237149,8.86732157071072,7.86495507296546,7.14419431452645,8.06256555616171,8.06256555616171,10.3355958721578,7.52874966418064,6.07436693130999,6.07436693130999,8.06256555616171,9.3917086188166,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,8.82331509531252,9.53609202526089,8.48881744488915,8.7034651480238,10.5312289031862,7.02524948125557,6.91790615164954,9.82772269401317,10.5312289031862,10.5312289031862,10.5312289031862,8.06256555616171,9.59568234571933,9.56808907989719,9.80624055237149,10.5312289031862,8.06256555616171,10.5312289031862,9.05634653990338,9.80624055237149,8.06256555616171,8.06256555616171,10.5312289031862,9.3917086188166,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,10.5312289031862,10.5312289031862,10.5312289031862,10.5312289031862,10.5312289031862,9.80624055237149,9.46906508498527,9.80624055237149,9.80624055237149,9.67896541919911,9.80624055237149,8.06256555616171,8.06256555616171,9.80624055237149,9.80624055237149,9.80624055237149,10.5312289031862,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,10.5312289031862,10.5312289031862,10.5312289031862,10.5312289031862,9.80624055237149,9.80624055237149,9.3917086188166,10.5312289031862,10.5312289031862,9.80624055237149,9.80624055237149,9.80624055237149,10.5312289031862,8.06256555616171,8.06256555616171,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,9.3917086188166,9.3917086188166,8.06256555616171,8.06256555616171,10.5312289031862,10.5312289031862,10.5312289031862,10.5312289031862,10.5312289031862,10.5312289031862,9.3917086188166,9.3917086188166,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,9.80624055237149,10.5312289031862,10.5312289031862,9.80624055237149,9.80624055237149
"t7",4.72691065250707,4.84731777989191,2.96874185504482,6.84834580270796,8.27904549260951,5.87338857236645,0,5.23572512573251,2.4929998067264,6.84830977668911,6.6294618664925,9.62487689086911,6.1789940992633,5.71180234078953,2.83040001303286,5.95349869616784,8.31754427294307,8.77327775850426,8.32768918653125,9.537790446025,9.55035262201826,9.09448412744202,10.2431112391023,8.84366315311539,6.21515932714161,4.17635734531538,3.60170517078319,6.21515932714161,6.21515932714161,3.66262785191465,7.3552857147748,6.21515932714161,4.08445265246227,10.968099589917,4.72917046516672,8.92032778094167,10.968099589917,9.09357947044139,7.98318539456428,4.31546008763211,6.21515932714161,8.76345716053211,9.36184372747051,9.10934755055269,5.46102291638721,6.21515932714161,5.27624034548085,5.40295104694316,9.32473999746708,10.2431112391023,10.2431112391023,10.7724665588886,9.70929534712127,10.2431112391023,10.2431112391023,10.2431112391023,10.2431112391023,6.21515932714161,6.21515932714161,6.21515932714161,6.21515932714161,5.23223387008264,9.97296271199174,4.89773621965927,9.55486776830953,10.968099589917,9.20579516419619,9.09845183459016,10.264593380744,10.968099589917,10.968099589917,10.968099589917,10.2431112391023,10.0325530324502,7.10608505387489,6.21515932714161,10.968099589917,10.2431112391023,10.968099589917,5.4652653146735,7.34423652634919,10.2431112391023,10.2431112391023,10.968099589917,10.2431112391023,6.21515932714161,6.21515932714161,7.34423652634919,7.34423652634919,10.968099589917,10.968099589917,10.968099589917,10.968099589917,10.968099589917,7.34423652634919,7.00706105896297,6.21515932714161,6.21515932714161,7.21696139317681,7.34423652634918,10.2431112391023,10.2431112391023,6.21515932714161,6.21515932714161,6.21515932714161,10.968099589917,6.21515932714161,6.21515932714161,6.21515932714161,6.21515932714161,10.968099589917,10.968099589917,10.968099589917,10.968099589917,7.34423652634918,7.34423652634918,10.2431112391023,10.968099589917,10.968099589917,6.21515932714161,6.21515932714161,6.21515932714161,10.968099589917,10.2431112391023,10.2431112391023,7.34423652634919,7.34423652634919,6.21515932714161,6.21515932714161,6.21515932714161,6.21515932714161,6.21515932714161,10.2431112391023,10.2431112391023,10.2431112391023,10.2431112391023,10.968099589917,10.968099589917,10.968099589917,10.968099589917,10.968099589917,10.968099589917,10.2431112391023,10.2431112391023,6.21515932714161,6.21515932714161,6.21515932714161,6.21515932714161,6.21515932714161,6.21515932714161,10.968099589917,10.968099589917,7.34423652634919,7.34423652634919
"t8",7.68032843110301,7.80073555848785,5.92215963364076,9.8017635813039,11.2324632712055,8.82680635096239,5.23572512573251,0,5.17570077477436,9.80172755528505,9.58287964508844,12.578294669465,9.13241187785924,8.66522011938547,5.51310098108083,8.90691647476378,11.270962051539,11.7266955371002,11.2811069651272,12.4912082246209,12.5037704006142,12.0479019060379,13.1965290176983,11.7970809317113,8.89786029518957,6.85905831336334,6.28440613883115,8.89786029518957,8.89786029518957,6.34532881996261,10.3087034933707,8.84233439332028,6.76715362051023,13.921517368513,7.41187143321469,11.8737455595376,13.921517368513,12.0469972490373,10.9366031731602,6.99816105568007,8.89786029518957,11.716874939128,12.3152615060664,12.0627653291486,8.14372388443517,8.89786029518957,7.90341541165951,8.35636882553909,12.278157776063,13.1965290176983,13.1965290176983,13.7258843374846,12.6627131257172,13.1965290176983,13.1965290176983,13.1965290176983,13.1965290176983,8.89786029518957,8.89786029518957,8.89786029518957,8.89786029518957,7.9149348381306,12.9263804905877,7.58043718770723,12.5082855469055,13.921517368513,12.1592129427921,12.0518696131861,13.21801115934,13.921517368513,13.921517368513,13.921517368513,13.1965290176983,12.9859708110461,10.0595028324708,8.84233439332028,13.921517368513,13.1965290176983,13.921517368513,8.14796628272146,10.2976543049451,13.1965290176983,13.1965290176983,13.921517368513,13.1965290176983,8.84233439332028,8.89786029518957,10.2976543049451,10.2976543049451,13.921517368513,13.921517368513,13.921517368513,13.921517368513,13.921517368513,10.2976543049451,9.96047883755891,8.84233439332028,8.84233439332028,10.1703791717727,10.2976543049451,13.1965290176983,13.1965290176983,8.89786029518957,8.84233439332027,8.84233439332027,13.921517368513,8.89786029518957,8.89786029518957,8.89786029518957,8.89786029518957,13.921517368513,13.921517368513,13.921517368513,13.921517368513,10.2976543049451,10.2976543049451,13.1965290176983,13.921517368513,13.921517368513,8.89786029518957,8.89786029518957,8.89786029518957,13.921517368513,13.1965290176983,13.1965290176983,10.2976543049451,10.2976543049451,8.89786029518957,8.89786029518957,8.84233439332027,8.84233439332027,8.84233439332027,13.1965290176983,13.1965290176983,13.1965290176983,13.1965290176983,13.921517368513,13.921517368513,13.921517368513,13.921517368513,13.921517368513,13.921517368513,13.1965290176983,13.1965290176983,8.89786029518957,8.89786029518957,8.89786029518957,8.89786029518957,8.89786029518957,8.89786029518957,13.921517368513,13.921517368513,10.2976543049451,10.2976543049451
"t9",4.9376031120969,5.05801023948174,3.17943431463465,7.05903826229779,8.48973795219934,6.08408103195628,2.4929998067264,5.17570077477436,0,7.05900223627894,6.84015432608233,9.83556935045894,6.38968655885313,5.92249480037936,2.65870093965391,6.16419115575767,8.5282367325329,8.98397021809408,8.53838164612107,9.74848290561482,9.76104508160809,9.30517658703184,10.4538036986922,9.05435561270521,6.04346025376266,4.00465827193642,3.43000609740424,6.04346025376266,6.04346025376266,3.4909287785357,7.56597817436462,6.15513497618346,3.91275357908332,11.1787920495069,4.55747139178777,9.1310202405315,11.1787920495069,9.30427193003121,8.1938778541541,4.14376101425315,6.04346025376266,8.97414962012193,9.57253618706033,9.32004001014252,5.28932384300825,6.04346025376266,5.2162159945227,5.61364350653298,9.53543245705691,10.4538036986922,10.4538036986922,10.9831590184785,9.9199878067111,10.4538036986922,10.4538036986922,10.4538036986922,10.4538036986922,6.04346025376266,6.04346025376266,6.04346025376266,6.04346025376266,5.06053479670369,10.1836551715816,4.72603714628031,9.76556022789936,11.1787920495069,9.41648762378602,9.30914429417999,10.4752858403339,11.1787920495069,11.1787920495069,11.1787920495069,10.4538036986922,10.24324549204,7.31677751346471,6.15513497618346,11.1787920495069,10.4538036986922,11.1787920495069,5.29356624129455,7.55492898593901,10.4538036986922,10.4538036986922,11.1787920495069,10.4538036986922,6.15513497618346,6.04346025376266,7.55492898593901,7.55492898593901,11.1787920495069,11.1787920495069,11.1787920495069,11.1787920495069,11.1787920495069,7.55492898593901,7.2177535185528,6.15513497618346,6.15513497618346,7.42765385276663,7.55492898593901,10.4538036986922,10.4538036986922,6.04346025376266,6.15513497618346,6.15513497618346,11.1787920495069,6.04346025376266,6.04346025376266,6.04346025376266,6.04346025376266,11.1787920495069,11.1787920495069,11.1787920495069,11.1787920495069,7.55492898593901,7.55492898593901,10.4538036986922,11.1787920495069,11.1787920495069,6.04346025376266,6.04346025376266,6.04346025376266,11.1787920495069,10.4538036986922,10.4538036986922,7.55492898593901,7.55492898593901,6.04346025376266,6.04346025376266,6.15513497618346,6.15513497618346,6.15513497618346,10.4538036986922,10.4538036986922,10.4538036986922,10.4538036986922,11.1787920495069,11.1787920495069,11.1787920495069,11.1787920495069,11.1787920495069,11.1787920495069,10.4538036986922,10.4538036986922,6.04346025376266,6.04346025376266,6.04346025376266,6.04346025376266,6.04346025376266,6.04346025376266,11.1787920495069,11.1787920495069,7.55492898593901,7.55492898593901
"t10",5.26496117009889,5.38536829748373,6.46892604997884,2.44673566556634,3.87743535546789,6.41143908995826,6.84830977668911,9.80172755528505,7.05900223627894,0,1.03861165807309,10.1629274084609,6.71704461685511,6.24985285838135,7.3964024425854,6.49154921375966,2.99093168359877,9.31132827609607,3.53097695422708,4.2111778566807,4.22374003267396,3.76787153809771,10.7811617566942,4.04695092081122,10.7811617566942,8.74235977486792,8.16770760033573,10.7811617566942,10.7811617566942,8.22863028146719,7.89333623236661,10.7811617566942,8.65045508201481,6.17138735761288,9.29517289471926,9.45837829853348,6.17138735761288,4.29686723813722,8.52123591215609,8.88146251718465,10.7811617566942,9.30150767812392,9.89989424506232,3.78273496120839,10.0270253459397,10.7811617566941,9.84224277503339,8.83987627728812,9.86279051505889,10.7811617566941,10.7811617566941,5.97575432658448,10.2473458647131,10.7811617566941,10.7811617566941,10.7811617566941,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,9.79823629963518,5.17625047968758,9.46373864921181,10.0929182859013,6.17138735761288,9.74384568178801,9.63650235218198,5.46788114843986,6.17138735761288,6.17138735761288,5.64148700057274,10.7811617566942,4.70594044310588,10.5430102842199,10.7811617566941,5.64148700057274,10.7811617566941,5.64148700057274,10.031267744226,10.7811617566942,10.7811617566942,10.7811617566942,6.17138735761288,10.7811617566942,10.7811617566941,10.7811617566942,10.7811617566942,10.7811617566942,6.17138735761288,6.17138735761288,6.17138735761288,6.17138735761288,6.17138735761288,10.7811617566942,10.4439862893079,10.7811617566941,10.7811617566941,10.6538866235218,10.7811617566941,10.7811617566941,10.7811617566941,10.7811617566942,10.7811617566941,10.7811617566941,5.64148700057274,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,6.17138735761288,6.17138735761288,5.64148700057274,5.64148700057274,10.7811617566941,10.7811617566941,10.7811617566942,5.64148700057274,5.64148700057274,10.7811617566942,10.7811617566942,10.7811617566942,5.64148700057274,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566941,10.7811617566941,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,5.64148700057274,5.64148700057274,6.17138735761288,6.17138735761288,6.17138735761288,6.17138735761288,10.7811617566941,10.7811617566941,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,10.7811617566942,5.64148700057274,5.64148700057274,10.7811617566942,10.7811617566942
