"accepted_species","trait_ARD"
"t59","1"
"t95","1"
"t96","1"
"t52","1"
"t56","1"
"t43","1"
"t44","1"
"t99","1"
"t100","1"
"t63","1"
"t6","1"
"t65","0"
"t66","1"
"t64","1"
"t16","1"
"t15","0"
"t3","0"
"t4","0"
"t1","1"
"t93","1"
"t94","1"
"t60","1"
"t17","0"
"t87","1"
"t88","1"
"t54","0"
"t85","0"
"t86","0"
"t84","0"
"t30","1"
"t31","1"
"t5","0"
"t82","0"
"t83","0"
"t47","1"
"t61","1"
"t62","1"
"t50","0"
"t26","1"
"t23","1"
"t24","0"
"t36","1"
"t21","1"
"t13","0"
"t72","1"
"t73","1"
"t32","0"
"t35","1"
"t28","0"
"t29","0"
"t97","0"
"t98","0"
"t67","1"
"t68","1"
"t51","1"
"t81","1"
"t48","1"
"t49","1"
"t9","0"
"t74","1"
"t75","1"
"t79","1"
"t80","1"
"t45","1"
"t20","0"
"t91","1"
"t92","1"
"t76","1"
"t14","0"
"t70","0"
"t71","1"
"t77","1"
"t78","1"
"t37","1"
"t40","0"
"t11","0"
"t7","0"
"t8","0"
"t12","1"
"t33","1"
"t34","1"
"t57",NA
"t69",NA
"t10",NA
"t27",NA
"t41",NA
"t42",NA
"t38",NA
"t39",NA
"t25",NA
"t18",NA
"t19","0"
"t53","0"
"t89","1"
"t90","1"
"t55","1"
"t46","1"
"t58","0"
"t22","1"
"t2","0"
