,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,4.874214,1.8465497,15.033041,16.27014,0.009586122,-0.24480611,-0.0697491,13.558293,9.991374,-0.021380693,-0.1970413,4.6011624,5.34552,2.871156,-0.7570532,2.385633
t2,4.4513693,1.7847472,14.967049,15.906902,0.0095257005,-0.24592812,-0.09767067,13.0456,9.854008,-0.0223818,-0.19661313,4.301426,5.353142,2.8504426,-0.7420808,2.4733627
t3,6.0318713,2.0947247,15.794566,17.954311,0.009990534,-0.26418108,-0.019496623,15.528532,10.790507,-0.0076449597,-0.21685949,5.669338,5.956566,3.0101514,-0.80789214,2.347782
t4,8.778411,-0.07526164,-0.20945375,5.366199,2.7607067,0.66689,6.7362475,7.162677,1.5981935,4.6321,-0.06268228,6.555308,-0.048991654,2.8692126,1.517961,-0.34591404
t5,3.6376758,1.9330076,13.103259,13.494459,0.0080842925,-0.200182,-0.12038031,10.917861,8.556695,-0.02265883,-0.17431827,3.2699032,5.031464,2.7016091,-0.6993152,2.1518154
t6,5.357058,2.1311297,13.914611,15.89538,0.008672083,-0.22074693,-0.033455737,13.909039,9.619779,-0.003976243,-0.19603273,4.942274,5.5320973,2.6949043,-0.7575972,2.0572333
t7,6.560919,8.14313,1.6736699,9.426835,0.002076899,5.9497843,-0.06006713,14.703277,9.620928,6.3586884,-0.31328884,7.1874557,4.0024843,0.23745489,-0.9593238,5.9406133
t8,0.027458677,1.0762137,18.054422,9.749287,0.009146371,-0.30534688,-0.4806461,5.044063,10.607124,-0.09657804,-0.18394871,-0.009585809,3.9928463,2.8991783,-0.5466085,4.107147
t9,5.7047787,8.594681,1.1097656,8.138374,0.001045718,6.9407535,-0.13229969,13.139252,9.019646,6.627574,-0.32410043,6.3120995,3.3810418,-0.01551166,-0.95842725,6.495028
t10,4.371547,8.835689,0.5300046,5.9632125,0.3838273,8.1098995,-0.22902331,10.855163,8.197246,6.6645474,-0.32295254,4.8181396,2.8761964,-0.010313676,-0.9537032,7.163664
t11,12.542806,-0.06105727,-0.25491738,7.3198,3.3979852,0.2157193,8.547693,10.01588,3.2019608,5.857882,-0.11097062,8.542287,-0.06044596,4.339082,0.9529005,-0.4593706
t12,12.755773,-0.0789684,-0.30437213,6.148434,3.7739425,0.25822893,8.340239,8.629593,2.8764377,5.305463,-0.10755087,7.8803444,-0.09114698,5.1059546,1.2499989,-0.49028587
t13,4.50941,9.76715,0.33944556,6.0386353,0.27291495,9.073452,-0.25824085,11.220648,8.766084,7.224966,-0.35901684,5.3102665,3.1901875,-0.0440289,-1.0359832,7.8184233
t14,6.375996,-0.16654944,-0.3198435,3.662989,4.5302334,0.60135615,8.210377,8.704064,0.6406575,6.172581,2.8603013,8.934706,-0.03533221,1.5093895,6.0830917,-0.40464064
t15,2.203958,-0.1657283,-0.38883632,-0.11151503,4.4997864,0.85482806,5.2506843,3.3228016,-0.06599762,3.9093626,4.8615713,5.486256,-0.06989698,1.3693999,6.999323,-0.46325108
t16,3.4042776,-0.17960635,-0.39037353,-0.021643855,4.6944566,1.0128827,6.5139503,4.7847323,-0.058655646,4.7023582,4.6568756,6.511977,-0.06596162,1.4375446,7.190627,-0.47636402
t17,3.6777644,9.692256,-0.019227745,4.767819,0.6102234,9.602895,-0.32362285,9.443871,7.719416,7.2061973,-0.34270427,4.289513,1.945944,-0.104942486,-0.97391397,7.7810984
t18,0.81504107,-0.1352473,-0.4131721,-0.23184314,4.2765794,0.7769393,3.9773264,1.7596631,-0.070076406,3.0299592,5.500006,4.121441,-0.068721056,1.4943583,7.3704243,-0.46763375
t19,7.236791,-0.15467088,-0.079792365,8.190233,1.4901484,4.9993057,9.864168,5.102483,-0.04166888,4.5130467,-0.044012286,8.304604,-0.13586953,2.5514612,4.783716,-0.44195387
t20,0.4294847,-0.04284403,24.090227,-0.022057911,0.0059461063,-0.35884506,-1.0553913,-0.8110884,13.989147,-0.21525641,-0.18074621,-0.23433766,-0.04901742,-0.0050218543,-0.14925508,7.4553623
