"accepted_species","traits"
"t1",0
"t2",0
"t3",NA
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",0
"t10",0
"t11",NA
"t12",0
"t13",NA
"t14",1
"t15",1
"t16",1
"t17",1
"t18",1
"t19",0
"t20",1
"t21",0
"t22",1
"t23",0
"t24",1
"t25",1
"t26",1
"t27",1
"t28",1
"t29",0
"t30",0
"t31",0
"t32",NA
"t33",1
"t34",1
"t35",0
"t36",1
"t37",0
"t38",0
"t39",0
"t40",0
"t41",0
"t42",1
"t43",0
"t44",1
"t45",1
"t46",1
"t47",NA
"t48",0
"t49",0
"t50",0
"t51",1
"t52",1
"t53",0
"t54",0
"t55",0
"t56",0
"t57",NA
"t58",0
"t59",1
"t60",0
"t61",0
"t62",1
"t63",0
"t64",1
"t65",0
"t66",1
"t67",0
"t68",0
"t69",0
"t70",0
"t71",1
"t72",0
"t73",0
"t74",0
"t75",1
"t76",1
"t77",0
"t78",0
"t79",0
"t80",1
"t81",0
"t82",0
"t83",0
"t84",0
"t85",NA
"t86",0
"t87",0
"t88",0
"t89",NA
"t90",0
"t91",1
"t92",1
"t93",0
"t94",0
"t95",NA
"t96",1
"t97",1
"t98",0
"t99",1
"t100",0
"t101",NA
"t102",1
"t103",0
"t104",NA
"t105",1
"t106",0
"t107",NA
"t108",0
"t109",0
"t110",1
"t111",0
"t112",NA
"t113",0
"t114",0
"t115",1
"t116",0
"t117",0
"t118",1
"t119",1
"t120",0
"t121",NA
"t122",1
"t123",1
"t124",1
"t125",1
"t126",0
"t127",1
"t128",1
"t129",NA
"t130",1
"t131",1
"t132",0
"t133",0
"t134",1
"t135",0
"t136",0
"t137",NA
"t138",0
"t139",1
"t140",1
"t141",1
"t142",1
"t143",1
"t144",1
"t145",0
"t146",1
"t147",0
"t148",0
"t149",0
"t150",0
"t151",NA
"t152",1
"t153",1
"t154",1
"t155",1
"t156",0
"t157",1
"t158",1
"t159",1
"t160",0
"t161",0
"t162",1
"t163",1
"t164",1
"t165",1
"t166",1
"t167",1
"t168",1
"t169",1
"t170",1
"t171",1
