,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t111,10.703861,5.3966575,3.6361954,4.8798156,5.3245053,5.1192703,4.862779,4.5715985,4.686968,4.979482,4.5836554,4.951346,4.6748877,5.9530816,4.1909885,3.9398043,5.0821056,5.4364405,3.9293263,5.0546575,3.796727,4.000538,5.000909,4.760267,5.0874047,4.784296,3.8868504,5.165444,6.746407,5.077169,4.8537216,4.105443,3.9757516,5.4925976,5.939109,4.086743,4.996093,4.99884,5.013618,4.3276787,4.7584114,5.7337055,4.6496463,3.2672925,5.1663413,6.198625,4.2448773,5.872129,2.836747,5.9243245,6.138244,3.7042305,4.2545834,5.2297263,4.637286,5.48165,5.0574064,4.792657,5.499954,4.6903534,5.2044888,4.274954,4.912435,4.751124,5.83594,4.6162953,4.0120015,6.259448,5.376853,5.2037506,4.935054,5.3851843,5.4716563,5.392404,5.088912,5.3472233,5.5017476,5.45519,4.5729637,4.83286,4.961565,5.9583077,5.0741553,4.8619432,4.6854362,5.147275,6.0570626,5.6800184,5.020366,5.2527695,5.3208985,6.0208573,5.032309,5.494145,5.1332855,5.3941317,5.030944,4.784442,5.1528287,4.614845
t178,4.3454943,11.697039,2.891981,5.0206985,5.5031104,4.2922196,4.923051,5.4262567,4.1837,4.5599523,2.166809,3.8461246,4.1723094,5.054216,3.5808074,4.9261713,5.1614237,4.508199,4.765698,6.3076897,4.530546,6.527601,6.0575395,7.0207305,5.960022,3.617082,4.06895,3.7444975,3.8227859,5.7741613,3.7393389,5.392871,5.145098,5.184958,5.0275364,5.329853,5.6575003,5.752322,5.5770597,3.872897,5.2400465,5.4338665,5.057887,6.897308,5.870937,4.952424,6.529724,3.9276147,5.51843,6.638335,5.673527,5.0521145,5.24471,3.177673,4.0542126,4.790444,6.5499234,5.794931,4.825468,5.1692977,5.9417768,6.3109803,6.0056734,3.4199233,5.0123324,4.760619,5.6924806,4.3571978,5.9022636,4.2144437,4.2853136,5.418756,4.174624,5.816412,4.076755,5.258696,4.599582,6.282186,5.0936613,6.1822724,5.9398866,5.471186,4.3553963,4.8336296,4.3570385,4.6806097,4.1462307,5.107613,5.5062547,4.543379,3.668317,4.9024315,4.104886,5.180268,4.7361917,4.1579657,4.463595,4.191208,4.1299353,5.047143
t188,3.7737038,4.7176213,10.651519,3.7706528,4.7464647,5.7126846,5.110558,5.858994,5.53923,4.723748,4.556734,4.1592336,5.6717815,3.3355339,7.143703,4.3981977,6.13551,5.4916787,4.161406,5.747568,6.96175,5.4194384,4.7763495,5.034734,5.544612,5.2049413,4.759714,5.2361093,2.7769382,4.642213,4.2936893,4.7606254,4.458232,5.757662,4.756972,6.0345182,5.4067473,5.8391824,5.7392807,4.2191467,6.015376,4.244369,5.1282263,5.3126783,4.388966,4.871193,3.4264913,5.350877,5.3359084,4.5041122,6.469472,5.680975,4.52176,5.404222,5.7604227,4.728263,5.162454,5.88761,4.17186,5.0126634,3.8625097,4.89143,5.2848005,5.8482046,3.6341975,5.432817,3.0310647,6.3647623,4.8427334,4.784875,5.22364,4.208504,6.6004934,4.6270113,4.3928456,4.5455656,4.9879303,4.254143,3.8887172,4.4802485,3.9709303,5.143601,3.9187253,5.605251,3.254306,4.5180182,4.400215,5.208382,4.667224,6.3422246,4.411777,4.43741,5.7885027,4.920281,5.8657107,3.1339653,3.9894211,4.972159,7.4435024,5.855054
t195,5.6305594,4.918433,4.684847,9.502011,5.4138527,4.508202,4.3296165,4.1690445,4.6273046,5.267103,5.652022,5.3398685,6.197756,4.1447415,4.994915,4.6683164,4.667587,4.9782896,5.58836,5.4576583,3.548211,5.4535427,3.9317598,4.794145,6.321449,6.6683555,6.168324,3.88713,4.5612445,4.3767295,4.9584455,3.6415408,5.06512,5.827972,4.0000067,4.67749,4.0153046,3.1124592,4.296079,5.8344836,4.837976,5.0664396,5.16612,4.4465046,6.2908363,5.6047835,5.319348,4.3192816,4.380209,4.9467607,3.5271075,5.9702263,6.530356,4.1629043,5.7503886,6.133936,5.965077,3.708836,4.9396105,4.9803386,5.089849,3.2748213,2.9648743,5.618249,5.325901,5.712596,3.8557193,4.959643,3.9169717,5.668318,4.715724,3.8014982,4.8318286,4.2854853,5.092735,3.7868397,4.4004927,4.5832376,3.874881,5.2419305,5.197231,5.943321,6.073709,5.2516165,4.083894,5.5363035,4.985234,5.2911587,5.8304305,3.9725554,5.974084,4.4960194,4.4223943,5.0050907,5.3175325,4.659628,4.305834,4.608198,5.5421834,5.3258157
t209,5.380318,4.6709356,5.0082564,9.419617,5.5250187,3.9572034,4.446019,3.9385388,4.6277356,5.5628095,6.1193876,4.7994843,6.0863805,3.9587383,4.961882,4.499032,5.0875716,4.693225,5.6209664,5.529647,4.1252856,5.6928835,3.695674,5.1824427,6.219449,6.891962,6.412082,3.5936453,4.578975,4.7926555,4.4272323,3.9093454,4.961406,5.540878,3.975985,4.3283725,4.0504537,3.4592342,4.8425097,5.4394813,5.1857615,4.4134903,5.6245103,4.5435486,6.199635,4.9614897,5.5699816,4.847577,4.3643403,4.8201613,3.7977486,5.394937,6.547774,4.54779,5.412886,5.579083,5.870666,3.559724,4.8617406,4.6702914,4.690358,3.707665,2.9275782,5.6480494,5.000677,5.4324503,3.9278245,5.247861,4.359874,5.4061365,4.7246356,4.1980357,4.052488,4.224063,5.110548,3.3904848,4.9855275,4.706501,4.126304,5.485573,6.06661,6.0713997,6.187952,4.6012926,4.1431665,5.24591,5.096027,5.1744633,5.885407,4.295064,4.858067,4.88925,3.765569,5.297215,6.1002383,5.1767416,4.89382,4.6818285,5.387044,5.6378717
t212,4.509498,4.9169316,10.367915,4.948543,5.193928,5.104709,5.8048673,5.286532,4.7040386,5.184506,5.44147,5.2821875,4.622871,5.78623,4.452868,4.099047,5.63001,5.2718654,4.8636928,4.798073,5.6546435,6.341641,4.883391,5.443589,3.8814015,4.503241,4.6790457,4.5452356,4.2598033,5.5544972,4.405644,4.937256,4.707496,5.1490803,4.551478,5.8572526,5.314935,4.856516,5.2753067,5.065617,4.842958,4.7034163,5.5201945,5.338789,4.489472,5.001224,4.6312485,5.0427995,5.380708,4.719854,5.1488514,5.3964214,4.4822474,5.114468,5.6534343,5.361873,5.328747,5.230481,4.5218515,5.099555,4.180531,5.3807125,5.1414113,5.304076,4.5691547,4.8713837,3.9190845,4.5847487,5.0990458,5.015409,5.5958085,4.9596667,4.716589,5.882138,5.2096934,4.9383,4.397053,5.3855934,5.3312984,5.0454926,5.626506,4.289244,4.6616254,5.5688467,3.5274746,4.6909647,6.133791,5.2507696,5.29756,5.5256925,4.054873,4.856793,4.9563093,4.5786076,4.760247,5.434637,4.5403557,5.4923973,4.5475354,4.7289457
t235,4.3817234,4.8982525,10.198114,5.062627,5.46892,5.069984,5.5961957,5.0909886,4.558152,4.7547026,5.4335775,5.2672067,5.008015,5.9358215,4.8029647,4.4767866,5.435032,5.391648,4.904553,5.1441092,5.419061,6.066234,4.808777,5.5430646,3.8610985,4.198892,5.0775657,4.307152,4.6750255,5.529319,4.850226,4.555861,4.798384,5.068309,4.7376494,5.470008,4.922013,4.605493,4.848789,5.122821,4.710421,4.89609,5.4113226,5.229876,4.431663,5.1349463,4.796779,4.9533525,5.450736,4.737985,5.1732826,5.4492064,4.8970127,5.032447,5.2128277,5.3399158,5.1856146,5.0586452,4.6335464,5.0554976,4.2924643,5.6390514,5.055356,5.0951414,4.9168916,4.9601555,4.306595,4.583222,5.302196,4.7636147,5.79012,4.6767874,4.4241495,5.9370503,5.3918605,4.84348,4.628083,5.3032427,5.552825,5.2389774,5.7134843,4.1104255,4.7187304,5.1603484,3.8101146,4.961724,5.8433776,5.203681,5.17725,5.638661,4.1520944,4.7602158,5.125978,4.665291,4.6428304,5.5863566,4.645479,5.534172,4.4841094,4.8076134
t241,5.63162,4.924018,4.6803536,9.511934,5.4149404,4.517598,4.327848,4.1801057,4.627509,5.2580824,5.6369762,5.347444,6.1961994,4.1376166,4.9840345,4.6764464,4.658856,4.9799886,5.5852933,5.447075,3.5390456,5.452227,3.9444623,4.7859235,6.3246384,6.659571,6.1548944,3.901323,4.5618954,4.3724947,4.9671516,3.6458805,5.0685377,5.8205857,4.0109696,4.6924806,4.0198536,3.1119778,4.286022,5.8392653,4.8356557,5.076331,5.156175,4.444257,6.2814426,5.614009,5.3209233,4.3111124,4.384109,4.9565363,3.5290408,5.984015,6.5187097,4.1590476,5.749841,6.1426353,5.9572735,3.7214782,4.945705,4.994606,5.0959125,3.2690182,2.9766917,5.6146626,5.328118,5.722707,3.8545823,4.9607406,3.9080489,5.67074,4.712651,3.7971547,4.845247,4.2914605,5.0849657,3.8013732,4.3869553,4.5812964,3.877716,5.232742,5.182424,5.937254,6.065925,5.260555,4.090126,5.533928,4.973407,5.2837095,5.822779,3.9750805,5.9880157,4.4846334,4.437275,5.0015335,5.302751,4.6480455,4.295097,4.6158495,5.533094,5.3223023
t258,4.9533935,4.7754865,3.854475,8.42532,5.506387,5.840123,3.6556206,2.7909636,4.5399275,4.9766507,6.359429,3.1808217,6.6022606,5.9514456,2.161566,6.3071847,3.4986033,6.1231303,5.904889,5.6353946,1.4975966,4.883222,5.9850082,2.7321668,5.4422793,5.2642584,5.2743025,6.1702514,5.547176,6.0673146,2.6176789,4.496612,6.031631,6.842436,4.6533885,6.9127536,7.4202833,2.8394756,5.8551636,4.0116525,2.37139,4.5758476,3.4135704,3.3573384,7.2269135,3.9567478,4.027699,5.230226,5.2845507,5.358663,5.230354,4.5441427,2.9781585,6.1516533,3.3975294,5.419908,1.4490331,5.539239,4.738482,5.826602,3.9425519,7.145463,6.4160824,1.5644498,4.236844,6.3517704,4.3984227,6.6142616,4.259047,7.2564864,3.0918925,5.1559296,5.1958947,5.113302,3.4634018,3.7404182,3.9324505,5.6830745,7.4214497,4.2416444,5.212469,3.8158925,6.574138,3.5429053,3.064967,2.3239992,5.254282,3.25957,3.7365847,5.240875,6.2713447,4.9723544,5.9509816,4.347251,3.8580768,3.8423154,5.965559,3.6511183,7.08489,3.526138
t261,4.2084074,5.4262757,6.5640373,5.0657015,8.333193,6.0481677,5.828214,3.344727,5.650579,3.8768327,4.208923,4.0344315,4.5082808,5.6763372,5.8063674,6.0354753,4.0768485,2.4297137,3.2838726,3.6621447,6.079701,4.3621473,6.8089647,9.088802,4.95047,4.5898104,4.3380227,7.3820176,4.5099063,6.172962,4.218807,5.963694,6.1083975,1.9905232,4.32453,5.729673,4.531785,7.4890456,4.1550536,7.2432175,4.0876374,5.0990243,5.0440173,4.0613494,5.585705,3.6673062,4.009245,5.911633,5.1385393,4.411272,4.8803287,4.5641603,4.537157,4.0145397,5.3723516,4.9154787,4.410233,3.9262006,3.8728538,6.267403,4.7959895,6.0387015,5.580816,3.9085474,4.9737935,4.4078884,3.3168533,4.9189773,3.929425,3.7360492,5.208465,2.3946624,4.720579,4.667709,6.288691,4.881735,2.5113199,6.063884,3.99582,3.3069782,4.6418624,4.7443666,6.0318704,4.281288,5.6632323,4.4541106,4.555197,5.983888,2.7811444,5.8980403,3.6492546,6.2732153,6.609051,3.9577653,5.7911797,5.9002256,1.9922206,3.798477,5.155043,3.0080006
