accepted_species,estimate
t174,0.5859892849144624
t161,-0.16745986984041727
t81,0.35625059794905617
t247,0.4859403646055921
t5,0.10237223099231456
t4,0.14817630903810472
t97,0.46937452279241854
t69,-0.12843020312399844
t181,0.2055730243690163
t182,0.2055730243690163
t119,-0.559040784444839
t227,0.22199747646335682
t107,0.25560237863148955
t249,0.14810910563177576
t75,-0.2176958455563351
t28,-0.10604773941761951
t129,-0.30114326522325713
t35,0.6482706532560814
t67,0.4781236614216005
t207,0.5703108917851392
t208,0.5703108917851392
t53,0.8053327276269518
t216,-0.4004931480710952
t192,-0.39263243323246216
t199,-0.38923981308476757
