"accepted_species","Medicinal"
"Psychotria_andapae",0
"Cynanchica_pyrenaica",0
"Aidia_dilleniacea",0
"Palicourea_neopurpusii",0
"Riparoampelos_amazonicus",0
"Pachypodium_sofiense",0
"Kupeantha_fosimondi",0
"Baissea_viridiflora",0
"Tarenna_sechellensis",0
"Scleromitrion_linoides",0
"Pavetta_cinerascens",0
"Rudgea_coronata",0
"Gentianella_luteomarginata",0
"Cynanchum_rensonii",0
"Staelia_hassleri",0
"Vangueriella_rufa",0
"Triflorensia_australis",0
"Vincetoxicum_oshimae",0
"Rhytidostemma_viride",NA
"Orbea_deflersiana",0
"Cynanchica_brachyphylla",0
"Timonius_amboinicus",NA
"Elaeagia_grandis",0
"Gardenia_schwarzii",0
"Palicourea_longistipulata",0
"Macrocarpaea_obtusifolia",1
"Urophyllum_macrurum",0
"Anechites_nerium",0
"Cynanchica_peloritana",0
"Vincetoxicum_membranaceum",0
"Oxyceros_vidalii",0
"Acranthera_lanceolata",0
"Tarenna_verticillata",0
"Uncaria_bernaysii",1
"Strychnos_mimfiensis",0
"Strychnos_tabascana",0
"Urophyllum_oligophlebium",0
"Deppea_purpusii",0
"Urophyllum_cyphandrum",0
"Apocynum_pictum",1
"Cynanchum_papillatum",0
"Gardenia_mannii",0
"Cynanchum_absconditum",0
"Ceropegia_langkawiensis",NA
"Bertiera_sinoensis",0
"Ceropegia_mucheveensis",0
"Ceropegia_mendesii",0
"Galium_peruvianum",0
"Psychotria_cerrocoloradensis",0
"Psychotria_bernardii",0
"Psychotria_obtegens",NA
"Psychotria_kratensis",0
"Psychotria_hilonghilongensis",0
"Psychotria_hemsleyi",0
"Psychotria_aborensis",0
"Astiella_confusa",0
"Empogona_glabra",NA
"Ixora_roseituba",0
"Alyxia_cacuminum",0
"Hoya_merrillii",0
"Hoya_sulawesiana",0
"Hoya_mindanaoensis",0
"Hoya_maxima",0
"Leptodermis_wilsonii",0
"Tabernaemontana_litoralis",0
"Mussaenda_laxiflora",1
"Fockea_edulis",0
"Parsonsia_ferruginea",0
"Aspidosperma_tambopatense",0
"Palicourea_diminuta",0
"Coussarea_enneantha",0
"Palicourea_sucllii",0
"Coussarea_liesneri",0
"Gonolobus_purpureus",0
"Timonius_hentyi",0
"Lasianthus_obovatus",0
"Lasianthus_reticulatus",1
"Lasianthus_membranaceus",0
"Prestonia_hammelii",NA
"Debia_ovatifolia",1
"Rudgea_sandemanii",0
"Gymnema_dissitiflorum",0
"Halenia_taruga-gasso",0
"Oxyanthus_barensis",NA
"Ladenbergia_lehmanniana",0
"Airosperma_grandifolia",0
"Gentianella_fabrisii",NA
"Myrmecodia_sterrophylla",0
"Remijia_berryi",0
"Ophiorrhiza_hainanensis",0
"Ophiorrhiza_wallichii",0
"Amsonia_tabernaemontana",0
"Sabicea_romboutsii",0
"Faramea_brachysiphon",NA
"Dentella_browniana",0
"Argostemma_parvum",NA
"Gentiana_micantiformis",0
"Argostemma_teysmannianum",0
"Faramea_platypoda",0
"Faramea_spathacea",0
