accepted_species,estimate
t129,-0.9910678
t78,-0.7296162
t86,0.5881843
t163,0.42513618
t225,0.78210294
t214,0.015858402
t103,-0.34516647
t104,-0.34516647
t116,-0.34516647
t233,-2.073232
t274,-1.6221433
t175,-1.5379318
t176,-1.5379318
t140,-1.0481254
t125,-1.0481254
t99,-1.9017
t153,-1.281099
t174,-0.9587745
t226,-1.7050896
t269,-1.3880424
t415,-0.122794
t310,-1.1491535
t147,-1.1753201
t200,-1.1753201
t190,-1.1753201
t24,-0.6294848
t21,-0.46574533
t22,-0.44713026
t55,-0.21529274
t127,-0.12133552
t167,1.2299372
t292,0.7275078
t293,0.66991353
t301,0.66991353
t250,0.6369859
t242,0.5303359
t248,0.5823368
t278,0.6369859
t392,0.85067976
t393,0.85067976
t244,0.59325445
t170,1.2290769
t168,1.2789918
t169,1.2789918
t319,1.5599356
t237,1.1998922
t31,-0.43832505
