accepted_species,estimate
t129,-0.516423
t78,-0.8680237
t86,-0.7507398
t163,-0.5581974
t225,0.04050274
t214,0.5999367
t103,-0.6918819
t104,-0.80592066
t116,-0.6442439
t233,-0.94677603
t274,-2.296245
t175,-0.61817825
t176,-0.65197146
t140,-1.0346504
t125,-0.484015
t99,-1.0917081
t153,-1.2950269
t174,-1.4817196
t226,-1.3240312
t269,-1.2694541
t415,-0.5330854
t310,-0.3528832
t147,-1.4578493
t200,-1.1548723
t190,-1.0612695
t24,-0.279033
t21,-0.3268777
t22,0.72185606
t55,0.17538948
t127,-0.03541388
t167,0.6945093
t292,0.7633008
t293,0.645774
t301,0.645774
t250,0.9977373
t242,0.6851102
t248,0.757843
t278,0.7943388
t392,0.7571018
t393,0.83708537
t244,0.6362062
t170,1.1032941
t168,0.8125574
t169,0.6791436
t319,1.2559639
t237,0.8473266
t31,-0.15428
