accepted_species,estimate
t268,-0.2917404
t358,-0.59024125
t39,1.5568777
t42,1.6074998
t111,0.7218707
t273,-0.41767985
t346,-0.433124
t127,0.2911603
t164,0.41883114
t341,-0.81707436
t62,1.0352224
t216,-0.09082957
t285,-0.53305787
t272,-0.39969388
t352,-0.48489398
t329,-1.1683197
t159,-0.36135992
t292,-0.9865049
t180,-0.5821736
t169,-0.6586548
t128,-0.23791647
t84,0.41555303
t102,0.18911816
t96,0.09306584
t75,0.10198563
t197,-0.7358463
t291,-0.99127203
t106,0.31156752
t307,-0.90422136
t181,-0.79855084
t230,-0.83618927
t264,-1.1912607
t65,0.0667364
t113,0.006014291
t316,-1.0959184
t317,-1.0959184
t301,-1.0262855
t37,1.2408631
