"accepted_species","sorted"
"t7",0.685620056092669
"t19",1.32339150994052
"t46",1.36152660992036
"t56",1.36863516685181
"t57",1.37325607687512
"t93",1.18529768263272
"t94",1.18512951688145
"t105",1.17771633382919
"t139",1.17643664916704
"t140",1.17645038543742
"t207",1.17791548864248
"t208",1.17768973910425
"t218",1.17775280385187
"t219",1.17780339792547
"t143",1.17791558388653
"t116",1.17745849851463
"t159",1.17819075777921
"t203",1.17764854377859
"t204",1.1776814057543
"t200",1.17781177634202
"t196",1.1792693718356
"t232",1.17920497186487
"t233",1.1791979154046
"t61",1.13121358626301
"t188",1.13208886957741
"t189",1.13215109870511
"t110",1.1320318661515
"t88",1.1308472380402
"t80",1.12948061749011
"t100",1.1342902740466
"t158",1.13313786007906
"t160",1.13340030227255
"t161",1.13342142286617
"t130",1.13549459911921
"t142",1.13544345534135
"t180",1.13515349465212
"t181",1.13524988789064
"t111",1.13520845082919
"t112",1.13458641580631
"t117",1.13227500805362
"t145",1.13174787151138
"t157",1.13206546591684
"t194",1.13158836072987
"t195",1.13190240991469
"t173",1.13123678394848
"t174",1.1314376875005
"t230",1.13201950394031
"t231",1.1321292793994
"t91",1.13187996574498
"t51",1.15109463947547
"t62",1.14217684385599
"t63",1.14486225823207
"t169",1.14289475282773
"t170",1.14292209426744
"t124",1.14249357268557
"t55",1.13175607868208
"t33",1.15601295704142
"t28",1.1719969214776
"t176",1.11864089382369
"t177",1.11872666221076
"t118",1.12036015889952
"t148",1.1195786633157
"t149",1.11972385001627
"t113",1.11876806295649
"t114",1.11898127118196
"t128",1.11935733387622
"t129",1.11906686100794
"t82",1.12092324960225
"t83",1.1207431344018
"t42",1.20411882840433
"t86",1.21521779827967
"t87",1.21553819951398
"t71",1.21406531099171
"t25",1.15103109358396
"t20",1.22220773128635
"t21",1.16080003610848
"t10",1.35442012007012
"t32",2.22714519423065
"t37",2.29959237719839
"t38",2.28962367012209
"t17",2.25965849837364
"t6",1.84052990394087
"t4",1.48698403957733
"t1",-1.3474705018646
