,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
t2,1.006634,3.3261094,4.4516525,20.516104,-0.015432523,4.0995603,0.9290979,2.7243075,3.8051512,-1.1614817,1.6885692,-0.230517,5.305893,4.5817633,0.008895973,1.196229,0.01935524,4.7305074,0.055659972,0.7641093,4.210744
t3,0.7087565,3.1917813,3.19294,14.436279,-0.009561568,4.3808923,0.066791065,0.9477798,3.2863562,-0.677352,0.23001647,-0.14037792,4.5770254,2.8387754,0.011528027,0.8457894,0.021268543,3.3706527,0.0379939,0.39667782,2.5903697
t6,1.1586894,5.4722147,3.3787763,20.024426,-0.01332011,7.553794,-0.046078656,1.3337561,4.6265826,-1.2924105,1.7451651,-0.27753448,5.50636,3.967725,0.0074632573,1.2389116,0.020334512,4.509756,0.057498973,0.5969265,3.750785
t15,1.2318319,4.8775153,0.7604069,7.783136,-0.0015215494,9.461012,-0.15546028,0.08524661,3.9963005,-0.31395447,0.026078066,-0.030455954,5.0475383,0.0041084313,0.0015689379,0.5495278,0.019624002,1.3173802,0.029062795,0.025487397,0.6597993
t16,1.8083982,5.4690504,2.9189918,18.027113,-0.01360986,8.024107,-0.049344722,0.3005619,4.4083757,-0.9683291,0.6297112,-0.22781955,5.4769526,3.14254,0.008958956,1.1388623,0.02348615,3.8055096,0.04759791,0.46211827,3.168723
t7,1.5862299,5.6104794,5.433945,29.008202,-0.017793436,6.263484,1.3179281,4.3217993,5.0783143,-1.9684033,3.7518985,-0.38311985,6.5798497,7.2278996,0.0097760055,1.7247657,0.018989757,7.015406,0.07832167,1.0930922,5.8552213
t23,-0.09597251,7.746591,-0.005427303,8.221571,-0.008515174,13.966034,-0.23152149,0.104237236,5.250293,-0.26533777,0.030846385,-0.09247403,6.8235164,0.016719073,0.9552651,0.67777634,0.02424125,1.6995136,0.042256728,0.06403621,0.4061338
t24,0.36867103,8.647589,0.8782296,12.397033,-0.00443942,13.993031,-0.2825677,0.070435435,5.963275,-0.76850873,0.0070145936,-0.14578259,6.72419,0.0007140953,0.8382015,0.97089636,0.025895901,2.538871,0.05028635,0.14871405,1.026794
t146,-0.49764457,6.640177,-0.12798345,-0.03478626,-0.040646024,21.906582,-0.009407081,0.24885571,5.6273584,6.7584887,0.07584139,-0.047288783,10.248687,0.004404482,1.3073877,0.045184374,0.037901442,0.7557404,0.05049297,0.58950835,0.0157765
t147,-0.498339,6.6668115,-0.1279292,-0.032826073,-0.040448684,21.951744,-0.01015682,0.24873906,5.60589,6.7671413,0.07505047,-0.04817781,10.262787,0.0043406207,1.3191453,0.04560806,0.03791012,0.7686123,0.050512616,0.5903849,0.012306915
t215,-0.50782484,6.6270084,-0.12920864,-0.02339218,-0.040346127,22.059738,-0.010918151,0.24793206,5.726454,6.771621,0.074996226,-0.04785995,10.342687,0.006383546,1.3626322,0.04370184,0.03762071,0.84409624,0.051008094,0.586737,-0.00010761915
t216,-0.5077881,6.6273985,-0.12920623,-0.023408266,-0.040343545,22.06024,-0.010891221,0.24793191,5.72624,6.7715964,0.07498945,-0.04789634,10.34243,0.0063844356,1.3627436,0.04368522,0.037622966,0.8442119,0.051006697,0.5867511,-0.00010775729
t200,-0.5074225,6.622149,-0.12925273,-0.022936577,-0.040278424,22.050133,-0.011514582,0.24783282,5.7244477,6.766509,0.07491705,-0.04752486,10.340882,0.006442405,1.3598356,0.044004392,0.037598066,0.8416308,0.051013194,0.5865526,-0.00011439254
t194,-0.50699544,6.6198583,-0.12914062,-0.02317019,-0.04025552,22.044123,-0.011817625,0.24775718,5.7204704,6.7680306,0.074837044,-0.047622956,10.335276,0.00640487,1.3585227,0.044286855,0.03761103,0.8387525,0.05099975,0.58657837,-0.00011018194
t54,-0.386656,8.763002,-0.060532052,6.089697,-0.024419636,20.011505,-0.1221475,0.1706097,6.1786623,1.9702407,0.061625548,-0.12658177,9.412583,0.039637566,1.8614455,0.4541496,0.03467534,1.6865804,0.05105808,0.19637989,0.1098174
t76,-0.5068478,6.4399915,-0.13289425,-0.026773794,-0.041088626,21.662275,-0.02361412,0.24385196,5.50006,6.738424,0.071776934,-0.037437435,10.167945,0.0047531915,1.1800312,0.0486532,0.03584346,0.8128142,0.049669527,0.5826863,-8.014028e-05
