accepted_species,estimate
t269,0.7947941486440968
t265,0.8307466812832958
t322,0.8451784864754903
t227,0.6894339327795206
t267,0.687037769768298
t206,0.3742175158465534
t276,0.7051665767652765
t277,0.7051665767652765
t324,0.7383332265862562
t243,0.7461056252457592
t217,0.6497411480914665
t118,-0.3928071041990698
t166,0.013815991790276263
t344,0.9967540432614251
t219,0.8204299061824625
t341,0.9920944549947577
t305,0.7789045745791172
t33,-1.1520455015183717
t213,0.5174229122018401
t309,0.7749608430557478
t130,-0.2545281233214459
t58,-0.6043989313005746
t113,-0.20455180340046358
t176,0.6257401729598299
t298,0.9292363853562638
t256,0.9221068503363129
t292,0.8835279589258737
t284,0.8935195920918575
t266,0.9101519658348421
t189,0.8001068094760068
t20,-1.6510090271877873
t16,-2.0449709462892702
t302,0.5605855947629341
t28,-1.7222140496318388
