accepted_species,estimate
t269,-0.13644707102948034
t265,0.5388069426425771
t322,0.5408853521793879
t227,0.5216159250558088
t267,0.45823834737124963
t206,0.5017601164926303
t276,0.591436660660222
t277,0.589541149447072
t324,0.5935878093733029
t243,0.5868732697178044
t217,0.5699404400368288
t118,0.2701965301883935
t166,0.36363375818977295
t344,0.5295302873741959
t219,0.5050459592330119
t341,0.4899664168954444
t305,0.2910918988804871
t33,-0.370617434825359
t213,-0.41333158482417887
t309,-0.4142453258846773
t130,-0.40974182166252016
t58,-0.3912931496193958
t113,0.19831498152171542
t176,0.6912517718663977
t298,0.8378557417819846
t256,0.8250504428450355
t292,0.8137157087358323
t284,0.6866603933397014
t266,0.699336572030604
t189,0.6544767935936574
t20,-1.0373248685654668
t16,-1.7703498532174708
t302,0.31683610976106674
t28,-1.0958365421431904
