accepted_species,estimate
t170,-1.3472688
t273,-1.2302982
t282,0.28421733
t216,-0.04441073
t163,-0.39996088
t140,-0.45079845
t185,-0.45859477
t212,-0.3082253
t210,-0.3082253
t189,-0.3198749
t111,-1.2467971
t194,-0.28785387
t190,-0.28785387
t177,-0.34625423
t143,-0.34738255
t208,0.27588585
t211,0.7235348
t180,-0.09978066
t144,-0.8189848
t145,-0.8686502
t202,-1.0737658
t181,-1.1666524
t205,-1.2576051
t270,-1.6215192
t279,-1.6215192
t292,-1.5300078
t179,-1.2897877
t119,-0.7293997
t188,-0.27444863
t271,-0.84101385
t331,-1.0290197
t232,-0.8483903
t199,-0.4691061
