accepted_species,estimate
t89,-1.3761238
t150,-1.3597896
t68,-1.2374328
t178,-1.2884405
t236,-1.3604387
t134,-1.3043991
t133,-1.3007187
t130,-0.15500845
t98,-0.10991446
t113,-0.106004186
t285,-0.12128312
t103,-0.07869831
t49,-0.095002554
t25,0.13639624
t352,0.1779124
t156,0.1669751
t104,0.15235871
t208,0.20071998
t173,0.22396295
t275,0.21893622
t163,0.20980676
t219,0.6049129
t220,0.567374
t45,0.5586721
t46,0.5559856
t365,0.537509
t37,0.6857547
t47,0.8294018
t78,1.0925719
t192,1.0872335
t338,1.0723897
t340,1.0264575
t301,1.017352
t259,1.0180496
t330,0.9737234
t310,1.0631676
t362,1.06057
t363,1.0530491
